"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk_endast_manuell_disk","zoner_convrate_Fisk_endast_manuell_disk","zoner_count_Deli_endast_manuell","zoner_convrate_Deli_endast_manuell","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_count_Kampanj_1_bladet_eller_skagen","kampanj_convrate_Kampanj_1_bladet_eller_skagen","kampanj_count_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_convrate_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","kampanj_count_Kampanj_1_dryck","kampanj_convrate_Kampanj_1_dryck","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbvara","skylttyp_convrate_klubbvara","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"GÖTEBORG KORTEDALA TORG",202227,15480,1593,0.102906976744186,220,0.0142118863049096,96,0.0062015503875969,63,0.00406976744186047,396,0.0255813953488372,0,0,0,0,21,0.00135658914728682,105,0.00678294573643411,89,0.00574935400516796,10,0.000645994832041344,593,0.0383074935400517,1569,0.101356589147287,945,0.061046511627907,220,0.0142118863049096,72,0.00465116279069767,61,0.0039405684754522,2,0.000129198966408269,396,0.0255813953488372,0,0,0,0,0,0,21,0.00135658914728682,48,0.00310077519379845,57,0.00368217054263566,89,0.00574935400516796,10,0.000645994832041344,257,0.0166020671834625,336,0.0217054263565891,1569,0.101356589147287,24,0.00155038759689922,89,0.00574935400516796,406,0.0262273901808786,105,0.00678294573643411,0,0
"GÖTEBORG KORTEDALA TORG",202226,16256,1674,0.102977362204724,339,0.0208538385826772,172,0.0105807086614173,71,0.00436761811023622,365,0.0224532480314961,0,0,0,0,60,0.00369094488188976,126,0.0077509842519685,100,0.00615157480314961,9,0.000553641732283465,432,0.0265748031496063,1584,0.0974409448818898,894,0.0549950787401575,339,0.0208538385826772,82,0.00504429133858268,69,0.00424458661417323,2,0.000123031496062992,365,0.0224532480314961,0,0,0,0,0,0,60,0.00369094488188976,56,0.00344488188976378,70,0.00430610236220472,100,0.00615157480314961,9,0.000553641732283465,80,0.00492125984251968,352,0.0216535433070866,1584,0.0974409448818898,90,0.00553641732283465,100,0.00615157480314961,374,0.0230068897637795,126,0.0077509842519685,0,0
"GÖTEBORG KORTEDALA TORG",202225,16330,1947,0.119228413962033,318,0.019473361910594,158,0.00967544396815677,61,0.00373545621555419,478,0.0292712798530312,0,0,0,0,75,0.00459277403551745,104,0.0063686466625842,78,0.00477648499693815,17,0.00104102878138396,658,0.0402939375382731,1845,0.112982241273729,1066,0.0652786282914881,318,0.019473361910594,56,0.00342927127985303,54,0.00330679730557257,7,0.000428658909981629,478,0.0292712798530312,0,0,0,0,0,0,75,0.00459277403551745,54,0.00330679730557257,50,0.00306184935701163,78,0.00477648499693815,17,0.00104102878138396,271,0.0165952235150031,387,0.0236987140232701,1845,0.112982241273729,102,0.00624617268830374,78,0.00477648499693815,495,0.0303123086344152,104,0.0063686466625842,0,0
"GÖTEBORG KORTEDALA TORG",202224,17045,2150,0.126136696978586,554,0.0325022000586682,98,0.00574948665297741,77,0.00451745379876797,446,0.0261660310941625,0,0,0,0,63,0.00369609856262834,281,0.0164857729539454,90,0.00528014080375477,16,0.000938691698445292,525,0.0308008213552361,2110,0.123789967732473,1237,0.0725726019360516,554,0.0325022000586682,58,0.00340275740686418,72,0.00422411264300381,5,0.000293341155764154,446,0.0261660310941625,0,0,0,0,0,0,63,0.00369609856262834,75,0.00440011733646231,206,0.0120856556174831,90,0.00528014080375477,16,0.000938691698445292,30,0.00176004693458492,495,0.0290407744206512,2110,0.123789967732473,40,0.00234672924611323,90,0.00528014080375477,462,0.0271047227926078,281,0.0164857729539454,0,0
"GÖTEBORG KORTEDALA TORG",202223,16621,1792,0.107815414235004,307,0.0184706094699477,129,0.00776126586847963,64,0.003850550508393,448,0.026953853558751,0,0,0,0,78,0.00469285843210396,195,0.0117321460802599,120,0.00721978220323687,11,0.000661813368630046,440,0.0264725347452019,1744,0.104927501353709,922,0.0554719932615366,307,0.0184706094699477,81,0.00487335298718489,62,0.00373022080500572,2,0.000120329703387281,448,0.026953853558751,0,0,0,0,0,0,78,0.00469285843210396,137,0.00824258468202876,58,0.00348956139823115,120,0.00721978220323687,11,0.000661813368630046,62,0.00373022080500572,378,0.0227423139401961,1744,0.104927501353709,48,0.00288791288129475,120,0.00721978220323687,459,0.027615666927381,195,0.0117321460802599,0,0
"GÖTEBORG KORTEDALA TORG",202222,17335,1851,0.106778194404384,279,0.0160946062878569,132,0.00761465243726565,89,0.00513412171906547,465,0.0268243438130949,0,0,0,0,67,0.0038650129795212,125,0.00721084511104701,93,0.00536486876261898,22,0.00126910873954427,579,0.0334006345543698,1807,0.104239976925296,1058,0.0610325930199019,279,0.0160946062878569,88,0.0050764349581771,81,0.00467262763195847,8,0.000461494087107009,465,0.0268243438130949,0,0,0,0,0,0,67,0.0038650129795212,65,0.00374963945774445,60,0.00346120565330257,93,0.00536486876261898,22,0.00126910873954427,155,0.0089414479376983,424,0.0244591866166715,1807,0.104239976925296,44,0.00253821747908855,93,0.00536486876261898,487,0.0280934525526392,125,0.00721084511104701,0,0
"GÖTEBORG KORTEDALA TORG",202221,16412,2043,0.124482086278333,376,0.0229100658055082,121,0.00737265415549598,68,0.00414330977333658,474,0.0288813063611991,0,0,0,0,86,0.00524006824274921,272,0.0165732390933463,168,0.0102364123811845,22,0.00134048257372654,456,0.0277845478917865,1983,0.120826224713624,987,0.0601389227394589,376,0.0229100658055082,61,0.00371679259078723,63,0.00383865464294419,5,0.000304655130392396,474,0.0288813063611991,0,0,0,0,0,0,86,0.00524006824274921,52,0.00316841335608092,220,0.0134048257372654,168,0.0102364123811845,22,0.00134048257372654,48,0.002924689251767,408,0.0248598586400195,1983,0.120826224713624,60,0.00365586156470875,168,0.0102364123811845,496,0.0302217889349257,272,0.0165732390933463,0,0
"GÖTEBORG HÖGSBOHÖJD",202234,8066,3877,0.48065955864121,1352,0.167617158442847,750,0.0929828911480288,109,0.0135135135135135,180,0.0223158938755269,0,0,0,0,4,0.000495908752789487,303,0.0375650880238036,919,0.113935035953385,2,0.000247954376394743,258,0.0319861145549219,3444,0.426977436151748,1607,0.199231341433176,1352,0.167617158442847,317,0.0393007686585668,73,0.00905033473840813,36,0.00446317877510538,125,0.0154971485246715,55,0.00681874535085544,0,0,0,0,4,0.000495908752789487,113,0.014009422266303,190,0.0235556657575006,919,0.113935035953385,2,0.000247954376394743,53,0.0065707909744607,205,0.0254153235804612,3444,0.426977436151748,433,0.0536821224894619,919,0.113935035953385,127,0.0157451029010662,358,0.0443838333746591,0,0
"GÖTEBORG HÖGSBOHÖJD",202233,8033,828,0.103074816382423,175,0.0217851363127101,31,0.00385908128968007,32,0.00398356778289556,123,0.0153118386655048,0,0,0,0,30,0.00373459479646458,48,0.00597535167434333,173,0.0215361633262791,8,0.000995891945723889,208,0.0258931905888211,826,0.102825843395992,472,0.0587576247977094,175,0.0217851363127101,29,0.0036101083032491,28,0.00348562181003361,4,0.000497945972861945,123,0.0153118386655048,0,0,0,0,0,0,30,0.00373459479646458,25,0.00311216233038715,23,0.00286318934395618,173,0.0215361633262791,8,0.000995891945723889,25,0.00311216233038715,183,0.022781028258434,826,0.102825843395992,2,0.000248972986430972,173,0.0215361633262791,131,0.0163077306112287,48,0.00597535167434333,0,0
"GÖTEBORG HÖGSBOHÖJD",202232,7724,925,0.119756602796479,231,0.0299067840497152,167,0.021620921802175,33,0.00427239772138788,126,0.0163127912998446,0,0,0,0,15,0.00194199896426722,45,0.00582599689280166,86,0.0111341273951321,9,0.00116519937856033,213,0.0275763852925945,780,0.100983946141895,369,0.0477731745209736,231,0.0299067840497152,22,0.00284826514759192,24,0.00310719834282755,9,0.00116519937856033,126,0.0163127912998446,0,0,0,0,0,0,15,0.00194199896426722,27,0.00349559813568099,18,0.00233039875712066,86,0.0111341273951321,9,0.00116519937856033,27,0.00349559813568099,186,0.0240807871569135,780,0.100983946141895,145,0.0187726566545831,86,0.0111341273951321,135,0.017477990678405,45,0.00582599689280166,0,0
"GÖTEBORG HÖGSBOHÖJD",202231,6875,877,0.127563636363636,67,0.00974545454545454,308,0.0448,35,0.00509090909090909,147,0.0213818181818182,0,0,0,0,23,0.00334545454545455,39,0.00567272727272727,64,0.00930909090909091,4,0.000581818181818182,190,0.0276363636363636,874,0.127127272727273,617,0.0897454545454545,67,0.00974545454545454,305,0.0443636363636364,29,0.00421818181818182,6,0.000872727272727273,147,0.0213818181818182,0,0,0,0,0,0,23,0.00334545454545455,25,0.00363636363636364,14,0.00203636363636364,64,0.00930909090909091,4,0.000581818181818182,25,0.00363636363636364,165,0.024,874,0.127127272727273,3,0.000436363636363636,64,0.00930909090909091,151,0.0219636363636364,39,0.00567272727272727,0,0
"GÖTEBORG HÖGSBOHÖJD",202230,6681,629,0.094147582697201,50,0.0074839095943721,33,0.00493938033228559,31,0.0046400239485107,92,0.0137703936536447,0,0,0,0,19,0.0028438856458614,40,0.00598712767549768,43,0.00643616225116001,10,0.00149678191887442,311,0.0465499176769945,622,0.0930998353539889,430,0.0643616225116001,50,0.0074839095943721,26,0.00389163298907349,26,0.00389163298907349,5,0.00074839095943721,92,0.0137703936536447,0,0,0,0,0,0,19,0.0028438856458614,21,0.00314324202963628,19,0.0028438856458614,43,0.00643616225116001,10,0.00149678191887442,19,0.0028438856458614,292,0.0437060320311331,622,0.0930998353539889,7,0.00104774734321209,43,0.00643616225116001,102,0.0152671755725191,40,0.00598712767549768,0,0
"GÖTEBORG HÖGSBOHÖJD",202229,6870,492,0.0716157205240175,39,0.00567685589519651,47,0.00684133915574964,32,0.00465793304221252,106,0.015429403202329,0,0,0,0,7,0.00101892285298399,29,0.00422125181950509,35,0.00509461426491994,5,0.000727802037845706,192,0.0279475982532751,488,0.0710334788937409,309,0.0449781659388646,39,0.00567685589519651,43,0.00625909752547307,28,0.00407569141193595,4,0.000582241630276565,106,0.015429403202329,0,0,0,0,0,0,7,0.00101892285298399,19,0.00276564774381368,10,0.00145560407569141,35,0.00509461426491994,5,0.000727802037845706,21,0.00305676855895197,171,0.0248908296943231,488,0.0710334788937409,4,0.000582241630276565,35,0.00509461426491994,111,0.0161572052401747,29,0.00422125181950509,0,0
"GÖTEBORG HÖGSBOHÖJD",202228,6628,506,0.0763427881713941,58,0.00875075437537719,22,0.00331925165962583,30,0.00452625226312613,104,0.0156910078455039,0,0,0,0,12,0.00181050090525045,26,0.00392275196137598,58,0.00875075437537719,13,0.00196137598068799,183,0.0276101388050694,506,0.0763427881713941,305,0.046016898008449,58,0.00875075437537719,22,0.00331925165962583,25,0.00377187688593844,5,0.000754375377187689,104,0.0156910078455039,0,0,0,0,0,0,12,0.00181050090525045,8,0.0012070006035003,18,0.00271575135787568,58,0.00875075437537719,13,0.00196137598068799,18,0.00271575135787568,165,0.0248943874471937,506,0.0763427881713941,0,0,58,0.00875075437537719,117,0.0176523838261919,26,0.00392275196137598,0,0
"GÖTEBORG HÖGSBOHÖJD",202227,7017,520,0.0741057431950976,61,0.00869317372096337,34,0.00484537551660254,22,0.00313524298133105,107,0.0152486817728374,0,0,0,0,6,0.000855066267635742,37,0.00527290865042041,58,0.0082656405871455,6,0.000855066267635742,189,0.0269345874305259,517,0.0736782100612798,306,0.0436083796494228,61,0.00869317372096337,31,0.00441784238278467,17,0.00242268775830127,5,0.000712555223029785,107,0.0152486817728374,0,0,0,0,0,0,6,0.000855066267635742,18,0.00256519880290723,19,0.00270770984751318,58,0.0082656405871455,6,0.000855066267635742,21,0.0029927319367251,168,0.0239418554938008,517,0.0736782100612798,3,0.000427533133817871,58,0.0082656405871455,113,0.0161037480404731,37,0.00527290865042041,0,0
"GÖTEBORG HÖGSBOHÖJD",202226,7697,657,0.0853579316616864,96,0.012472391840977,50,0.00649603741717552,32,0.00415746394699233,109,0.0141613615694426,0,0,0,0,21,0.00272833571521372,41,0.00532675068208393,85,0.0110432636091984,8,0.00103936598674808,215,0.0279329608938547,646,0.0839288034299078,392,0.0509289333506561,96,0.012472391840977,39,0.00506690918539691,27,0.00350786020527478,5,0.000649603741717552,109,0.0141613615694426,0,0,0,0,0,0,21,0.00272833571521372,21,0.00272833571521372,20,0.00259841496687021,85,0.0110432636091984,8,0.00103936598674808,38,0.0049369884370534,177,0.0229959724568014,646,0.0839288034299078,11,0.00142912823177861,85,0.0110432636091984,117,0.0152007275561907,41,0.00532675068208393,0,0
"GÖTEBORG HÖGSBOHÖJD",202225,7103,755,0.106293115584964,60,0.00844713501337463,34,0.00478670984091229,32,0.0045051386737998,159,0.0223849077854428,0,0,0,0,22,0.00309728283823736,36,0.00506828100802478,55,0.00774320709559341,13,0.00183021258623117,344,0.0484302407433479,750,0.105589187667183,482,0.0678586512741095,60,0.00844713501337463,29,0.00408278192313107,25,0.0035196395889061,7,0.000985499084893707,159,0.0223849077854428,0,0,0,0,0,0,22,0.00309728283823736,14,0.00197099816978741,22,0.00309728283823736,55,0.00774320709559341,13,0.00183021258623117,179,0.0252006194565676,165,0.0232296212867802,750,0.105589187667183,5,0.000703927917781219,55,0.00774320709559341,172,0.0242151203716739,36,0.00506828100802478,0,0
"GÖTEBORG HÖGSBOHÖJD",202224,8109,863,0.106424959921075,64,0.0078924651621655,41,0.00505611049451227,35,0.00431619188555925,117,0.0144284128745838,0,0,0,0,34,0.00419287211740042,216,0.0266370699223085,53,0.0065359477124183,13,0.00160315698606487,290,0.0357627327660624,852,0.105068442471328,442,0.0545073375262055,64,0.0078924651621655,30,0.00369959304476508,27,0.00332963374028857,8,0.000986558145270687,117,0.0144284128745838,0,0,0,0,0,0,34,0.00419287211740042,39,0.0048094709581946,177,0.0218275989641139,53,0.0065359477124183,13,0.00160315698606487,36,0.00443951165371809,254,0.0313232211123443,852,0.105068442471328,11,0.00135651744974719,53,0.0065359477124183,130,0.0160315698606487,216,0.0266370699223085,0,0
"GÖTEBORG HÖGSBOHÖJD",202223,7951,739,0.0929442837378946,102,0.0128285750220098,61,0.00767199094453528,26,0.00327002892717897,141,0.0177336184127783,0,0,0,0,24,0.0030184882404729,118,0.0148409005156584,81,0.010187397811596,4,0.000503081373412149,182,0.0228902024902528,718,0.0903031065274808,353,0.0443969312036222,102,0.0128285750220098,40,0.00503081373412149,21,0.00264117721041378,5,0.000628851716765187,141,0.0177336184127783,0,0,0,0,0,0,24,0.0030184882404729,90,0.0113193309017734,28,0.00352156961388505,81,0.010187397811596,4,0.000503081373412149,27,0.00339579927053201,155,0.0194944032197208,718,0.0903031065274808,21,0.00264117721041378,81,0.010187397811596,145,0.0182366997861904,118,0.0148409005156584,0,0
"GÖTEBORG HÖGSBOHÖJD",202222,8273,635,0.0767557113501753,76,0.00918651033482413,48,0.00580200652725734,42,0.00507675571135018,133,0.0160763930859422,0,0,0,0,31,0.00374712921552037,51,0.00616463193521093,68,0.0082195092469479,12,0.00145050163181434,174,0.0210322736613079,627,0.075788710262299,355,0.0429106732745074,76,0.00918651033482413,40,0.00483500543938112,32,0.0038680043515049,10,0.00120875135984528,133,0.0160763930859422,0,0,0,0,0,0,31,0.00374712921552037,31,0.00374712921552037,20,0.00241750271969056,68,0.0082195092469479,12,0.00145050163181434,24,0.00290100326362867,150,0.0181312703976792,627,0.075788710262299,8,0.000967001087876224,68,0.0082195092469479,145,0.0175268947177566,51,0.00616463193521093,0,0
"GÖTEBORG HÖGSBOHÖJD",202221,7885,819,0.103868103994927,89,0.011287254280279,67,0.00849714648065948,34,0.00431198478123018,115,0.0145846544071021,0,0,0,0,22,0.00279010779961953,207,0.0262523779327838,75,0.00951173113506658,3,0.000380469245402663,207,0.0262523779327838,805,0.102092580849715,391,0.0495878249841471,89,0.011287254280279,53,0.00672162333544705,24,0.00304375396322131,10,0.00126823081800888,115,0.0145846544071021,0,0,0,0,0,0,22,0.00279010779961953,27,0.00342422320862397,180,0.0228281547241598,75,0.00951173113506658,3,0.000380469245402663,26,0.00329740012682308,181,0.0229549778059607,805,0.102092580849715,14,0.00177552314521243,75,0.00951173113506658,118,0.0149651236525048,207,0.0262523779327838,0,0
"GÖTEBORG GULDHEDEN",202234,10299,5482,0.53228468783377,1827,0.177395863676085,523,0.0507816292843965,260,0.0252451694339256,146,0.0141761336052044,0,0,0,0,93,0.00903000291290417,891,0.0865132537139528,1394,0.135352946888047,25,0.00242742013787746,323,0.0313622681813768,5049,0.490241771045733,2160,0.209729099912613,1827,0.177395863676085,90,0.00873871249635887,178,0.0172832313816875,82,0.00796193805223808,133,0.0129138751335081,13,0.00126225847169628,0,0,0,0,93,0.00903000291290417,273,0.0265074279056219,618,0.0600058258083309,1394,0.135352946888047,25,0.00242742013787746,100,0.00970968055150986,223,0.021652587629867,5049,0.490241771045733,433,0.0420429167880377,1394,0.135352946888047,158,0.0153412952713856,904,0.0877755121856491,0,0
"GÖTEBORG GULDHEDEN",202233,10287,716,0.0696024108097599,118,0.0114707883736755,58,0.0056381841158744,58,0.0056381841158744,37,0.00359677262564402,0,0,0,0,43,0.00418003305142413,107,0.0104014775930786,89,0.00865169631573831,29,0.0028190920579372,177,0.0172061825605133,687,0.0667833187518227,396,0.0384951881014873,118,0.0114707883736755,29,0.0028190920579372,50,0.00486050354816759,8,0.000777680567706814,37,0.00359677262564402,0,0,0,0,0,0,43,0.00418003305142413,41,0.00398561290949742,66,0.00641586468358122,89,0.00865169631573831,29,0.0028190920579372,38,0.00369398269660737,139,0.0135121998639059,687,0.0667833187518227,29,0.0028190920579372,89,0.00865169631573831,66,0.00641586468358122,107,0.0104014775930786,0,0
"GÖTEBORG GULDHEDEN",202232,9118,1387,0.152116692257074,435,0.0477078306646194,420,0.0460627330554946,40,0.00438692695766615,59,0.00647071726255758,0,0,0,0,34,0.00372888791401623,114,0.0125027418293485,105,0.0115156832638737,25,0.00274182934854135,155,0.0169993419609564,1057,0.115924544856328,424,0.0465014257512612,435,0.0477078306646194,90,0.00987058565474885,36,0.00394823426189954,4,0.000438692695766616,59,0.00647071726255758,0,0,0,0,0,0,34,0.00372888791401623,44,0.00482561965343277,70,0.00767712217591577,105,0.0115156832638737,25,0.00274182934854135,33,0.00361921474007458,122,0.0133801272208818,1057,0.115924544856328,330,0.0361921474007458,105,0.0115156832638737,84,0.00921254661109893,114,0.0125027418293485,0,0
"GÖTEBORG GULDHEDEN",202231,7987,889,0.111305872042068,106,0.0132715662952297,252,0.0315512708150745,55,0.00688619005884562,59,0.00738700388130712,0,0,0,0,46,0.00575935895830725,96,0.012019531739076,83,0.0103918868160761,19,0.00237886565669212,173,0.0216601978214599,866,0.108426192562915,586,0.0733692249906097,106,0.0132715662952297,229,0.0286715913359209,43,0.00538374859146112,12,0.0015024414673845,59,0.00738700388130712,0,0,0,0,0,0,46,0.00575935895830725,37,0.00463252785776887,59,0.00738700388130712,83,0.0103918868160761,19,0.00237886565669212,37,0.00463252785776887,136,0.017027669963691,866,0.108426192562915,23,0.00287967947915362,83,0.0103918868160761,78,0.00976586953799925,96,0.012019531739076,0,0
"GÖTEBORG GULDHEDEN",202230,7718,663,0.0859030837004405,92,0.0119201865768334,92,0.0119201865768334,39,0.00505312257061415,75,0.00971754340502721,0,0,0,0,38,0.00492355532521379,86,0.0111427831044312,64,0.00829230370562322,21,0.00272091215340762,156,0.0202124902824566,635,0.0822752008292304,361,0.046773775589531,92,0.0119201865768334,64,0.00829230370562322,31,0.00401658460741125,8,0.0010365379632029,75,0.00971754340502721,0,0,0,0,0,0,38,0.00492355532521379,34,0.00440528634361234,52,0.00673749676081887,64,0.00829230370562322,21,0.00272091215340762,30,0.00388701736201088,126,0.0163254729204457,635,0.0822752008292304,28,0.00362788287121016,64,0.00829230370562322,96,0.0124384555584348,86,0.0111427831044312,0,0
"GÖTEBORG GULDHEDEN",202229,7820,576,0.0736572890025575,72,0.00920716112531969,76,0.00971867007672634,31,0.00396419437340153,62,0.00792838874680307,0,0,0,0,13,0.00166240409207161,96,0.0122762148337596,65,0.00831202046035806,16,0.0020460358056266,145,0.018542199488491,569,0.0727621483375959,323,0.041304347826087,72,0.00920716112531969,69,0.00882352941176471,29,0.00370843989769821,2,0.000255754475703325,62,0.00792838874680307,0,0,0,0,0,0,13,0.00166240409207161,40,0.0051150895140665,56,0.00716112531969309,65,0.00831202046035806,16,0.0020460358056266,27,0.00345268542199488,118,0.0150895140664962,569,0.0727621483375959,7,0.000895140664961637,65,0.00831202046035806,78,0.00997442455242967,96,0.0122762148337596,0,0
"GÖTEBORG GULDHEDEN",202228,7627,587,0.0769634194309689,95,0.012455749311656,100,0.013111315064901,29,0.00380228136882129,6,0.000786678903894061,0,0,0,0,16,0.00209781041038416,90,0.0118001835584109,78,0.0102268257506228,10,0.0013111315064901,163,0.0213714435557886,570,0.0747344958699358,369,0.0483807525894847,95,0.012455749311656,83,0.0108823915038678,22,0.00288448931427822,7,0.000917792054543071,6,0.000786678903894061,0,0,0,0,0,0,16,0.00209781041038416,27,0.00354005506752327,63,0.00826012849088764,78,0.0102268257506228,10,0.0013111315064901,38,0.00498229972466238,125,0.0163891438311263,570,0.0747344958699358,17,0.00222892356103317,78,0.0102268257506228,16,0.00209781041038416,90,0.0118001835584109,0,0
"GÖTEBORG GULDHEDEN",202227,8612,847,0.0983511379470506,113,0.0131212261960056,98,0.0113794705062703,45,0.00522526706920576,15,0.00174175568973525,0,0,0,0,29,0.00336739433348816,91,0.0105666511843939,67,0.00777984208081746,16,0.0018578727357176,373,0.0433116581514166,801,0.0930097538318625,566,0.0657222480260102,113,0.0131212261960056,52,0.00603808639108221,39,0.00452856479331166,6,0.000696702275894101,15,0.00174175568973525,0,0,0,0,0,0,29,0.00336739433348816,35,0.00406409660938226,56,0.00650255457501161,67,0.00777984208081746,16,0.0018578727357176,238,0.0276358569437993,135,0.0156758012076173,801,0.0930097538318625,46,0.00534138411518811,67,0.00777984208081746,31,0.00359962842545286,91,0.0105666511843939,0,0
"GÖTEBORG GULDHEDEN",202226,8862,729,0.0822613405551794,96,0.010832769126608,112,0.0126382306477093,52,0.00586774994357933,31,0.00349808169713383,0,0,0,0,31,0.00349808169713383,90,0.010155721056195,58,0.00654479801399233,21,0.0023696682464455,238,0.0268562401263823,691,0.0779733694425638,453,0.0511171293161814,96,0.010832769126608,74,0.00835025953509366,37,0.00417512976754683,15,0.0016926201760325,31,0.00349808169713383,0,0,0,0,0,0,31,0.00349808169713383,41,0.00462649514782216,49,0.00552922590837283,58,0.00654479801399233,21,0.0023696682464455,145,0.0163619950349808,93,0.0104942450914015,691,0.0779733694425638,38,0.00428797111261566,58,0.00654479801399233,52,0.00586774994357933,90,0.010155721056195,0,0
"GÖTEBORG GULDHEDEN",202225,8391,787,0.0937909665117388,87,0.0103682516982481,81,0.00965319985698963,39,0.00464783696818019,75,0.00893814801573114,0,0,0,0,27,0.00321773328566321,113,0.0134668096770349,69,0.00822309617447265,13,0.0015492789893934,283,0.0337266118460255,769,0.0916458109879633,481,0.0573233226075557,87,0.0103682516982481,63,0.00750804433321416,35,0.00417113574067453,4,0.000476701227505661,75,0.00893814801573114,0,0,0,0,0,0,27,0.00321773328566321,42,0.00500536288880944,71,0.00846144678822548,69,0.00822309617447265,13,0.0015492789893934,159,0.01894887379335,124,0.0147777380526755,769,0.0916458109879633,18,0.00214515552377547,69,0.00822309617447265,88,0.0104874270051245,113,0.0134668096770349,0,0
"GÖTEBORG GULDHEDEN",202224,9720,1347,0.13858024691358,91,0.00936213991769547,72,0.00740740740740741,49,0.00504115226337449,97,0.00997942386831276,0,0,0,0,37,0.00380658436213992,676,0.0695473251028807,83,0.00853909465020576,22,0.00226337448559671,220,0.0226337448559671,1339,0.137757201646091,453,0.0466049382716049,91,0.00936213991769547,64,0.0065843621399177,42,0.00432098765432099,7,0.000720164609053498,97,0.00997942386831276,0,0,0,0,0,0,37,0.00380658436213992,57,0.0058641975308642,619,0.0636831275720165,83,0.00853909465020576,22,0.00226337448559671,45,0.00462962962962963,175,0.0180041152263374,1339,0.137757201646091,8,0.000823045267489712,83,0.00853909465020576,119,0.0122427983539095,676,0.0695473251028807,0,0
"GÖTEBORG GULDHEDEN",202223,9603,776,0.0808080808080808,109,0.0113506195980423,51,0.00531084036238675,55,0.00572737686139748,44,0.00458190148911798,0,0,0,0,49,0.00510257211288139,184,0.0191606789544934,96,0.00999687597625742,34,0.00354056024159117,154,0.0160366552119129,763,0.079454337186296,392,0.0408205769030511,109,0.0113506195980423,38,0.0039570967406019,47,0.00489430386337603,8,0.000833072998021452,44,0.00458190148911798,0,0,0,0,0,0,49,0.00510257211288139,136,0.0141622409663647,48,0.00499843798812871,96,0.00999687597625742,34,0.00354056024159117,41,0.00426949911485994,113,0.011767156097053,763,0.079454337186296,13,0.00135374362178486,96,0.00999687597625742,78,0.00812246173070915,184,0.0191606789544934,0,0
"GÖTEBORG GULDHEDEN",202222,10174,814,0.0800078631806566,172,0.0169058384116375,51,0.00501277766856694,57,0.0056025162178101,93,0.00914094751326912,0,0,0,0,40,0.00393159032828779,89,0.00874778848044034,121,0.0118930607430706,23,0.00226066443876548,168,0.0165126793788087,763,0.0749950855120896,386,0.0379398466679772,172,0.0169058384116375,0,0,47,0.00461961863573816,10,0.000982897582071948,90,0.00884607823864753,3,0.000294869274621584,0,0,0,0,40,0.00393159032828779,41,0.00402988008649499,48,0.00471790839394535,121,0.0118930607430706,23,0.00226066443876548,40,0.00393159032828779,128,0.0125810890505209,763,0.0749950855120896,51,0.00501277766856694,121,0.0118930607430706,113,0.011106742677413,92,0.00904265775506192,0,0
