"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk_endast_manuell_disk","zoner_convrate_Fisk_endast_manuell_disk","zoner_count_Deli_endast_manuell","zoner_convrate_Deli_endast_manuell","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_count_Kampanj_1_bladet_eller_skagen","kampanj_convrate_Kampanj_1_bladet_eller_skagen","kampanj_count_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_convrate_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","kampanj_count_Kampanj_1_dryck","kampanj_convrate_Kampanj_1_dryck","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbvara","skylttyp_convrate_klubbvara","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"GÖTEBORG HÖGSBOHÖJD",202233,2022-08-15,1135,83,0.0731277533039648,8,0.00704845814977974,5,0.00440528634361234,5,0.00440528634361234,13,0.0114537444933921,0,0,0,0,10,0.00881057268722467,10,0.00881057268722467,8,0.00704845814977974,4,0.00352422907488987,20,0.0176211453744493,83,0.0731277533039648,48,0.0422907488986784,8,0.00704845814977974,5,0.00440528634361234,4,0.00352422907488987,1,0.000881057268722467,13,0.0114537444933921,0,0,0,0,0,0,10,0.00881057268722467,7,0.00616740088105727,3,0.0026431718061674,8,0.00704845814977974,4,0.00352422907488987,3,0.0026431718061674,17,0.0149779735682819,83,0.0731277533039648,0,0,8,0.00704845814977974,17,0.0149779735682819,10,0.00881057268722467,0,0
"GÖTEBORG HÖGSBOHÖJD",202232,2022-08-14,1099,54,0.0491355777979982,4,0.00363967242948135,6,0.00545950864422202,2,0.00181983621474067,13,0.0118289353958144,0,0,0,0,1,0.000909918107370337,8,0.00727934485896269,4,0.00363967242948135,0,0,16,0.0145586897179254,54,0.0491355777979982,29,0.0263876251137398,4,0.00363967242948135,6,0.00545950864422202,0,0,2,0.00181983621474067,13,0.0118289353958144,0,0,0,0,0,0,1,0.000909918107370337,6,0.00545950864422202,2,0.00181983621474067,4,0.00363967242948135,0,0,2,0.00181983621474067,14,0.0127388535031847,54,0.0491355777979982,0,0,4,0.00363967242948135,13,0.0118289353958144,8,0.00727934485896269,0,0
"GÖTEBORG HÖGSBOHÖJD",202232,2022-08-13,1104,73,0.0661231884057971,10,0.00905797101449275,2,0.00181159420289855,5,0.00452898550724638,6,0.00543478260869565,0,0,0,0,1,0.000905797101449275,6,0.00543478260869565,10,0.00905797101449275,0,0,33,0.0298913043478261,73,0.0661231884057971,51,0.046195652173913,10,0.00905797101449275,2,0.00181159420289855,5,0.00452898550724638,0,0,6,0.00543478260869565,0,0,0,0,0,0,1,0.000905797101449275,4,0.0036231884057971,2,0.00181159420289855,10,0.00905797101449275,0,0,4,0.0036231884057971,29,0.026268115942029,73,0.0661231884057971,0,0,10,0.00905797101449275,6,0.00543478260869565,6,0.00543478260869565,0,0
"GÖTEBORG HÖGSBOHÖJD",202232,2022-08-12,1195,129,0.107949790794979,9,0.00753138075313808,3,0.00251046025104603,6,0.00502092050209205,25,0.0209205020920502,0,0,0,0,2,0.00167364016736402,7,0.00585774058577406,9,0.00753138075313808,2,0.00167364016736402,66,0.0552301255230126,129,0.107949790794979,86,0.0719665271966527,9,0.00753138075313808,3,0.00251046025104603,4,0.00334728033472803,2,0.00167364016736402,25,0.0209205020920502,0,0,0,0,0,0,2,0.00167364016736402,4,0.00334728033472803,3,0.00251046025104603,9,0.00753138075313808,2,0.00167364016736402,4,0.00334728033472803,62,0.0518828451882845,129,0.107949790794979,0,0,9,0.00753138075313808,27,0.0225941422594142,7,0.00585774058577406,0,0
"GÖTEBORG HÖGSBOHÖJD",202232,2022-08-11,1075,198,0.184186046511628,62,0.0576744186046512,60,0.0558139534883721,7,0.00651162790697674,33,0.0306976744186047,0,0,0,0,1,0.000930232558139535,1,0.000930232558139535,5,0.00465116279069767,3,0.0027906976744186,26,0.0241860465116279,141,0.131162790697674,42,0.0390697674418605,62,0.0576744186046512,3,0.0027906976744186,5,0.00465116279069767,2,0.00186046511627907,33,0.0306976744186047,0,0,0,0,0,0,1,0.000930232558139535,1,0.000930232558139535,0,0,5,0.00465116279069767,3,0.0027906976744186,5,0.00465116279069767,21,0.0195348837209302,141,0.131162790697674,57,0.0530232558139535,5,0.00465116279069767,36,0.0334883720930233,1,0.000930232558139535,0,0
"GÖTEBORG HÖGSBOHÖJD",202232,2022-08-10,1106,150,0.135623869801085,41,0.0370705244122966,30,0.027124773960217,0,0,19,0.0171790235081374,0,0,0,0,6,0.0054249547920434,10,0.00904159132007233,14,0.0126582278481013,3,0.0027124773960217,27,0.0244122965641953,123,0.11121157323689,50,0.0452079566003617,41,0.0370705244122966,3,0.0027124773960217,0,0,0,0,19,0.0171790235081374,0,0,0,0,0,0,6,0.0054249547920434,3,0.0027124773960217,7,0.00632911392405063,14,0.0126582278481013,3,0.0027124773960217,4,0.00361663652802893,23,0.0207956600361664,123,0.11121157323689,27,0.0244122965641953,14,0.0126582278481013,22,0.0198915009041591,10,0.00904159132007233,0,0
"GÖTEBORG HÖGSBOHÖJD",202232,2022-08-09,1050,149,0.141904761904762,47,0.0447619047619048,35,0.0333333333333333,8,0.00761904761904762,10,0.00952380952380952,0,0,0,0,2,0.0019047619047619,9,0.00857142857142857,15,0.0142857142857143,0,0,23,0.0219047619047619,117,0.111428571428571,51,0.0485714285714286,47,0.0447619047619048,3,0.00285714285714286,6,0.00571428571428571,2,0.0019047619047619,10,0.00952380952380952,0,0,0,0,0,0,2,0.0019047619047619,5,0.00476190476190476,4,0.00380952380952381,15,0.0142857142857143,0,0,3,0.00285714285714286,20,0.019047619047619,117,0.111428571428571,32,0.0304761904761905,15,0.0142857142857143,10,0.00952380952380952,9,0.00857142857142857,0,0
"GÖTEBORG HÖGSBOHÖJD",202232,2022-08-08,1095,172,0.157077625570776,58,0.0529680365296804,31,0.028310502283105,5,0.0045662100456621,20,0.0182648401826484,0,0,0,0,2,0.00182648401826484,4,0.00365296803652968,29,0.0264840182648402,1,0.00091324200913242,22,0.0200913242009132,143,0.130593607305936,60,0.0547945205479452,58,0.0529680365296804,2,0.00182648401826484,4,0.00365296803652968,1,0.00091324200913242,20,0.0182648401826484,0,0,0,0,0,0,2,0.00182648401826484,4,0.00365296803652968,0,0,29,0.0264840182648402,1,0.00091324200913242,5,0.0045662100456621,17,0.0155251141552511,143,0.130593607305936,29,0.0264840182648402,29,0.0264840182648402,21,0.0191780821917808,4,0.00365296803652968,0,0
"GÖTEBORG HÖGSBOHÖJD",202231,2022-08-07,1017,134,0.131760078662734,23,0.0226155358898722,35,0.0344149459193707,3,0.00294985250737463,15,0.0147492625368732,0,0,0,0,1,0.000983284169124877,8,0.00786627335299902,23,0.0226155358898722,1,0.000983284169124877,25,0.0245821042281219,134,0.131760078662734,87,0.0855457227138643,23,0.0226155358898722,35,0.0344149459193707,2,0.00196656833824975,1,0.000983284169124877,15,0.0147492625368732,0,0,0,0,0,0,1,0.000983284169124877,4,0.00393313667649951,4,0.00393313667649951,23,0.0226155358898722,1,0.000983284169124877,4,0.00393313667649951,21,0.0206489675516224,134,0.131760078662734,0,0,23,0.0226155358898722,16,0.015732546705998,8,0.00786627335299902,0,0
"GÖTEBORG HÖGSBOHÖJD",202231,2022-08-06,981,112,0.114169215086646,1,0.00101936799184506,28,0.0285423037716616,5,0.00509683995922528,41,0.0417940876656473,0,0,0,0,2,0.00203873598369011,3,0.00305810397553517,1,0.00101936799184506,1,0.00101936799184506,30,0.0305810397553517,112,0.114169215086646,66,0.0672782874617737,1,0.00101936799184506,28,0.0285423037716616,5,0.00509683995922528,0,0,41,0.0417940876656473,0,0,0,0,0,0,2,0.00203873598369011,1,0.00101936799184506,2,0.00203873598369011,1,0.00101936799184506,1,0.00101936799184506,3,0.00305810397553517,27,0.0275229357798165,112,0.114169215086646,0,0,1,0.00101936799184506,42,0.0428134556574924,3,0.00305810397553517,0,0
"GÖTEBORG HÖGSBOHÖJD",202231,2022-08-05,1021,141,0.138099902056807,11,0.0107737512242899,40,0.039177277179236,7,0.00685602350636631,32,0.0313418217433888,0,0,0,0,4,0.0039177277179236,5,0.00489715964740451,11,0.0107737512242899,0,0,31,0.0303623898139079,141,0.138099902056807,93,0.0910871694417238,11,0.0107737512242899,40,0.039177277179236,5,0.00489715964740451,2,0.0019588638589618,32,0.0313418217433888,0,0,0,0,0,0,4,0.0039177277179236,4,0.0039177277179236,1,0.000979431929480901,11,0.0107737512242899,0,0,4,0.0039177277179236,27,0.0264446620959843,141,0.138099902056807,0,0,11,0.0107737512242899,32,0.0313418217433888,5,0.00489715964740451,0,0
"GÖTEBORG HÖGSBOHÖJD",202231,2022-08-04,911,106,0.11635565312843,8,0.00878155872667398,43,0.0472008781558727,4,0.00439077936333699,10,0.0109769484083425,0,0,0,0,4,0.00439077936333699,4,0.00439077936333699,6,0.00658616904500549,2,0.0021953896816685,25,0.0274423710208562,104,0.114160263446762,80,0.0878155872667399,8,0.00878155872667398,41,0.0450054884742042,3,0.00329308452250274,1,0.00109769484083425,10,0.0109769484083425,0,0,0,0,0,0,4,0.00439077936333699,3,0.00329308452250274,1,0.00109769484083425,6,0.00658616904500549,2,0.0021953896816685,2,0.0021953896816685,23,0.0252469813391877,104,0.114160263446762,2,0.0021953896816685,6,0.00658616904500549,12,0.013172338090011,4,0.00439077936333699,0,0
"GÖTEBORG HÖGSBOHÖJD",202231,2022-08-03,971,112,0.115345005149331,9,0.00926879505664264,51,0.0525231719876416,2,0.00205973223480947,6,0.00617919670442842,0,0,0,0,3,0.00308959835221421,8,0.0082389289392379,8,0.0082389289392379,0,0,25,0.0257466529351184,111,0.114315139031926,88,0.0906282183316169,9,0.00926879505664264,50,0.0514933058702369,2,0.00205973223480947,0,0,6,0.00617919670442842,0,0,0,0,0,0,3,0.00308959835221421,5,0.00514933058702369,3,0.00308959835221421,8,0.0082389289392379,0,0,3,0.00308959835221421,22,0.0226570545829042,111,0.114315139031926,1,0.00102986611740474,8,0.0082389289392379,6,0.00617919670442842,8,0.0082389289392379,0,0
"GÖTEBORG HÖGSBOHÖJD",202231,2022-08-02,886,114,0.128668171557562,5,0.00564334085778781,42,0.0474040632054176,7,0.00790067720090293,19,0.0214446952595937,0,0,0,0,7,0.00790067720090293,6,0.00677200902934537,5,0.00564334085778781,0,0,23,0.0259593679458239,114,0.128668171557562,84,0.0948081264108352,5,0.00564334085778781,42,0.0474040632054176,5,0.00564334085778781,2,0.00225733634311512,19,0.0214446952595937,0,0,0,0,0,0,7,0.00790067720090293,4,0.00451467268623025,2,0.00225733634311512,5,0.00564334085778781,0,0,3,0.00338600451467269,20,0.0225733634311512,114,0.128668171557562,0,0,5,0.00564334085778781,19,0.0214446952595937,6,0.00677200902934537,0,0
"GÖTEBORG HÖGSBOHÖJD",202231,2022-08-01,1088,158,0.145220588235294,10,0.00919117647058824,69,0.0634191176470588,7,0.00643382352941176,24,0.0220588235294118,0,0,0,0,2,0.00183823529411765,5,0.00459558823529412,10,0.00919117647058824,0,0,31,0.0284926470588235,158,0.145220588235294,119,0.109375,10,0.00919117647058824,69,0.0634191176470588,7,0.00643382352941176,0,0,24,0.0220588235294118,0,0,0,0,0,0,2,0.00183823529411765,4,0.00367647058823529,1,0.000919117647058824,10,0.00919117647058824,0,0,6,0.00551470588235294,25,0.0229779411764706,158,0.145220588235294,0,0,10,0.00919117647058824,24,0.0220588235294118,5,0.00459558823529412,0,0
"GÖTEBORG HÖGSBOHÖJD",202230,2022-07-31,972,104,0.106995884773663,10,0.0102880658436214,4,0.00411522633744856,6,0.00617283950617284,18,0.0185185185185185,0,0,0,0,2,0.00205761316872428,8,0.00823045267489712,9,0.00925925925925926,2,0.00205761316872428,45,0.0462962962962963,103,0.1059670781893,65,0.0668724279835391,10,0.0102880658436214,3,0.00308641975308642,5,0.0051440329218107,1,0.00102880658436214,18,0.0185185185185185,0,0,0,0,0,0,2,0.00205761316872428,4,0.00411522633744856,4,0.00411522633744856,9,0.00925925925925926,2,0.00205761316872428,4,0.00411522633744856,41,0.0421810699588477,103,0.1059670781893,1,0.00102880658436214,9,0.00925925925925926,20,0.0205761316872428,8,0.00823045267489712,0,0
"GÖTEBORG HÖGSBOHÖJD",202230,2022-07-30,979,83,0.0847803881511747,6,0.00612870275791624,6,0.00612870275791624,4,0.00408580183861083,11,0.0112359550561798,0,0,0,0,1,0.00102145045965271,4,0.00408580183861083,5,0.00510725229826353,1,0.00102145045965271,45,0.0459652706843718,82,0.083758937691522,60,0.0612870275791624,6,0.00612870275791624,5,0.00510725229826353,3,0.00306435137895812,1,0.00102145045965271,11,0.0112359550561798,0,0,0,0,0,0,1,0.00102145045965271,2,0.00204290091930541,2,0.00204290091930541,5,0.00510725229826353,1,0.00102145045965271,3,0.00306435137895812,42,0.0429009193054137,82,0.083758937691522,1,0.00102145045965271,5,0.00510725229826353,12,0.0122574055158325,4,0.00408580183861083,0,0
"GÖTEBORG HÖGSBOHÖJD",202230,2022-07-29,1022,87,0.0851272015655577,4,0.00391389432485323,3,0.00293542074363992,4,0.00391389432485323,10,0.00978473581213307,0,0,0,0,5,0.00489236790606654,2,0.00195694716242661,3,0.00293542074363992,2,0.00195694716242661,54,0.0528375733855186,86,0.0841487279843444,68,0.0665362035225049,4,0.00391389432485323,2,0.00195694716242661,3,0.00293542074363992,1,0.000978473581213307,10,0.00978473581213307,0,0,0,0,0,0,5,0.00489236790606654,2,0.00195694716242661,0,0,3,0.00293542074363992,2,0.00195694716242661,3,0.00293542074363992,51,0.0499021526418787,86,0.0841487279843444,1,0.000978473581213307,3,0.00293542074363992,12,0.0117416829745597,2,0.00195694716242661,0,0
"GÖTEBORG HÖGSBOHÖJD",202230,2022-07-28,917,78,0.0850599781897492,6,0.00654307524536532,6,0.00654307524536532,5,0.0054525627044711,13,0.0141766630316249,0,0,0,0,2,0.00218102508178844,3,0.00327153762268266,4,0.00436205016357688,2,0.00218102508178844,37,0.0403489640130862,76,0.0828789531079607,52,0.0567066521264995,6,0.00654307524536532,4,0.00436205016357688,5,0.0054525627044711,0,0,13,0.0141766630316249,0,0,0,0,0,0,2,0.00218102508178844,2,0.00218102508178844,1,0.00109051254089422,4,0.00436205016357688,2,0.00218102508178844,1,0.00109051254089422,36,0.0392584514721919,76,0.0828789531079607,2,0.00218102508178844,4,0.00436205016357688,15,0.0163576881134133,3,0.00327153762268266,0,0
"GÖTEBORG HÖGSBOHÖJD",202230,2022-07-27,915,78,0.0852459016393443,7,0.00765027322404372,3,0.00327868852459016,2,0.00218579234972678,6,0.00655737704918033,0,0,0,0,5,0.00546448087431694,9,0.00983606557377049,7,0.00765027322404372,3,0.00327868852459016,36,0.039344262295082,78,0.0852459016393443,53,0.0579234972677596,7,0.00765027322404372,3,0.00327868852459016,2,0.00218579234972678,0,0,6,0.00655737704918033,0,0,0,0,0,0,5,0.00546448087431694,4,0.00437158469945355,5,0.00546448087431694,7,0.00765027322404372,3,0.00327868852459016,1,0.00109289617486339,35,0.0382513661202186,78,0.0852459016393443,0,0,7,0.00765027322404372,9,0.00983606557377049,9,0.00983606557377049,0,0
"GÖTEBORG HÖGSBOHÖJD",202230,2022-07-26,963,126,0.130841121495327,15,0.0155763239875389,6,0.00623052959501558,5,0.00519210799584631,15,0.0155763239875389,0,0,0,0,3,0.00311526479750779,12,0.0124610591900312,13,0.0134994807892004,0,0,57,0.059190031152648,124,0.128764278296989,82,0.0851505711318795,15,0.0155763239875389,4,0.00415368639667705,5,0.00519210799584631,0,0,15,0.0155763239875389,0,0,0,0,0,0,3,0.00311526479750779,6,0.00623052959501558,6,0.00623052959501558,13,0.0134994807892004,0,0,4,0.00415368639667705,53,0.0550363447559709,124,0.128764278296989,2,0.00207684319833853,13,0.0134994807892004,15,0.0155763239875389,12,0.0124610591900312,0,0
"GÖTEBORG HÖGSBOHÖJD",202230,2022-07-25,913,73,0.0799561883899233,2,0.00219058050383352,5,0.00547645125958379,5,0.00547645125958379,19,0.0208105147864184,0,0,0,0,1,0.00109529025191676,2,0.00219058050383352,2,0.00219058050383352,0,0,37,0.04052573932092,73,0.0799561883899233,50,0.0547645125958379,2,0.00219058050383352,5,0.00547645125958379,3,0.00328587075575027,2,0.00219058050383352,19,0.0208105147864184,0,0,0,0,0,0,1,0.00109529025191676,1,0.00109529025191676,1,0.00109529025191676,2,0.00219058050383352,0,0,3,0.00328587075575027,34,0.0372398685651698,73,0.0799561883899233,0,0,2,0.00219058050383352,19,0.0208105147864184,2,0.00219058050383352,0,0
"GÖTEBORG HÖGSBOHÖJD",202229,2022-07-24,972,79,0.0812757201646091,5,0.0051440329218107,10,0.0102880658436214,4,0.00411522633744856,23,0.0236625514403292,0,0,0,0,1,0.00102880658436214,3,0.00308641975308642,5,0.0051440329218107,0,0,28,0.0288065843621399,79,0.0812757201646091,48,0.0493827160493827,5,0.0051440329218107,10,0.0102880658436214,4,0.00411522633744856,0,0,23,0.0236625514403292,0,0,0,0,0,0,1,0.00102880658436214,2,0.00205761316872428,1,0.00102880658436214,5,0.0051440329218107,0,0,4,0.00411522633744856,24,0.0246913580246914,79,0.0812757201646091,0,0,5,0.0051440329218107,23,0.0236625514403292,3,0.00308641975308642,0,0
"GÖTEBORG HÖGSBOHÖJD",202229,2022-07-23,983,80,0.081383519837233,16,0.0162767039674466,9,0.00915564598168871,3,0.00305188199389624,9,0.00915564598168871,0,0,0,0,0,0,1,0.00101729399796541,14,0.0142421159715158,0,0,28,0.0284842319430315,78,0.0793489318413021,52,0.0528992878942014,16,0.0162767039674466,7,0.00712105798575788,2,0.00203458799593082,1,0.00101729399796541,9,0.00915564598168871,0,0,0,0,0,0,0,0,1,0.00101729399796541,0,0,14,0.0142421159715158,0,0,3,0.00305188199389624,25,0.0254323499491353,78,0.0793489318413021,2,0.00203458799593082,14,0.0142421159715158,9,0.00915564598168871,1,0.00101729399796541,0,0
"GÖTEBORG HÖGSBOHÖJD",202229,2022-07-22,955,83,0.0869109947643979,3,0.0031413612565445,5,0.00523560209424084,5,0.00523560209424084,22,0.0230366492146597,0,0,0,0,1,0.00104712041884817,3,0.0031413612565445,3,0.0031413612565445,3,0.0031413612565445,38,0.0397905759162304,83,0.0869109947643979,52,0.0544502617801047,3,0.0031413612565445,5,0.00523560209424084,4,0.00418848167539267,1,0.00104712041884817,22,0.0230366492146597,0,0,0,0,0,0,1,0.00104712041884817,3,0.0031413612565445,0,0,3,0.0031413612565445,3,0.0031413612565445,1,0.00104712041884817,37,0.0387434554973822,83,0.0869109947643979,0,0,3,0.0031413612565445,25,0.0261780104712042,3,0.0031413612565445,0,0
"GÖTEBORG HÖGSBOHÖJD",202229,2022-07-21,981,65,0.0662589194699287,5,0.00509683995922528,6,0.00611620795107034,4,0.00407747196738022,13,0.0132517838939857,0,0,0,0,1,0.00101936799184506,1,0.00101936799184506,4,0.00407747196738022,0,0,31,0.0316004077471967,64,0.0652395514780836,45,0.0458715596330275,5,0.00509683995922528,5,0.00509683995922528,3,0.00305810397553517,1,0.00101936799184506,13,0.0132517838939857,0,0,0,0,0,0,1,0.00101936799184506,0,0,1,0.00101936799184506,4,0.00407747196738022,0,0,3,0.00305810397553517,28,0.0285423037716616,64,0.0652395514780836,1,0.00101936799184506,4,0.00407747196738022,13,0.0132517838939857,1,0.00101936799184506,0,0
"GÖTEBORG HÖGSBOHÖJD",202229,2022-07-20,1031,50,0.0484966052376334,0,0,3,0.002909796314258,5,0.00484966052376334,7,0.00678952473326867,0,0,0,0,1,0.000969932104752667,7,0.00678952473326867,0,0,2,0.00193986420950533,25,0.0242483026188167,50,0.0484966052376334,34,0.0329776915615907,0,0,3,0.002909796314258,4,0.00387972841901067,1,0.000969932104752667,7,0.00678952473326867,0,0,0,0,0,0,1,0.000969932104752667,5,0.00484966052376334,2,0.00193986420950533,0,0,2,0.00193986420950533,4,0.00387972841901067,21,0.020368574199806,50,0.0484966052376334,0,0,0,0,9,0.00872938894277401,7,0.00678952473326867,0,0
"GÖTEBORG HÖGSBOHÖJD",202229,2022-07-19,960,45,0.046875,5,0.00520833333333333,3,0.003125,2,0.00208333333333333,3,0.003125,0,0,0,0,1,0.00104166666666667,6,0.00625,5,0.00520833333333333,0,0,20,0.0208333333333333,45,0.046875,31,0.0322916666666667,5,0.00520833333333333,3,0.003125,2,0.00208333333333333,0,0,3,0.003125,0,0,0,0,0,0,1,0.00104166666666667,3,0.003125,3,0.003125,5,0.00520833333333333,0,0,3,0.003125,17,0.0177083333333333,45,0.046875,0,0,5,0.00520833333333333,3,0.003125,6,0.00625,0,0
"GÖTEBORG HÖGSBOHÖJD",202229,2022-07-18,988,90,0.0910931174089069,5,0.00506072874493927,11,0.0111336032388664,9,0.00910931174089069,29,0.0293522267206478,0,0,0,0,2,0.00202429149797571,8,0.00809716599190283,4,0.00404858299595142,0,0,22,0.0222672064777328,89,0.090080971659919,47,0.0475708502024291,5,0.00506072874493927,10,0.0101214574898785,9,0.00910931174089069,0,0,29,0.0293522267206478,0,0,0,0,0,0,2,0.00202429149797571,5,0.00506072874493927,3,0.00303643724696356,4,0.00404858299595142,0,0,3,0.00303643724696356,19,0.0192307692307692,89,0.090080971659919,1,0.00101214574898785,4,0.00404858299595142,29,0.0293522267206478,8,0.00809716599190283,0,0
"GÖTEBORG HÖGSBOHÖJD",202228,2022-07-17,944,72,0.076271186440678,11,0.0116525423728814,2,0.00211864406779661,5,0.00529661016949153,13,0.013771186440678,0,0,0,0,2,0.00211864406779661,6,0.00635593220338983,11,0.0116525423728814,0,0,22,0.0233050847457627,72,0.076271186440678,42,0.0444915254237288,11,0.0116525423728814,2,0.00211864406779661,4,0.00423728813559322,1,0.00105932203389831,13,0.013771186440678,0,0,0,0,0,0,2,0.00211864406779661,1,0.00105932203389831,5,0.00529661016949153,11,0.0116525423728814,0,0,1,0.00105932203389831,21,0.0222457627118644,72,0.076271186440678,0,0,11,0.0116525423728814,13,0.013771186440678,6,0.00635593220338983,0,0
"GÖTEBORG HÖGSBOHÖJD",202228,2022-07-16,953,77,0.080797481636936,10,0.0104931794333683,7,0.00734522560335782,3,0.00314795383001049,8,0.00839454354669465,0,0,0,0,1,0.00104931794333683,5,0.00524658971668416,10,0.0104931794333683,4,0.00419727177334732,29,0.0304302203567681,77,0.080797481636936,50,0.0524658971668416,10,0.0104931794333683,7,0.00734522560335782,2,0.00209863588667366,1,0.00104931794333683,8,0.00839454354669465,0,0,0,0,0,0,1,0.00104931794333683,0,0,5,0.00524658971668416,10,0.0104931794333683,4,0.00419727177334732,2,0.00209863588667366,27,0.0283315844700944,77,0.080797481636936,0,0,10,0.0104931794333683,12,0.012591815320042,5,0.00524658971668416,0,0
"GÖTEBORG HÖGSBOHÖJD",202228,2022-07-15,959,87,0.0907194994786236,4,0.00417101147028154,4,0.00417101147028154,4,0.00417101147028154,20,0.0208550573514077,0,0,0,0,1,0.00104275286757039,3,0.00312825860271116,4,0.00417101147028154,1,0.00104275286757039,46,0.0479666319082377,87,0.0907194994786236,59,0.0615224191866528,4,0.00417101147028154,4,0.00417101147028154,3,0.00312825860271116,1,0.00104275286757039,20,0.0208550573514077,0,0,0,0,0,0,1,0.00104275286757039,0,0,3,0.00312825860271116,4,0.00417101147028154,1,0.00104275286757039,2,0.00208550573514077,44,0.045881126173097,87,0.0907194994786236,0,0,4,0.00417101147028154,21,0.0218978102189781,3,0.00312825860271116,0,0
"GÖTEBORG HÖGSBOHÖJD",202228,2022-07-14,929,77,0.0828848223896663,8,0.00861141011840689,2,0.00215285252960172,5,0.00538213132400431,25,0.0269106566200215,0,0,0,0,3,0.00322927879440258,5,0.00538213132400431,8,0.00861141011840689,2,0.00215285252960172,19,0.0204520990312164,77,0.0828848223896663,37,0.0398277717976319,8,0.00861141011840689,2,0.00215285252960172,4,0.00430570505920344,1,0.00107642626480086,25,0.0269106566200215,0,0,0,0,0,0,3,0.00322927879440258,3,0.00322927879440258,2,0.00215285252960172,8,0.00861141011840689,2,0.00215285252960172,4,0.00430570505920344,15,0.0161463939720129,77,0.0828848223896663,0,0,8,0.00861141011840689,27,0.0290635091496232,5,0.00538213132400431,0,0
"GÖTEBORG HÖGSBOHÖJD",202228,2022-07-13,938,53,0.0565031982942431,11,0.011727078891258,4,0.00426439232409382,2,0.00213219616204691,7,0.00746268656716418,0,0,0,0,1,0.00106609808102345,4,0.00426439232409382,11,0.011727078891258,0,0,13,0.0138592750533049,53,0.0565031982942431,31,0.0330490405117271,11,0.011727078891258,4,0.00426439232409382,2,0.00213219616204691,0,0,7,0.00746268656716418,0,0,0,0,0,0,1,0.00106609808102345,3,0.00319829424307036,1,0.00106609808102345,11,0.011727078891258,0,0,0,0,13,0.0138592750533049,53,0.0565031982942431,0,0,11,0.011727078891258,7,0.00746268656716418,4,0.00426439232409382,0,0
"GÖTEBORG HÖGSBOHÖJD",202228,2022-07-12,956,85,0.0889121338912134,11,0.0115062761506276,2,0.00209205020920502,3,0.00313807531380753,27,0.0282426778242678,0,0,0,0,2,0.00209205020920502,2,0.00209205020920502,11,0.0115062761506276,5,0.00523012552301255,22,0.0230125523012552,85,0.0889121338912134,40,0.0418410041841004,11,0.0115062761506276,2,0.00209205020920502,3,0.00313807531380753,0,0,27,0.0282426778242678,0,0,0,0,0,0,2,0.00209205020920502,1,0.00104602510460251,1,0.00104602510460251,11,0.0115062761506276,5,0.00523012552301255,1,0.00104602510460251,21,0.0219665271966527,85,0.0889121338912134,0,0,11,0.0115062761506276,32,0.0334728033472803,2,0.00209205020920502,0,0
