"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Kampanj_1_Deli","kampanj_convrate_Kampanj_1_Deli","kampanj_count_Kampanj_2_Deli","kampanj_convrate_Kampanj_2_Deli","kampanj_count_Kampanj_3_Deli","kampanj_convrate_Kampanj_3_Deli","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_Vara_1_Gavel_2","kampanj_convrate_Vara_1_Gavel_2","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"NORRKÖPING LASARETTSGATAN",202216,2022-04-21,1021,49.692,0.0486699314397649,6,0.00587659157688541,3.692,0.00361606268364349,4,0.0039177277179236,18,0.0176297747306562,0,0,0,0,0,0,8,0.00783545543584721,8,0.00783545543584721,1,0.000979431929480901,1,0.000979431929480901,48.692,0.047690499510284,8.692,0.00851322233104799,1,0.000979431929480901,0,0,5,0.00489715964740451,2.692,0.00263663075416259,3,0.0029382957884427,1,0.000979431929480901,10,0.00979431929480901,8,0.00783545543584721,0,0,0,0,0,0,0,0,0,0,6,0.00587659157688541,2,0.0019588638589618,6,0.00587659157688541,2,0.0019588638589618,1,0.000979431929480901,1,0.000979431929480901,48.692,0.047690499510284,18,0.0176297747306562,5,0.00489715964740451,15,0.0146914789422135,2,0.0019588638589618
"NORRKÖPING LASARETTSGATAN",202216,2022-04-20,1056,57.618,0.0545625,4,0.00378787878787879,3.618,0.00342613636363636,9,0.00852272727272727,22,0.0208333333333333,0,0,0,0,0,0,13,0.0123106060606061,2,0.00189393939393939,1,0.000946969696969697,3,0.00284090909090909,56.618,0.0536155303030303,14.618,0.013842803030303,1,0.000946969696969697,0,0,3,0.00284090909090909,2.618,0.00247916666666667,6,0.00568181818181818,3,0.00284090909090909,10,0.00946969696969697,12,0.0113636363636364,0,0,0,0,0,0,0,0,0,0,10,0.00946969696969697,3,0.00284090909090909,2,0.00189393939393939,0,0,1,0.000946969696969697,3,0.00284090909090909,56.618,0.0536155303030303,24,0.0227272727272727,3,0.00284090909090909,15,0.0142045454545455,0,0
"NORRKÖPING LASARETTSGATAN",202216,2022-04-19,1106,54.182,0.0489891500904159,5,0.00452079566003617,6.182,0.00558951175406872,4,0.00361663652802893,16,0.0144665461121157,0,0,0,0,0,0,11,0.00994575045207957,7,0.00632911392405063,4,0.00361663652802893,1,0.000904159132007233,53.182,0.0480849909584087,12.182,0.0110144665461121,1,0.000904159132007233,0,0,4,0.00361663652802893,5.182,0.00468535262206148,2,0.00180831826401447,2,0.00180831826401447,5,0.00452079566003617,11,0.00994575045207957,0,0,0,0,0,0,0,0,0,0,8,0.00723327305605787,3,0.0027124773960217,4,0.00361663652802893,3,0.0027124773960217,4,0.00361663652802893,1,0.000904159132007233,53.182,0.0480849909584087,15,0.0135623869801085,4,0.00361663652802893,19,0.0171790235081374,3,0.0027124773960217
"NORRKÖPING LASARETTSGATAN",202216,2022-04-18,825,45.908,0.0556460606060606,10,0.0121212121212121,6.908,0.00837333333333333,6,0.00727272727272727,11,0.0133333333333333,0,0,0,0,1,0.00121212121212121,7,0.00848484848484849,4,0.00484848484848485,0,0,0,0,40.908,0.0495854545454545,14.908,0.018070303030303,5,0.00606060606060606,0,0,5,0.00606060606060606,1.908,0.00231272727272727,5,0.00606060606060606,1,0.00121212121212121,10,0.0121212121212121,1,0.00121212121212121,0,0,0,0,0,0,0,0,1,0.00121212121212121,1,0.00121212121212121,6,0.00727272727272727,2,0.00242424242424242,2,0.00242424242424242,0,0,0,0,40.908,0.0495854545454545,16,0.0193939393939394,5,0.00606060606060606,3,0.00363636363636364,2,0.00242424242424242
"NORRKÖPING LASARETTSGATAN",202215,2022-04-17,664,25.813,0.038875,2,0.00301204819277108,2.813,0.00423644578313253,2,0.00301204819277108,14,0.0210843373493976,0,0,0,0,0,0,2,0.00301204819277108,1,0.00150602409638554,0,0,2,0.00301204819277108,23.813,0.0358629518072289,3.813,0.00574246987951807,2,0.00301204819277108,0,0,0,0,0.813,0.00122439759036145,1,0.00150602409638554,1,0.00150602409638554,8,0.0120481927710843,6,0.00903614457831325,0,0,0,0,0,0,0,0,0,0,1,0.00150602409638554,1,0.00150602409638554,1,0.00150602409638554,0,0,0,0,2,0.00301204819277108,23.813,0.0358629518072289,13,0.019578313253012,0,0,7,0.0105421686746988,0,0
"NORRKÖPING LASARETTSGATAN",202215,2022-04-16,646,31.198,0.0482941176470588,2,0.00309597523219814,3.198,0.00495046439628483,2,0.00309597523219814,14,0.021671826625387,0,0,0,0,0,0,0,0,1,0.00154798761609907,8,0.0123839009287926,1,0.00154798761609907,29.198,0.0451981424148607,3.198,0.00495046439628483,2,0.00309597523219814,0,0,0,0,1.198,0.00185448916408669,2,0.00309597523219814,0,0,10,0.0154798761609907,4,0.00619195046439629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00154798761609907,8,0.0123839009287926,1,0.00154798761609907,29.198,0.0451981424148607,13,0.0201238390092879,0,0,12,0.0185758513931889,1,0.00154798761609907
"NORRKÖPING LASARETTSGATAN",202215,2022-04-15,820,41.698,0.0508512195121951,5,0.00609756097560976,4.698,0.00572926829268293,5,0.00609756097560976,15,0.0182926829268293,0,0,0,0,3,0.00365853658536585,7,0.00853658536585366,1,0.00121951219512195,0,0,1,0.00121951219512195,39.698,0.0484121951219512,13.698,0.0167048780487805,2,0.0024390243902439,0,0,3,0.00365853658536585,2.698,0.00329024390243902,4,0.0048780487804878,1,0.00121951219512195,10,0.0121951219512195,5,0.00609756097560976,0,0,0,0,0,0,0,0,3,0.00365853658536585,4,0.0048780487804878,3,0.00365853658536585,1,0.00121951219512195,0,0,0,0,1,0.00121951219512195,39.698,0.0484121951219512,17,0.0207317073170732,3,0.00365853658536585,6,0.00731707317073171,0,0
"NORRKÖPING LASARETTSGATAN",202215,2022-04-14,970,64.295,0.0662835051546392,11,0.011340206185567,10.295,0.0106134020618557,7,0.00721649484536083,21,0.0216494845360825,0,0,0,0,0,0,8,0.00824742268041237,5,0.00515463917525773,0,0,2,0.00206185567010309,60.295,0.062159793814433,15.295,0.0157680412371134,4,0.00412371134020619,0,0,7,0.00721649484536083,6.295,0.00648969072164948,5,0.00515463917525773,2,0.00206185567010309,15,0.0154639175257732,6,0.00618556701030928,0,0,0,0,0,0,0,0,0,0,6,0.00618556701030928,2,0.00206185567010309,2,0.00206185567010309,3,0.00309278350515464,0,0,2,0.00206185567010309,60.295,0.062159793814433,27,0.0278350515463918,7,0.00721649484536083,8,0.00824742268041237,3,0.00309278350515464
"NORRKÖPING LASARETTSGATAN",202215,2022-04-13,869,36.283,0.0417525891829689,2,0.00230149597238205,3.283,0.00377790563866513,1,0.00115074798619102,18,0.0207134637514384,0,0,0,0,0,0,6,0.00690448791714614,2,0.00230149597238205,0,0,4,0.0046029919447641,36.283,0.0417525891829689,6.283,0.0072301495972382,0,0,0,0,2,0.00230149597238205,3.283,0.00377790563866513,1,0.00115074798619102,0,0,9,0.0103567318757192,9,0.0103567318757192,0,0,0,0,0,0,0,0,0,0,4,0.0046029919447641,2,0.00230149597238205,1,0.00115074798619102,1,0.00115074798619102,0,0,4,0.0046029919447641,36.283,0.0417525891829689,17,0.0195627157652474,2,0.00230149597238205,10,0.0115074798619102,1,0.00115074798619102
"NORRKÖPING LASARETTSGATAN",202215,2022-04-12,1015,33.822,0.0333221674876847,9,0.00886699507389163,3.822,0.00376551724137931,6,0.00591133004926108,2,0.00197044334975369,0,0,0,0,0,0,6,0.00591133004926108,3,0.00295566502463054,0,0,4,0.00394088669950739,33.822,0.0333221674876847,11.822,0.0116472906403941,0,0,0,0,9,0.00886699507389163,3.822,0.00376551724137931,5,0.00492610837438424,1,0.000985221674876847,0,0,2,0.00197044334975369,0,0,0,0,0,0,0,0,0,0,4,0.00394088669950739,2,0.00197044334975369,2,0.00197044334975369,1,0.000985221674876847,0,0,4,0.00394088669950739,33.822,0.0333221674876847,8,0.00788177339901478,9,0.00886699507389163,4,0.00394088669950739,1,0.000985221674876847
"NORRKÖPING LASARETTSGATAN",202215,2022-04-11,924,42.514,0.0460108225108225,3,0.00324675324675325,3.514,0.0038030303030303,9,0.00974025974025974,9,0.00974025974025974,0,0,0,0,0,0,12,0.012987012987013,2,0.00216450216450216,1,0.00108225108225108,3,0.00324675324675325,39.514,0.0427640692640693,16.514,0.0178722943722944,3,0.00324675324675325,0,0,0,0,0.514,0.000556277056277056,9,0.00974025974025974,0,0,5,0.00541125541125541,4,0.00432900432900433,0,0,0,0,0,0,0,0,0,0,5,0.00541125541125541,7,0.00757575757575758,0,0,2,0.00216450216450216,1,0.00108225108225108,3,0.00324675324675325,39.514,0.0427640692640693,16,0.0173160173160173,0,0,5,0.00541125541125541,2,0.00216450216450216
"NORRKÖPING LASARETTSGATAN",202214,2022-04-10,802,62.953,0.0784950124688279,11,0.013715710723192,2.953,0.00368204488778055,13,0.0162094763092269,4,0.00498753117206983,0,0,0,0,10,0.0124688279301746,8,0.00997506234413965,11,0.013715710723192,0,0,3,0.00374064837905237,62.953,0.0784950124688279,29.953,0.0373478802992519,0,0,0,0,11,0.013715710723192,2.953,0.00368204488778055,10,0.0124688279301746,3,0.00374064837905237,0,0,4,0.00498753117206983,0,0,0,0,0,0,0,0,10,0.0124688279301746,4,0.00498753117206983,4,0.00498753117206983,9,0.0112219451371571,2,0.00249376558603491,0,0,3,0.00374064837905237,62.953,0.0784950124688279,7,0.00872817955112219,11,0.013715710723192,13,0.0162094763092269,2,0.00249376558603491
"NORRKÖPING LASARETTSGATAN",202214,2022-04-09,749,108.844,0.14531909212283,66,0.0881174899866489,5.844,0.00780240320427236,10,0.0133511348464619,5,0.00667556742323097,0,0,0,0,11,0.0146862483311081,7,0.00934579439252336,2,0.00267022696929239,0,0,2,0.00267022696929239,103.844,0.138643524699599,23.844,0.0318344459279039,5,0.00667556742323097,0,0,61,0.0814419225634179,0.844,0.00112683578104139,9,0.0120160213618158,1,0.00133511348464619,5,0.00667556742323097,0,0,0,0,0,0,0,0,0,0,11,0.0146862483311081,5,0.00667556742323097,2,0.00267022696929239,1,0.00133511348464619,1,0.00133511348464619,0,0,2,0.00267022696929239,103.844,0.138643524699599,17,0.0226969292389853,61,0.0814419225634179,1,0.00133511348464619,1,0.00133511348464619
"NORRKÖPING LASARETTSGATAN",202214,2022-04-08,980,138.495,0.141321428571429,73,0.0744897959183674,9.495,0.00968877551020408,13,0.013265306122449,7,0.00714285714285714,0,0,0,0,13,0.013265306122449,10,0.0102040816326531,8,0.00816326530612245,1,0.00102040816326531,4,0.00408163265306122,131.495,0.134178571428571,30.495,0.0311173469387755,7,0.00714285714285714,0,0,66,0.0673469387755102,2.495,0.00254591836734694,11,0.0112244897959184,2,0.00204081632653061,0,0,7,0.00714285714285714,0,0,0,0,0,0,0,0,13,0.013265306122449,8,0.00816326530612245,2,0.00204081632653061,5,0.00510204081632653,3,0.00306122448979592,1,0.00102040816326531,4,0.00408163265306122,131.495,0.134178571428571,19,0.0193877551020408,66,0.0673469387755102,13,0.013265306122449,3,0.00306122448979592
"NORRKÖPING LASARETTSGATAN",202214,2022-04-07,879,116.687,0.132749715585893,55,0.0625711035267349,6.687,0.00760750853242321,7,0.00796359499431172,20,0.0227531285551763,0,0,0,0,16,0.0182025028441411,8,0.00910125142207053,2,0.00227531285551763,0,0,2,0.00227531285551763,112.687,0.128199089874858,28.687,0.0326359499431172,4,0.00455062571103527,0,0,51,0.0580204778156997,2.687,0.00305688282138794,6,0.0068259385665529,1,0.00113765642775882,11,0.012514220705347,9,0.0102389078498294,0,0,0,0,0,0,0,0,16,0.0182025028441411,5,0.00568828213879408,3,0.00341296928327645,1,0.00113765642775882,1,0.00113765642775882,0,0,2,0.00227531285551763,112.687,0.128199089874858,22,0.025028441410694,51,0.0580204778156997,10,0.0113765642775882,1,0.00113765642775882
"NORRKÖPING LASARETTSGATAN",202214,2022-04-06,970,151.718,0.156410309278351,93,0.0958762886597938,5.718,0.00589484536082474,15,0.0154639175257732,8,0.00824742268041237,0,0,0,0,14,0.0144329896907217,8,0.00824742268041237,4,0.00412371134020619,4,0.00412371134020619,0,0,148.718,0.153317525773196,33.718,0.034760824742268,3,0.00309278350515464,0,0,90,0.0927835051546392,2.718,0.0028020618556701,13,0.0134020618556701,2,0.00206185567010309,8,0.00824742268041237,0,0,0,0,0,0,0,0,0,0,14,0.0144329896907217,6,0.00618556701030928,2,0.00206185567010309,3,0.00309278350515464,1,0.00103092783505155,4,0.00412371134020619,0,0,148.718,0.153317525773196,17,0.0175257731958763,90,0.0927835051546392,7,0.00721649484536083,1,0.00103092783505155
"NORRKÖPING LASARETTSGATAN",202214,2022-04-05,1027,162.625,0.158349561830574,107,0.104186952288218,5.625,0.00547711781888997,13,0.0126582278481013,7,0.0068159688412853,0,0,0,0,13,0.0126582278481013,12,0.0116845180136319,3,0.00292112950340798,0,0,2,0.00194741966893866,157.625,0.153481012658228,33.625,0.0327409931840312,5,0.00486854917234664,0,0,102,0.0993184031158715,0.625,0.00060856864654333,12,0.0116845180136319,1,0.000973709834469328,3,0.00292112950340798,4,0.00389483933787731,0,0,0,0,0,0,0,0,13,0.0126582278481013,5,0.00486854917234664,7,0.0068159688412853,1,0.000973709834469328,2,0.00194741966893866,0,0,2,0.00194741966893866,157.625,0.153481012658228,15,0.0146056475170399,102,0.0993184031158715,5,0.00486854917234664,2,0.00194741966893866
"NORRKÖPING LASARETTSGATAN",202214,2022-04-04,932,153,0.164163090128755,98,0.105150214592275,8,0.00858369098712446,9,0.00965665236051502,7,0.00751072961373391,0,0,0,0,14,0.0150214592274678,5,0.00536480686695279,7,0.00751072961373391,2,0.00214592274678112,3,0.00321888412017167,145,0.155579399141631,25,0.0268240343347639,8,0.00858369098712446,0,0,90,0.0965665236051502,0,0,8,0.00858369098712446,1,0.00107296137339056,7,0.00751072961373391,0,0,0,0,0,0,0,0,0,0,14,0.0150214592274678,3,0.00321888412017167,2,0.00214592274678112,4,0.00429184549356223,3,0.00321888412017167,2,0.00214592274678112,3,0.00321888412017167,145,0.155579399141631,21,0.0225321888412017,90,0.0965665236051502,6,0.00643776824034335,3,0.00321888412017167
"NORRKÖPING LASARETTSGATAN",202213,2022-04-03,835,105,0.125748502994012,48,0.0574850299401198,8,0.00958083832335329,8,0.00958083832335329,18,0.0215568862275449,0,0,0,0,1,0.00119760479041916,5,0.00598802395209581,5,0.00598802395209581,2,0.00239520958083832,10,0.0119760479041916,97,0.116167664670659,11,0.0131736526946108,8,0.00958083832335329,0,0,40,0.0479041916167665,0,0,7,0.00838323353293413,1,0.00119760479041916,10,0.0119760479041916,8,0.00958083832335329,0,0,0,0,0,0,0,0,1,0.00119760479041916,3,0.00359281437125748,2,0.00239520958083832,3,0.00359281437125748,2,0.00239520958083832,2,0.00239520958083832,10,0.0119760479041916,97,0.116167664670659,31,0.037125748502994,40,0.0479041916167665,13,0.0155688622754491,2,0.00239520958083832
"NORRKÖPING LASARETTSGATAN",202213,2022-04-02,844,74,0.0876777251184834,46,0.0545023696682464,2,0.0023696682464455,2,0.0023696682464455,7,0.00829383886255924,0,0,0,0,0,0,5,0.00592417061611374,3,0.00355450236966825,2,0.0023696682464455,7,0.00829383886255924,72,0.0853080568720379,4,0.004739336492891,2,0.0023696682464455,0,0,44,0.0521327014218009,0,0,2,0.0023696682464455,0,0,0,0,7,0.00829383886255924,0,0,0,0,0,0,0,0,0,0,3,0.00355450236966825,2,0.0023696682464455,1,0.00118483412322275,2,0.0023696682464455,2,0.0023696682464455,7,0.00829383886255924,72,0.0853080568720379,12,0.014218009478673,44,0.0521327014218009,10,0.0118483412322275,2,0.0023696682464455
"NORRKÖPING LASARETTSGATAN",202213,2022-04-01,1047,118,0.112702960840497,52,0.049665711556829,1,0.000955109837631328,5,0.00477554918815664,10,0.00955109837631328,0,0,0,0,1,0.000955109837631328,8,0.00764087870105062,11,0.0105062082139446,1,0.000955109837631328,29,0.0276981852913085,117,0.111747851002865,8,0.00764087870105062,1,0.000955109837631328,0,0,51,0.0487106017191977,0,0,4,0.00382043935052531,1,0.000955109837631328,5,0.00477554918815664,5,0.00477554918815664,0,0,0,0,0,0,0,0,1,0.000955109837631328,6,0.00573065902578797,2,0.00191021967526266,9,0.00859598853868195,2,0.00191021967526266,1,0.000955109837631328,29,0.0276981852913085,117,0.111747851002865,41,0.0391595033428844,51,0.0487106017191977,15,0.0143266475644699,2,0.00191021967526266
"NORRKÖPING LASARETTSGATAN",202213,2022-03-31,1048,155,0.147900763358779,77,0.0734732824427481,3,0.00286259541984733,4,0.00381679389312977,33,0.0314885496183206,0,0,0,0,0,0,8,0.00763358778625954,5,0.00477099236641221,3,0.00286259541984733,22,0.0209923664122137,152,0.145038167938931,5,0.00477099236641221,3,0.00286259541984733,0,0,74,0.0706106870229008,0,0,4,0.00381679389312977,0,0,15,0.0143129770992366,18,0.017175572519084,0,0,0,0,0,0,0,0,0,0,7,0.0066793893129771,1,0.000954198473282443,2,0.00190839694656489,3,0.00286259541984733,3,0.00286259541984733,22,0.0209923664122137,152,0.145038167938931,47,0.0448473282442748,74,0.0706106870229008,23,0.0219465648854962,3,0.00286259541984733
"NORRKÖPING LASARETTSGATAN",202213,2022-03-30,1006,141,0.140159045725646,55,0.0546719681908549,1,0.00099403578528827,9,0.00894632206759443,21,0.0208747514910537,0,0,0,0,0,0,5,0.00497017892644135,6,0.00596421471172962,8,0.00795228628230616,36,0.0357852882703777,140,0.139165009940358,14,0.0139165009940358,1,0.00099403578528827,0,0,54,0.0536779324055666,0,0,8,0.00795228628230616,1,0.00099403578528827,15,0.0149105367793241,6,0.00596421471172962,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00497017892644135,4,0.00397614314115308,2,0.00198807157057654,8,0.00795228628230616,36,0.0357852882703777,140,0.139165009940358,52,0.0516898608349901,54,0.0536779324055666,18,0.0178926441351889,2,0.00198807157057654
"NORRKÖPING LASARETTSGATAN",202213,2022-03-29,989,150,0.151668351870576,65,0.0657229524772497,0,0,8,0.00808897876643074,16,0.0161779575328615,2,0.00202224469160768,0,0,0,0,10,0.0101112234580384,4,0.00404448938321537,7,0.0070778564206269,38,0.038422649140546,150,0.151668351870576,16,0.0161779575328615,0,0,0,0,65,0.0657229524772497,0,0,7,0.0070778564206269,1,0.00101112234580384,8,0.00808897876643074,8,0.00808897876643074,2,0.00202224469160768,0,0,0,0,0,0,0,0,4,0.00404448938321537,6,0.00606673407482305,3,0.00303336703741153,1,0.00101112234580384,7,0.0070778564206269,38,0.038422649140546,150,0.151668351870576,50,0.0505561172901921,65,0.0657229524772497,18,0.0182002022244692,1,0.00101112234580384
"NORRKÖPING LASARETTSGATAN",202213,2022-03-28,1067,141,0.132146204311153,68,0.0637300843486411,7,0.00656044985941893,7,0.00656044985941893,24,0.0224929709465792,1,0.000937207122774133,0,0,0,0,11,0.0103092783505155,6,0.0056232427366448,3,0.0028116213683224,14,0.0131208997188379,134,0.125585754451734,14,0.0131208997188379,7,0.00656044985941893,0,0,61,0.0571696344892221,0,0,4,0.00374882849109653,3,0.0028116213683224,10,0.00937207122774133,14,0.0131208997188379,1,0.000937207122774133,0,0,0,0,0,0,0,0,5,0.00468603561387067,6,0.0056232427366448,5,0.00468603561387067,1,0.000937207122774133,3,0.0028116213683224,14,0.0131208997188379,134,0.125585754451734,36,0.0337394564198688,61,0.0571696344892221,22,0.0206185567010309,1,0.000937207122774133
"NORRKÖPING LASARETTSGATAN",202212,2022-03-27,743,40,0.053835800807537,2,0.00269179004037685,0,0,5,0.00672947510094213,12,0.0161507402422611,1,0.00134589502018843,0,0,0,0,9,0.0121130551816958,6,0.00807537012113055,5,0.00672947510094213,0,0,40,0.053835800807537,12,0.0161507402422611,0,0,0,0,2,0.00269179004037685,0,0,4,0.0053835800807537,1,0.00134589502018843,10,0.0134589502018843,2,0.00269179004037685,1,0.00134589502018843,0,0,0,0,0,0,0,0,3,0.00403768506056528,6,0.00807537012113055,4,0.0053835800807537,2,0.00269179004037685,5,0.00672947510094213,0,0,40,0.053835800807537,13,0.0174966352624495,2,0.00269179004037685,11,0.0148048452220727,2,0.00269179004037685
"NORRKÖPING LASARETTSGATAN",202212,2022-03-26,855,31,0.0362573099415205,3,0.00350877192982456,1,0.00116959064327485,0,0,7,0.00818713450292398,3,0.00350877192982456,0,0,0,0,6,0.00701754385964912,8,0.00935672514619883,2,0.00233918128654971,1,0.00116959064327485,30,0.0350877192982456,7,0.00818713450292398,1,0.00116959064327485,0,0,2,0.00233918128654971,0,0,0,0,0,0,0,0,7,0.00818713450292398,3,0.00350877192982456,0,0,0,0,0,0,0,0,2,0.00233918128654971,4,0.00467836257309942,8,0.00935672514619883,0,0,2,0.00233918128654971,1,0.00116959064327485,30,0.0350877192982456,4,0.00467836257309942,2,0.00233918128654971,17,0.0198830409356725,0,0
"NORRKÖPING LASARETTSGATAN",202212,2022-03-25,1099,68,0.0618744313011829,14,0.0127388535031847,5,0.00454959053685168,7,0.00636942675159236,11,0.0100090991810737,0,0,0,0,2,0.00181983621474067,5,0.00454959053685168,17,0.0154686078252957,2,0.00181983621474067,5,0.00454959053685168,63,0.0573248407643312,10,0.00909918107370337,5,0.00454959053685168,0,0,9,0.00818926296633303,0,0,5,0.00454959053685168,2,0.00181983621474067,5,0.00454959053685168,6,0.00545950864422202,0,0,0,0,0,0,0,0,2,0.00181983621474067,4,0.00363967242948135,1,0.000909918107370337,14,0.0127388535031847,3,0.00272975432211101,2,0.00181983621474067,5,0.00454959053685168,63,0.0573248407643312,19,0.0172884440400364,9,0.00818926296633303,22,0.0200181983621474,3,0.00272975432211101
"NORRKÖPING LASARETTSGATAN",202212,2022-03-24,1086,56,0.0515653775322284,9,0.00828729281767956,4,0.00368324125230203,7,0.00644567219152855,22,0.0202578268876611,0,0,0,0,1,0.000920810313075506,2,0.00184162062615101,6,0.00552486187845304,3,0.00276243093922652,2,0.00184162062615101,52,0.0478821362799263,9,0.00828729281767956,4,0.00368324125230203,0,0,5,0.00460405156537753,0,0,6,0.00552486187845304,1,0.000920810313075506,15,0.0138121546961326,7,0.00644567219152855,0,0,0,0,0,0,0,0,1,0.000920810313075506,1,0.000920810313075506,1,0.000920810313075506,3,0.00276243093922652,3,0.00276243093922652,3,0.00276243093922652,2,0.00184162062615101,52,0.0478821362799263,22,0.0202578268876611,5,0.00460405156537753,13,0.0119705340699816,3,0.00276243093922652
"NORRKÖPING LASARETTSGATAN",202212,2022-03-23,1005,38,0.0378109452736318,3,0.00298507462686567,0,0,2,0.00199004975124378,22,0.0218905472636816,0,0,0,0,2,0.00199004975124378,1,0.00099502487562189,3,0.00298507462686567,4,0.00398009950248756,1,0.00099502487562189,38,0.0378109452736318,4,0.00398009950248756,0,0,0,0,3,0.00298507462686567,0,0,1,0.00099502487562189,1,0.00099502487562189,13,0.0129353233830846,9,0.00895522388059702,0,0,0,0,0,0,0,0,2,0.00199004975124378,1,0.00099502487562189,0,0,3,0.00298507462686567,0,0,4,0.00398009950248756,1,0.00099502487562189,38,0.0378109452736318,15,0.0149253731343284,3,0.00298507462686567,16,0.0159203980099502,0,0
"NORRKÖPING LASARETTSGATAN",202212,2022-03-22,1038,52,0.0500963391136802,7,0.00674373795761079,0,0,8,0.00770712909441233,19,0.0183044315992293,0,0,0,0,0,0,5,0.00481695568400771,10,0.00963391136801541,2,0.00192678227360308,1,0.000963391136801541,52,0.0500963391136802,11,0.010597302504817,0,0,0,0,7,0.00674373795761079,0,0,6,0.00578034682080925,2,0.00192678227360308,7,0.00674373795761079,12,0.0115606936416185,0,0,0,0,0,0,0,0,0,0,2,0.00192678227360308,3,0.00289017341040462,6,0.00578034682080925,4,0.00385356454720617,2,0.00192678227360308,1,0.000963391136801541,52,0.0500963391136802,10,0.00963391136801541,7,0.00674373795761079,20,0.0192678227360308,4,0.00385356454720617
"NORRKÖPING LASARETTSGATAN",202212,2022-03-21,1013,42,0.0414610069101678,1,0.000987166831194472,0,0,6,0.00592300098716683,16,0.0157946692991115,1,0.000987166831194472,0,0,0,0,10,0.00987166831194472,3,0.00296150049358342,3,0.00296150049358342,2,0.00197433366238894,42,0.0414610069101678,13,0.0128331688055281,0,0,0,0,1,0.000987166831194472,0,0,6,0.00592300098716683,0,0,7,0.0069101678183613,9,0.00888450148075025,1,0.000987166831194472,0,0,0,0,0,0,0,0,4,0.00394866732477789,6,0.00592300098716683,2,0.00197433366238894,1,0.000987166831194472,3,0.00296150049358342,2,0.00197433366238894,42,0.0414610069101678,13,0.0128331688055281,1,0.000987166831194472,14,0.0138203356367226,1,0.000987166831194472
