"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Ordinariepris_test_(endast_produkt_ej_pris)","kampanj_convrate_Ordinariepris_test_(endast_produkt_ej_pris)","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_Alltid_bra_pris","skylttyp_convrate_Alltid_bra_pris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"FALUN HOSJÖ",202228,2022-07-16,1048,209.91,0.200295801526718,5,0.00477099236641221,3,0.00286259541984733,0,0,42,0.0400763358778626,3,0.00286259541984733,0,0,15,0.0143129770992366,33,0.0314885496183206,0,0,9,0.00858778625954199,99.91,0.0953339694656489,208.91,0.199341603053435,110.91,0.105830152671756,1,0.000954198473282443,2,0.00190839694656489,2,0.00190839694656489,2,0.00190839694656489,0,0,42,0.0400763358778626,3,0.00286259541984733,0,0,0,0,0,0,0,0,28,0.0267175572519084,12,0.0114503816793893,8,0.00763358778625954,0,0,9,0.00858778625954199,43,0.041030534351145,56.91,0.0543034351145038,206.91,0.19743320610687,31,0.0295801526717557,2,0.00190839694656489,6,0.00572519083969466,45,0.0429389312977099,12,0.0114503816793893
"FALUN HOSJÖ",202228,2022-07-15,1131,202.16,0.178744473916888,8,0.00707338638373121,5,0.00442086648983201,0,0,28,0.0247568523430592,1,0.000884173297966401,0,0,8,0.00707338638373121,47,0.0415561450044209,3,0.0026525198938992,20,0.017683465959328,82.16,0.0726436781609195,199.16,0.176091954022988,100.16,0.0885587975243148,3,0.0026525198938992,3,0.0026525198938992,2,0.0017683465959328,2,0.0017683465959328,0,0,28,0.0247568523430592,1,0.000884173297966401,0,0,0,0,0,0,0,0,30,0.026525198938992,8,0.00707338638373121,17,0.0150309460654288,0,0,23,0.0203359858532272,56,0.0495137046861185,26.16,0.0231299734748011,197.16,0.174323607427056,36,0.0318302387267905,2,0.0017683465959328,6,0.00530503978779841,45,0.0397877984084881,8,0.00707338638373121
"FALUN HOSJÖ",202228,2022-07-14,1046,132.21,0.126395793499044,10,0.00956022944550669,7,0.00669216061185468,0,0,19,0.0181644359464627,3,0.00286806883365201,0,0,8,0.00764818355640535,45,0.0430210325047801,2,0.00191204588910134,12,0.011472275334608,26.21,0.025057361376673,128.21,0.122571701720841,42.21,0.0403537284894838,4,0.00382409177820268,3,0.00286806883365201,3,0.00286806883365201,3,0.00286806883365201,0,0,19,0.0181644359464627,3,0.00286806883365201,0,0,0,0,0,0,0,0,32,0.0305927342256214,8,0.00764818355640535,13,0.0124282982791587,0,0,14,0.0133843212237094,17,0.0162523900573614,9.21,0.00880497131931166,125.21,0.119703632887189,39,0.0372848948374761,3,0.00286806883365201,3,0.00286806883365201,30,0.0286806883365201,8,0.00764818355640535
"FALUN HOSJÖ",202228,2022-07-13,1065,157.405,0.147798122065728,8,0.00751173708920188,8,0.00751173708920188,0,0,6,0.00563380281690141,2,0.00187793427230047,0,0,10,0.00938967136150235,43,0.0403755868544601,5,0.00469483568075117,15,0.0140845070422535,60.405,0.0567183098591549,156.405,0.146859154929577,77.405,0.0726807511737089,1,0.000938967136150235,0,0,7,0.00657276995305164,7,0.00657276995305164,0,0,6,0.00563380281690141,2,0.00187793427230047,0,0,0,0,0,0,0,0,30,0.028169014084507,8,0.00751173708920188,15,0.0140845070422535,5,0.00469483568075117,15,0.0140845070422535,47,0.044131455399061,13.405,0.0125868544600939,149.405,0.140286384976526,31,0.0291079812206573,7,0.00657276995305164,0,0,26,0.0244131455399061,8,0.00751173708920188
"FALUN HOSJÖ",202228,2022-07-12,1186,148.09,0.124865092748735,8,0.00674536256323777,7,0.00590219224283305,0,0,15,0.0126475548060708,4,0.00337268128161889,0,0,14,0.0118043844856661,47,0.0396290050590219,1,0.000843170320404722,14,0.0118043844856661,38.09,0.0321163575042159,147.09,0.124021922428331,61.09,0.0515092748735245,1,0.000843170320404722,1,0.000843170320404722,6,0.00505902192242833,6,0.00505902192242833,0,0,15,0.0126475548060708,4,0.00337268128161889,0,0,0,0,0,0,0,0,31,0.0261382799325464,11,0.00927487352445194,19,0.0160202360876897,2,0.00168634064080944,13,0.0109612141652614,30,0.0252951096121417,8.09,0.0068212478920742,141.09,0.118962900505902,33,0.0278246205733558,6,0.00505902192242833,0,0,30,0.0252951096121417,11,0.00927487352445194
"FALUN HOSJÖ",202228,2022-07-11,1196,133.72,0.11180602006689,2,0.00167224080267559,0,0,0,0,18,0.0150501672240803,2,0.00167224080267559,0,0,11,0.00919732441471572,41,0.0342809364548495,4,0.00334448160535117,25,0.0209030100334448,30.72,0.025685618729097,133.72,0.11180602006689,43.72,0.0365551839464883,0,0,2,0.00167224080267559,0,0,0,0,0,0,18,0.0150501672240803,2,0.00167224080267559,0,0,0,0,0,0,0,0,31,0.0259197324414716,10,0.00836120401337793,11,0.00919732441471572,0,0,29,0.024247491638796,19,0.0158862876254181,11.72,0.00979933110367893,133.72,0.11180602006689,33,0.0275919732441472,0,0,2,0.00167224080267559,45,0.0376254180602007,10,0.00836120401337793
"FALUN HOSJÖ",202227,2022-07-10,931,148.095,0.159070891514501,5,0.00537056928034372,4,0.00429645542427497,0,0,27,0.0290010741138561,0,0,0,0,16,0.0171858216970999,24,0.0257787325456498,3,0.00322234156820623,19,0.0204081632653061,50.095,0.0538077336197637,148.095,0.159070891514501,55.095,0.0591783029001074,0,0,1,0.00107411385606874,4,0.00429645542427497,4,0.00429645542427497,0,0,27,0.0290010741138561,0,0,0,0,0,0,0,0,0,0,20,0.0214822771213749,15,0.0161117078410312,5,0.00537056928034372,2,0.00214822771213749,20,0.0214822771213749,33,0.0354457572502685,17.095,0.0183619763694952,144.095,0.154774436090226,21,0.0225563909774436,4,0.00429645542427497,6,0.00644468313641246,43,0.046186895810956,15,0.0161117078410312
"FALUN HOSJÖ",202227,2022-07-09,1058,204.14,0.192948960302457,13,0.0122873345935728,11,0.0103969754253308,0,0,23,0.0217391304347826,0,0,0,0,8,0.00756143667296786,29,0.0274102079395085,6,0.0056710775047259,13,0.0122873345935728,101.14,0.0955954631379962,202.14,0.191058601134215,113.14,0.106937618147448,2,0.00189035916824197,2,0.00189035916824197,9,0.00850661625708885,9,0.00850661625708885,0,0,23,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,17,0.0160680529300567,8,0.00756143667296786,12,0.0113421550094518,9,0.00850661625708885,10,0.00945179584120983,38,0.0359168241965974,63.14,0.0596786389413989,193.14,0.182551984877127,21,0.0198487712665406,9,0.00850661625708885,1,0.000945179584120983,41,0.0387523629489603,8,0.00756143667296786
"FALUN HOSJÖ",202227,2022-07-08,1157,225.26,0.194693171996543,9,0.00777873811581677,8,0.00691443388072602,0,0,34,0.0293863439930856,0,0,0,0,9,0.00777873811581677,40,0.0345721694036301,8,0.00691443388072602,21,0.0181503889369058,96.26,0.0831979256698358,221.26,0.19123595505618,115.26,0.0996197061365601,4,0.00345721694036301,1,0.000864304235090752,4,0.00345721694036301,4,0.00345721694036301,0,0,34,0.0293863439930856,0,0,0,0,0,0,0,0,0,0,22,0.0190146931719965,8,0.00691443388072602,19,0.0164217804667243,4,0.00345721694036301,25,0.0216076058772688,69,0.0596369922212619,27.26,0.0235609334485739,217.26,0.187778738115817,27,0.0233362143474503,4,0.00345721694036301,6,0.00518582541054451,57,0.0492653414001729,8,0.00691443388072602
"FALUN HOSJÖ",202227,2022-07-07,1131,150.28,0.132873563218391,16,0.0141467727674624,14,0.0123784261715296,0,0,17,0.0150309460654288,0,0,0,0,11,0.00972590627763042,37,0.0327144120247569,10,0.00884173297966401,8,0.00707338638373121,37.28,0.0329619805481874,148.28,0.131105216622458,51.28,0.0453404067197171,2,0.0017683465959328,2,0.0017683465959328,12,0.0106100795755968,12,0.0106100795755968,0,0,17,0.0150309460654288,0,0,0,0,0,0,0,0,0,0,25,0.02210433244916,9,0.00795755968169761,14,0.0123784261715296,10,0.00884173297966401,8,0.00707338638373121,27,0.0238726790450928,10.28,0.00908930150309461,136.28,0.120495137046861,29,0.0256410256410256,12,0.0106100795755968,5,0.00442086648983201,30,0.026525198938992,9,0.00795755968169761
"FALUN HOSJÖ",202227,2022-07-06,1031,126.845,0.123031037827352,8,0.00775945683802134,5,0.00484966052376334,0,0,31,0.0300678952473327,0,0,0,0,12,0.011639185257032,20,0.0193986420950533,12,0.011639185257032,9,0.00872938894277401,29.845,0.0289476236663434,126.845,0.123031037827352,36.845,0.035737148399612,0,0,3,0.002909796314258,5,0.00484966052376334,5,0.00484966052376334,0,0,31,0.0300678952473327,0,0,0,0,0,0,0,0,0,0,17,0.0164888457807953,8,0.00775945683802134,7,0.00678952473326867,14,0.0135790494665373,7,0.00678952473326867,24,0.023278370514064,5.845,0.00566925315227934,121.845,0.118181377303589,20,0.0193986420950533,5,0.00484966052376334,5,0.00484966052376334,47,0.0455868089233754,8,0.00775945683802134
"FALUN HOSJÖ",202227,2022-07-05,1145,142.93,0.124829694323144,9,0.00786026200873362,9,0.00786026200873362,0,0,25,0.0218340611353712,0,0,0,0,9,0.00786026200873362,29,0.0253275109170306,4,0.00349344978165939,22,0.0192139737991266,35.93,0.0313799126637555,141.93,0.123956331877729,43.93,0.0383668122270742,1,0.000873362445414847,0,0,8,0.00698689956331878,8,0.00698689956331878,0,0,25,0.0218340611353712,0,0,0,0,0,0,0,0,0,0,22,0.0192139737991266,8,0.00698689956331878,8,0.00698689956331878,10,0.00873362445414847,16,0.0139737991266376,23,0.0200873362445415,12.93,0.011292576419214,133.93,0.11696943231441,23,0.0200873362445415,8,0.00698689956331878,7,0.00611353711790393,44,0.0384279475982533,8,0.00698689956331878
"FALUN HOSJÖ",202227,2022-07-04,1150,128.31,0.111573913043478,5,0.00434782608695652,5,0.00434782608695652,0,0,34,0.0295652173913043,0,0,0,0,16,0.0139130434782609,24,0.0208695652173913,6,0.00521739130434783,10,0.00869565217391304,28.31,0.0246173913043478,125.31,0.108965217391304,36.31,0.0315739130434783,3,0.00260869565217391,0,0,2,0.00173913043478261,2,0.00173913043478261,0,0,34,0.0295652173913043,0,0,0,0,0,0,0,0,0,0,18,0.0156521739130435,14,0.0121739130434783,8,0.00695652173913044,9,0.00782608695652174,7,0.00608695652173913,20,0.0173913043478261,8.31,0.00722608695652174,123.31,0.107226086956522,21,0.0182608695652174,2,0.00173913043478261,1,0.000869565217391304,49,0.0426086956521739,14,0.0121739130434783
"FALUN HOSJÖ",202226,2022-07-03,1028,140.28,0.136459143968872,10,0.00972762645914397,8,0.00778210116731518,0,0,27,0.0262645914396887,0,0,0,0,10,0.00972762645914397,26,0.0252918287937743,0,0,20,0.0194552529182879,39.28,0.0382101167315175,136.28,0.132568093385214,45.28,0.0440466926070039,4,0.00389105058365759,2,0.00194552529182879,4,0.00389105058365759,4,0.00389105058365759,0,0,27,0.0262645914396887,0,0,0,0,0,0,0,0,0,0,21,0.0204280155642023,9,0.00875486381322957,6,0.00583657587548638,6,0.00583657587548638,14,0.0136186770428016,25,0.0243190661478599,14.28,0.0138910505836576,132.28,0.128677042801556,27,0.0262645914396887,4,0.00389105058365759,5,0.00486381322957198,42,0.0408560311284047,9,0.00875486381322957
"FALUN HOSJÖ",202226,2022-07-02,1011,188.97,0.186913946587537,7,0.00692383778437191,6,0.00593471810089021,0,0,24,0.0237388724035608,0,0,0,0,3,0.0029673590504451,27,0.0267062314540059,6,0.00593471810089021,22,0.0217606330365974,93.97,0.0929475766567755,185.97,0.183946587537092,100.97,0.0998714144411474,3,0.0029673590504451,1,0.000989119683481701,3,0.0029673590504451,3,0.0029673590504451,0,0,24,0.0237388724035608,0,0,0,0,0,0,0,0,0,0,21,0.0207715133531157,2,0.0019782393669634,7,0.00692383778437191,6,0.00593471810089021,22,0.0217606330365974,48,0.0474777448071217,45.97,0.0454698318496538,182.97,0.180979228486647,25,0.0247279920870425,3,0.0029673590504451,3,0.0029673590504451,49,0.0484668644906034,2,0.0019782393669634
"FALUN HOSJÖ",202226,2022-07-01,1110,199.03,0.179306306306306,10,0.00900900900900901,8,0.00720720720720721,0,0,11,0.00990990990990991,0,0,0,0,18,0.0162162162162162,29,0.0261261261261261,3,0.0027027027027027,21,0.0189189189189189,99.03,0.0892162162162162,196.03,0.176603603603604,106.03,0.0955225225225225,3,0.0027027027027027,2,0.0018018018018018,5,0.0045045045045045,5,0.0045045045045045,0,0,11,0.00990990990990991,0,0,0,0,0,0,0,0,0,0,37,0.0333333333333333,3,0.0027027027027027,7,0.00630630630630631,4,0.0036036036036036,20,0.018018018018018,72,0.0648648648648649,27.03,0.0243513513513513,191.03,0.172099099099099,42,0.0378378378378378,5,0.0045045045045045,7,0.00630630630630631,28,0.0252252252252252,3,0.0027027027027027
"FALUN HOSJÖ",202226,2022-06-30,1058,113.91,0.107665406427221,7,0.00661625708884688,7,0.00661625708884688,0,0,14,0.0132325141776938,0,0,0,0,5,0.00472589792060491,34,0.0321361058601134,4,0.00378071833648393,10,0.00945179584120983,32.91,0.0311058601134215,110.91,0.104829867674858,47.91,0.0452835538752363,3,0.00283553875236295,0,0,4,0.00378071833648393,4,0.00378071833648393,0,0,14,0.0132325141776938,0,0,0,0,0,0,0,0,0,0,22,0.0207939508506616,2,0.00189035916824197,15,0.0141776937618147,2,0.00189035916824197,12,0.0113421550094518,21,0.0198487712665406,11.91,0.0112570888468809,106.91,0.101049149338374,25,0.0236294896030246,4,0.00378071833648393,3,0.00283553875236295,25,0.0236294896030246,2,0.00189035916824197
"FALUN HOSJÖ",202226,2022-06-29,1095,133.135,0.121584474885845,7,0.00639269406392694,6,0.00547945205479452,0,0,19,0.017351598173516,0,0,0,0,19,0.017351598173516,40,0.0365296803652968,0,0,12,0.010958904109589,30.135,0.0275205479452055,131.135,0.11975799086758,46.135,0.0421324200913242,2,0.00182648401826484,1,0.00091324200913242,4,0.00365296803652968,4,0.00365296803652968,0,0,19,0.017351598173516,0,0,0,0,0,0,0,0,0,0,28,0.0255707762557078,15,0.0136986301369863,16,0.0146118721461187,2,0.00182648401826484,10,0.0091324200913242,22,0.0200913242009132,8.135,0.00742922374429224,127.135,0.11610502283105,31,0.028310502283105,4,0.00365296803652968,7,0.00639269406392694,24,0.0219178082191781,15,0.0136986301369863
"FALUN HOSJÖ",202226,2022-06-28,1155,148.525,0.128593073593074,17,0.0147186147186147,14,0.0121212121212121,0,0,15,0.012987012987013,0,0,0,0,9,0.00779220779220779,33,0.0285714285714286,6,0.00519480519480519,24,0.0207792207792208,30.525,0.0264285714285714,148.525,0.128593073593074,46.525,0.0402813852813853,0,0,3,0.0025974025974026,14,0.0121212121212121,14,0.0121212121212121,0,0,15,0.012987012987013,0,0,0,0,0,0,0,0,0,0,17,0.0147186147186147,9,0.00779220779220779,16,0.0138528138528139,2,0.00173160173160173,28,0.0242424242424242,19,0.0164502164502165,11.525,0.00997835497835498,134.525,0.116471861471861,20,0.0173160173160173,14,0.0121212121212121,3,0.0025974025974026,42,0.0363636363636364,9,0.00779220779220779
"FALUN HOSJÖ",202226,2022-06-27,1233,125.675,0.101926196269262,4,0.0032441200324412,4,0.0032441200324412,0,0,31,0.0251419302514193,0,0,0,0,19,0.0154095701540957,30,0.024330900243309,0,0,24,0.0194647201946472,13.675,0.0110908353609084,125.675,0.101926196269262,24.675,0.0200121654501217,0,0,0,0,4,0.0032441200324412,4,0.0032441200324412,0,0,31,0.0251419302514193,0,0,0,0,0,0,0,0,0,0,30,0.024330900243309,8,0.0064882400648824,11,0.0089213300892133,2,0.0016220600162206,22,0.0178426601784266,7,0.0056772100567721,6.675,0.00541362530413625,121.675,0.0986820762368208,30,0.024330900243309,4,0.0032441200324412,6,0.0048661800486618,49,0.0397404703974047,8,0.0064882400648824
"FALUN HOSJÖ",202225,2022-06-26,1197,192.33,0.160676691729323,10,0.00835421888053467,10,0.00835421888053467,0,0,28,0.0233918128654971,0,0,0,0,20,0.0167084377610693,57,0.0476190476190476,1,0.000835421888053467,19,0.0158730158730159,47.33,0.0395405179615706,190.33,0.159005847953216,77.33,0.0646031746031746,2,0.00167084377610693,0,0,8,0.00668337510442774,8,0.00668337510442774,0,0,28,0.0233918128654971,0,0,0,0,0,0,0,0,0,0,29,0.0242272347535505,18,0.0150375939849624,30,0.025062656641604,1,0.000835421888053467,19,0.0158730158730159,32,0.0267335004177109,15.33,0.0128070175438596,182.33,0.152322472848789,31,0.0258980785296575,8,0.00668337510442774,3,0.0025062656641604,45,0.037593984962406,18,0.0150375939849624
"FALUN HOSJÖ",202225,2022-06-25,1163,241.37,0.207540842648323,9,0.00773860705073087,9,0.00773860705073087,0,0,19,0.0163370593293207,0,0,0,0,11,0.00945829750644884,33,0.0283748925193465,0,0,12,0.0103181427343078,148.37,0.127575236457438,238.37,0.204961306964746,169.37,0.145631986242476,3,0.00257953568357696,0,0,6,0.00515907136715391,6,0.00515907136715391,0,0,19,0.0163370593293207,0,0,0,0,0,0,0,0,0,0,15,0.0128976784178848,8,0.00687876182287188,21,0.0180567497850387,1,0.000859845227858985,11,0.00945829750644884,80,0.0687876182287188,68.37,0.0587876182287188,232.37,0.199802235597592,18,0.0154772141014617,6,0.00515907136715391,0,0,31,0.0266552020636285,8,0.00687876182287188
"FALUN HOSJÖ",202225,2022-06-24,1012,142.095,0.140410079051383,5,0.00494071146245059,5,0.00494071146245059,0,0,13,0.0128458498023715,0,0,0,0,12,0.0118577075098814,18,0.0177865612648221,2,0.00197628458498024,11,0.0108695652173913,76.095,0.0751926877470356,140.095,0.138433794466403,81.095,0.0801333992094862,2,0.00197628458498024,0,0,3,0.00296442687747036,3,0.00296442687747036,0,0,13,0.0128458498023715,0,0,0,0,0,0,0,0,0,0,13,0.0128458498023715,12,0.0118577075098814,5,0.00494071146245059,2,0.00197628458498024,11,0.0108695652173913,64,0.0632411067193676,12.095,0.011951581027668,137.095,0.135469367588933,15,0.0148221343873518,3,0.00296442687747036,2,0.00197628458498024,24,0.0237154150197628,12,0.0118577075098814
"FALUN HOSJÖ",202225,2022-06-23,1611,283.635,0.176061452513966,22,0.0136561142147734,21,0.0130353817504655,0,0,30,0.0186219739292365,0,0,0,0,16,0.00993171942892613,66,0.0409683426443203,1,0.000620732464307883,11,0.00682805710738672,116.635,0.07239913097455,275.635,0.171095592799503,134.635,0.0835723153320919,8,0.00496585971446307,1,0.000620732464307883,13,0.00806952203600248,13,0.00806952203600248,0,0,30,0.0186219739292365,0,0,0,0,0,0,0,0,0,0,50,0.0310366232153942,14,0.00869025450031037,18,0.0111731843575419,2,0.00124146492861577,10,0.00620732464307883,96,0.0595903165735568,20.635,0.0128088144009932,262.635,0.163026070763501,59,0.0366232153941651,13,0.00806952203600248,2,0.00124146492861577,40,0.0248292985723153,14,0.00869025450031037
"FALUN HOSJÖ",202225,2022-06-22,1143,185.72,0.162484689413823,14,0.0122484689413823,5,0.00437445319335083,0,0,41,0.0358705161854768,0,0,0,0,13,0.0113735783027122,48,0.041994750656168,0,0,21,0.0183727034120735,43.72,0.0382502187226597,182.72,0.159860017497813,49.72,0.0434995625546807,3,0.0026246719160105,9,0.0078740157480315,2,0.00174978127734033,2,0.00174978127734033,0,0,41,0.0358705161854768,0,0,0,0,0,0,0,0,0,0,42,0.036745406824147,13,0.0113735783027122,6,0.005249343832021,0,0,21,0.0183727034120735,33,0.0288713910761155,10.72,0.00937882764654418,180.72,0.158110236220472,54,0.047244094488189,2,0.00174978127734033,4,0.00349956255468067,58,0.0507436570428696,13,0.0113735783027122
"FALUN HOSJÖ",202225,2022-06-21,1284,219.355,0.17083722741433,12,0.00934579439252336,10,0.00778816199376947,0,0,39,0.0303738317757009,0,0,0,0,9,0.00700934579439252,69,0.0537383177570093,6,0.00467289719626168,13,0.0101246105919003,61.355,0.0477842679127726,216.355,0.168500778816199,86.355,0.0672546728971963,3,0.00233644859813084,2,0.00155763239875389,7,0.00545171339563863,7,0.00545171339563863,0,0,39,0.0303738317757009,0,0,0,0,0,0,0,0,0,0,44,0.0342679127725857,9,0.00700934579439252,25,0.0194704049844237,0,0,19,0.014797507788162,47,0.0366043613707165,14.355,0.0111799065420561,209.355,0.163049065420561,49,0.0381619937694704,7,0.00545171339563863,5,0.00389408099688474,53,0.0412772585669782,9,0.00700934579439252
"FALUN HOSJÖ",202225,2022-06-20,1138,121.27,0.106564147627417,8,0.0070298769771529,7,0.00615114235500879,0,0,22,0.0193321616871705,0,0,0,0,9,0.00790861159929701,30,0.0263620386643234,5,0.00439367311072056,16,0.0140597539543058,24.27,0.0213268892794376,116.27,0.102170474516696,28.27,0.0248418277680141,5,0.00439367311072056,1,0.000878734622144112,2,0.00175746924428822,2,0.00175746924428822,0,0,22,0.0193321616871705,0,0,0,0,0,0,0,0,0,0,31,0.0272407732864675,4,0.00351493848857645,4,0.00351493848857645,6,0.00527240773286467,15,0.0131810193321617,16,0.0140597539543058,8.27,0.00726713532513181,114.27,0.100413005272408,37,0.0325131810193322,2,0.00175746924428822,2,0.00175746924428822,41,0.0360281195079086,4,0.00351493848857645
"FALUN HOSJÖ",202224,2022-06-19,1184,170.07,0.143640202702703,6,0.00506756756756757,4,0.00337837837837838,0,0,20,0.0168918918918919,0,0,0,0,22,0.0185810810810811,50,0.0422297297297297,6,0.00506756756756757,24,0.0202702702702703,38.07,0.0321537162162162,169.07,0.142795608108108,60.07,0.0507347972972973,1,0.000844594594594595,2,0.00168918918918919,3,0.00253378378378378,3,0.00253378378378378,0,0,20,0.0168918918918919,0,0,0,0,0,0,0,0,0,0,29,0.0244932432432432,21,0.0177364864864865,22,0.0185810810810811,10,0.00844594594594595,20,0.0168918918918919,27,0.0228040540540541,11.07,0.00934966216216216,166.07,0.140261824324324,32,0.027027027027027,3,0.00253378378378378,4,0.00337837837837838,46,0.0388513513513514,21,0.0177364864864865
