"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris"
"NORRKÖPING LASARETTSGATAN",202210,2022-03-07,1072,73,0.0680970149253731,26,0.0242537313432836,12,0.0111940298507463,6,0.00559701492537313,22,0.0205223880597015,7,0.00652985074626866,73,0.0680970149253731,26,0.0242537313432836,26,0.0242537313432836,12,0.0111940298507463,6,0.00559701492537313,22,0.0205223880597015,7,0.00652985074626866,73,0.0680970149253731,22,0.0205223880597015,19,0.0177238805970149,6,0.00559701492537313
"NORRKÖPING LASARETTSGATAN",202209,2022-03-06,825,47,0.056969696969697,19,0.023030303030303,3,0.00363636363636364,7,0.00848484848484849,14,0.016969696969697,4,0.00484848484848485,47,0.056969696969697,19,0.023030303030303,19,0.023030303030303,3,0.00363636363636364,7,0.00848484848484849,14,0.016969696969697,4,0.00484848484848485,47,0.056969696969697,14,0.016969696969697,7,0.00848484848484849,7,0.00848484848484849
"NORRKÖPING LASARETTSGATAN",202209,2022-03-05,820,37,0.0451219512195122,16,0.0195121951219512,3,0.00365853658536585,6,0.00731707317073171,10,0.0121951219512195,2,0.0024390243902439,37,0.0451219512195122,16,0.0195121951219512,16,0.0195121951219512,3,0.00365853658536585,6,0.00731707317073171,10,0.0121951219512195,2,0.0024390243902439,37,0.0451219512195122,10,0.0121951219512195,5,0.00609756097560976,6,0.00731707317073171
"NORRKÖPING LASARETTSGATAN",202209,2022-03-04,987,76,0.0770010131712259,27,0.027355623100304,20,0.0202634245187437,25,0.0253292806484296,3,0.00303951367781155,1,0.00101317122593718,76,0.0770010131712259,27,0.027355623100304,27,0.027355623100304,20,0.0202634245187437,25,0.0253292806484296,3,0.00303951367781155,1,0.00101317122593718,76,0.0770010131712259,3,0.00303951367781155,21,0.0212765957446809,25,0.0253292806484296
"NORRKÖPING LASARETTSGATAN",202209,2022-03-03,1038,80,0.0770712909441233,12,0.0115606936416185,30,0.0289017341040462,22,0.0211946050096339,12,0.0115606936416185,4,0.00385356454720617,80,0.0770712909441233,12,0.0115606936416185,12,0.0115606936416185,30,0.0289017341040462,22,0.0211946050096339,12,0.0115606936416185,4,0.00385356454720617,80,0.0770712909441233,12,0.0115606936416185,34,0.0327552986512524,22,0.0211946050096339
"NORRKÖPING LASARETTSGATAN",202209,2022-03-02,971,72,0.0741503604531411,23,0.023686920700309,14,0.0144181256436663,14,0.0144181256436663,16,0.0164778578784758,5,0.00514933058702369,72,0.0741503604531411,23,0.023686920700309,23,0.023686920700309,14,0.0144181256436663,14,0.0144181256436663,16,0.0164778578784758,5,0.00514933058702369,72,0.0741503604531411,16,0.0164778578784758,19,0.01956745623069,14,0.0144181256436663
"NORRKÖPING LASARETTSGATAN",202209,2022-03-01,1027,70.615,0.0687585199610516,11.615,0.0113096397273612,33,0.0321324245374878,15,0.0146056475170399,11,0.0107108081791626,0,0,70.615,0.0687585199610516,11.615,0.0113096397273612,11.615,0.0113096397273612,33,0.0321324245374878,15,0.0146056475170399,11,0.0107108081791626,0,0,70.615,0.0687585199610516,11,0.0107108081791626,33,0.0321324245374878,15,0.0146056475170399
"NORRKÖPING LASARETTSGATAN",202209,2022-02-28,1032,80,0.0775193798449612,24,0.0232558139534884,17,0.0164728682170543,18,0.0174418604651163,14,0.0135658914728682,7,0.00678294573643411,80,0.0775193798449612,24,0.0232558139534884,24,0.0232558139534884,17,0.0164728682170543,18,0.0174418604651163,14,0.0135658914728682,7,0.00678294573643411,80,0.0775193798449612,14,0.0135658914728682,24,0.0232558139534884,18,0.0174418604651163
"NORRKÖPING LASARETTSGATAN",202208,2022-02-27,781,79,0.101152368758003,54,0.0691421254801537,13,0.0166453265044814,2,0.00256081946222791,8,0.0102432778489117,2,0.00256081946222791,79,0.101152368758003,54,0.0691421254801537,54,0.0691421254801537,13,0.0166453265044814,2,0.00256081946222791,8,0.0102432778489117,2,0.00256081946222791,79,0.101152368758003,8,0.0102432778489117,15,0.0192061459667093,2,0.00256081946222791
"NORRKÖPING LASARETTSGATAN",202208,2022-02-26,830,89,0.107228915662651,60,0.072289156626506,23,0.027710843373494,1,0.00120481927710843,5,0.00602409638554217,0,0,89,0.107228915662651,60,0.072289156626506,60,0.072289156626506,23,0.027710843373494,1,0.00120481927710843,5,0.00602409638554217,0,0,89,0.107228915662651,5,0.00602409638554217,23,0.027710843373494,1,0.00120481927710843
"NORRKÖPING LASARETTSGATAN",202208,2022-02-25,1010,141,0.13960396039604,106,0.104950495049505,13,0.0128712871287129,5,0.00495049504950495,13,0.0128712871287129,4,0.00396039603960396,141,0.13960396039604,106,0.104950495049505,106,0.104950495049505,13,0.0128712871287129,5,0.00495049504950495,13,0.0128712871287129,4,0.00396039603960396,141,0.13960396039604,13,0.0128712871287129,17,0.0168316831683168,5,0.00495049504950495
"NORRKÖPING LASARETTSGATAN",202208,2022-02-24,905,86,0.0950276243093923,63,0.0696132596685083,14,0.0154696132596685,1,0.00110497237569061,4,0.00441988950276243,4,0.00441988950276243,86,0.0950276243093923,63,0.0696132596685083,63,0.0696132596685083,14,0.0154696132596685,1,0.00110497237569061,4,0.00441988950276243,4,0.00441988950276243,86,0.0950276243093923,4,0.00441988950276243,18,0.0198895027624309,1,0.00110497237569061
"NORRKÖPING LASARETTSGATAN",202208,2022-02-23,925,87,0.0940540540540541,63,0.0681081081081081,12,0.012972972972973,2,0.00216216216216216,4,0.00432432432432432,6,0.00648648648648649,87,0.0940540540540541,63,0.0681081081081081,63,0.0681081081081081,12,0.012972972972973,2,0.00216216216216216,4,0.00432432432432432,6,0.00648648648648649,87,0.0940540540540541,4,0.00432432432432432,18,0.0194594594594595,2,0.00216216216216216
"NORRKÖPING LASARETTSGATAN",202208,2022-02-22,931,123,0.132116004296455,78,0.083780880773362,29,0.0311493018259936,5,0.00537056928034372,11,0.0118152524167562,0,0,123,0.132116004296455,78,0.083780880773362,78,0.083780880773362,29,0.0311493018259936,5,0.00537056928034372,11,0.0118152524167562,0,0,123,0.132116004296455,11,0.0118152524167562,29,0.0311493018259936,5,0.00537056928034372
"NORRKÖPING LASARETTSGATAN",202208,2022-02-21,938,106,0.113006396588486,74,0.0788912579957356,21,0.0223880597014925,1,0.00106609808102345,7,0.00746268656716418,3,0.00319829424307036,106,0.113006396588486,74,0.0788912579957356,74,0.0788912579957356,21,0.0223880597014925,1,0.00106609808102345,7,0.00746268656716418,3,0.00319829424307036,106,0.113006396588486,7,0.00746268656716418,24,0.0255863539445629,1,0.00106609808102345
"NORRKÖPING LASARETTSGATAN",202207,2022-02-20,726,63,0.0867768595041322,12,0.0165289256198347,31,0.0426997245179063,8,0.0110192837465565,8,0.0110192837465565,4,0.00550964187327824,63,0.0867768595041322,12,0.0165289256198347,12,0.0165289256198347,31,0.0426997245179063,8,0.0110192837465565,8,0.0110192837465565,4,0.00550964187327824,63,0.0867768595041322,8,0.0110192837465565,35,0.0482093663911846,8,0.0110192837465565
"NORRKÖPING LASARETTSGATAN",202207,2022-02-19,826,44,0.0532687651331719,12,0.0145278450363196,24,0.0290556900726392,4,0.00484261501210654,1,0.00121065375302663,3,0.0036319612590799,44,0.0532687651331719,12,0.0145278450363196,12,0.0145278450363196,24,0.0290556900726392,4,0.00484261501210654,1,0.00121065375302663,3,0.0036319612590799,44,0.0532687651331719,1,0.00121065375302663,27,0.0326876513317191,4,0.00484261501210654
"NORRKÖPING LASARETTSGATAN",202207,2022-02-18,1125,40,0.0355555555555556,21,0.0186666666666667,9,0.008,4,0.00355555555555556,6,0.00533333333333333,0,0,40,0.0355555555555556,21,0.0186666666666667,21,0.0186666666666667,9,0.008,4,0.00355555555555556,6,0.00533333333333333,0,0,40,0.0355555555555556,6,0.00533333333333333,9,0.008,4,0.00355555555555556
"NORRKÖPING LASARETTSGATAN",202207,2022-02-17,1068,29,0.0271535580524345,7,0.00655430711610487,13,0.0121722846441948,3,0.00280898876404494,2,0.00187265917602996,4,0.00374531835205993,29,0.0271535580524345,7,0.00655430711610487,7,0.00655430711610487,13,0.0121722846441948,3,0.00280898876404494,2,0.00187265917602996,4,0.00374531835205993,29,0.0271535580524345,2,0.00187265917602996,17,0.0159176029962547,3,0.00280898876404494
"NORRKÖPING LASARETTSGATAN",202207,2022-02-16,907,61,0.0672546857772878,17,0.0187431091510474,26,0.0286659316427784,6,0.00661521499448732,9,0.00992282249173098,3,0.00330760749724366,61,0.0672546857772878,17,0.0187431091510474,17,0.0187431091510474,26,0.0286659316427784,6,0.00661521499448732,9,0.00992282249173098,3,0.00330760749724366,61,0.0672546857772878,9,0.00992282249173098,29,0.0319735391400221,6,0.00661521499448732
"NORRKÖPING LASARETTSGATAN",202207,2022-02-15,1030,46,0.0446601941747573,16,0.0155339805825243,11,0.0106796116504854,4,0.00388349514563107,11,0.0106796116504854,4,0.00388349514563107,46,0.0446601941747573,16,0.0155339805825243,16,0.0155339805825243,11,0.0106796116504854,4,0.00388349514563107,11,0.0106796116504854,4,0.00388349514563107,46,0.0446601941747573,11,0.0106796116504854,15,0.0145631067961165,4,0.00388349514563107
"NORRKÖPING LASARETTSGATAN",202207,2022-02-14,1157,66,0.0570440795159896,12,0.010371650821089,37,0.0319792566983578,5,0.00432152117545376,7,0.00605012964563526,5,0.00432152117545376,66,0.0570440795159896,12,0.010371650821089,12,0.010371650821089,37,0.0319792566983578,5,0.00432152117545376,7,0.00605012964563526,5,0.00432152117545376,66,0.0570440795159896,7,0.00605012964563526,42,0.0363007778738116,5,0.00432152117545376
"NORRKÖPING LASARETTSGATAN",202206,2022-02-13,801,52,0.0649188514357054,14,0.017478152309613,16,0.0199750312109863,5,0.00624219725343321,14,0.017478152309613,3,0.00374531835205993,52,0.0649188514357054,14,0.017478152309613,14,0.017478152309613,16,0.0199750312109863,5,0.00624219725343321,14,0.017478152309613,3,0.00374531835205993,52,0.0649188514357054,14,0.017478152309613,19,0.0237203495630462,5,0.00624219725343321
"NORRKÖPING LASARETTSGATAN",202206,2022-02-12,784,36,0.0459183673469388,8,0.0102040816326531,17,0.0216836734693878,1,0.00127551020408163,8,0.0102040816326531,2,0.00255102040816327,36,0.0459183673469388,8,0.0102040816326531,8,0.0102040816326531,17,0.0216836734693878,1,0.00127551020408163,8,0.0102040816326531,2,0.00255102040816327,36,0.0459183673469388,8,0.0102040816326531,19,0.024234693877551,1,0.00127551020408163
"NORRKÖPING LASARETTSGATAN",202206,2022-02-11,1001,61,0.0609390609390609,8,0.00799200799200799,37,0.036963036963037,1,0.000999000999000999,7,0.00699300699300699,8,0.00799200799200799,61,0.0609390609390609,8,0.00799200799200799,8,0.00799200799200799,37,0.036963036963037,1,0.000999000999000999,7,0.00699300699300699,8,0.00799200799200799,61,0.0609390609390609,7,0.00699300699300699,45,0.044955044955045,1,0.000999000999000999
"NORRKÖPING LASARETTSGATAN",202206,2022-02-10,1031,42,0.040737148399612,7,0.00678952473326867,25,0.0242483026188167,3,0.002909796314258,7,0.00678952473326867,0,0,42,0.040737148399612,7,0.00678952473326867,7,0.00678952473326867,25,0.0242483026188167,3,0.002909796314258,7,0.00678952473326867,0,0,42,0.040737148399612,7,0.00678952473326867,25,0.0242483026188167,3,0.002909796314258
"NORRKÖPING LASARETTSGATAN",202206,2022-02-09,926,29,0.031317494600432,4,0.00431965442764579,13,0.0140388768898488,4,0.00431965442764579,0,0,8,0.00863930885529158,29,0.031317494600432,4,0.00431965442764579,4,0.00431965442764579,13,0.0140388768898488,4,0.00431965442764579,0,0,8,0.00863930885529158,29,0.031317494600432,0,0,21,0.0226781857451404,4,0.00431965442764579
"NORRKÖPING LASARETTSGATAN",202206,2022-02-08,981,52,0.0530071355759429,19,0.0193679918450561,12,0.0122324159021407,7,0.00713557594291539,10,0.0101936799184506,4,0.00407747196738022,52,0.0530071355759429,19,0.0193679918450561,19,0.0193679918450561,12,0.0122324159021407,7,0.00713557594291539,10,0.0101936799184506,4,0.00407747196738022,52,0.0530071355759429,10,0.0101936799184506,16,0.0163098878695209,7,0.00713557594291539
"NORRKÖPING LASARETTSGATAN",202206,2022-02-07,920,30,0.0326086956521739,13,0.0141304347826087,5,0.00543478260869565,9,0.00978260869565217,3,0.00326086956521739,0,0,30,0.0326086956521739,13,0.0141304347826087,13,0.0141304347826087,5,0.00543478260869565,9,0.00978260869565217,3,0.00326086956521739,0,0,30,0.0326086956521739,3,0.00326086956521739,5,0.00543478260869565,9,0.00978260869565217
"NORRKÖPING LASARETTSGATAN",202205,2022-02-06,782,183,0.234015345268542,84,0.107416879795396,13,0.0166240409207161,6,0.00767263427109974,78,0.0997442455242967,2,0.00255754475703325,183,0.234015345268542,84,0.107416879795396,84,0.107416879795396,13,0.0166240409207161,6,0.00767263427109974,78,0.0997442455242967,2,0.00255754475703325,183,0.234015345268542,78,0.0997442455242967,15,0.0191815856777494,6,0.00767263427109974
"NORRKÖPING LASARETTSGATAN",202205,2022-02-05,851,204,0.239717978848414,99,0.116333725029377,8,0.00940070505287897,2,0.00235017626321974,95,0.111633372502938,0,0,204,0.239717978848414,99,0.116333725029377,99,0.116333725029377,8,0.00940070505287897,2,0.00235017626321974,95,0.111633372502938,0,0,204,0.239717978848414,95,0.111633372502938,8,0.00940070505287897,2,0.00235017626321974
"NORRKÖPING LASARETTSGATAN",202205,2022-02-04,945,190,0.201058201058201,96,0.101587301587302,2,0.00211640211640212,5,0.00529100529100529,87,0.0920634920634921,0,0,190,0.201058201058201,96,0.101587301587302,96,0.101587301587302,2,0.00211640211640212,5,0.00529100529100529,87,0.0920634920634921,0,0,190,0.201058201058201,87,0.0920634920634921,2,0.00211640211640212,5,0.00529100529100529
"NORRKÖPING LASARETTSGATAN",202205,2022-02-03,955,84,0.0879581151832461,38,0.0397905759162304,14,0.0146596858638743,2,0.00209424083769634,28,0.0293193717277487,2,0.00209424083769634,84,0.0879581151832461,38,0.0397905759162304,38,0.0397905759162304,14,0.0146596858638743,2,0.00209424083769634,28,0.0293193717277487,2,0.00209424083769634,84,0.0879581151832461,28,0.0293193717277487,16,0.0167539267015707,2,0.00209424083769634
"NORRKÖPING LASARETTSGATAN",202205,2022-02-02,1007,541,0.537239324726912,266,0.264150943396226,10,0.0099304865938431,1,0.00099304865938431,255,0.253227408142999,9,0.00893743793445879,541,0.537239324726912,266,0.264150943396226,266,0.264150943396226,10,0.0099304865938431,1,0.00099304865938431,255,0.253227408142999,9,0.00893743793445879,541,0.537239324726912,255,0.253227408142999,19,0.0188679245283019,1,0.00099304865938431
"NORRKÖPING LASARETTSGATAN",202205,2022-02-01,981,602,0.613659531090724,302,0.307849133537207,0,0,4,0.00407747196738022,293,0.298674821610601,3,0.00305810397553517,602,0.613659531090724,302,0.307849133537207,302,0.307849133537207,0,0,4,0.00407747196738022,293,0.298674821610601,3,0.00305810397553517,602,0.613659531090724,293,0.298674821610601,3,0.00305810397553517,4,0.00407747196738022
"NORRKÖPING LASARETTSGATAN",202205,2022-01-31,1051,716,0.681255946717412,353,0.335870599429115,3,0.00285442435775452,9,0.00856327307326356,341,0.324452901998097,10,0.00951474785918173,716,0.681255946717412,353,0.335870599429115,353,0.335870599429115,3,0.00285442435775452,9,0.00856327307326356,341,0.324452901998097,10,0.00951474785918173,716,0.681255946717412,341,0.324452901998097,13,0.0123691722169363,9,0.00856327307326356
"NORRKÖPING LASARETTSGATAN",202204,2022-01-30,708,152,0.214689265536723,77,0.108757062146893,7,0.00988700564971751,17,0.0240112994350282,50,0.0706214689265537,1,0.00141242937853107,152,0.214689265536723,77,0.108757062146893,77,0.108757062146893,7,0.00988700564971751,17,0.0240112994350282,50,0.0706214689265537,1,0.00141242937853107,152,0.214689265536723,50,0.0706214689265537,8,0.0112994350282486,17,0.0240112994350282
"NORRKÖPING LASARETTSGATAN",202204,2022-01-29,778,55,0.070694087403599,45,0.057840616966581,3,0.0038560411311054,7,0.0089974293059126,0,0,0,0,55,0.070694087403599,45,0.057840616966581,45,0.057840616966581,3,0.0038560411311054,7,0.0089974293059126,0,0,0,0,55,0.070694087403599,0,0,3,0.0038560411311054,7,0.0089974293059126
"NORRKÖPING LASARETTSGATAN",202204,2022-01-28,997,126,0.126379137412237,91,0.0912738214643932,8,0.00802407221664995,19,0.0190571715145436,0,0,8,0.00802407221664995,126,0.126379137412237,91,0.0912738214643932,91,0.0912738214643932,8,0.00802407221664995,19,0.0190571715145436,0,0,8,0.00802407221664995,126,0.126379137412237,0,0,16,0.0160481444332999,19,0.0190571715145436
"NORRKÖPING LASARETTSGATAN",202204,2022-01-27,1001,123,0.122877122877123,88,0.0879120879120879,9,0.00899100899100899,13,0.012987012987013,4,0.003996003996004,9,0.00899100899100899,123,0.122877122877123,88,0.0879120879120879,88,0.0879120879120879,9,0.00899100899100899,13,0.012987012987013,4,0.003996003996004,9,0.00899100899100899,123,0.122877122877123,4,0.003996003996004,18,0.017982017982018,13,0.012987012987013
"NORRKÖPING LASARETTSGATAN",202204,2022-01-26,962,110,0.114345114345114,77,0.08004158004158,5,0.0051975051975052,27,0.0280665280665281,1,0.00103950103950104,0,0,110,0.114345114345114,77,0.08004158004158,77,0.08004158004158,5,0.0051975051975052,27,0.0280665280665281,1,0.00103950103950104,0,0,110,0.114345114345114,1,0.00103950103950104,5,0.0051975051975052,27,0.0280665280665281
"NORRKÖPING LASARETTSGATAN",202204,2022-01-25,979,150,0.153217568947906,100,0.102145045965271,10,0.0102145045965271,27,0.0275791624106231,2,0.00204290091930541,11,0.0112359550561798,150,0.153217568947906,100,0.102145045965271,100,0.102145045965271,10,0.0102145045965271,27,0.0275791624106231,2,0.00204290091930541,11,0.0112359550561798,150,0.153217568947906,2,0.00204290091930541,21,0.0214504596527068,27,0.0275791624106231
"NORRKÖPING LASARETTSGATAN",202204,2022-01-24,937,116,0.123799359658485,84,0.0896478121664888,7,0.00747065101387407,16,0.0170757737459979,3,0.0032017075773746,6,0.0064034151547492,116,0.123799359658485,84,0.0896478121664888,84,0.0896478121664888,7,0.00747065101387407,16,0.0170757737459979,3,0.0032017075773746,6,0.0064034151547492,116,0.123799359658485,3,0.0032017075773746,13,0.0138740661686233,16,0.0170757737459979
"NORRKÖPING LASARETTSGATAN",202203,2022-01-23,773,28,0.036222509702458,8,0.0103492884864166,8,0.0103492884864166,3,0.00388098318240621,4,0.00517464424320828,5,0.00646830530401035,28,0.036222509702458,8,0.0103492884864166,8,0.0103492884864166,8,0.0103492884864166,3,0.00388098318240621,4,0.00517464424320828,5,0.00646830530401035,28,0.036222509702458,4,0.00517464424320828,13,0.0168175937904269,3,0.00388098318240621
"NORRKÖPING LASARETTSGATAN",202203,2022-01-22,782,36,0.0460358056265985,13,0.0166240409207161,5,0.00639386189258312,4,0.0051150895140665,8,0.010230179028133,6,0.00767263427109974,36,0.0460358056265985,13,0.0166240409207161,13,0.0166240409207161,5,0.00639386189258312,4,0.0051150895140665,8,0.010230179028133,6,0.00767263427109974,36,0.0460358056265985,8,0.010230179028133,11,0.0140664961636829,4,0.0051150895140665
"NORRKÖPING LASARETTSGATAN",202203,2022-01-21,977,35,0.0358239508700102,14,0.0143295803480041,11,0.0112589559877175,6,0.00614124872057318,2,0.00204708290685773,2,0.00204708290685773,35,0.0358239508700102,14,0.0143295803480041,14,0.0143295803480041,11,0.0112589559877175,6,0.00614124872057318,2,0.00204708290685773,2,0.00204708290685773,35,0.0358239508700102,2,0.00204708290685773,13,0.0133060388945752,6,0.00614124872057318
"NORRKÖPING LASARETTSGATAN",202203,2022-01-20,957,55,0.0574712643678161,13,0.0135841170323929,22,0.0229885057471264,8,0.00835945663531871,7,0.00731452455590387,5,0.00522466039707419,55,0.0574712643678161,13,0.0135841170323929,13,0.0135841170323929,22,0.0229885057471264,8,0.00835945663531871,7,0.00731452455590387,5,0.00522466039707419,55,0.0574712643678161,7,0.00731452455590387,27,0.0282131661442006,8,0.00835945663531871
"NORRKÖPING LASARETTSGATAN",202203,2022-01-19,916,27,0.0294759825327511,9,0.00982532751091703,13,0.0141921397379913,2,0.00218340611353712,3,0.00327510917030568,0,0,27,0.0294759825327511,9,0.00982532751091703,9,0.00982532751091703,13,0.0141921397379913,2,0.00218340611353712,3,0.00327510917030568,0,0,27,0.0294759825327511,3,0.00327510917030568,13,0.0141921397379913,2,0.00218340611353712
"NORRKÖPING LASARETTSGATAN",202203,2022-01-18,1018,36,0.0353634577603143,7,0.0068762278978389,14,0.0137524557956778,7,0.0068762278978389,1,0.000982318271119843,7,0.0068762278978389,36,0.0353634577603143,7,0.0068762278978389,7,0.0068762278978389,14,0.0137524557956778,7,0.0068762278978389,1,0.000982318271119843,7,0.0068762278978389,36,0.0353634577603143,1,0.000982318271119843,21,0.0206286836935167,7,0.0068762278978389
"NORRKÖPING LASARETTSGATAN",202203,2022-01-17,928,41,0.0441810344827586,15,0.0161637931034483,13,0.0140086206896552,7,0.00754310344827586,6,0.00646551724137931,0,0,41,0.0441810344827586,15,0.0161637931034483,15,0.0161637931034483,13,0.0140086206896552,7,0.00754310344827586,6,0.00646551724137931,0,0,41,0.0441810344827586,6,0.00646551724137931,13,0.0140086206896552,7,0.00754310344827586
"NORRKÖPING LASARETTSGATAN",202202,2022-01-16,776,28,0.0360824742268041,7,0.00902061855670103,1,0.00128865979381443,11,0.0141752577319588,1,0.00128865979381443,8,0.0103092783505155,28,0.0360824742268041,7,0.00902061855670103,7,0.00902061855670103,1,0.00128865979381443,11,0.0141752577319588,1,0.00128865979381443,8,0.0103092783505155,28,0.0360824742268041,1,0.00128865979381443,9,0.0115979381443299,11,0.0141752577319588
"NORRKÖPING LASARETTSGATAN",202202,2022-01-15,788,14,0.0177664974619289,8,0.0101522842639594,4,0.0050761421319797,2,0.00253807106598985,0,0,0,0,14,0.0177664974619289,8,0.0101522842639594,8,0.0101522842639594,4,0.0050761421319797,2,0.00253807106598985,0,0,0,0,14,0.0177664974619289,0,0,4,0.0050761421319797,2,0.00253807106598985
"NORRKÖPING LASARETTSGATAN",202202,2022-01-14,1024,30,0.029296875,14,0.013671875,7,0.0068359375,5,0.0048828125,3,0.0029296875,1,0.0009765625,30,0.029296875,14,0.013671875,14,0.013671875,7,0.0068359375,5,0.0048828125,3,0.0029296875,1,0.0009765625,30,0.029296875,3,0.0029296875,8,0.0078125,5,0.0048828125
"NORRKÖPING LASARETTSGATAN",202202,2022-01-13,1015,34,0.0334975369458128,14,0.0137931034482759,11,0.0108374384236453,4,0.00394088669950739,5,0.00492610837438424,0,0,34,0.0334975369458128,14,0.0137931034482759,14,0.0137931034482759,11,0.0108374384236453,4,0.00394088669950739,5,0.00492610837438424,0,0,34,0.0334975369458128,5,0.00492610837438424,11,0.0108374384236453,4,0.00394088669950739
"NORRKÖPING LASARETTSGATAN",202202,2022-01-12,917,37,0.0403489640130862,9,0.00981461286804798,18,0.019629225736096,0,0,3,0.00327153762268266,7,0.00763358778625954,37,0.0403489640130862,9,0.00981461286804798,9,0.00981461286804798,18,0.019629225736096,0,0,3,0.00327153762268266,7,0.00763358778625954,37,0.0403489640130862,3,0.00327153762268266,25,0.0272628135223555,0,0
"NORRKÖPING LASARETTSGATAN",202202,2022-01-11,986,39,0.039553752535497,20,0.0202839756592292,9,0.00912778904665314,3,0.00304259634888438,4,0.00405679513184584,3,0.00304259634888438,39,0.039553752535497,20,0.0202839756592292,20,0.0202839756592292,9,0.00912778904665314,3,0.00304259634888438,4,0.00405679513184584,3,0.00304259634888438,39,0.039553752535497,4,0.00405679513184584,12,0.0121703853955375,3,0.00304259634888438
"NORRKÖPING LASARETTSGATAN",202202,2022-01-10,994,20,0.0201207243460765,8,0.00804828973843058,3,0.00301810865191147,1,0.00100603621730382,4,0.00402414486921529,4,0.00402414486921529,20,0.0201207243460765,8,0.00804828973843058,8,0.00804828973843058,3,0.00301810865191147,1,0.00100603621730382,4,0.00402414486921529,4,0.00402414486921529,20,0.0201207243460765,4,0.00402414486921529,7,0.00704225352112676,1,0.00100603621730382
"NORRKÖPING LASARETTSGATAN",202201,2022-01-09,704,33,0.046875,11,0.015625,12,0.0170454545454545,1,0.00142045454545455,6,0.00852272727272727,3,0.00426136363636364,33,0.046875,11,0.015625,11,0.015625,12,0.0170454545454545,1,0.00142045454545455,6,0.00852272727272727,3,0.00426136363636364,33,0.046875,6,0.00852272727272727,15,0.0213068181818182,1,0.00142045454545455
"NORRKÖPING LASARETTSGATAN",202201,2022-01-08,747,27,0.036144578313253,8,0.0107095046854083,8,0.0107095046854083,4,0.00535475234270415,4,0.00535475234270415,3,0.00401606425702811,27,0.036144578313253,8,0.0107095046854083,8,0.0107095046854083,8,0.0107095046854083,4,0.00535475234270415,4,0.00535475234270415,3,0.00401606425702811,27,0.036144578313253,4,0.00535475234270415,11,0.0147255689424364,4,0.00535475234270415
"NORRKÖPING LASARETTSGATAN",202201,2022-01-07,884,30,0.0339366515837104,13,0.0147058823529412,12,0.0135746606334842,2,0.00226244343891403,3,0.00339366515837104,0,0,30,0.0339366515837104,13,0.0147058823529412,13,0.0147058823529412,12,0.0135746606334842,2,0.00226244343891403,3,0.00339366515837104,0,0,30,0.0339366515837104,3,0.00339366515837104,12,0.0135746606334842,2,0.00226244343891403
"NORRKÖPING LASARETTSGATAN",202201,2022-01-06,843,25,0.029655990510083,15,0.0177935943060498,8,0.00948991696322657,0,0,2,0.00237247924080664,0,0,25,0.029655990510083,15,0.0177935943060498,15,0.0177935943060498,8,0.00948991696322657,0,0,2,0.00237247924080664,0,0,25,0.029655990510083,2,0.00237247924080664,8,0.00948991696322657,0,0
"NORRKÖPING LASARETTSGATAN",202201,2022-01-05,853,42,0.0492379835873388,17,0.0199296600234467,10,0.0117233294255569,2,0.00234466588511137,7,0.0082063305978898,6,0.00703399765533412,42,0.0492379835873388,17,0.0199296600234467,17,0.0199296600234467,10,0.0117233294255569,2,0.00234466588511137,7,0.0082063305978898,6,0.00703399765533412,42,0.0492379835873388,7,0.0082063305978898,16,0.018757327080891,2,0.00234466588511137
"NORRKÖPING LASARETTSGATAN",202201,2022-01-04,887,47,0.0529875986471251,13,0.0146561443066516,20,0.0225479143179256,3,0.00338218714768884,7,0.00789177001127396,4,0.00450958286358512,47,0.0529875986471251,13,0.0146561443066516,13,0.0146561443066516,20,0.0225479143179256,3,0.00338218714768884,7,0.00789177001127396,4,0.00450958286358512,47,0.0529875986471251,7,0.00789177001127396,24,0.0270574971815107,3,0.00338218714768884
