"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_OBS_snabbnudlar_Trianglen","kampanj_convrate_OBS_snabbnudlar_Trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"ÖRNSKÖLDSVIK DOMSJÖ",202232,6889,359.676,0.0522101901582233,96.87,0.0140615473943969,63.87,0.00927130207577297,7,0.00101611264334446,5,0.000725794745246044,1.936,0.000281027725359268,12,0.00174190738859051,21,0.00304833793003339,19,0.00275802003193497,84,0.0121933517201335,49,0.00711278850341124,295.806,0.0429388880824503,131.87,0.0191421106111192,63.87,0.00927130207577297,0,0,33,0.00479024531862389,0,0,7,0.00101611264334446,5,0.000725794745246044,0,0,0.656,9.5224270576281e-05,0,0,1.28,0.000185803454782987,12,0.00174190738859051,17,0.00246770213383655,4,0.000580635796196835,13,0.00188706633763972,6,0.000870953694295253,80,0.0116127159239367,4,0.000580635796196835,46,0.00667731165626361,3,0.000435476847147627,295.806,0.0429388880824503,33,0.00479024531862389,106,0.0153868485992161,1.936,0.000281027725359268,17,0.00246770213383655,6,0.000870953694295253
"ÖRNSKÖLDSVIK DOMSJÖ",202231,6495,454.667,0.0700026173979985,164.103,0.0252660508083141,67.72,0.0104264819091609,2,0.000307929176289453,17,0.00261739799846035,3.844,0.000591839876828329,8,0.00123171670515781,21,0.00323325635103926,34,0.00523479599692071,74,0.0113933795227098,63,0.00969976905311778,387.816,0.0597099307159353,175.103,0.0269596612779061,67.72,0.0104264819091609,34.383,0.00529376443418014,62,0.00954580446497306,0,0,2,0.000307929176289453,17,0.00261739799846035,0,0,2.539,0.000390916089299461,0.869,0.000133795227097768,1.305,0.000200923787528868,8,0.00123171670515781,17,0.00261739799846035,4,0.000615858352578907,18,0.00277136258660508,16,0.00246343341031563,71,0.0109314857582756,3,0.00046189376443418,54,0.00831408775981524,9,0.00138568129330254,386.947,0.0595761354888376,62,0.00954580446497306,113,0.0173979984603541,3.844,0.000591839876828329,17,0.00261739799846035,16,0.00246343341031563
"ÖRNSKÖLDSVIK DOMSJÖ",202230,6730,502.086,0.0746041604754829,166.373,0.0247210995542348,56.44,0.00838632986627043,3,0.000445765230312036,47,0.00698365527488856,9.273,0.0013778603268945,10,0.00148588410104012,37,0.00549777117384844,45,0.00668647845468053,60,0.00891530460624071,68,0.0101040118870728,449.871,0.0668456166419019,194.373,0.0288815750371471,56.44,0.00838632986627043,56.933,0.00845958395245171,53,0.00787518573551263,0,0,3,0.000445765230312036,44,0.00653789004457652,3,0.000445765230312036,6.043,0.000897919762258544,4.225,0.00062778603268945,3.23,0.000479940564635958,10,0.00148588410104012,19,0.00282317979197623,18,0.00267459138187221,35,0.00520059435364042,10,0.00148588410104012,57,0.00846953937592868,3,0.000445765230312036,42,0.0062407132243685,26,0.00386329866270431,445.646,0.0662178306092125,53,0.00787518573551263,160,0.0237741456166419,9.273,0.0013778603268945,19,0.00282317979197623,10,0.00148588410104012
"ÖRNSKÖLDSVIK DOMSJÖ",202229,6957,812.461,0.116783239902257,125.84,0.0180882564323703,70.84,0.010182549949691,10,0.00143740117866897,93,0.0133678309616214,2.781,0.00039974126778784,14,0.00201236165013655,31,0.0044559436538738,253,0.0363662498203249,132,0.0189736955584304,80,0.0114992094293517,741.621,0.106600689952566,174.84,0.0251315222078482,70.84,0.010182549949691,0,0,55,0.00790570648267932,0,0,10,0.00143740117866897,32,0.00459968377174069,61,0.00876814718988069,0,0,0,0,2.781,0.00039974126778784,14,0.00201236165013655,21,0.00301854247520483,10,0.00143740117866897,247,0.0355038091131235,6,0.00086244070720138,123,0.0176800344976283,9,0.00129366106080207,74,0.0106367687221504,6,0.00086244070720138,741.621,0.106600689952566,55,0.00790570648267932,482,0.0692827368118442,2.781,0.00039974126778784,21,0.00301854247520483,6,0.00086244070720138
"ÖRNSKÖLDSVIK DOMSJÖ",202228,6781,454.003,0.0669522194366613,146.705,0.0216347146438578,61.705,0.00909969031116355,10,0.00147470874502286,10,0.00147470874502286,3.593,0.000529862852086713,14,0.002064592243032,45,0.00663618935260286,43,0.00634124760359829,66,0.00973307771715086,54,0.00796342722312343,392.298,0.0578525291254977,139.705,0.0206024185223418,61.705,0.00909969031116355,0,0,85,0.0125350243326943,0,0,10,0.00147470874502286,10,0.00147470874502286,0,0,1.178,0.000173720690163693,0,0,2.415,0.00035614216192302,14,0.002064592243032,21,0.003096888364548,24,0.00353930098805486,30,0.00442412623506857,13,0.00191712136852972,60,0.00884825247013715,6,0.000884825247013715,46,0.00678366022710515,8,0.00117976699601829,392.298,0.0578525291254977,85,0.0125350243326943,130,0.0191712136852972,3.593,0.000529862852086713,21,0.003096888364548,13,0.00191712136852972
"ÖRNSKÖLDSVIK DOMSJÖ",202227,6596,395.377,0.0599419345057611,114.855,0.0174128259551243,50.855,0.00770997574287447,2,0.000303214069132808,1,0.000151607034566404,3.667,0.000555942995755003,3,0.000454821103699212,26,0.0039417828987265,34,0.00515463917525773,102,0.0154639175257732,58,0.00879320800485143,344.522,0.0522319587628866,113.855,0.0172612189205579,50.855,0.00770997574287447,0,0,64,0.00970285021224985,0,0,2,0.000303214069132808,1,0.000151607034566404,0,0,0.956,0.000144936325045482,0,0,2.711,0.000411006670709521,3,0.000454821103699212,14,0.00212249848392965,12,0.00181928441479685,27,0.0040933899332929,7,0.00106124924196483,96,0.0145542753183748,6,0.000909642207398423,50,0.00758035172832019,8,0.00121285627653123,344.522,0.0522319587628866,64,0.00970285021224985,142,0.0215281989084294,3.667,0.000555942995755003,14,0.00212249848392965,7,0.00106124924196483
"ÖRNSKÖLDSVIK DOMSJÖ",202226,7080,638.093,0.0901261299435028,190.355,0.0268862994350282,51.355,0.00725353107344633,8,0.00112994350282486,91,0.0128531073446328,2.383,0.000336581920903955,10,0.00141242937853107,28,0.00395480225988701,43,0.00607344632768362,118,0.0166666666666667,96,0.0135593220338983,586.738,0.0828725988700565,165.355,0.0233552259887006,51.355,0.00725353107344633,0,0,139,0.0196327683615819,0,0,8,0.00112994350282486,0,0,91,0.0128531073446328,0.84,0.00011864406779661,0,0,1.543,0.000217937853107345,10,0.00141242937853107,21,0.00296610169491525,7,0.000988700564971751,30,0.00423728813559322,13,0.0018361581920904,112,0.015819209039548,6,0.000847457627118644,87,0.0122881355932203,9,0.00127118644067797,586.738,0.0828725988700565,139,0.0196327683615819,246,0.0347457627118644,2.383,0.000336581920903955,21,0.00296610169491525,13,0.0018361581920904
"ÖRNSKÖLDSVIK DOMSJÖ",202225,6808,731.944,0.107512338425382,122.05,0.0179274383078731,48.05,0.00705787309048179,13,0.00190951821386604,274,0.0402467685076381,2.844,0.000417743830787309,14,0.00205640423031727,18,0.00264394829612221,29,0.00425969447708578,145,0.0212984723854289,66,0.00969447708578143,684.365,0.100523648648649,141.05,0.0207182726204465,48.05,0.00705787309048179,0,0,74,0.0108695652173913,0,0,13,0.00190951821386604,48,0.00705052878965922,226,0.0331962397179788,1.906,0.000279964747356052,0.471,6.91833137485311e-05,0.938,0.000137779083431257,14,0.00205640423031727,11,0.00161574618096357,7,0.00102820211515864,21,0.00308460634547591,8,0.00117508813160987,142,0.0208578143360752,3,0.000440658049353702,64,0.00940070505287897,2,0.000293772032902468,683.894,0.1004544653349,74,0.0108695652173913,447,0.0656580493537015,2.844,0.000417743830787309,11,0.00161574618096357,8,0.00117508813160987
"ÖRNSKÖLDSVIK DOMSJÖ",202224,6850,646.58,0.0943912408759124,145.125,0.0211861313868613,51.125,0.00746350364963504,6,0.000875912408759124,96,0.014014598540146,9.33,0.00136204379562044,9,0.00131386861313869,39,0.00569343065693431,21,0.00306569343065693,204,0.0297810218978102,66,0.00963503649635036,599.514,0.0875202919708029,132.125,0.0192883211678832,51.125,0.00746350364963504,0,0,94,0.0137226277372263,0,0,6,0.000875912408759124,38,0.00554744525547445,58,0.00846715328467153,7.079,0.00103343065693431,4.059,0.000592554744525547,2.251,0.000328613138686131,9,0.00131386861313869,31,0.00452554744525547,8,0.00116788321167883,16,0.00233576642335766,5,0.00072992700729927,192,0.028029197080292,12,0.00175182481751825,61,0.00890510948905109,5,0.00072992700729927,595.455,0.0869277372262774,94,0.0137226277372263,324,0.0472992700729927,9.33,0.00136204379562044,31,0.00452554744525547,5,0.00072992700729927
"ÖRNSKÖLDSVIK DOMSJÖ",202223,7105,535.364,0.0753503166783955,142.55,0.0200633356790992,44.55,0.00627023223082336,6,0.000844475721323012,23,0.00323715693173821,8.264,0.00116312456016889,3,0.000422237860661506,24,0.00337790288529205,34,0.0047853624208304,159,0.0223786066150598,91,0.012807881773399,490.814,0.0690800844475721,144.55,0.0203448275862069,44.55,0.00627023223082336,0,0,98,0.0137931034482759,0,0,6,0.000844475721323012,23,0.00323715693173821,0,0,3.27,0.000460239268121042,0,0,4.994,0.000702885292047854,3,0.000422237860661506,12,0.00168895144264602,12,0.00168895144264602,31,0.0043631245601689,3,0.000422237860661506,153,0.0215341308937368,6,0.000844475721323012,76,0.0106966924700915,15,0.00211118930330753,490.814,0.0690800844475721,98,0.0137931034482759,225,0.0316678395496129,8.264,0.00116312456016889,12,0.00168895144264602,3,0.000422237860661506
"ÖRNSKÖLDSVIK DOMSJÖ",202222,6681,593.211,0.0887907498877414,104.165,0.0155912288579554,38.165,0.00571246819338422,12,0.0017961383026493,84,0.0125729681185451,4.881,0.000730579254602604,3,0.000449034575662326,43,0.00643616225116001,30,0.00449034575662326,135,0.0202065559048047,139,0.0208052686723544,555.046,0.0830782816943571,192.165,0.0287629097440503,38.165,0.00571246819338422,0,0,66,0.00987876066457117,0,0,12,0.0017961383026493,51,0.00763358778625954,33,0.00493938033228559,2.032,0.000304146085915282,0,0,2.849,0.000426433168687322,3,0.000449034575662326,26,0.00389163298907349,17,0.00254452926208651,25,0.00374195479718605,5,0.00074839095943721,125,0.0187097739859302,10,0.00149678191887442,127,0.0190091303697051,12,0.0017961383026493,555.046,0.0830782816943571,66,0.00987876066457117,261,0.0390660080826224,4.881,0.000730579254602604,26,0.00389163298907349,5,0.00074839095943721
"ÖRNSKÖLDSVIK DOMSJÖ",202221,6428,480.768,0.0747927815805849,97.25,0.0151291225886745,44.25,0.00688394523957685,10,0.0015556938394524,93,0.0144679527069073,7.268,0.001130678282514,4,0.000622277535780958,33,0.00513378967019291,23,0.00357809583074051,118,0.0183571873055383,51,0.00793403858120722,436.518,0.0679088363410081,109.25,0.0169959551960174,44.25,0.00688394523957685,0,0,53,0.0082451773490977,0,0,10,0.0015556938394524,37,0.00575606720597386,56,0.00871188550093342,1.652,0.000257000622277536,0,0,5.616,0.000873677660236465,4,0.000622277535780958,21,0.00326695706285003,12,0.00186683260734287,19,0.00295581829495955,4,0.000622277535780958,109,0.0169570628500311,9,0.00140012445550716,46,0.00715619166148102,5,0.000777846919726198,436.518,0.0679088363410081,53,0.0082451773490977,242,0.037647790914748,7.268,0.001130678282514,21,0.00326695706285003,4,0.000622277535780958
"ÖRNSKÖLDSVIK DOMSJÖ",202220,6787,445.465,0.0656350375718285,125.58,0.01850302048033,62.58,0.00922056873434507,12,0.00176808604685428,21,0.00309415058199499,2.305,0.000339619861499926,1,0.000147340503904523,23,0.00338883158980404,27,0.00397819360542213,114,0.0167968174451157,57,0.00839840872255783,382.885,0.0564144688374834,132.58,0.0195344040076617,62.58,0.00922056873434507,0,0,63,0.00928245174598497,0,0,12,0.00176808604685428,18,0.00265212907028142,3,0.00044202151171357,0.21,3.09415058199499e-05,0,0,2.095,0.000308678355679976,1,0.000147340503904523,15,0.00221010755856785,8,0.00117872403123619,23,0.00338883158980404,4,0.000589362015618093,107,0.015765433917784,7,0.00103138352733166,52,0.00766170620303521,5,0.000736702519522617,382.885,0.0564144688374834,63,0.00928245174598497,166,0.0244585236481509,2.305,0.000339619861499926,15,0.00221010755856785,4,0.000589362015618093
"ÖRNSKÖLDSVIK DOMSJÖ",202219,6248,454.484,0.0727407170294494,120.655,0.0193109795134443,56.655,0.00906770166453265,13,0.00208066581306018,77,0.0123239436619718,4.174,0.000668053777208707,4,0.000640204865556978,32,0.00512163892445583,31,0.00496158770806658,50,0.00800256081946223,66,0.0105633802816901,397.829,0.0636730153649168,139.655,0.0223519526248399,56.655,0.00906770166453265,0,0,64,0.0102432778489117,0,0,13,0.00208066581306018,44,0.00704225352112676,33,0.00528169014084507,1.928,0.000308578745198463,0,0,2.246,0.000359475032010243,4,0.000640204865556978,20,0.00320102432778489,12,0.00192061459667093,23,0.00368117797695263,8,0.00128040973111396,40,0.00640204865556978,10,0.00160051216389245,62,0.00992317541613316,4,0.000640204865556978,397.829,0.0636730153649168,64,0.0102432778489117,162,0.0259282970550576,4.174,0.000668053777208707,20,0.00320102432778489,8,0.00128040973111396
"ÖRNSKÖLDSVIK DOMSJÖ",202218,6471,697.788,0.107833101529903,124.73,0.0192752279400402,53.73,0.00830319888734353,8,0.00123628496368413,246,0.038015762633287,1.328,0.000205223303971565,3,0.000463606861381548,32,0.00494513985473652,52,0.00803585226394684,123,0.0190078813166435,54,0.00834492350486787,644.058,0.0995299026425591,118.73,0.0183480142172771,53.73,0.00830319888734353,0,0,71,0.0109720290526966,0,0,8,0.00123628496368413,37,0.0057178179570391,209,0.0322979446762479,1.328,0.000205223303971565,0,0,0,0,3,0.000463606861381548,21,0.00324524802967084,11,0.00169989182506568,41,0.00633596043888116,11,0.00169989182506568,120,0.0185442744552619,3,0.000463606861381548,51,0.00788131664348632,3,0.000463606861381548,644.058,0.0995299026425591,71,0.0109720290526966,421,0.0650594962138773,1.328,0.000205223303971565,21,0.00324524802967084,11,0.00169989182506568
"ÖRNSKÖLDSVIK DOMSJÖ",202217,6200,686.468,0.11072064516129,271.023,0.0437133870967742,56.475,0.00910887096774194,61,0.00983870967741935,55,0.00887096774193548,2.97,0.000479032258064516,2,0.00032258064516129,21,0.00338709677419355,36,0.00580645161290323,130,0.0209677419354839,51,0.0082258064516129,629.993,0.101611774193548,296.023,0.0477456451612903,56.475,0.00910887096774194,125.548,0.0202496774193548,89,0.0143548387096774,0,0,61,0.00983870967741935,33,0.00532258064516129,22,0.00354838709677419,0.472,7.61290322580645e-05,0,0,2.498,0.000402903225806452,2,0.00032258064516129,11,0.0017741935483871,10,0.00161290322580645,27,0.00435483870967742,9,0.00145161290322581,122,0.0196774193548387,8,0.00129032258064516,42,0.0067741935483871,9,0.00145161290322581,629.993,0.101611774193548,89,0.0143548387096774,222,0.0358064516129032,2.97,0.000479032258064516,11,0.0017741935483871,9,0.00145161290322581
"ÖRNSKÖLDSVIK DOMSJÖ",202216,6361,644.157,0.101266624744537,124.626,0.0195922024838862,64.8,0.0101870775035372,8,0.00125766388932558,105,0.0165068385473982,3.731,0.000586542996384216,8,0.00125766388932558,41,0.00644552743279359,56,0.00880364722527904,176,0.0276686055651627,57,0.00896085521144474,579.357,0.0910795472409998,139.626,0.0219503222763716,64.8,0.0101870775035372,1.826,0.000287061782738563,58,0.00911806319761044,0,0,8,0.00125766388932558,51,0.00801760729445056,54,0.00848923125294765,1.152,0.000181103600062883,0,0,2.579,0.000405439396321333,8,0.00125766388932558,23,0.00361578368181104,18,0.00282974375098255,51,0.00801760729445056,5,0.000786039930828486,167,0.0262537336896714,9,0.00141487187549128,51,0.00801760729445056,6,0.000943247916994183,579.357,0.0910795472409998,58,0.00911806319761044,350,0.055022795157994,3.731,0.000586542996384216,23,0.00361578368181104,5,0.000786039930828486
"ÖRNSKÖLDSVIK DOMSJÖ",202215,5976,441.046,0.0738028781793842,114.4,0.0191432396251673,47.4,0.00793172690763052,6,0.00100401606425703,99,0.016566265060241,2.246,0.000375836680053548,5,0.000836680053547523,24,0.00401606425702811,26,0.00435073627844712,79,0.0132195448460509,38,0.00635876840696118,393.646,0.0658711512717537,96.4,0.0161311914323963,47.4,0.00793172690763052,0,0,67,0.0112115127175368,0,0,6,0.00100401606425703,57,0.00953815261044177,42,0.0070281124497992,1.302,0.000217871485943775,0,0,0.944,0.000157965194109772,5,0.000836680053547523,19,0.00317938420348059,5,0.000836680053547523,22,0.0036813922356091,4,0.000669344042838019,79,0.0132195448460509,0,0,34,0.00568942436412316,4,0.000669344042838019,393.646,0.0658711512717537,67,0.0112115127175368,205,0.0343038821954485,2.246,0.000375836680053548,19,0.00317938420348059,4,0.000669344042838019
"ÖRNSKÖLDSVIK DOMSJÖ",202214,5778,509.89,0.0882467982000692,137.5,0.0237971616476289,58.5,0.0101246105919003,7,0.00121149186569747,66,0.0114226375908619,2.89,0.000500173070266528,0,0,31,0.00536517826237452,46,0.00796123226029768,121,0.0209415022499135,40,0.00692281066112842,451.39,0.0781221876081689,105.5,0.0182589131187262,58.5,0.0101246105919003,0,0,79,0.0136725510557286,0,0,7,0.00121149186569747,46,0.00796123226029768,20,0.00346140533056421,1.714,0.000296642436829353,0,0,1.176,0.000203530633437176,0,0,26,0.00449982692973347,5,0.000865351332641052,41,0.00709588092765663,5,0.000865351332641052,110,0.0190377293181032,11,0.00190377293181032,36,0.00623052959501558,4,0.000692281066112842,451.39,0.0781221876081689,79,0.0136725510557286,233,0.040325372101073,2.89,0.000500173070266528,26,0.00449982692973347,5,0.000865351332641052
"ÖRNSKÖLDSVIK DOMSJÖ",202213,5938,706.791,0.119028460761199,119.989,0.0202069720444594,75.9,0.0127820815089256,6,0.00101044122600202,222,0.0373863253620748,4.902,0.000825530481643651,5,0.000842034355001684,39,0.00656786796901314,52,0.00875715729201751,132,0.0222297069720445,50,0.00842034355001684,631.393,0.106330919501516,141.989,0.0239119232064668,75.9,0.0127820815089256,5.089,0.000857022566520714,39,0.00656786796901314,0,0,6,0.00101044122600202,55,0.00926237790501852,167,0.0281239474570562,2.954,0.000497473896934995,0.502,8.45402492421691e-05,1.948,0.000328056584708656,5,0.000842034355001684,26,0.00437857864600876,13,0.00218928932300438,41,0.00690468171101381,11,0.0018524755810037,121,0.0203772313910408,11,0.0018524755810037,42,0.00707308858201415,8,0.00134725496800269,630.891,0.106246379252273,39,0.00656786796901314,408,0.0687100033681374,4.902,0.000825530481643651,26,0.00437857864600876,11,0.0018524755810037
"ÖRNSKÖLDSVIK DOMSJÖ",202212,6046,570.034,0.0942828316242144,206.597,0.0341708567648032,56.235,0.00930119086999669,7,0.00115779027456169,33,0.00545815415150513,2.202,0.000364207740654979,2,0.000330797221303341,34,0.0056235527621568,37,0.00611974859411181,147,0.0243135957657956,45,0.00744293747932517,513.799,0.0849816407542177,181.597,0.0300358914985114,56.235,0.00930119086999669,71.362,0.0118031756533245,79,0.013066490241482,0,0,7,0.00115779027456169,33,0.00545815415150513,0,0,2.114,0.000349652662917631,0,0,0.088,1.4555077737347e-05,2,0.000330797221303341,26,0.00430036387694343,8,0.00132318888521336,28,0.00463116109824677,9,0.00148858749586503,144,0.0238173999338406,3,0.000496195831955012,38,0.00628514720476348,7,0.00115779027456169,513.799,0.0849816407542177,79,0.013066490241482,216,0.0357260999007608,2.202,0.000364207740654979,26,0.00430036387694343,9,0.00148858749586503
"ÖRNSKÖLDSVIK DOMSJÖ",202211,6029,534.03,0.0885768784209653,135.016,0.0223944269364737,50.97,0.00845413833139824,4,0.000663459943605905,27,0.00447835461933986,5.044,0.000836622988887046,12,0.00199037983081771,129,0.0213965831812904,21,0.003483164703931,89,0.0147619837452314,61,0.01011776413999,483.06,0.0801227400895671,130.016,0.0215651020069663,50.97,0.00845413833139824,2.046,0.00033935976115442,82,0.013600928843921,0,0,4,0.000663459943605905,27,0.00447835461933986,0,0,2.366,0.000392436556642893,0,0,2.678,0.000444186432244153,12,0.00199037983081771,117,0.0194062033504727,12,0.00199037983081771,15,0.00248797478852214,6,0.000995189915408857,80,0.0132691988721181,9,0.00149278487311329,38,0.0063028694642561,23,0.00381489467573395,483.06,0.0801227400895671,82,0.013600928843921,143,0.0237186929839111,5.044,0.000836622988887046,117,0.0194062033504727,6,0.000995189915408857
"ÖRNSKÖLDSVIK DOMSJÖ",202210,5635,416.692,0.0739471162377995,110.96,0.0196912156166815,54.96,0.00975332741792369,3,0.000532386867790595,11,0.00195208518189885,3.772,0.000669387755102041,5,0.000887311446317658,33,0.00585625554569654,31,0.00550133096716948,108,0.0191659272404614,56,0.00993788819875776,361.732,0.0641937888198758,118.96,0.0211109139307897,54.96,0.00975332741792369,0,0,56,0.00993788819875776,0,0,3,0.000532386867790595,4,0.000709849157054126,7,0.00124223602484472,1.59,0.000282165039929015,0,0,2.182,0.000387222715173026,5,0.000887311446317658,26,0.00461401952085182,7,0.00124223602484472,29,0.00514640638864241,2,0.000354924578527063,103,0.0182786157941437,5,0.000887311446317658,48,0.00851818988464951,8,0.00141969831410825,361.732,0.0641937888198758,56,0.00993788819875776,155,0.0275066548358474,3.772,0.000669387755102041,26,0.00461401952085182,2,0.000354924578527063
"ÖRNSKÖLDSVIK DOMSJÖ",202209,6017,507.13,0.0842828652152235,129.5,0.0215223533322254,52.5,0.0087252783779292,3,0.000498587335881669,130,0.021605451221539,4.13,0.00068638856573043,10,0.00166195778627223,26,0.0043210902443078,40,0.00664783114508891,63,0.010470334053515,49,0.00814359315273392,454.63,0.0755575868372943,114.5,0.019029416652817,52.5,0.0087252783779292,0,0,77,0.0127970749542962,0,0,3,0.000498587335881669,10,0.00166195778627223,120,0.0199434934352667,1.802,0.000299484793086256,0,0,2.328,0.000386903772644175,10,0.00166195778627223,18,0.00299152401529001,8,0.00132956622901778,34,0.00565065647332558,6,0.000997174671763337,42,0.00698022270234336,21,0.00349011135117168,41,0.00681402692371614,8,0.00132956622901778,454.63,0.0755575868372943,77,0.0127970749542962,235,0.0390560079773974,4.13,0.00068638856573043,18,0.00299152401529001,6,0.000997174671763337
"ÖRNSKÖLDSVIK DOMSJÖ",202208,5963,430.141,0.0721349991614959,121.28,0.0203387556599027,46.28,0.00776119402985075,50,0.00838504108670132,0,0,5.581,0.000935938286097602,7,0.00117390575213819,44,0.00737883615629717,36,0.00603722958242495,45,0.00754653697803119,75,0.012577561630052,383.861,0.0643738051316451,178.28,0.0298977024987422,46.28,0.00776119402985075,0,0,75,0.012577561630052,0,0,50,0.00838504108670132,0,0,0,0,1.966,0.000329699815529096,0,0,3.615,0.000606238470568506,7,0.00117390575213819,35,0.00586952876069093,9,0.00150930739560624,30,0.0050310246520208,6,0.00100620493040416,40,0.00670803286936106,5,0.000838504108670132,68,0.0114036558779138,7,0.00117390575213819,383.861,0.0643738051316451,75,0.012577561630052,84,0.0140868690256582,5.581,0.000935938286097602,35,0.00586952876069093,6,0.00100620493040416
"ÖRNSKÖLDSVIK DOMSJÖ",202207,5713,536.383,0.0938881498337126,164.43,0.0287817258883249,62.43,0.0109277087344653,8,0.00140031507089095,54,0.00945212672851392,2.523,0.000441624365482234,5,0.000875196919306844,36,0.00630141781900928,49,0.00857692980920707,90,0.0157535445475232,65,0.011377559950989,473.953,0.0829604410992473,140.43,0.024580780675652,62.43,0.0109277087344653,0,0,102,0.0178540171538596,0,0,8,0.00140031507089095,0,0,54,0.00945212672851392,0.61,0.000106774024155435,0,0,1.913,0.000334850341326799,5,0.000875196919306844,24,0.00420094521267285,12,0.00210047260633643,41,0.00717661473831612,8,0.00140031507089095,85,0.0148783476282163,5,0.000875196919306844,59,0.0103273236478208,6,0.00105023630316821,473.953,0.0829604410992473,102,0.0178540171538596,197,0.0344827586206897,2.523,0.000441624365482234,24,0.00420094521267285,8,0.00140031507089095
"ÖRNSKÖLDSVIK DOMSJÖ",202206,5679,579.097,0.101971649938369,134.945,0.0237621060045783,59.945,0.0105555555555556,5,0.000880436696601514,123,0.0216587427363973,2.207,0.000388624757879908,77,0.0135587251276633,28,0.00493044550096848,40,0.00704349357281212,79,0.0139108998063039,30,0.00528262017960909,519.152,0.0914160943828139,171.945,0.0302773375594295,59.945,0.0105555555555556,0,0,75,0.0132065504490227,0,0,5,0.000880436696601514,0,0,123,0.0216587427363973,0.928,0.000163409050889241,0,0,1.279,0.000225215706990667,77,0.0135587251276633,27,0.00475435816164818,1,0.000176087339320303,36,0.0063391442155309,4,0.000704349357281212,66,0.01162176439514,13,0.00228913541116394,30,0.00528262017960909,0,0,519.152,0.0914160943828139,75,0.0132065504490227,239,0.0420848740975524,2.207,0.000388624757879908,27,0.00475435816164818,4,0.000704349357281212
