"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"GÖTEBORG GULDHEDEN",202224,2022-06-16,1380,112.068,0.0812086956521739,25.908,0.0187739130434783,0,0,5,0.0036231884057971,33,0.0239130434782609,0,0,0,0,12,0.00869565217391304,13,0.00942028985507246,0,0,20,0.0144927536231884,3.16,0.00228985507246377,112.068,0.0812086956521739,16,0.0115942028985507,0,0,1.908,0.00138260869565217,24,0.0173913043478261,0,0,5,0.0036231884057971,11,0.00797101449275362,22,0.0159420289855072,0,0,0,0,0,0,0,0,0,0,23,0.0166666666666667,2,0.00144927536231884,6,0.00434782608695652,14,0.0101449275362319,0.16,0.000115942028985507,3,0.00217391304347826,112.068,0.0812086956521739,18.068,0.0130927536231884,24,0.0173913043478261,42,0.0304347826086957,12,0.00869565217391304
"GÖTEBORG GULDHEDEN",202224,2022-06-15,1398,130.655,0.0934585121602289,27,0.01931330472103,0,0,11,0.00786838340486409,31,0.0221745350500715,0,0,0,0,27,0.01931330472103,14,0.0100143061516452,6,0.00429184549356223,11,0.00786838340486409,3.655,0.00261444921316166,130.655,0.0934585121602289,23,0.0164520743919886,0,0,0,0,27,0.01931330472103,0,0,11,0.00786838340486409,12,0.00858369098712446,19,0.0135908440629471,0,0,0,0,0,0,0,0,0,0,40,0.0286123032904149,1,0.000715307582260372,1,0.000715307582260372,16,0.011444921316166,1.655,0.00118383404864092,2,0.00143061516452074,130.655,0.0934585121602289,17.655,0.0126287553648069,27,0.01931330472103,36,0.0257510729613734,27,0.01931330472103
"GÖTEBORG GULDHEDEN",202224,2022-06-14,1476,115.683,0.0783760162601626,3.953,0.00267818428184282,0,0,8,0.00542005420054201,35,0.0237127371273713,2,0.0013550135501355,0,0,26,0.0176151761517615,9,0.00609756097560976,5,0.00338753387533875,23,0.0155826558265583,3.73,0.00252710027100271,115.683,0.0783760162601626,20,0.013550135501355,0,0,0.953,0.000645663956639566,3,0.00203252032520325,0,0,8,0.00542005420054201,10,0.00677506775067751,25,0.0169376693766938,2,0.0013550135501355,0,0,0,0,0,0,0,0,35,0.0237127371273713,0,0,8,0.00542005420054201,20,0.013550135501355,0.73,0.000494579945799458,3,0.00203252032520325,115.683,0.0783760162601626,13.683,0.00927032520325203,3,0.00203252032520325,53,0.0359078590785908,26,0.0176151761517615
"GÖTEBORG GULDHEDEN",202224,2022-06-13,1476,83,0.0562330623306233,4,0.002710027100271,0,0,7,0.00474254742547425,25,0.0169376693766938,0,0,0,0,10,0.00677506775067751,13,0.00880758807588076,2,0.0013550135501355,20,0.013550135501355,2,0.0013550135501355,83,0.0562330623306233,17,0.0115176151761518,0,0,0,0,4,0.002710027100271,0,0,7,0.00474254742547425,10,0.00677506775067751,15,0.0101626016260163,0,0,0,0,0,0,0,0,0,0,21,0.0142276422764228,2,0.0013550135501355,11,0.00745257452574526,11,0.00745257452574526,0,0,2,0.0013550135501355,83,0.0562330623306233,15,0.0101626016260163,4,0.002710027100271,37,0.0250677506775068,10,0.00677506775067751
"GÖTEBORG GULDHEDEN",202223,2022-06-12,1361,139.3,0.102351212343865,8,0.00587803085966201,0,0,6,0.00440852314474651,32,0.0235121234386481,2,0.0014695077149155,0,0,7,0.00514327700220426,9,0.00661278471711976,7,0.00514327700220426,65,0.0477590007347539,3.3,0.00242468772961058,139.3,0.102351212343865,30,0.0220426157237326,0,0,0,0,8,0.00587803085966201,0,0,6,0.00440852314474651,22,0.0161645848640705,10,0.00734753857457752,2,0.0014695077149155,0,0,0,0,0,0,0,0,7,0.00514327700220426,9,0.00661278471711976,6,0.00440852314474651,66,0.0484937545922116,2.3,0.00168993387215283,1,0.000734753857457752,139.3,0.102351212343865,14.3,0.0105069801616458,8,0.00587803085966201,82,0.0602498163115356,5,0.00367376928728876
"GÖTEBORG GULDHEDEN",202223,2022-06-11,1285,98.004,0.0762677042801556,17.004,0.0132326848249027,0,0,7,0.00544747081712062,42,0.0326848249027237,0,0,0,0,5,0.00389105058365759,2,0.00155642023346304,4,0.00311284046692607,17,0.0132295719844358,4,0.00311284046692607,98.004,0.0762677042801556,40,0.0311284046692607,0,0,16.004,0.0124544747081712,1,0.000778210116731518,0,0,7,0.00544747081712062,33,0.0256809338521401,9,0.00700389105058366,0,0,0,0,0,0,0,0,0,0,5,0.00389105058365759,2,0.00155642023346304,3,0.00233463035019455,18,0.0140077821011673,2,0.00155642023346304,2,0.00155642023346304,98.004,0.0762677042801556,22.004,0.0171237354085603,1,0.000778210116731518,30,0.0233463035019455,5,0.00389105058365759
"GÖTEBORG GULDHEDEN",202223,2022-06-10,1404,95.788,0.0682250712250712,21.833,0.0155505698005698,0,0,8,0.0056980056980057,27,0.0192307692307692,0,0,0,0,8,0.0056980056980057,4,0.00284900284900285,6,0.00427350427350427,18,0.0128205128205128,2.955,0.00210470085470085,95.788,0.0682250712250712,28,0.0199430199430199,0,0,16.833,0.0119893162393162,5,0.00356125356125356,0,0,8,0.0056980056980057,20,0.0142450142450142,7,0.00498575498575499,0,0,0,0,0,0,0,0,0,0,8,0.0056980056980057,4,0.00284900284900285,7,0.00498575498575499,17,0.0121082621082621,0.955,0.00068019943019943,2,0.00142450142450142,95.788,0.0682250712250712,24.788,0.0176552706552707,5,0.00356125356125356,31,0.0220797720797721,7,0.00498575498575499
"GÖTEBORG GULDHEDEN",202223,2022-06-09,1368,107.642,0.0786856725146199,29.782,0.0217704678362573,0,0,7,0.00511695906432749,32,0.0233918128654971,0,0,0,0,3,0.00219298245614035,3,0.00219298245614035,7,0.00511695906432749,22,0.0160818713450292,3.86,0.00282163742690058,107.642,0.0786856725146199,23,0.016812865497076,0,0,16.782,0.0122675438596491,13,0.00950292397660819,0,0,7,0.00511695906432749,16,0.0116959064327485,16,0.0116959064327485,0,0,0,0,0,0,0,0,0,0,3,0.00219298245614035,3,0.00219298245614035,4,0.00292397660818713,25,0.0182748538011696,1.86,0.00135964912280702,2,0.00146198830409357,107.642,0.0786856725146199,23.642,0.0172821637426901,13,0.00950292397660819,45,0.0328947368421053,3,0.00219298245614035
"GÖTEBORG GULDHEDEN",202223,2022-06-08,1395,129.622,0.0929189964157706,28.147,0.0201770609318996,0,0,5,0.003584229390681,40,0.028673835125448,0,0,0,0,8,0.00573476702508961,6,0.0043010752688172,10,0.00716845878136201,25,0.017921146953405,7.475,0.0053584229390681,129.622,0.0929189964157706,27,0.0193548387096774,0,0,11.147,0.00799068100358423,17,0.0121863799283154,0,0,5,0.003584229390681,22,0.0157706093189964,18,0.0129032258064516,0,0,0,0,0,0,0,0,0,0,8,0.00573476702508961,6,0.0043010752688172,6,0.0043010752688172,29,0.0207885304659498,0.475,0.000340501792114695,7,0.00501792114695341,129.622,0.0929189964157706,25.622,0.0183670250896057,17,0.0121863799283154,53,0.0379928315412186,7,0.00501792114695341
"GÖTEBORG GULDHEDEN",202223,2022-06-07,1432,136.564,0.0953659217877095,31.064,0.0216927374301676,0,0,10,0.00698324022346369,23,0.0160614525139665,0,0,0,0,11,0.00768156424581006,3,0.00209497206703911,6,0.00418994413407821,47,0.0328212290502793,5.5,0.00384078212290503,136.564,0.0953659217877095,33,0.0230446927374302,0,0,19.064,0.0133128491620112,12,0.00837988826815642,0,0,10,0.00698324022346369,23,0.0160614525139665,0,0,0,0,0,0,0,0,0,0,0,0,11,0.00768156424581006,3,0.00209497206703911,14,0.00977653631284916,39,0.0272346368715084,0.5,0.000349162011173184,5,0.00349162011173184,136.564,0.0953659217877095,28.564,0.0199469273743017,12,0.00837988826815642,53,0.0370111731843575,10,0.00698324022346369
"GÖTEBORG GULDHEDEN",202223,2022-06-06,1358,112.569,0.0828932253313697,17.534,0.0129116347569956,0,0,7,0.00515463917525773,22,0.01620029455081,4,0.00294550810014728,0,0,4,0.00294550810014728,7,0.00515463917525773,3,0.00220913107511046,44,0.03240058910162,4.035,0.00297128129602356,112.569,0.0828932253313697,17,0.0125184094256259,0,0,3.534,0.00260235640648012,14,0.0103092783505155,0,0,7,0.00515463917525773,6,0.00441826215022091,16,0.0117820324005891,4,0.00294550810014728,0,0,0,0,0,0,0,0,4,0.00294550810014728,7,0.00515463917525773,6,0.00441826215022091,41,0.0301914580265096,2.035,0.00149852724594993,2,0.00147275405007364,112.569,0.0828932253313697,14.569,0.0107282768777614,14,0.0103092783505155,63,0.0463917525773196,4,0.00294550810014728
"GÖTEBORG GULDHEDEN",202222,2022-06-05,1292,67.707,0.0524047987616099,12.702,0.0098312693498452,0,0,7,0.00541795665634675,11,0.00851393188854489,0,0,0,0,2,0.00154798761609907,3,0.00232198142414861,7,0.00541795665634675,23,0.0178018575851393,2.005,0.00155185758513932,67.707,0.0524047987616099,12,0.00928792569659443,0,0,2.702,0.00209133126934985,10,0.00773993808049536,0,0,7,0.00541795665634675,5,0.00386996904024768,6,0.00464396284829721,0,0,0,0,0,0,0,0,0,0,2,0.00154798761609907,3,0.00232198142414861,8,0.00619195046439629,22,0.0170278637770898,2.005,0.00155185758513932,0,0,67.707,0.0524047987616099,7.707,0.00596517027863777,10,0.00773993808049536,36,0.0278637770897833,2,0.00154798761609907
"GÖTEBORG GULDHEDEN",202222,2022-06-04,1334,67.441,0.0505554722638681,12.411,0.00930359820089955,0,0,6,0.00449775112443778,10,0.00749625187406297,0,0,0,0,15,0.0112443778110945,3,0.00224887556221889,5,0.00374812593703148,14,0.0104947526236882,2.03,0.00152173913043478,67.441,0.0505554722638681,11,0.00824587706146927,0,0,3.411,0.00255697151424288,9,0.00674662668665667,0,0,6,0.00449775112443778,5,0.00374812593703148,5,0.00374812593703148,0,0,0,0,0,0,0,0,0,0,15,0.0112443778110945,3,0.00224887556221889,4,0.00299850074962519,15,0.0112443778110945,1.03,0.000772113943028486,1,0.000749625187406297,67.441,0.0505554722638681,15.441,0.0115749625187406,9,0.00674662668665667,24,0.0179910044977511,8,0.00599700149925037
"GÖTEBORG GULDHEDEN",202222,2022-06-03,1530,97.736,0.0638797385620915,15.621,0.0102098039215686,0,0,11,0.00718954248366013,22,0.0143790849673203,0,0,0,0,7,0.00457516339869281,5,0.00326797385620915,3,0.00196078431372549,24,0.0156862745098039,10.115,0.00661111111111111,97.736,0.0638797385620915,17,0.0111111111111111,0,0,2.621,0.00171307189542484,13,0.00849673202614379,0,0,11,0.00718954248366013,6,0.00392156862745098,16,0.0104575163398693,0,0,0,0,0,0,0,0,0,0,7,0.00457516339869281,5,0.00326797385620915,9,0.00588235294117647,18,0.0117647058823529,3.115,0.0020359477124183,7,0.00457516339869281,97.736,0.0638797385620915,17.736,0.0115921568627451,13,0.00849673202614379,43,0.0281045751633987,7,0.00457516339869281
"GÖTEBORG GULDHEDEN",202222,2022-06-02,1445,93.983,0.0650401384083045,15.753,0.0109017301038062,0,0,7,0.00484429065743945,25,0.0173010380622837,0,0,0,0,9,0.00622837370242215,3,0.00207612456747405,4,0.0027681660899654,27,0.0186851211072664,3.23,0.00223529411764706,93.983,0.0650401384083045,15,0.0103806228373702,0,0,2.753,0.00190519031141869,13,0.00899653979238754,0,0,7,0.00484429065743945,8,0.0055363321799308,17,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,9,0.00622837370242215,3,0.00207612456747405,8,0.0055363321799308,23,0.015916955017301,1.23,0.00085121107266436,2,0.0013840830449827,93.983,0.0650401384083045,8.983,0.00621660899653979,13,0.00899653979238754,48,0.0332179930795848,9,0.00622837370242215
"GÖTEBORG GULDHEDEN",202222,2022-06-01,1444,119.958,0.0830734072022161,27.498,0.0190429362880886,0,0,11,0.00761772853185596,24,0.0166204986149584,0,0,0,0,10,0.00692520775623269,5,0.00346260387811634,3,0.00207756232686981,33,0.0228531855955679,6.46,0.00447368421052632,119.958,0.0830734072022161,11,0.00761772853185596,0,0,3.498,0.00242243767313019,24,0.0166204986149584,0,0,11,0.00761772853185596,0,0,24,0.0166204986149584,0,0,0,0,0,0,0,0,0,0,10,0.00692520775623269,5,0.00346260387811634,3,0.00207756232686981,33,0.0228531855955679,2.46,0.00170360110803324,4,0.00277008310249307,119.958,0.0830734072022161,14.958,0.0103587257617729,24,0.0166204986149584,60,0.0415512465373961,10,0.00692520775623269
"GÖTEBORG GULDHEDEN",202222,2022-05-31,1540,93.553,0.0607487012987013,22.478,0.0145961038961039,0,0,7,0.00454545454545455,7,0.00454545454545455,0,0,0,0,12,0.00779220779220779,1,0.000649350649350649,0,0,40,0.025974025974026,4.075,0.0026461038961039,93.553,0.0607487012987013,7,0.00454545454545455,0,0,2.478,0.00160909090909091,20,0.012987012987013,0,0,7,0.00454545454545455,0,0,7,0.00454545454545455,0,0,0,0,0,0,0,0,0,0,12,0.00779220779220779,1,0.000649350649350649,16,0.0103896103896104,24,0.0155844155844156,0.075,4.87012987012987e-05,4,0.0025974025974026,93.553,0.0607487012987013,9.553,0.00620324675324675,20,0.012987012987013,47,0.0305194805194805,10,0.00649350649350649
"GÖTEBORG GULDHEDEN",202222,2022-05-30,1589,123.53,0.0777407174323474,34,0.0213971050975456,0,0,9,0.00566393958464443,13,0.00818124606670862,0,0,0,0,10,0.00629326620516048,7,0.00440528634361234,6,0.00377595972309629,41,0.025802391441158,3.53,0.00222152297042165,123.53,0.0777407174323474,9,0.00566393958464443,0,0,0,0,34,0.0213971050975456,0,0,9,0.00566393958464443,0,0,13,0.00818124606670862,0,0,0,0,0,0,0,0,0,0,10,0.00629326620516048,7,0.00440528634361234,12,0.00755191944619257,35,0.0220264317180617,2.53,0.0015921963499056,1,0.000629326620516048,123.53,0.0777407174323474,13.53,0.00851478917558213,34,0.0213971050975456,60,0.0377595972309629,7,0.00440528634361234
"GÖTEBORG GULDHEDEN",202221,2022-05-29,1378,133.414,0.0968171262699564,44.199,0.0320747460087083,0,0,12,0.00870827285921625,22,0.0159651669085631,0,0,0,0,4,0.00290275761973875,16,0.011611030478955,8,0.0058055152394775,21,0.0152394775036284,6.215,0.00451015965166909,133.414,0.0968171262699564,22,0.0159651669085631,0,0,8.199,0.00594992743105951,36,0.0261248185776488,0,0,12,0.00870827285921625,10,0.00725689404934688,12,0.00870827285921625,0,0,0,0,0,0,0,0,0,0,4,0.00290275761973875,16,0.011611030478955,4,0.00290275761973875,25,0.0181422351233672,1.215,0.000881712626995646,5,0.00362844702467344,133.414,0.0968171262699564,30.414,0.0220711175616836,36,0.0261248185776488,41,0.0297532656023222,4,0.00290275761973875
"GÖTEBORG GULDHEDEN",202221,2022-05-28,1284,110.842,0.0863255451713396,32.087,0.0249898753894081,0,0,5,0.00389408099688474,17,0.0132398753894081,0,0,0,0,9,0.00700934579439252,17,0.0132398753894081,0,0,23,0.0179127725856698,7.755,0.00603971962616822,110.842,0.0863255451713396,10,0.00778816199376947,0,0,9.087,0.00707710280373832,23,0.0179127725856698,0,0,5,0.00389408099688474,5,0.00389408099688474,12,0.00934579439252336,0,0,0,0,0,0,0,0,0,0,9,0.00700934579439252,17,0.0132398753894081,2,0.00155763239875389,21,0.0163551401869159,1.755,0.00136682242990654,6,0.00467289719626168,110.842,0.0863255451713396,33.842,0.0263566978193146,23,0.0179127725856698,35,0.0272585669781931,9,0.00700934579439252
"GÖTEBORG GULDHEDEN",202221,2022-05-27,1417,137.243,0.0968546224417784,38.283,0.0270169371912491,0,0,4,0.00282286520818631,23,0.0162314749470713,0,0,0,0,5,0.00352858151023289,28,0.0197600564573042,1,0.000705716302046577,33,0.0232886379675371,4.96,0.00350035285815102,137.243,0.0968546224417784,15,0.0105857445306987,0,0,5.283,0.00372829922371207,33,0.0232886379675371,0,0,4,0.00282286520818631,11,0.00776287932251235,12,0.00846859562455893,0,0,0,0,0,0,0,0,0,0,5,0.00352858151023289,28,0.0197600564573042,7,0.00494001411432604,27,0.0190543401552576,0.96,0.000677487649964714,4,0.00282286520818631,137.243,0.0968546224417784,38.243,0.0269887085391673,33,0.0232886379675371,46,0.0324629498941426,5,0.00352858151023289
"GÖTEBORG GULDHEDEN",202221,2022-05-26,1418,140.105,0.0988046544428773,47.78,0.0336953455571227,0,0,8,0.00564174894217207,19,0.0133991537376587,2,0.00141043723554302,0,0,7,0.00493653032440056,28,0.0197461212976023,0,0,23,0.0162200282087447,5.325,0.00375528913963329,140.105,0.0988046544428773,15,0.0105782792665726,0,0,12.78,0.00901269393511989,35,0.0246826516220028,0,0,8,0.00564174894217207,5,0.00352609308885755,14,0.00987306064880113,2,0.00141043723554302,0,0,0,0,0,0,0,0,7,0.00493653032440056,28,0.0197461212976023,3,0.00211565585331453,20,0.0141043723554302,4.325,0.00305007052186178,1,0.000705218617771509,140.105,0.0988046544428773,46.105,0.0325141043723554,35,0.0246826516220028,37,0.0260930888575458,7,0.00493653032440056
"GÖTEBORG GULDHEDEN",202221,2022-05-25,1459,140.144,0.0960548320767649,60.614,0.0415448937628513,0,0,12,0.00822481151473612,8,0.00548320767649075,0,0,0,0,8,0.00548320767649075,24,0.0164496230294722,3,0.00205620287868403,22,0.0150788211103496,2.53,0.0017340644276902,140.144,0.0960548320767649,12,0.00822481151473612,0,0,10.614,0.0072748457847841,50,0.0342700479780672,0,0,12,0.00822481151473612,0,0,8,0.00548320767649075,0,0,0,0,0,0,0,0,0,0,8,0.00548320767649075,24,0.0164496230294722,5,0.00342700479780672,20,0.0137080191912269,1.53,0.00104866346812886,1,0.000685400959561343,140.144,0.0960548320767649,38.144,0.0261439342015079,50,0.0342700479780672,33,0.0226182316655243,7,0.0047978067169294
"GÖTEBORG GULDHEDEN",202221,2022-05-24,1388,117.06,0.0843371757925072,51.835,0.0373451008645533,0,0,10,0.00720461095100865,18,0.0129682997118156,2,0.00144092219020173,0,0,6,0.00432276657060519,13,0.00936599423631124,4,0.00288184438040346,10,0.00720461095100865,2.225,0.00160302593659942,117.06,0.0843371757925072,16,0.0115273775216138,0,0,6.835,0.00492435158501441,45,0.0324207492795389,0,0,10,0.00720461095100865,4,0.00288184438040346,14,0.0100864553314121,2,0.00144092219020173,0,0,0,0,0,0,0,0,6,0.00432276657060519,13,0.00936599423631124,3,0.00216138328530259,11,0.00792507204610951,1.225,0.000882564841498559,1,0.000720461095100865,117.06,0.0843371757925072,22.06,0.0158933717579251,45,0.0324207492795389,28,0.0201729106628242,6,0.00432276657060519
"GÖTEBORG GULDHEDEN",202221,2022-05-23,1523,138.711,0.0910774786605384,35.841,0.0235331582403152,0,0,8,0.00525279054497702,15,0.00984898227183191,0,0,0,0,14,0.00919238345370978,23,0.0151017728168089,4,0.00262639527248851,34,0.0223243598161523,4.87,0.00319763624425476,138.711,0.0910774786605384,13,0.00853578463558766,0,0,14.841,0.00974458305975049,21,0.0137885751805647,0,0,8,0.00525279054497702,5,0.00328299409061064,10,0.00656598818122127,0,0,0,0,0,0,0,0,0,0,14,0.00919238345370978,23,0.0151017728168089,14,0.00919238345370978,24,0.0157583716349311,1.87,0.00122783978988838,3,0.00196979645436638,138.711,0.0910774786605384,42.711,0.0280439921208142,21,0.0137885751805647,48,0.0315167432698621,14,0.00919238345370978
"FALUN HOSJÖ",202242,2022-10-23,954,331.937,0.347942348008386,104.602,0.10964570230608,80,0.0838574423480084,12,0.0125786163522013,24,0.0251572327044025,0,0,0,0,18,0.0188679245283019,42,0.0440251572327044,10,0.010482180293501,11,0.0115303983228512,30.335,0.0317976939203354,297.937,0.312302935010482,78,0.0817610062893082,34,0.0356394129979036,11.602,0.0121614255765199,59,0.0618448637316562,46,0.0482180293501048,12,0.0125786163522013,20,0.0209643605870021,4,0.00419287211740042,0,0,0,0,0,0,0,0,0,0,20,0.0209643605870021,40,0.0419287211740042,7,0.00733752620545073,14,0.0146750524109015,11.335,0.0118815513626834,19,0.019916142557652,297.937,0.312302935010482,122.937,0.128864779874214,59,0.0618448637316562,25,0.0262054507337526,13,0.0136268343815514
"FALUN HOSJÖ",202242,2022-10-22,1032,398.567,0.386208333333333,118.027,0.114367248062016,98,0.0949612403100775,28,0.0271317829457364,52,0.0503875968992248,0,0,0,0,5,0.00484496124031008,51,0.0494186046511628,4,0.00387596899224806,3,0.00290697674418605,39.54,0.0383139534883721,342.567,0.33194476744186,111,0.107558139534884,56,0.0542635658914729,14.027,0.0135920542635659,48,0.0465116279069767,42,0.0406976744186047,28,0.0271317829457364,41,0.0397286821705426,11,0.0106589147286822,0,0,0,0,0,0,0,0,0,0,17,0.0164728682170543,39,0.0377906976744186,4,0.00387596899224806,3,0.00290697674418605,12.54,0.0121511627906977,27,0.0261627906976744,342.567,0.33194476744186,160.567,0.155588178294574,48,0.0465116279069767,18,0.0174418604651163,5,0.00484496124031008
"FALUN HOSJÖ",202242,2022-10-21,1157,499.151,0.431418323249784,141.966,0.122701815038894,125,0.108038029386344,27,0.0233362143474503,43,0.0371650821089023,1,0.000864304235090752,0,0,23,0.0198789974070873,61,0.0527225583405359,2,0.0017286084701815,7,0.00605012964563526,68.185,0.0589325842696629,442.151,0.382152981849611,124,0.107173725151253,57,0.0492653414001729,11.966,0.0103422644770959,73,0.0630942091616249,68,0.0587726879861711,27,0.0233362143474503,28,0.0242005185825411,15,0.0129645635263613,1,0.000864304235090752,0,0,0,0,0,0,0,0,33,0.0285220397579948,51,0.0440795159896284,0,0,9,0.00777873811581677,13.185,0.0113958513396716,55,0.0475367329299914,442.151,0.382152981849611,210.151,0.181634399308557,73,0.0630942091616249,24,0.020743301642178,11,0.00950734658599827
"FALUN HOSJÖ",202242,2022-10-20,949,435.233,0.458622760800843,156.848,0.165277133825079,104,0.10958904109589,28,0.029504741833509,28,0.029504741833509,1,0.00105374077976818,0,0,10,0.0105374077976818,58,0.0611169652265543,6,0.00632244467860906,8,0.00842992623814542,35.385,0.0372866174920969,380.233,0.400667017913593,97,0.102212855637513,55,0.0579557428872497,17.848,0.0188071654373024,84,0.0885142255005269,49,0.0516332982086407,28,0.029504741833509,19,0.0200210748155954,9,0.00948366701791359,1,0.00105374077976818,0,0,0,0,0,0,0,0,23,0.0242360379346681,45,0.047418335089568,3,0.00316122233930453,11,0.0115911485774499,10.385,0.0109430979978925,25,0.0263435194942044,380.233,0.400667017913593,170.233,0.179381454162276,84,0.0885142255005269,23,0.0242360379346681,6,0.00632244467860906
