"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Vara_1_Deli","kampanj_convrate_Vara_1_Deli","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_OBS_snabbnudlar_Triangeln","kampanj_convrate_OBS_snabbnudlar_Triangeln","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"NORRKÖPING LASARETTSGATAN",202210,2022-03-07,1072,99,0.0923507462686567,1,0.000932835820895522,1,0.000932835820895522,3,0.00279850746268657,29,0.0270522388059701,0,0,4,0.00373134328358209,13,0.0121268656716418,7,0.00652985074626866,5,0.00466417910447761,31,0.0289179104477612,5,0.00466417910447761,99,0.0923507462686567,24,0.0223880597014925,0,0,1,0.000932835820895522,1,0.000932835820895522,3,0.00279850746268657,0,0,12,0.0111940298507463,17,0.0158582089552239,0,0,0,0,4,0.00373134328358209,0,0,0,0,13,0.0121268656716418,0,0,7,0.00652985074626866,1,0.000932835820895522,4,0.00373134328358209,24,0.0223880597014925,7,0.00652985074626866,4,0.00373134328358209,1,0.000932835820895522,99,0.0923507462686567,1,0.000932835820895522,66,0.0615671641791045,8,0.00746268656716418
"NORRKÖPING LASARETTSGATAN",202209,2022-03-06,825,88,0.106666666666667,11,0.0133333333333333,0,0,1,0.00121212121212121,11,0.0133333333333333,0,0,5,0.00606060606060606,10,0.0121212121212121,10,0.0121212121212121,1,0.00121212121212121,23,0.0278787878787879,16,0.0193939393939394,88,0.106666666666667,21,0.0254545454545455,0,0,11,0.0133333333333333,0,0,1,0.00121212121212121,0,0,3,0.00363636363636364,8,0.0096969696969697,0,0,0,0,5,0.00606060606060606,0,0,0,0,10,0.0121212121212121,1,0.00121212121212121,9,0.0109090909090909,0,0,1,0.00121212121212121,19,0.023030303030303,4,0.00484848484848485,15,0.0181818181818182,1,0.00121212121212121,88,0.106666666666667,11,0.0133333333333333,50,0.0606060606060606,6,0.00727272727272727
"NORRKÖPING LASARETTSGATAN",202209,2022-03-05,820,139,0.169512195121951,7,0.00853658536585366,2,0.0024390243902439,1,0.00121951219512195,14,0.0170731707317073,0,0,6,0.00731707317073171,7,0.00853658536585366,16,0.0195121951219512,3,0.00365853658536585,14,0.0170731707317073,69,0.0841463414634146,139,0.169512195121951,26,0.0317073170731707,0,0,7,0.00853658536585366,2,0.0024390243902439,1,0.00121951219512195,0,0,3,0.00365853658536585,11,0.0134146341463415,0,0,0,0,6,0.00731707317073171,0,0,0,0,7,0.00853658536585366,3,0.00365853658536585,13,0.0158536585365854,2,0.0024390243902439,1,0.00121951219512195,12,0.0146341463414634,2,0.0024390243902439,60,0.0731707317073171,9,0.0109756097560976,139,0.169512195121951,7,0.00853658536585366,99,0.120731707317073,7,0.00853658536585366
"NORRKÖPING LASARETTSGATAN",202209,2022-03-04,987,169,0.171225937183384,15,0.0151975683890578,2,0.00202634245187437,0,0,32,0.0324214792299899,0,0,24,0.0243161094224924,17,0.0172239108409321,8,0.00810536980749747,7,0.00709219858156028,7,0.00709219858156028,57,0.0577507598784195,169,0.171225937183384,27,0.027355623100304,0,0,15,0.0151975683890578,2,0.00202634245187437,0,0,0,0,20,0.0202634245187437,12,0.0121580547112462,0,0,0,0,24,0.0243161094224924,0,0,0,0,17,0.0172239108409321,1,0.00101317122593718,7,0.00709219858156028,5,0.00506585612968592,2,0.00202634245187437,6,0.0060790273556231,1,0.00101317122593718,53,0.0536980749746707,4,0.00405268490374873,169,0.171225937183384,15,0.0151975683890578,101,0.102330293819656,26,0.0263424518743668
"NORRKÖPING LASARETTSGATAN",202209,2022-03-03,1038,153,0.147398843930636,13,0.01252408477842,5,0.00481695568400771,0,0,52,0.0500963391136802,0,0,0,0,11,0.010597302504817,12,0.0115606936416185,4,0.00385356454720617,16,0.0154142581888247,40,0.0385356454720617,153,0.147398843930636,28,0.0269749518304432,0,0,13,0.01252408477842,5,0.00481695568400771,0,0,0,0,30,0.0289017341040462,22,0.0211946050096339,0,0,0,0,0,0,0,0,0,0,11,0.010597302504817,0,0,12,0.0115606936416185,2,0.00192678227360308,2,0.00192678227360308,12,0.0115606936416185,4,0.00385356454720617,35,0.033718689788054,5,0.00481695568400771,153,0.147398843930636,13,0.01252408477842,110,0.10597302504817,2,0.00192678227360308
"NORRKÖPING LASARETTSGATAN",202209,2022-03-02,971,123,0.126673532440783,13,0.0133882595262616,0,0,1,0.00102986611740474,35,0.0360453141091658,0,0,7,0.00720906282183316,11,0.0113285272914521,8,0.0082389289392379,6,0.00617919670442842,8,0.0082389289392379,34,0.0350154479917611,123,0.126673532440783,20,0.0205973223480947,0,0,13,0.0133882595262616,0,0,1,0.00102986611740474,0,0,14,0.0144181256436663,21,0.0216271884654995,0,0,0,0,7,0.00720906282183316,0,0,0,0,11,0.0113285272914521,0,0,8,0.0082389289392379,4,0.00411946446961895,2,0.00205973223480947,3,0.00308959835221421,5,0.00514933058702369,32,0.0329557157569516,2,0.00205973223480947,123,0.126673532440783,13,0.0133882595262616,81,0.0834191555097837,9,0.00926879505664264
"NORRKÖPING LASARETTSGATAN",202209,2022-03-01,1027,117.615,0.11452288218111,7,0.0068159688412853,2,0.00194741966893866,2,0.00194741966893866,53,0.0516066212268744,0,0,0.615,0.000598831548198637,7,0.0068159688412853,9,0.00876338851022395,10,0.00973709834469328,14,0.0136319376825706,13,0.0126582278481013,117.615,0.11452288218111,20,0.0194741966893866,0,0,7,0.0068159688412853,2,0.00194741966893866,2,0.00194741966893866,0,0,33,0.0321324245374878,20,0.0194741966893866,0,0,0,0,0.615,0.000598831548198637,0,0,0,0,7,0.0068159688412853,0,0,9,0.00876338851022395,4,0.00389483933787731,6,0.00584225900681597,14,0.0136319376825706,0,0,12,0.0116845180136319,1,0.000973709834469328,117.615,0.11452288218111,7,0.0068159688412853,84,0.0817916260954236,6.615,0.00644109055501461
"NORRKÖPING LASARETTSGATAN",202209,2022-02-28,1032,113,0.109496124031008,6,0.00581395348837209,2,0.00193798449612403,4,0.00387596899224806,29,0.0281007751937985,0,0,10,0.00968992248062015,16,0.0155038759689922,11,0.0106589147286822,2,0.00193798449612403,9,0.00872093023255814,24,0.0232558139534884,113,0.109496124031008,33,0.0319767441860465,0,0,6,0.00581395348837209,2,0.00193798449612403,4,0.00387596899224806,0,0,17,0.0164728682170543,12,0.0116279069767442,0,0,0,0,10,0.00968992248062015,0,0,0,0,16,0.0155038759689922,0,0,11,0.0106589147286822,1,0.000968992248062015,1,0.000968992248062015,2,0.00193798449612403,7,0.00678294573643411,19,0.0184108527131783,5,0.00484496124031008,113,0.109496124031008,6,0.00581395348837209,63,0.061046511627907,11,0.0106589147286822
"NORRKÖPING LASARETTSGATAN",202208,2022-02-27,781,263,0.336747759282971,3,0.00384122919334187,5,0.00640204865556978,0,0,141,0.180537772087068,0,0,46,0.058898847631242,9,0.0115236875800256,8,0.0102432778489117,7,0.0089628681177977,25,0.0320102432778489,19,0.0243277848911652,263,0.336747759282971,22,0.028169014084507,0,0,3,0.00384122919334187,5,0.00640204865556978,0,0,0,0,13,0.0166453265044814,128,0.163892445582586,0,0,0,0,46,0.058898847631242,0,0,0,0,9,0.0115236875800256,0,0,8,0.0102432778489117,7,0.0089628681177977,0,0,23,0.029449423815621,2,0.00256081946222791,16,0.0204865556978233,3,0.00384122919334187,263,0.336747759282971,3,0.00384122919334187,192,0.24583866837388,46,0.058898847631242
"NORRKÖPING LASARETTSGATAN",202208,2022-02-26,830,305,0.367469879518072,8,0.00963855421686747,2,0.00240963855421687,2,0.00240963855421687,146,0.175903614457831,0,0,55,0.0662650602409639,28,0.0337349397590361,11,0.0132530120481928,6,0.0072289156626506,6,0.0072289156626506,41,0.0493975903614458,305,0.367469879518072,43,0.0518072289156627,0,0,8,0.00963855421686747,2,0.00240963855421687,2,0.00240963855421687,0,0,23,0.027710843373494,123,0.148192771084337,0,0,0,0,55,0.0662650602409639,0,0,0,0,28,0.0337349397590361,1,0.00120481927710843,10,0.0120481927710843,5,0.00602409638554217,1,0.00120481927710843,6,0.0072289156626506,0,0,33,0.0397590361445783,8,0.00963855421686747,305,0.367469879518072,8,0.00963855421686747,198,0.23855421686747,56,0.0674698795180723
"NORRKÖPING LASARETTSGATAN",202208,2022-02-25,1010,296,0.293069306930693,3,0.00297029702970297,2,0.00198019801980198,3,0.00297029702970297,102,0.100990099009901,0,0,93,0.0920792079207921,15,0.0148514851485149,8,0.00792079207920792,4,0.00396039603960396,7,0.00693069306930693,59,0.0584158415841584,296,0.293069306930693,28,0.0277227722772277,0,0,3,0.00297029702970297,2,0.00198019801980198,3,0.00297029702970297,0,0,13,0.0128712871287129,89,0.0881188118811881,0,0,0,0,93,0.0920792079207921,0,0,0,0,15,0.0148514851485149,0,0,8,0.00792079207920792,3,0.00297029702970297,1,0.00099009900990099,3,0.00297029702970297,4,0.00396039603960396,52,0.0514851485148515,7,0.00693069306930693,296,0.293069306930693,3,0.00297029702970297,171,0.169306930693069,94,0.0930693069306931
"NORRKÖPING LASARETTSGATAN",202208,2022-02-24,905,282,0.311602209944751,1,0.00110497237569061,0,0,3,0.00331491712707182,161,0.177900552486188,0,0,59,0.0651933701657459,16,0.0176795580110497,12,0.0132596685082873,4,0.00441988950276243,12,0.0132596685082873,14,0.0154696132596685,282,0.311602209944751,31,0.0342541436464088,0,0,1,0.00110497237569061,0,0,3,0.00331491712707182,0,0,14,0.0154696132596685,147,0.162430939226519,0,0,0,0,59,0.0651933701657459,0,0,0,0,16,0.0176795580110497,0,0,12,0.0132596685082873,4,0.00441988950276243,0,0,8,0.00883977900552486,4,0.00441988950276243,12,0.0132596685082873,2,0.00220994475138122,282,0.311602209944751,1,0.00110497237569061,191,0.211049723756906,59,0.0651933701657459
"NORRKÖPING LASARETTSGATAN",202208,2022-02-23,925,250,0.27027027027027,1,0.00108108108108108,2,0.00216216216216216,3,0.00324324324324324,119,0.128648648648649,0,0,59,0.0637837837837838,17,0.0183783783783784,7,0.00756756756756757,7,0.00756756756756757,15,0.0162162162162162,20,0.0216216216216216,250,0.27027027027027,29,0.0313513513513514,0,0,1,0.00108108108108108,2,0.00216216216216216,3,0.00324324324324324,0,0,12,0.012972972972973,107,0.115675675675676,0,0,0,0,59,0.0637837837837838,0,0,0,0,17,0.0183783783783784,0,0,7,0.00756756756756757,3,0.00324324324324324,4,0.00432432432432432,9,0.00972972972972973,6,0.00648648648648649,16,0.0172972972972973,4,0.00432432432432432,250,0.27027027027027,1,0.00108108108108108,157,0.16972972972973,63,0.0681081081081081
"NORRKÖPING LASARETTSGATAN",202208,2022-02-22,931,296,0.317937701396348,0,0,2,0.00214822771213749,3,0.00322234156820623,168,0.180451127819549,0,0,67,0.0719656283566058,19,0.0204081632653061,8,0.00859291084854995,6,0.00644468313641246,7,0.0075187969924812,16,0.0171858216970999,296,0.317937701396348,32,0.0343716433941998,0,0,0,0,2,0.00214822771213749,3,0.00322234156820623,0,0,29,0.0311493018259936,139,0.149301825993555,0,0,0,0,67,0.0719656283566058,0,0,0,0,19,0.0204081632653061,0,0,8,0.00859291084854995,4,0.00429645542427497,2,0.00214822771213749,7,0.0075187969924812,0,0,14,0.0150375939849624,2,0.00214822771213749,296,0.317937701396348,0,0,195,0.209452201933405,69,0.0741138560687433
"NORRKÖPING LASARETTSGATAN",202208,2022-02-21,938,309,0.329424307036247,0,0,6,0.00639658848614072,3,0.00319829424307036,158,0.168443496801706,0,0,67,0.0714285714285714,23,0.0245202558635394,11,0.011727078891258,11,0.011727078891258,11,0.011727078891258,19,0.0202558635394456,309,0.329424307036247,43,0.0458422174840085,0,0,0,0,6,0.00639658848614072,3,0.00319829424307036,0,0,21,0.0223880597014925,137,0.146055437100213,0,0,0,0,67,0.0714285714285714,0,0,0,0,23,0.0245202558635394,0,0,11,0.011727078891258,7,0.00746268656716418,4,0.00426439232409382,8,0.00852878464818763,3,0.00319829424307036,13,0.0138592750533049,6,0.00639658848614072,309,0.329424307036247,0,0,195,0.207889125799574,71,0.0756929637526653
"NORRKÖPING LASARETTSGATAN",202207,2022-02-20,726,111,0.152892561983471,0,0,0,0,6,0.00826446280991736,37,0.0509641873278237,0,0,4,0.00550964187327824,7,0.00964187327823691,10,0.0137741046831956,1,0.00137741046831956,30,0.0413223140495868,16,0.0220385674931129,111,0.152892561983471,23,0.0316804407713499,0,0,0,0,0,0,6,0.00826446280991736,0,0,31,0.0426997245179063,6,0.00826446280991736,0,0,0,0,4,0.00550964187327824,0,0,0,0,7,0.00964187327823691,0,0,10,0.0137741046831956,1,0.00137741046831956,0,0,26,0.0358126721763085,4,0.00550964187327824,12,0.0165289256198347,4,0.00550964187327824,111,0.152892561983471,0,0,84,0.115702479338843,4,0.00550964187327824
"NORRKÖPING LASARETTSGATAN",202207,2022-02-19,826,147,0.177966101694915,4,0.00484261501210654,0,0,9,0.0108958837772397,25,0.0302663438256659,0,0,11,0.013317191283293,8,0.00968523002421308,8,0.00968523002421308,8,0.00968523002421308,25,0.0302663438256659,49,0.0593220338983051,147,0.177966101694915,25,0.0302663438256659,0,0,4,0.00484261501210654,0,0,9,0.0108958837772397,0,0,24,0.0290556900726392,1,0.00121065375302663,0,0,0,0,11,0.013317191283293,0,0,0,0,8,0.00968523002421308,0,0,8,0.00968523002421308,5,0.00605326876513317,3,0.0036319612590799,22,0.026634382566586,3,0.0036319612590799,45,0.0544794188861985,4,0.00484261501210654,147,0.177966101694915,4,0.00484261501210654,104,0.12590799031477,14,0.0169491525423729
"NORRKÖPING LASARETTSGATAN",202207,2022-02-18,1125,152,0.135111111111111,8,0.00711111111111111,1,0.000888888888888889,7,0.00622222222222222,29,0.0257777777777778,0,0,15,0.0133333333333333,9,0.008,7,0.00622222222222222,12,0.0106666666666667,10,0.00888888888888889,54,0.048,152,0.135111111111111,24,0.0213333333333333,0,0,8,0.00711111111111111,1,0.000888888888888889,7,0.00622222222222222,0,0,9,0.008,20,0.0177777777777778,0,0,0,0,15,0.0133333333333333,0,0,0,0,9,0.008,0,0,7,0.00622222222222222,10,0.00888888888888889,2,0.00177777777777778,10,0.00888888888888889,0,0,47,0.0417777777777778,7,0.00622222222222222,152,0.135111111111111,8,0.00711111111111111,103,0.0915555555555556,17,0.0151111111111111
"NORRKÖPING LASARETTSGATAN",202207,2022-02-17,1068,86,0.0805243445692884,4,0.00374531835205993,0,0,6,0.00561797752808989,17,0.0159176029962547,0,0,5,0.00468164794007491,10,0.00936329588014981,9,0.00842696629213483,4,0.00374531835205993,17,0.0159176029962547,14,0.0131086142322097,86,0.0805243445692884,25,0.0234082397003745,0,0,4,0.00374531835205993,0,0,6,0.00561797752808989,0,0,13,0.0121722846441948,4,0.00374531835205993,0,0,0,0,5,0.00468164794007491,0,0,0,0,10,0.00936329588014981,1,0.000936329588014981,8,0.00749063670411985,2,0.00187265917602996,2,0.00187265917602996,13,0.0121722846441948,4,0.00374531835205993,13,0.0121722846441948,1,0.000936329588014981,86,0.0805243445692884,4,0.00374531835205993,50,0.0468164794007491,7,0.00655430711610487
"NORRKÖPING LASARETTSGATAN",202207,2022-02-16,907,90,0.0992282249173098,1,0.00110253583241455,5,0.00551267916207277,2,0.00220507166482911,39,0.0429988974641676,0,0,8,0.00882028665931643,8,0.00882028665931643,8,0.00882028665931643,1,0.00110253583241455,6,0.00661521499448732,12,0.0132304299889746,90,0.0992282249173098,23,0.0253583241455347,0,0,1,0.00110253583241455,5,0.00551267916207277,2,0.00220507166482911,0,0,26,0.0286659316427784,13,0.0143329658213892,0,0,0,0,8,0.00882028665931643,0,0,0,0,8,0.00882028665931643,0,0,8,0.00882028665931643,0,0,1,0.00110253583241455,3,0.00330760749724366,3,0.00330760749724366,10,0.0110253583241455,2,0.00220507166482911,90,0.0992282249173098,1,0.00110253583241455,57,0.0628445424476295,9,0.00992282249173098
"NORRKÖPING LASARETTSGATAN",202207,2022-02-15,1030,124,0.120388349514563,2,0.00194174757281553,1,0.000970873786407767,11,0.0106796116504854,33,0.0320388349514563,0,0,5,0.00485436893203883,10,0.00970873786407767,11,0.0106796116504854,3,0.0029126213592233,23,0.0223300970873786,25,0.0242718446601942,124,0.120388349514563,33,0.0320388349514563,0,0,2,0.00194174757281553,1,0.000970873786407767,11,0.0106796116504854,0,0,11,0.0106796116504854,22,0.0213592233009709,0,0,0,0,5,0.00485436893203883,0,0,0,0,10,0.00970873786407767,0,0,11,0.0106796116504854,1,0.000970873786407767,2,0.00194174757281553,19,0.0184466019417476,4,0.00388349514563107,22,0.0213592233009709,3,0.0029126213592233,124,0.120388349514563,2,0.00194174757281553,82,0.0796116504854369,7,0.00679611650485437
"NORRKÖPING LASARETTSGATAN",202207,2022-02-14,1157,118,0.101987899740709,2,0.0017286084701815,1,0.000864304235090752,4,0.00345721694036301,42,0.0363007778738116,0,0,5,0.00432152117545376,11,0.00950734658599827,10,0.00864304235090752,9,0.00777873811581677,17,0.0146931719965428,17,0.0146931719965428,118,0.101987899740709,26,0.0224719101123595,0,0,2,0.0017286084701815,1,0.000864304235090752,4,0.00345721694036301,0,0,37,0.0319792566983578,5,0.00432152117545376,0,0,0,0,5,0.00432152117545376,0,0,0,0,11,0.00950734658599827,0,0,10,0.00864304235090752,4,0.00345721694036301,5,0.00432152117545376,12,0.010371650821089,5,0.00432152117545376,12,0.010371650821089,5,0.00432152117545376,118,0.101987899740709,2,0.0017286084701815,80,0.0691443388072602,10,0.00864304235090752
"NORRKÖPING LASARETTSGATAN",202206,2022-02-13,801,116,0.14481897627965,1,0.00124843945068664,3,0.00374531835205993,2,0.00249687890137328,16,0.0199750312109863,0,0,0,0,9,0.0112359550561798,15,0.0187265917602996,5,0.00624219725343321,37,0.0461922596754057,28,0.034956304619226,116,0.14481897627965,29,0.0362047440699126,0,0,1,0.00124843945068664,3,0.00374531835205993,2,0.00249687890137328,0,0,16,0.0199750312109863,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0112359550561798,0,0,15,0.0187265917602996,2,0.00249687890137328,3,0.00374531835205993,34,0.0424469413233458,3,0.00374531835205993,24,0.0299625468164794,4,0.00499375780274657,116,0.14481897627965,1,0.00124843945068664,83,0.103620474406991,3,0.00374531835205993
"NORRKÖPING LASARETTSGATAN",202206,2022-02-12,784,151,0.192602040816327,1,0.00127551020408163,0,0,0,0,36,0.0459183673469388,0,0,0,0,8,0.0102040816326531,14,0.0178571428571429,3,0.0038265306122449,35,0.0446428571428571,54,0.0688775510204082,151,0.192602040816327,22,0.0280612244897959,0,0,1,0.00127551020408163,0,0,0,0,0,0,17,0.0216836734693878,19,0.024234693877551,0,0,0,0,0,0,0,0,0,0,8,0.0102040816326531,0,0,14,0.0178571428571429,3,0.0038265306122449,0,0,33,0.0420918367346939,2,0.00255102040816327,46,0.0586734693877551,8,0.0102040816326531,151,0.192602040816327,1,0.00127551020408163,128,0.163265306122449,0,0
"NORRKÖPING LASARETTSGATAN",202206,2022-02-11,1001,171,0.170829170829171,0,0,1,0.000999000999000999,3,0.002997002997003,45,0.044955044955045,0,0,1,0.000999000999000999,3,0.002997002997003,13,0.012987012987013,6,0.00599400599400599,24,0.023976023976024,75,0.0749250749250749,171,0.170829170829171,20,0.01998001998002,0,0,0,0,1,0.000999000999000999,3,0.002997002997003,0,0,37,0.036963036963037,8,0.00799200799200799,0,0,0,0,1,0.000999000999000999,0,0,0,0,3,0.002997002997003,1,0.000999000999000999,12,0.011988011988012,6,0.00599400599400599,0,0,16,0.015984015984016,8,0.00799200799200799,64,0.0639360639360639,11,0.010989010989011,171,0.170829170829171,0,0,150,0.14985014985015,1,0.000999000999000999
"NORRKÖPING LASARETTSGATAN",202206,2022-02-10,1031,112,0.108632395732299,1,0.000969932104752667,4,0.00387972841901067,1,0.000969932104752667,39,0.037827352085354,0,0,0,0,19,0.0184287099903007,11,0.0106692531522793,2,0.00193986420950533,17,0.0164888457807953,18,0.017458777885548,112,0.108632395732299,35,0.0339476236663434,0,0,1,0.000969932104752667,4,0.00387972841901067,1,0.000969932104752667,0,0,25,0.0242483026188167,14,0.0135790494665373,0,0,0,0,0,0,0,0,0,0,19,0.0184287099903007,1,0.000969932104752667,10,0.00969932104752667,2,0.00193986420950533,0,0,17,0.0164888457807953,0,0,11,0.0106692531522793,7,0.00678952473326867,112,0.108632395732299,1,0.000969932104752667,76,0.0737148399612027,0,0
"NORRKÖPING LASARETTSGATAN",202206,2022-02-09,926,125,0.134989200863931,1,0.00107991360691145,4,0.00431965442764579,1,0.00107991360691145,28,0.0302375809935205,0,0,4,0.00431965442764579,4,0.00431965442764579,14,0.0151187904967603,3,0.00323974082073434,37,0.0399568034557235,29,0.031317494600432,125,0.134989200863931,23,0.0248380129589633,0,0,1,0.00107991360691145,4,0.00431965442764579,1,0.00107991360691145,0,0,13,0.0140388768898488,15,0.0161987041036717,0,0,0,0,4,0.00431965442764579,0,0,0,0,4,0.00431965442764579,1,0.00107991360691145,13,0.0140388768898488,3,0.00323974082073434,0,0,29,0.031317494600432,8,0.00863930885529158,20,0.0215982721382289,9,0.00971922246220302,125,0.134989200863931,1,0.00107991360691145,97,0.10475161987041,4,0.00431965442764579
"NORRKÖPING LASARETTSGATAN",202206,2022-02-08,981,120,0.122324159021407,1,0.00101936799184506,0,0,2,0.00203873598369011,18,0.018348623853211,0,0,9,0.00917431192660551,10,0.0101936799184506,10,0.0101936799184506,1,0.00101936799184506,51,0.0519877675840979,18,0.018348623853211,120,0.122324159021407,22,0.0224260958205912,0,0,1,0.00101936799184506,0,0,2,0.00203873598369011,0,0,12,0.0122324159021407,6,0.00611620795107034,0,0,0,0,9,0.00917431192660551,0,0,0,0,10,0.0101936799184506,0,0,10,0.0101936799184506,1,0.00101936799184506,0,0,47,0.0479102956167176,4,0.00407747196738022,14,0.0142711518858308,4,0.00407747196738022,120,0.122324159021407,1,0.00101936799184506,88,0.0897043832823649,9,0.00917431192660551
"NORRKÖPING LASARETTSGATAN",202206,2022-02-07,920,68,0.0739130434782609,1,0.00108695652173913,1,0.00108695652173913,1,0.00108695652173913,13,0.0141304347826087,0,0,10,0.0108695652173913,11,0.0119565217391304,13,0.0141304347826087,5,0.00543478260869565,6,0.00652173913043478,7,0.00760869565217391,68,0.0739130434782609,26,0.0282608695652174,0,0,1,0.00108695652173913,1,0.00108695652173913,1,0.00108695652173913,0,0,5,0.00543478260869565,8,0.00869565217391304,0,0,0,0,10,0.0108695652173913,0,0,0,0,11,0.0119565217391304,0,0,13,0.0141304347826087,3,0.00326086956521739,2,0.00217391304347826,6,0.00652173913043478,0,0,6,0.00652173913043478,1,0.00108695652173913,68,0.0739130434782609,1,0.00108695652173913,29,0.0315217391304348,12,0.0130434782608696
"NORRKÖPING LASARETTSGATAN",202205,2022-02-06,782,80,0.10230179028133,3,0.00383631713554987,3,0.00383631713554987,1,0.00127877237851662,15,0.0191815856777494,0,0,6,0.00767263427109974,16,0.020460358056266,10,0.0127877237851662,2,0.00255754475703325,9,0.0115089514066496,15,0.0191815856777494,80,0.10230179028133,30,0.0383631713554987,0,0,3,0.00383631713554987,3,0.00383631713554987,1,0.00127877237851662,0,0,13,0.0166240409207161,2,0.00255754475703325,0,0,0,0,6,0.00767263427109974,0,0,0,0,16,0.020460358056266,0,0,10,0.0127877237851662,0,0,2,0.00255754475703325,7,0.00895140664961637,2,0.00255754475703325,12,0.0153452685421995,3,0.00383631713554987,80,0.10230179028133,3,0.00383631713554987,39,0.0498721227621483,8,0.010230179028133
"NORRKÖPING LASARETTSGATAN",202205,2022-02-05,851,98,0.115158636897767,1,0.00117508813160987,1,0.00117508813160987,0,0,10,0.0117508813160987,0,0,4,0.00470035252643948,3,0.00352526439482961,19,0.0223266745005875,8,0.00940070505287897,17,0.0199764982373678,35,0.0411280846063455,98,0.115158636897767,23,0.027027027027027,0,0,1,0.00117508813160987,1,0.00117508813160987,0,0,0,0,8,0.00940070505287897,2,0.00235017626321974,0,0,0,0,4,0.00470035252643948,0,0,0,0,3,0.00352526439482961,0,0,19,0.0223266745005875,7,0.0082256169212691,1,0.00117508813160987,17,0.0199764982373678,0,0,26,0.0305522914218566,9,0.0105757931844888,98,0.115158636897767,1,0.00117508813160987,69,0.0810810810810811,5,0.00587544065804935
"NORRKÖPING LASARETTSGATAN",202205,2022-02-04,945,177,0.187301587301587,0,0,2,0.00211640211640212,0,0,14,0.0148148148148148,0,0,9,0.00952380952380952,12,0.0126984126984127,9,0.00952380952380952,9,0.00952380952380952,52,0.055026455026455,70,0.0740740740740741,177,0.187301587301587,23,0.0243386243386243,0,0,0,0,2,0.00211640211640212,0,0,0,0,2,0.00211640211640212,12,0.0126984126984127,0,0,0,0,9,0.00952380952380952,0,0,0,0,12,0.0126984126984127,0,0,9,0.00952380952380952,7,0.00740740740740741,2,0.00211640211640212,52,0.055026455026455,0,0,62,0.0656084656084656,8,0.00846560846560847,177,0.187301587301587,0,0,143,0.151322751322751,11,0.0116402116402116
