"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie","skylttyp_count_Deli","skylttyp_convrate_Deli","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"GÖTEBORG MASTHUGGSTORGET",202220,2022-05-19,2008,315.128,0.15693625498008,1.128,0.000561752988047809,24,0.0119521912350598,20,0.0099601593625498,140,0.0697211155378486,0,0,0,0,3,0.00149402390438247,16,0.00796812749003984,56,0.0278884462151394,0,0,55,0.027390438247012,315.128,0.15693625498008,185,0.0921314741035857,0,0,1.128,0.000561752988047809,0,0,24,0.0119521912350598,1,0.00049800796812749,19,0.00946215139442231,131,0.0652390438247012,9,0.00448207171314741,0,0,0,0,0,0,0,0,0,0,18,0.00896414342629482,1,0.00049800796812749,56,0.0278884462151394,0,0,13,0.00647410358565737,42,0.0209163346613546,315.128,0.15693625498008,65.128,0.0324342629482072,0,0,9,0.00448207171314741,0,0,0,0,56,0.0278884462151394
"GÖTEBORG MASTHUGGSTORGET",202220,2022-05-18,2045,358.988,0.175544254278729,1.988,0.000972127139364303,34,0.0166259168704156,19,0.00929095354523227,155,0.0757946210268949,0,0,0,0,6,0.00293398533007335,15,0.00733496332518337,47,0.0229828850855746,0,0,81,0.0396088019559902,358.988,0.175544254278729,194,0.0948655256723716,0,0,1.988,0.000972127139364303,0,0,34,0.0166259168704156,2,0.00097799511002445,17,0.00831295843520782,137,0.0669926650366748,18,0.00880195599022005,0,0,0,0,0,0,0,0,0,0,21,0.0102689486552567,0,0,47,0.0229828850855746,0,0,6,0.00293398533007335,75,0.0366748166259169,358.988,0.175544254278729,99.988,0.0488938875305623,0,0,18,0.00880195599022005,0,0,0,0,47,0.0229828850855746
"GÖTEBORG MASTHUGGSTORGET",202220,2022-05-17,2180,626.245,0.287268348623853,2.245,0.00102981651376147,37,0.0169724770642202,20,0.00917431192660551,414,0.189908256880734,0,0,0,0,2,0.000917431192660551,21,0.00963302752293578,74,0.0339449541284404,0,0,56,0.0256880733944954,626.245,0.287268348623853,465,0.213302752293578,0,0,2.245,0.00102981651376147,0,0,37,0.0169724770642202,5,0.00229357798165138,15,0.00688073394495413,399,0.18302752293578,15,0.00688073394495413,0,0,0,0,0,0,0,0,0,0,23,0.0105504587155963,0,0,74,0.0339449541284404,0,0,3,0.00137614678899083,53,0.0243119266055046,626.245,0.287268348623853,72.245,0.0331399082568807,0,0,15,0.00688073394495413,0,0,0,0,74,0.0339449541284404
"GÖTEBORG MASTHUGGSTORGET",202220,2022-05-16,2017,260.962,0.129381259295984,2.962,0.00146851760039663,28,0.0138820029747149,25,0.0123946455131383,98,0.0485870104115022,0,0,0,0,3,0.0014873574615766,5,0.00247892910262766,42,0.0208230044620724,1,0.000495785820525533,56,0.0277640059494298,260.962,0.129381259295984,121,0.0599900842835895,0,0,2.962,0.00146851760039663,0,0,28,0.0138820029747149,0,0,25,0.0123946455131383,82,0.0406544372830937,16,0.00793257312840853,0,0,0,0,0,0,0,0,0,0,8,0.00396628656420426,0,0,42,0.0208230044620724,1,0.000495785820525533,6,0.0029747149231532,50,0.0247892910262766,260.962,0.129381259295984,80.962,0.0401398116013882,0,0,16,0.00793257312840853,0,0,0,0,43,0.0213187902825979
"GÖTEBORG MASTHUGGSTORGET",202219,2022-05-15,1184,271.015,0.228897804054054,3.015,0.0025464527027027,31,0.0261824324324324,10,0.00844594594594595,179,0.151182432432432,0,0,0,0,3,0.00253378378378378,0,0,30,0.0253378378378378,2,0.00168918918918919,13,0.0109797297297297,271.015,0.228897804054054,207,0.174831081081081,0,0,3.015,0.0025464527027027,0,0,31,0.0261824324324324,4,0.00337837837837838,6,0.00506756756756757,169,0.142736486486486,10,0.00844594594594595,0,0,0,0,0,0,0,0,0,0,3,0.00253378378378378,0,0,30,0.0253378378378378,2,0.00168918918918919,3,0.00253378378378378,10,0.00844594594594595,271.015,0.228897804054054,22.015,0.01859375,0,0,10,0.00844594594594595,0,0,0,0,32,0.027027027027027
"GÖTEBORG MASTHUGGSTORGET",202219,2022-05-14,1414,245,0.173267326732673,0,0,30,0.0212164073550212,4,0.00282885431400283,154,0.108910891089109,0,0,0,0,1,0.000707213578500707,1,0.000707213578500707,7,0.00495049504950495,0,0,48,0.0339462517680339,245,0.173267326732673,202,0.142857142857143,0,0,0,0,0,0,30,0.0212164073550212,1,0.000707213578500707,3,0.00212164073550212,145,0.102545968882603,9,0.00636492220650637,0,0,0,0,0,0,0,0,0,0,2,0.00141442715700141,0,0,7,0.00495049504950495,0,0,25,0.0176803394625177,23,0.0162659123055163,245,0.173267326732673,27,0.0190947666195191,0,0,9,0.00636492220650637,0,0,0,0,7,0.00495049504950495
"GÖTEBORG MASTHUGGSTORGET",202219,2022-05-13,2176,335.978,0.154401654411765,0.978,0.000449448529411765,24,0.0110294117647059,12,0.00551470588235294,214,0.0983455882352941,2,0.000919117647058824,0,0,0,0,1,0.000459558823529412,19,0.00873161764705882,0,0,63,0.0289522058823529,335.978,0.154401654411765,246,0.113051470588235,0,0,0.978,0.000449448529411765,0,0,24,0.0110294117647059,5,0.00229779411764706,7,0.00321691176470588,195,0.0896139705882353,19,0.00873161764705882,2,0.000919117647058824,0,0,0,0,0,0,0,0,0,0,1,0.000459558823529412,19,0.00873161764705882,0,0,21,0.00965073529411765,42,0.0193014705882353,335.978,0.154401654411765,49.978,0.0229678308823529,0,0,19,0.00873161764705882,2,0.000919117647058824,0,0,19,0.00873161764705882
"GÖTEBORG MASTHUGGSTORGET",202219,2022-05-12,1939,325.077,0.167651882413615,1.077,0.000555440948942754,35,0.0180505415162455,22,0.0113460546673543,159,0.0820010314595152,0,0,0,0,1,0.000515729757607014,8,0.00412583806085611,33,0.0170190820010315,0,0,66,0.0340381640020629,325.077,0.167651882413615,202,0.104177411036617,0,0,1.077,0.000555440948942754,0,0,35,0.0180505415162455,1,0.000515729757607014,21,0.0108303249097473,144,0.07426508509541,15,0.00773594636410521,0,0,0,0,0,0,0,0,0,0,9,0.00464156781846313,0,0,33,0.0170190820010315,0,0,14,0.0072202166064982,52,0.0268179473955647,325.077,0.167651882413615,75.077,0.0387194430118618,0,0,15,0.00773594636410521,0,0,0,0,33,0.0170190820010315
"GÖTEBORG MASTHUGGSTORGET",202219,2022-05-11,2010,364.27,0.181228855721393,4.162,0.00207064676616915,30,0.0149253731343284,25,0.0124378109452736,212,0.10547263681592,0,0,0.108,5.37313432835821e-05,2,0.00099502487562189,11,0.0054726368159204,26,0.0129353233830846,2,0.00099502487562189,52,0.0258706467661692,364.27,0.181228855721393,253,0.125870646766169,0,0,4.162,0.00207064676616915,0,0,30,0.0149253731343284,3,0.00149253731343284,22,0.0109452736318408,200,0.0995024875621891,12,0.00597014925373134,0,0,0,0,0,0,0,0,0.108,5.37313432835821e-05,12,0.00597014925373134,1,0.000497512437810945,26,0.0129353233830846,2,0.00099502487562189,9,0.00447761194029851,43,0.0213930348258706,364.27,0.181228855721393,71.162,0.0354039800995025,0,0,12,0.00597014925373134,0,0,0.108,5.37313432835821e-05,28,0.0139303482587065
"GÖTEBORG MASTHUGGSTORGET",202219,2022-05-10,2078,355.922,0.17128103946102,6.922,0.00333108758421559,28,0.0134744947064485,13,0.00625601539942252,194,0.0933589990375361,0,0,0,0,3,0.0014436958614052,39,0.0187680461982676,16,0.00769971126082772,0,0,56,0.026948989412897,350.922,0.168874879692012,245,0.117901828681424,5,0.00240615976900866,1.922,0.00092492781520693,0,0,23,0.0110683349374398,0,0,13,0.00625601539942252,175,0.0842155919153032,19,0.00914340712223292,0,0,0,0,0,0,0,0,0,0,42,0.0202117420596728,0,0,16,0.00769971126082772,0,0,3,0.0014436958614052,53,0.0255052935514918,350.922,0.168874879692012,70.922,0.0341299326275265,0,0,19,0.00914340712223292,0,0,0,0,16,0.00769971126082772
"GÖTEBORG MASTHUGGSTORGET",202219,2022-05-09,2025,336.072,0.165961481481481,12.072,0.00596148148148148,37,0.0182716049382716,23,0.011358024691358,177,0.0874074074074074,0,0,0,0,0,0,14,0.00691358024691358,13,0.00641975308641975,1,0.000493827160493827,59,0.0291358024691358,326.072,0.161023209876543,222,0.10962962962963,10,0.00493827160493827,2.072,0.00102320987654321,0,0,27,0.0133333333333333,3,0.00148148148148148,20,0.00987654320987654,162,0.08,15,0.00740740740740741,0,0,0,0,0,0,0,0,0,0,13,0.00641975308641975,1,0.000493827160493827,13,0.00641975308641975,1,0.000493827160493827,6,0.00296296296296296,53,0.0261728395061728,326.072,0.161023209876543,75.072,0.0370725925925926,0,0,15,0.00740740740740741,0,0,0,0,14,0.00691358024691358
"GÖTEBORG MASTHUGGSTORGET",202218,2022-05-08,1267,137.034,0.108156274664562,4.034,0.00318389897395422,23,0.0181531176006314,8,0.00631412786108919,42,0.0331491712707182,0,0,0,0,1,0.000789265982636148,1,0.000789265982636148,19,0.0149960536700868,0,0,39,0.0307813733228098,136.034,0.107367008681926,77,0.0607734806629834,1,0.000789265982636148,3.034,0.00239463299131807,0,0,22,0.0173638516179953,5,0.00394632991318074,3,0.00236779794790845,36,0.0284135753749013,6,0.00473559589581689,0,0,0,0,0,0,0,0,0,0,1,0.000789265982636148,1,0.000789265982636148,19,0.0149960536700868,0,0,12,0.00947119179163378,27,0.021310181531176,136.034,0.107367008681926,34.034,0.0268618784530387,0,0,6,0.00473559589581689,0,0,0,0,19,0.0149960536700868
"GÖTEBORG MASTHUGGSTORGET",202218,2022-05-07,1290,158.196,0.122632558139535,14.096,0.0109271317829457,30,0.0232558139534884,9,0.00697674418604651,50,0.0387596899224806,0,0,0.1,7.75193798449612e-05,0,0,3,0.00232558139534884,5,0.00387596899224806,0,0,47,0.0364341085271318,146.196,0.11333023255814,81,0.0627906976744186,12,0.00930232558139535,2.096,0.00162480620155039,0,0,18,0.013953488372093,7,0.00542635658914729,2,0.00155038759689922,27,0.0209302325581395,23,0.0178294573643411,0,0,0,0,0,0,0,0,0.1,7.75193798449612e-05,3,0.00232558139534884,0,0,5,0.00387596899224806,0,0,14,0.0108527131782946,33,0.0255813953488372,146.196,0.11333023255814,37.096,0.0287565891472868,0,0,23,0.0178294573643411,0,0,0.1,7.75193798449612e-05,5,0.00387596899224806
"GÖTEBORG MASTHUGGSTORGET",202218,2022-05-06,2147,281.063,0.130909641360037,8.063,0.00375547275267816,32,0.0149045179319981,13,0.00605496040987424,92,0.0428504890544946,1,0.000465766185374942,0,0,1,0.000465766185374942,12,0.0055891942244993,40,0.0186306474149977,0,0,82,0.0381928272007452,274.063,0.127649278062413,137,0.063809967396367,7,0.00326036329762459,1.063,0.000495109455053563,0,0,25,0.0116441546343735,6,0.00279459711224965,7,0.00326036329762459,58,0.0270144387517466,34,0.015836050302748,1,0.000465766185374942,0,0,0,0,0,0,0,0,13,0.00605496040987424,0,0,40,0.0186306474149977,0,0,29,0.0135072193758733,53,0.0246856078248719,274.063,0.127649278062413,62.063,0.028906846762925,0,0,34,0.015836050302748,1,0.000465766185374942,0,0,40,0.0186306474149977
"GÖTEBORG MASTHUGGSTORGET",202218,2022-05-05,1931,322,0.166752977731745,14,0.00725012946659762,39,0.0201967892283791,29,0.0150181253236665,163,0.0844122216468151,0,0,0,0,4,0.00207146556188503,13,0.00673226307612636,3,0.00155359917141378,3,0.00155359917141378,54,0.027964785085448,308,0.159502848265148,216,0.111859140341792,14,0.00725012946659762,0,0,0,0,25,0.0129466597617815,2,0.00103573278094252,27,0.013982392542724,151,0.07819782496116,12,0.0062143966856551,0,0,0,0,0,0,0,0,0,0,14,0.00725012946659762,3,0.00155359917141378,3,0.00155359917141378,3,0.00155359917141378,11,0.00569653029518384,43,0.0222682547902641,308,0.159502848265148,74,0.0383221128948731,0,0,12,0.0062143966856551,0,0,0,0,6,0.00310719834282755
"GÖTEBORG MASTHUGGSTORGET",202218,2022-05-04,2041,317.142,0.155385595296423,18.142,0.00888878000979912,12,0.00587947084762371,19,0.00930916217540421,148,0.0725134737873591,1,0.000489955903968643,0,0,2,0.000979911807937286,16,0.00783929446349829,32,0.0156785889269966,1,0.000489955903968643,68,0.0333170014698677,308.142,0.150975992160706,169,0.0828025477707006,9,0.00440960313571779,9.142,0.00447917687408133,0,0,3,0.00146986771190593,3,0.00146986771190593,16,0.00783929446349829,128,0.0627143557079863,20,0.00979911807937286,1,0.000489955903968643,0,0,0,0,0,0,0,0,14,0.006859382655561,4,0.00195982361587457,32,0.0156785889269966,1,0.000489955903968643,10,0.00489955903968643,58,0.0284174424301813,308.142,0.150975992160706,85.142,0.0417158255756982,0,0,20,0.00979911807937286,1,0.000489955903968643,0,0,33,0.0161685448309652
"GÖTEBORG MASTHUGGSTORGET",202218,2022-05-03,2352,320.165,0.136124574829932,38.165,0.0162266156462585,52,0.022108843537415,12,0.00510204081632653,120,0.0510204081632653,2,0.000850340136054422,1,0.000425170068027211,0,0,12,0.00510204081632653,28,0.0119047619047619,0,0,55,0.0233843537414966,287.165,0.122093962585034,176,0.0748299319727891,33,0.014030612244898,5.165,0.00219600340136054,0,0,19,0.00807823129251701,4,0.00170068027210884,8,0.00340136054421769,100,0.0425170068027211,20,0.00850340136054422,2,0.000850340136054422,1,0.000425170068027211,0,0,0,0,0,0,5,0.00212585034013605,7,0.00297619047619048,28,0.0119047619047619,0,0,8,0.00340136054421769,47,0.0199829931972789,287.165,0.122093962585034,60.165,0.0255803571428571,0,0,20,0.00850340136054422,2,0.000850340136054422,1,0.000425170068027211,28,0.0119047619047619
"GÖTEBORG MASTHUGGSTORGET",202218,2022-05-02,2105,270.956,0.128720190023753,18.956,0.00900522565320665,50,0.0237529691211401,24,0.0114014251781473,79,0.0375296912114014,0,0,0,0,1,0.000475059382422803,12,0.00570071258907363,41,0.0194774346793349,0,0,45,0.0213776722090261,259.956,0.123494536817102,130,0.0617577197149644,11,0.00522565320665083,7.956,0.00377957244655582,0,0,39,0.0185273159144893,2,0.000950118764845606,22,0.0104513064133017,64,0.0304038004750594,15,0.00712589073634204,0,0,0,0,0,0,0,0,0,0,8,0.00380047505938242,5,0.00237529691211401,41,0.0194774346793349,0,0,2,0.000950118764845606,43,0.0204275534441805,259.956,0.123494536817102,73.956,0.0351334916864608,0,0,15,0.00712589073634204,0,0,0,0,41,0.0194774346793349
"GÖTEBORG MASTHUGGSTORGET",202217,2022-05-01,1498,236.147,0.157641522029372,28.147,0.0187897196261682,48,0.0320427236315087,2,0.00133511348464619,69,0.0460614152202937,0,0,0,0,2,0.00133511348464619,4,0.00267022696929239,22,0.0146862483311081,1,0.000667556742323097,60,0.0400534045393858,229.147,0.152968624833111,127,0.0847797062750334,7,0.00467289719626168,21.147,0.0141168224299065,0,0,41,0.027369826435247,0,0,2,0.00133511348464619,60,0.0400534045393858,9,0.00600801068090788,0,0,0,0,0,0,0,0,0,0,2,0.00133511348464619,4,0.00267022696929239,22,0.0146862483311081,1,0.000667556742323097,15,0.0100133511348465,45,0.0300400534045394,229.147,0.152968624833111,70.147,0.0468271028037383,0,0,9,0.00600801068090788,0,0,0,0,23,0.0153538050734312
"GÖTEBORG MASTHUGGSTORGET",202217,2022-04-30,1321,229.171,0.173482967448902,17.171,0.012998485995458,38,0.0287660862982589,16,0.012112036336109,74,0.0560181680545042,0,0,0,0,0,0,2,0.00151400454201363,15,0.0113550340651022,0,0,67,0.0507191521574565,223.171,0.168940953822861,121,0.0915972747918244,6,0.00454201362604088,11.171,0.00845647236941711,0,0,32,0.024224072672218,6,0.00454201362604088,10,0.00757002271006813,50,0.0378501135503407,24,0.0181680545041635,0,0,0,0,0,0,0,0,0,0,1,0.000757002271006813,1,0.000757002271006813,15,0.0113550340651022,0,0,25,0.0189250567751703,42,0.0317940953822861,223.171,0.168940953822861,63.171,0.0478205904617714,0,0,24,0.0181680545041635,0,0,0,0,15,0.0113550340651022
"GÖTEBORG MASTHUGGSTORGET",202217,2022-04-29,2302,423.119,0.183804952215465,32.119,0.0139526498696785,61,0.026498696785404,26,0.0112945264986968,105,0.0456125108601216,7,0.00304083405734144,0,0,3,0.00130321459600348,10,0.00434404865334492,51,0.0221546481320591,2,0.000868809730668983,126,0.054735013032146,402.119,0.17468245004344,178,0.0773240660295395,21,0.00912250217202433,11.119,0.00483014769765421,0,0,40,0.0173761946133797,8,0.00347523892267593,18,0.00781928757602085,68,0.0295395308427454,37,0.0160729800173762,7,0.00304083405734144,0,0,0,0,0,0,0,0,8,0.00347523892267593,5,0.00217202432667246,51,0.0221546481320591,2,0.000868809730668983,31,0.0134665508253692,95,0.0412684622067767,402.119,0.17468245004344,127.119,0.0552211120764553,0,0,37,0.0160729800173762,7,0.00304083405734144,0,0,53,0.0230234578627281
"GÖTEBORG MASTHUGGSTORGET",202217,2022-04-28,2044,350.298,0.17137866927593,20.298,0.00993052837573386,39,0.0190802348336595,32,0.0156555772994129,113,0.0552837573385519,5,0.00244618395303327,0,0,0,0,22,0.0107632093933464,38,0.0185909980430528,5,0.00244618395303327,76,0.0371819960861057,338.298,0.16550782778865,140,0.0684931506849315,12,0.00587084148727984,8.298,0.00405968688845401,0,0,27,0.0132093933463796,3,0.00146771037181996,29,0.014187866927593,62,0.0303326810176125,51,0.0249510763209393,5,0.00244618395303327,0,0,0,0,0,0,0,0,10,0.00489236790606654,12,0.00587084148727984,38,0.0185909980430528,5,0.00244618395303327,14,0.00684931506849315,62,0.0303326810176125,338.298,0.16550782778865,99.298,0.0485802348336595,0,0,51,0.0249510763209393,5,0.00244618395303327,0,0,43,0.0210371819960861
"GÖTEBORG MASTHUGGSTORGET",202217,2022-04-27,2143,393.046,0.183409239384041,22.046,0.0102874475034998,58,0.0270648623425105,21,0.00979934671021932,148,0.0690620625291647,0,0,0,0,3,0.00139990667288847,23,0.0107326178254783,26,0.0121325244983668,1,0.000466635557629491,91,0.0424638357442837,379.046,0.176876341577228,178,0.0830611292580495,14,0.00653289780681288,8.046,0.00375454969668689,0,0,44,0.0205319645356976,3,0.00139990667288847,18,0.00839944003733084,87,0.0405972935137658,61,0.028464769015399,0,0,0,0,0,0,0,0,0,0,14,0.00653289780681288,12,0.0055996266915539,26,0.0121325244983668,1,0.000466635557629491,7,0.00326644890340644,84,0.0391973868408773,379.046,0.176876341577228,113.046,0.0527512832477835,0,0,61,0.028464769015399,0,0,0,0,27,0.0125991600559963
"GÖTEBORG MASTHUGGSTORGET",202217,2022-04-26,2224,362.682,0.163076438848921,29.682,0.0133462230215827,64,0.0287769784172662,18,0.00809352517985612,112,0.0503597122302158,0,0,0,0,1,0.000449640287769784,10,0.00449640287769784,31,0.0139388489208633,0,0,97,0.0436151079136691,341.682,0.153633992805755,155,0.0696942446043165,21,0.00944244604316547,8.682,0.00390377697841727,0,0,43,0.0193345323741007,3,0.00134892086330935,15,0.00674460431654676,69,0.0310251798561151,43,0.0193345323741007,0,0,0,0,0,0,0,0,0,0,7,0.00314748201438849,4,0.00179856115107914,31,0.0139388489208633,0,0,9,0.00404676258992806,88,0.039568345323741,341.682,0.153633992805755,112.682,0.0506663669064748,0,0,43,0.0193345323741007,0,0,0,0,31,0.0139388489208633
"GÖTEBORG MASTHUGGSTORGET",202217,2022-04-25,2115,313.548,0.148249645390071,34.548,0.0163347517730496,61,0.0288416075650118,26,0.0122931442080378,68,0.0321513002364066,0,0,0,0,4,0.00189125295508274,18,0.00851063829787234,32,0.0151300236406619,0,0,70,0.033096926713948,300.548,0.142103073286052,134,0.0633569739952719,13,0.00614657210401891,21.548,0.0101881796690307,0,0,48,0.0226950354609929,1,0.000472813238770686,25,0.0118203309692671,48,0.0226950354609929,20,0.00945626477541371,0,0,0,0,0,0,0,0,0,0,13,0.00614657210401891,9,0.00425531914893617,32,0.0151300236406619,0,0,6,0.00283687943262411,64,0.0302600472813239,300.548,0.142103073286052,114.548,0.0541598108747045,0,0,20,0.00945626477541371,0,0,0,0,32,0.0151300236406619
"GÖTEBORG MAJORNA",202235,2022-09-04,1361,316.894,0.232839088905217,16,0.011756061719324,66,0.0484937545922116,27,0.0198383541513593,84,0.0617193240264511,0,0,7.894,0.00580014695077149,19,0.0139603232916973,23,0.0168993387215283,14,0.0102865540044085,5,0.00367376928728876,55,0.0404114621601763,314.894,0.231369581190301,199,0.146216017634093,2,0.0014695077149155,0,0,14,0.0102865540044085,64,0.0470242468772961,9,0.00661278471711976,18,0.0132255694342395,84,0.0617193240264511,0,0,0,0,7.894,0.00580014695077149,0,0,0,0,0,0,35,0.0257163850110213,7,0.00514327700220426,14,0.0102865540044085,5,0.00367376928728876,17,0.0124908155767818,38,0.0279206465833946,314.894,0.231369581190301,75,0.0551065393093314,14,0.0102865540044085,0,0,0,0,7.894,0.00580014695077149,19,0.0139603232916973
"GÖTEBORG MAJORNA",202235,2022-09-03,1314,733.829,0.558469558599696,193.829,0.147510654490107,249,0.189497716894977,25,0.0190258751902588,138,0.105022831050228,0,0,0,0,20,0.015220700152207,24,0.0182648401826484,4,0.0030441400304414,4,0.0030441400304414,76,0.0578386605783866,555.829,0.423005327245053,441,0.335616438356164,178,0.135464231354642,6.829,0.00519710806697108,9,0.00684931506849315,71,0.0540334855403349,6,0.0045662100456621,19,0.0144596651445967,138,0.105022831050228,0,0,0,0,0,0,0,0,0,0,0,0,34,0.0258751902587519,10,0.0076103500761035,4,0.0030441400304414,4,0.0030441400304414,24,0.0182648401826484,52,0.0395738203957382,555.829,0.423005327245053,97.829,0.0744512937595129,9,0.00684931506849315,0,0,0,0,0,0,8,0.0060882800608828
