"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"GÖTEBORG GULDHEDEN",202225,2022-06-25,963,39,0.0404984423676012,2,0.00207684319833853,6,0.00623052959501558,2,0.00207684319833853,0,0,0,0,1,0.00103842159916926,7,0.00726895119418484,4,0.00415368639667705,17,0.0176531671858775,0,0,37,0.0384215991692627,10,0.0103842159916926,2,0.00207684319833853,0,0,0,0,4,0.00415368639667705,1,0.00103842159916926,1,0.00103842159916926,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00519210799584631,1,0.00103842159916926,2,0.00207684319833853,4,0.00415368639667705,17,0.0176531671858775,0,0,0,0,37,0.0384215991692627,0,0,5,0.00519210799584631,1,0.00103842159916926,21,0.0218068535825545
"GÖTEBORG GULDHEDEN",202225,2022-06-24,806,30,0.0372208436724566,3,0.00372208436724566,9,0.011166253101737,2,0.00248138957816377,0,0,0,0,1,0.00124069478908189,4,0.00496277915632754,0,0,4,0.00496277915632754,7,0.0086848635235732,27,0.0334987593052109,19,0.0235732009925558,3,0.00372208436724566,0,0,0,0,6,0.00744416873449132,0,0,2,0.00248138957816377,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00372208436724566,1,0.00124069478908189,1,0.00124069478908189,1,0.00124069478908189,3,0.00372208436724566,7,0.0086848635235732,0,0,27,0.0334987593052109,0,0,3,0.00372208436724566,1,0.00124069478908189,4,0.00496277915632754
"GÖTEBORG GULDHEDEN",202225,2022-06-23,1411,78,0.0552799433026223,10,0.0070871722182849,16,0.0113394755492558,6,0.00425230333097094,0,0,0,0,0,0,15,0.0106307583274274,0,0,19,0.0134656272147413,12,0.00850460666194188,70,0.0496102055279943,37,0.0262225372076541,8,0.00566973777462792,0,0,2,0.00141743444365698,8,0.00566973777462792,1,0.00070871722182849,5,0.00354358610914245,0,0,0,0,0,0,0,0,0,0,0,0,12,0.00850460666194188,0,0,3,0.00212615166548547,3,0.00212615166548547,16,0.0113394755492558,11,0.00779588944011339,1,0.00070871722182849,70,0.0496102055279943,2,0.00141743444365698,12,0.00850460666194188,0,0,19,0.0134656272147413
"GÖTEBORG GULDHEDEN",202225,2022-06-22,1285,45,0.0350194552529183,1,0.000778210116731518,5,0.00389105058365759,14,0.0108949416342412,0,0,0,0,2,0.00155642023346304,8,0.00622568093385214,1,0.000778210116731518,11,0.00856031128404669,3,0.00233463035019455,44,0.0342412451361868,24,0.0186770428015564,1,0.000778210116731518,0,0,0,0,4,0.00311284046692607,9,0.00700389105058366,5,0.00389105058365759,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0046692607003891,2,0.00155642023346304,2,0.00155642023346304,3,0.00233463035019455,9,0.00700389105058366,2,0.00155642023346304,1,0.000778210116731518,44,0.0342412451361868,0,0,6,0.0046692607003891,2,0.00155642023346304,12,0.00933852140077821
"GÖTEBORG GULDHEDEN",202225,2022-06-21,1328,104,0.0783132530120482,10,0.00753012048192771,15,0.0112951807228916,12,0.00903614457831325,15,0.0112951807228916,0,0,2,0.00150602409638554,14,0.0105421686746988,4,0.00301204819277108,29,0.0218373493975904,3,0.00225903614457831,95,0.0715361445783133,33,0.0248493975903614,9,0.00677710843373494,0,0,1,0.000753012048192771,6,0.00451807228915663,1,0.000753012048192771,11,0.00828313253012048,15,0.0112951807228916,0,0,0,0,0,0,0,0,0,0,11,0.00828313253012048,2,0.00150602409638554,3,0.00225903614457831,4,0.00301204819277108,29,0.0218373493975904,2,0.00150602409638554,1,0.000753012048192771,95,0.0715361445783133,1,0.000753012048192771,26,0.019578313253012,2,0.00150602409638554,33,0.0248493975903614
"GÖTEBORG GULDHEDEN",202225,2022-06-20,1485,114,0.0767676767676768,13,0.00875420875420875,25,0.0168350168350168,18,0.0121212121212121,9,0.00606060606060606,0,0,1,0.000673400673400673,10,0.00673400673400673,3,0.00202020202020202,31,0.0208754208754209,4,0.00269360269360269,101,0.068013468013468,52,0.035016835016835,13,0.00875420875420875,0,0,0,0,12,0.00808080808080808,2,0.00134680134680135,16,0.0107744107744108,9,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,5,0.00336700336700337,1,0.000673400673400673,5,0.00336700336700337,8,0.00538720538720539,26,0.0175084175084175,4,0.00269360269360269,0,0,101,0.068013468013468,0,0,14,0.00942760942760943,1,0.000673400673400673,34,0.0228956228956229
"GÖTEBORG GULDHEDEN",202224,2022-06-19,1356,126,0.0929203539823009,22,0.0162241887905605,25,0.0184365781710914,15,0.0110619469026549,7,0.0051622418879056,0,0,0,0,14,0.0103244837758112,5,0.00368731563421829,33,0.0243362831858407,5,0.00368731563421829,113,0.0833333333333333,52,0.0383480825958702,13,0.00958702064896755,0,0,9,0.00663716814159292,12,0.00884955752212389,4,0.00294985250737463,11,0.00811209439528024,7,0.0051622418879056,0,0,0,0,0,0,0,0,0,0,7,0.0051622418879056,0,0,7,0.0051622418879056,5,0.00368731563421829,33,0.0243362831858407,4,0.00294985250737463,1,0.000737463126843658,113,0.0833333333333333,9,0.00663716814159292,14,0.0103244837758112,0,0,38,0.028023598820059
"GÖTEBORG GULDHEDEN",202224,2022-06-18,1240,103,0.0830645161290323,23,0.0185483870967742,23,0.0185483870967742,10,0.00806451612903226,8,0.00645161290322581,0,0,0,0,5,0.00403225806451613,5,0.00403225806451613,19,0.0153225806451613,10,0.00806451612903226,92,0.0741935483870968,46,0.0370967741935484,11,0.00887096774193548,0,0,12,0.00967741935483871,12,0.00967741935483871,3,0.00241935483870968,7,0.00564516129032258,8,0.00645161290322581,0,0,0,0,0,0,0,0,0,0,2,0.00161290322580645,0,0,3,0.00241935483870968,6,0.00483870967741936,18,0.0145161290322581,9,0.00725806451612903,1,0.000806451612903226,92,0.0741935483870968,12,0.00967741935483871,10,0.00806451612903226,0,0,24,0.0193548387096774
"GÖTEBORG GULDHEDEN",202224,2022-06-17,1394,112,0.0803443328550933,19,0.0136298421807747,21,0.01506456241033,14,0.0100430416068867,0,0,0,0,4,0.00286944045911047,13,0.00932568149210904,13,0.00932568149210904,19,0.0136298421807747,9,0.00645624103299857,103,0.0738880918220947,49,0.0351506456241033,9,0.00645624103299857,0,0,10,0.00717360114777618,12,0.00860832137733142,1,0.000717360114777618,13,0.00932568149210904,0,0,0,0,0,0,0,0,0,0,0,0,8,0.00573888091822095,4,0.00286944045911047,5,0.00358680057388809,10,0.00717360114777618,22,0.0157819225251076,9,0.00645624103299857,0,0,103,0.0738880918220947,10,0.00717360114777618,8,0.00573888091822095,4,0.00286944045911047,32,0.0229555236728838
"GÖTEBORG GULDHEDEN",202224,2022-06-16,1380,95,0.0688405797101449,27,0.0195652173913043,25,0.0181159420289855,13,0.00942028985507246,0,0,0,0,1,0.00072463768115942,7,0.00507246376811594,0,0,20,0.0144927536231884,2,0.00144927536231884,83,0.0601449275362319,42,0.0304347826086957,12,0.00869565217391304,0,0,15,0.0108695652173913,13,0.00942028985507246,4,0.00289855072463768,9,0.00652173913043478,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0036231884057971,1,0.00072463768115942,2,0.00144927536231884,6,0.00434782608695652,14,0.0101449275362319,2,0.00144927536231884,0,0,83,0.0601449275362319,15,0.0108695652173913,5,0.0036231884057971,1,0.00072463768115942,20,0.0144927536231884
"GÖTEBORG GULDHEDEN",202224,2022-06-15,1398,96,0.0686695278969957,16,0.011444921316166,28,0.0200286123032904,7,0.0050071530758226,18,0.0128755364806867,0,0,0,0,6,0.00429184549356223,6,0.00429184549356223,11,0.00786838340486409,4,0.00286123032904149,88,0.0629470672389127,43,0.030758226037196,8,0.00572246065808298,0,0,8,0.00572246065808298,20,0.0143061516452074,0,0,7,0.0050071530758226,18,0.0128755364806867,0,0,0,0,0,0,0,0,0,0,2,0.00143061516452074,0,0,4,0.00286123032904149,1,0.000715307582260372,16,0.011444921316166,4,0.00286123032904149,0,0,88,0.0629470672389127,8,0.00572246065808298,20,0.0143061516452074,0,0,17,0.0121602288984263
"GÖTEBORG GULDHEDEN",202224,2022-06-14,1476,98,0.0663956639566396,22,0.0149051490514905,13,0.00880758807588076,9,0.00609756097560976,14,0.00948509485094851,0,0,1,0.000677506775067751,7,0.00474254742547425,5,0.00338753387533875,23,0.0155826558265583,4,0.002710027100271,90,0.0609756097560976,30,0.0203252032520325,8,0.00542005420054201,0,0,14,0.00948509485094851,5,0.00338753387533875,3,0.00203252032520325,6,0.0040650406504065,14,0.00948509485094851,0,0,0,0,0,0,0,0,0,0,3,0.00203252032520325,1,0.000677506775067751,4,0.002710027100271,8,0.00542005420054201,20,0.013550135501355,4,0.002710027100271,0,0,90,0.0609756097560976,14,0.00948509485094851,17,0.0115176151761518,1,0.000677506775067751,28,0.018970189701897
"GÖTEBORG GULDHEDEN",202224,2022-06-13,1476,122,0.0826558265582656,28,0.018970189701897,31,0.0210027100271003,14,0.00948509485094851,7,0.00474254742547425,0,0,3,0.00203252032520325,9,0.00609756097560976,2,0.0013550135501355,20,0.013550135501355,8,0.00542005420054201,106,0.0718157181571816,58,0.0392953929539295,16,0.010840108401084,0,0,12,0.00813008130081301,15,0.0101626016260163,3,0.00203252032520325,11,0.00745257452574526,7,0.00474254742547425,0,0,0,0,0,0,0,0,0,0,4,0.002710027100271,3,0.00203252032520325,5,0.00338753387533875,11,0.00745257452574526,11,0.00745257452574526,6,0.0040650406504065,2,0.0013550135501355,106,0.0718157181571816,12,0.00813008130081301,11,0.00745257452574526,3,0.00203252032520325,22,0.0149051490514905
"GÖTEBORG GULDHEDEN",202223,2022-06-12,1361,173,0.127112417340191,36,0.0264511388684791,41,0.0301249081557678,11,0.00808229243203527,4,0.00293901542983101,0,0,0,0,6,0.00440852314474651,7,0.00514327700220426,65,0.0477590007347539,3,0.00220426157237326,155,0.113886847905952,55,0.0404114621601763,18,0.0132255694342395,0,0,18,0.0132255694342395,23,0.0168993387215283,0,0,11,0.00808229243203527,4,0.00293901542983101,0,0,0,0,0,0,0,0,0,0,6,0.00440852314474651,0,0,0,0,6,0.00440852314474651,66,0.0484937545922116,3,0.00220426157237326,0,0,155,0.113886847905952,18,0.0132255694342395,10,0.00734753857457752,0,0,72,0.0529022777369581
"GÖTEBORG GULDHEDEN",202223,2022-06-11,1285,97,0.0754863813229572,17,0.0132295719844358,30,0.0233463035019455,7,0.00544747081712062,6,0.0046692607003891,0,0,2,0.00155642023346304,9,0.00700389105058366,4,0.00311284046692607,17,0.0132295719844358,5,0.00389105058365759,80,0.0622568093385214,42,0.0326848249027237,17,0.0132295719844358,0,0,0,0,13,0.0101167315175097,3,0.00233463035019455,4,0.00311284046692607,6,0.0046692607003891,0,0,0,0,0,0,0,0,0,0,9,0.00700389105058366,2,0.00155642023346304,0,0,3,0.00233463035019455,18,0.0140077821011673,5,0.00389105058365759,0,0,80,0.0622568093385214,0,0,15,0.0116731517509728,2,0.00155642023346304,21,0.0163424124513619
"GÖTEBORG GULDHEDEN",202223,2022-06-10,1404,101,0.0719373219373219,9,0.00641025641025641,19,0.0135327635327635,12,0.00854700854700855,11,0.00783475783475784,0,0,1,0.000712250712250712,12,0.00854700854700855,6,0.00427350427350427,18,0.0128205128205128,13,0.00925925925925926,92,0.0655270655270655,49,0.0349002849002849,9,0.00641025641025641,0,0,0,0,10,0.00712250712250712,3,0.00213675213675214,9,0.00641025641025641,11,0.00783475783475784,0,0,0,0,0,0,0,0,0,0,7,0.00498575498575499,1,0.000712250712250712,5,0.00356125356125356,7,0.00498575498575499,17,0.0121082621082621,13,0.00925925925925926,0,0,92,0.0655270655270655,0,0,18,0.0128205128205128,1,0.000712250712250712,24,0.0170940170940171
"GÖTEBORG GULDHEDEN",202223,2022-06-09,1368,87,0.0635964912280702,11,0.00804093567251462,23,0.016812865497076,11,0.00804093567251462,0,0,0,0,1,0.000730994152046784,7,0.00511695906432749,7,0.00511695906432749,22,0.0160818713450292,5,0.00365497076023392,76,0.0555555555555556,39,0.0285087719298246,11,0.00804093567251462,0,0,0,0,12,0.0087719298245614,2,0.00146198830409357,9,0.00657894736842105,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00511695906432749,1,0.000730994152046784,0,0,4,0.00292397660818713,25,0.0182748538011696,4,0.00292397660818713,1,0.000730994152046784,76,0.0555555555555556,0,0,7,0.00511695906432749,1,0.000730994152046784,29,0.0211988304093567
"GÖTEBORG GULDHEDEN",202223,2022-06-08,1395,97,0.0695340501792115,12,0.00860215053763441,25,0.017921146953405,16,0.0114695340501792,0,0,0,0,1,0.000716845878136201,7,0.00501792114695341,10,0.00716845878136201,25,0.017921146953405,1,0.000716845878136201,85,0.0609318996415771,43,0.0308243727598566,12,0.00860215053763441,0,0,0,0,13,0.00931899641577061,7,0.00501792114695341,9,0.00645161290322581,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0043010752688172,1,0.000716845878136201,1,0.000716845878136201,6,0.0043010752688172,29,0.0207885304659498,0,0,1,0.000716845878136201,85,0.0609318996415771,0,0,6,0.0043010752688172,1,0.000716845878136201,35,0.025089605734767
"GÖTEBORG GULDHEDEN",202223,2022-06-07,1432,113,0.0789106145251397,10,0.00698324022346369,24,0.0167597765363128,17,0.0118715083798883,0,0,0,0,0,0,6,0.00418994413407821,6,0.00418994413407821,47,0.0328212290502793,3,0.00209497206703911,103,0.071927374301676,46,0.032122905027933,10,0.00698324022346369,0,0,0,0,14,0.00977653631284916,5,0.00349162011173184,12,0.00837988826815642,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00279329608938547,0,0,2,0.00139664804469274,14,0.00977653631284916,39,0.0272346368715084,2,0.00139664804469274,1,0.000698324022346369,103,0.071927374301676,0,0,4,0.00279329608938547,0,0,53,0.0370111731843575
"GÖTEBORG GULDHEDEN",202223,2022-06-06,1358,131,0.0964653902798233,17,0.0125184094256259,21,0.0154639175257732,16,0.0117820324005891,10,0.00736377025036819,0,0,4,0.00294550810014728,11,0.00810014727540501,3,0.00220913107511046,44,0.03240058910162,5,0.00368188512518409,123,0.0905743740795287,48,0.0353460972017673,8,0.00589101620029455,0,0,9,0.00662739322533137,13,0.00957290132547865,7,0.00515463917525773,9,0.00662739322533137,10,0.00736377025036819,0,0,0,0,0,0,0,0,0,0,5,0.00368188512518409,4,0.00294550810014728,6,0.00441826215022091,6,0.00441826215022091,41,0.0301914580265096,5,0.00368188512518409,0,0,123,0.0905743740795287,9,0.00662739322533137,15,0.0110456553755523,4,0.00294550810014728,47,0.0346097201767305
"GÖTEBORG GULDHEDEN",202222,2022-06-05,1292,99,0.076625386996904,24,0.0185758513931889,19,0.0147058823529412,7,0.00541795665634675,10,0.00773993808049536,0,0,1,0.000773993808049536,3,0.00232198142414861,7,0.00541795665634675,23,0.0178018575851393,5,0.00386996904024768,88,0.0681114551083591,32,0.0247678018575851,11,0.00851393188854489,0,0,13,0.010061919504644,8,0.00619195046439629,2,0.00154798761609907,5,0.00386996904024768,10,0.00773993808049536,0,0,0,0,0,0,0,0,0,0,2,0.00154798761609907,1,0.000773993808049536,1,0.000773993808049536,8,0.00619195046439629,22,0.0170278637770898,4,0.00309597523219814,1,0.000773993808049536,88,0.0681114551083591,13,0.010061919504644,12,0.00928792569659443,1,0.000773993808049536,30,0.0232198142414861
"GÖTEBORG GULDHEDEN",202222,2022-06-04,1334,98,0.0734632683658171,22,0.0164917541229385,22,0.0164917541229385,13,0.00974512743628186,6,0.00449775112443778,0,0,1,0.000749625187406297,5,0.00374812593703148,5,0.00374812593703148,14,0.0104947526236882,10,0.00749625187406297,90,0.0674662668665667,49,0.0367316341829085,8,0.00599700149925037,0,0,14,0.0104947526236882,14,0.0104947526236882,2,0.00149925037481259,11,0.00824587706146927,6,0.00449775112443778,0,0,0,0,0,0,0,0,0,0,1,0.000749625187406297,1,0.000749625187406297,4,0.00299850074962519,4,0.00299850074962519,15,0.0112443778110945,10,0.00749625187406297,0,0,90,0.0674662668665667,14,0.0104947526236882,7,0.00524737631184408,1,0.000749625187406297,19,0.0142428785607196
"GÖTEBORG GULDHEDEN",202222,2022-06-03,1530,99,0.0647058823529412,14,0.00915032679738562,18,0.0117647058823529,5,0.00326797385620915,12,0.00784313725490196,0,0,3,0.00196078431372549,9,0.00588235294117647,3,0.00196078431372549,24,0.0156862745098039,11,0.00718954248366013,93,0.0607843137254902,35,0.0228758169934641,6,0.00392156862745098,0,0,8,0.00522875816993464,12,0.00784313725490196,1,0.00065359477124183,4,0.00261437908496732,12,0.00784313725490196,0,0,0,0,0,0,0,0,0,0,8,0.00522875816993464,3,0.00196078431372549,1,0.00065359477124183,9,0.00588235294117647,18,0.0117647058823529,11,0.00718954248366013,0,0,93,0.0607843137254902,8,0.00522875816993464,20,0.0130718954248366,3,0.00196078431372549,27,0.0176470588235294
"GÖTEBORG GULDHEDEN",202222,2022-06-02,1445,104,0.0719723183391004,23,0.015916955017301,20,0.013840830449827,13,0.00899653979238754,0,0,0,0,2,0.0013840830449827,6,0.0041522491349481,4,0.0027681660899654,27,0.0186851211072664,9,0.00622837370242215,94,0.0650519031141868,45,0.0311418685121107,10,0.0069204152249135,0,0,13,0.00899653979238754,10,0.0069204152249135,1,0.000692041522491349,12,0.00830449826989619,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00207612456747405,2,0.0013840830449827,3,0.00207612456747405,8,0.0055363321799308,23,0.015916955017301,7,0.00484429065743945,2,0.0013840830449827,94,0.0650519031141868,13,0.00899653979238754,3,0.00207612456747405,2,0.0013840830449827,31,0.0214532871972318
"GÖTEBORG GULDHEDEN",202222,2022-06-01,1444,88,0.0609418282548476,13,0.00900277008310249,15,0.010387811634349,9,0.00623268698060942,0,0,0,0,1,0.000692520775623269,10,0.00692520775623269,3,0.00207756232686981,33,0.0228531855955679,4,0.00277008310249307,84,0.0581717451523546,32,0.0221606648199446,4,0.00277008310249307,0,0,9,0.00623268698060942,11,0.00761772853185596,1,0.000692520775623269,8,0.00554016620498615,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00415512465373961,1,0.000692520775623269,4,0.00277008310249307,3,0.00207756232686981,33,0.0228531855955679,3,0.00207756232686981,1,0.000692520775623269,84,0.0581717451523546,9,0.00623268698060942,6,0.00415512465373961,1,0.000692520775623269,36,0.0249307479224377
"GÖTEBORG GULDHEDEN",202222,2022-05-31,1540,132,0.0857142857142857,30,0.0194805194805195,22,0.0142857142857143,13,0.00844155844155844,14,0.00909090909090909,0,0,0,0,11,0.00714285714285714,0,0,40,0.025974025974026,2,0.0012987012987013,116,0.0753246753246753,42,0.0272727272727273,16,0.0103896103896104,0,0,14,0.00909090909090909,6,0.0038961038961039,3,0.00194805194805195,10,0.00649350649350649,14,0.00909090909090909,0,0,0,0,0,0,0,0,0,0,6,0.0038961038961039,0,0,5,0.00324675324675325,16,0.0103896103896104,24,0.0155844155844156,1,0.000649350649350649,1,0.000649350649350649,116,0.0753246753246753,14,0.00909090909090909,20,0.012987012987013,0,0,40,0.025974025974026
"GÖTEBORG GULDHEDEN",202222,2022-05-30,1589,142,0.0893643801132788,15,0.00943989930774072,20,0.012586532410321,28,0.0176211453744493,17,0.0106985525487728,0,0,2,0.0012586532410321,8,0.00503461296412838,6,0.00377595972309629,41,0.025802391441158,5,0.00314663310258024,138,0.0868470736312146,56,0.0352422907488987,4,0.00251730648206419,0,0,11,0.00692259282567653,16,0.0100692259282568,14,0.00881057268722467,14,0.00881057268722467,17,0.0106985525487728,0,0,0,0,0,0,0,0,0,0,5,0.00314663310258024,2,0.0012586532410321,3,0.00188797986154814,12,0.00755191944619257,35,0.0220264317180617,5,0.00314663310258024,0,0,138,0.0868470736312146,11,0.00692259282567653,22,0.0138451856513531,2,0.0012586532410321,47,0.0295783511642542
"GÖTEBORG GULDHEDEN",202221,2022-05-29,1378,143,0.10377358490566,31,0.0224963715529753,31,0.0224963715529753,19,0.0137880986937591,14,0.0101596516690856,0,0,4,0.00290275761973875,9,0.00653120464441219,8,0.0058055152394775,21,0.0152394775036284,6,0.00435413642960813,128,0.0928882438316401,56,0.0406386066763425,15,0.0108853410740203,0,0,16,0.011611030478955,16,0.011611030478955,6,0.00435413642960813,13,0.00943396226415094,14,0.0101596516690856,0,0,0,0,0,0,0,0,0,0,9,0.00653120464441219,4,0.00290275761973875,0,0,4,0.00290275761973875,25,0.0181422351233672,5,0.00362844702467344,1,0.000725689404934688,128,0.0928882438316401,16,0.011611030478955,23,0.0166908563134978,4,0.00290275761973875,29,0.021044992743106
"GÖTEBORG GULDHEDEN",202221,2022-05-28,1284,94,0.073208722741433,14,0.0109034267912773,9,0.00700934579439252,11,0.00856697819314642,5,0.00389408099688474,0,0,7,0.00545171339563863,12,0.00934579439252336,0,0,23,0.0179127725856698,13,0.0101246105919003,90,0.0700934579439252,38,0.029595015576324,4,0.00311526479750779,0,0,10,0.00778816199376947,5,0.00389408099688474,0,0,11,0.00856697819314642,5,0.00389408099688474,0,0,0,0,0,0,0,0,0,0,7,0.00545171339563863,7,0.00545171339563863,5,0.00389408099688474,2,0.00155763239875389,21,0.0163551401869159,13,0.0101246105919003,0,0,90,0.0700934579439252,10,0.00778816199376947,12,0.00934579439252336,7,0.00545171339563863,23,0.0179127725856698
