"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"GÖTEBORG MASTHUGGSTORGET",202225,10923,658.98,0.0603295797857731,187,0.0171198388721047,102,0.00933809393023895,77,0.00704934541792548,0,0,0.98,8.97189416826879e-05,11,0.00100704934541793,31,0.0028380481552687,66,0.00604229607250755,117,0.010711343037627,67,0.00613384601300009,556.98,0.0509914858555342,254,0.0232536848851048,102,0.00933809393023895,0,0,85,0.00778174494186579,0,0,0,0,77,0.00704934541792548,0,0,0,0,0,0,0.464,4.24791723885379e-05,0,0,0.516,4.723976929415e-05,23,0.00210564863132839,11,0.00100704934541793,8,0.000732399523940309,102,0.00933809393023895,81,0.00741554517989563,53,0.00485214684610455,14,0.00128169916689554,556.98,0.0509914858555342,85,0.00778174494186579,23,0.00210564863132839,11.98,0.00109676828710061,183,0.0167536391101346
"GÖTEBORG MASTHUGGSTORGET",202224,12365,739.872,0.0598359886777194,204,0.0164981803477558,129,0.0104326728669632,85,0.0068742418115649,4,0.000323493732308937,0.872,7.05216336433482e-05,9,0.000727860897695107,45,0.00363930448847554,77,0.00622725434694703,104,0.00841083704003235,82,0.0066316215123332,627.872,0.0507781641730691,314,0.0253942579862515,112,0.00905782450465022,0,0,92,0.00744035584310554,17,0.00137484836231298,0,0,85,0.0068742418115649,4,0.000323493732308937,0,0,0,0,0.26,2.10270926000809e-05,0,0,0.612,4.94945410432673e-05,27,0.00218358269308532,9,0.000727860897695107,18,0.00145572179539021,119,0.00962393853619086,62,0.00501415285078852,68,0.00549939344925192,14,0.00113222806308128,627.872,0.0507781641730691,92,0.00744035584310554,31,0.00250707642539426,9.872,0.000798382531338455,181,0.0146380913869794
"GÖTEBORG MASTHUGGSTORGET",202223,12153,863.44,0.0710474779889739,232,0.0190899366411586,224,0.0184316629638772,78,0.00641816835349297,0,0,0.44,3.62050522504731e-05,23,0.00189253682218382,51,0.00419649469266848,62,0.00510162099893031,97,0.00798156833703612,96,0.00789928412737596,749.44,0.061667078087715,413,0.0339833785896486,114,0.00938039990125895,0,0,118,0.00970953673989961,110,0.00905126306261828,0,0,78,0.00641816835349297,0,0,0,0,0,0,0.262,2.15584629309635e-05,0,0,0.178,1.46465893195096e-05,36,0.00296223154776598,23,0.00189253682218382,15,0.00123426314490249,108,0.00888669464329795,51,0.00419649469266848,86,0.00707644203077429,10,0.000822842096601662,749.44,0.061667078087715,118,0.00970953673989961,36,0.00296223154776598,23.44,0.0019287418744343,159,0.0130831893359664
"GÖTEBORG MASTHUGGSTORGET",202222,13026,832.38,0.063901427913404,234,0.0179640718562874,209,0.0160448334101029,83,0.00637187164133272,0,0,0.38,2.91724243820052e-05,11,0.000844464916321204,53,0.00406878550591125,41,0.00314755105174267,122,0.00936588361738062,79,0.00606479348994319,709.38,0.054458774758176,398,0.0305542760632581,123,0.00944265315522801,0,0,111,0.00852141870105942,86,0.00660218025487487,1,7.67695378473822e-05,82,0.00629510210348534,0,0,0,0,0,0,0.266,2.04206970674037e-05,0,0,0.114,8.75172731460157e-06,32,0.00245662521111623,8,0.000614156302779057,24,0.00184246890833717,94,0.00721633655765392,69,0.00529709811146937,63,0.00483648088438508,16,0.00122831260555811,709.38,0.054458774758176,111,0.00852141870105942,29,0.00222631659757408,8.38,0.000643328727161063,163,0.0125134346691233
"GÖTEBORG MASTHUGGSTORGET",202221,11914,983.1,0.082516367298976,220,0.0184656706395837,197,0.0165351687090818,75,0.00629511499076716,0,0,0.1,8.39348665435622e-06,78,0.00654691959039785,49,0.00411280846063455,80,0.00671478932348498,187,0.0156958200436461,97,0.00814168205472553,870.1,0.0730317273795535,384,0.0322309887527279,113,0.00948463991942253,0,0,107,0.00898103072016116,84,0.00705052878965922,0,0,75,0.00629511499076716,0,0,0,0,0,0,0,0,0,0,0.1,8.39348665435622e-06,38,0.00318952492865536,76,0.00637904985731073,13,0.00109115326506631,161,0.0135135135135135,106,0.00889709585361759,74,0.0062111801242236,23,0.00193050193050193,870.1,0.0730317273795535,107,0.00898103072016116,36,0.00302165519556824,76.1,0.00638744334396508,267,0.0224106093671311
"GÖTEBORG MAJORNA",202246,9905,4524,0.456739020696618,1709,0.172539121655729,1851,0.186875315497224,348,0.0351337708228168,70,0.00706713780918728,0,0,131,0.0132256436143362,63,0.00636042402826855,55,0.00555275113579,118,0.0119131751640586,179,0.0180716809692075,3613,0.364765270065623,2587,0.26118122160525,911,0.0919737506309944,0,0,798,0.080565371024735,940,0.0949015648662292,238,0.0240282685512367,110,0.01110550227158,28,0.00282685512367491,42,0.00424028268551237,0,0,0,0,0,0,0,0,142,0.0143361938414942,8,0.000807672892478546,44,0.004442200908632,115,0.0116102978293791,58,0.00585562847046946,71,0.0071680969207471,108,0.0109035840484604,3613,0.364765270065623,798,0.080565371024735,47,0.00474507824331146,8,0.000807672892478546,173,0.0174659262998486
"GÖTEBORG MAJORNA",202233,10276,1389,0.13516932658622,446,0.0434021019852083,394,0.038341767224601,43,0.00418450759050214,36,0.0035033086804204,0,0,26,0.00253016738030362,74,0.00720124562086415,94,0.0091475282210977,207,0.0201440249124173,69,0.00671467497080576,995,0.0968275593616193,544,0.0529388867263527,394,0.038341767224601,0,0,52,0.00506033476060724,0,0,14,0.00136239782016349,29,0.00282210977033865,36,0.0035033086804204,0,0,0,0,0,0,0,0,0,0,76,0.00739587388088751,6,0.000583884780070066,18,0.0017516543402102,162,0.0157648890618918,139,0.0135266640716232,57,0.00554690541066563,12,0.00116776956014013,995,0.0968275593616193,52,0.00506033476060724,92,0.00895289996107435,6,0.000583884780070066,301,0.029291553133515
"GÖTEBORG MAJORNA",202232,9776,961,0.0983019639934534,264,0.0270049099836334,181,0.0185147299509002,35,0.00358019639934534,37,0.0037847790507365,0,0,17,0.00173895253682488,65,0.00664893617021277,82,0.00838788870703764,222,0.022708674304419,58,0.0059328968903437,780,0.0797872340425532,309,0.0316080196399345,181,0.0185147299509002,0,0,83,0.00849018003273322,0,0,17,0.00173895253682488,18,0.00184124386252046,37,0.0037847790507365,0,0,0,0,0,0,0,0,0,0,54,0.00552373158756138,5,0.000511456628477905,23,0.00235270049099836,124,0.012684124386252,180,0.0184124386252046,55,0.00562602291325696,3,0.000306873977086743,780,0.0797872340425532,83,0.00849018003273322,79,0.0080810147299509,5,0.000511456628477905,304,0.0310965630114566
"GÖTEBORG MAJORNA",202231,8391,600,0.0715051841258491,107,0.0127517578357764,47,0.00560123942319151,34,0.00405196043379812,0,0,0,0,14,0.00166845429626981,72,0.00858062209510189,96,0.0114408294601359,173,0.0206173280896198,57,0.00679299249195567,553,0.0659039447026576,163,0.0194255750208557,47,0.00560123942319151,0,0,60,0.00715051841258491,0,0,12,0.00143010368251698,22,0.00262185675128113,0,0,0,0,0,0,0,0,0,0,0,0,63,0.00750804433321416,6,0.000715051841258491,17,0.00202598021689906,146,0.0173995948039566,123,0.0146585627457991,55,0.00655464187820284,2,0.00023835061375283,553,0.0659039447026576,60,0.00715051841258491,55,0.00655464187820284,6,0.000715051841258491,269,0.0320581575497557
"GÖTEBORG MAJORNA",202230,8061,660,0.0818756978042427,150,0.0186081131373279,67,0.00831162386800645,43,0.00533432576603399,4,0.000496216350328743,0,0,25,0.00310135218955465,59,0.00731919116734896,62,0.00769135343009552,192,0.0238183848157797,58,0.00719513707976678,593,0.0735640739362362,204,0.0253070338667659,67,0.00831162386800645,0,0,83,0.0102964892693214,0,0,18,0.00223297357647934,25,0.00310135218955465,4,0.000496216350328743,0,0,0,0,0,0,0,0,0,0,55,0.00682297481702022,9,0.00111648678823967,20,0.00248108175164372,117,0.0145143282471157,137,0.0169954099987595,51,0.00632675846669148,7,0.000868378613075301,593,0.0735640739362362,83,0.0102964892693214,43,0.00533432576603399,9,0.00111648678823967,254,0.0315097382458752
"GÖTEBORG MAJORNA",202229,8585,885,0.103086779266162,243,0.0283051834595224,144,0.0167734420500874,74,0.00861968549796156,13,0.00151426907396622,0,0,20,0.0023296447291788,60,0.0069889341875364,47,0.00547466511357018,194,0.0225975538730344,90,0.0104834012813046,741,0.0863133372160746,341,0.0397204426324985,144,0.0167734420500874,0,0,99,0.0115317414094351,0,0,42,0.00489225393127548,32,0.00372743156668608,13,0.00151426907396622,0,0,0,0,0,0,0,0,0,0,53,0.00617355853232382,7,0.00081537565521258,20,0.0023296447291788,89,0.0103669190448457,152,0.0177052999417589,88,0.0102504368083867,2,0.00023296447291788,741,0.0863133372160746,99,0.0115317414094351,53,0.00617355853232382,7,0.00081537565521258,241,0.0280722189866045
"GÖTEBORG MAJORNA",202228,8345,721,0.086399041342121,149,0.0178550029958059,61,0.007309766327142,42,0.00503295386458958,37,0.00443379269023367,0,0,35,0.00419412822049131,109,0.0130617136009587,59,0.00707010185739964,160,0.0191731575793889,69,0.00826842420611144,660,0.079089275014979,271,0.0324745356500899,61,0.007309766327142,0,0,88,0.0105452366686639,0,0,8,0.000958657878969443,34,0.00407429598562013,37,0.00443379269023367,0,0,0,0,0,0,0,0,0,0,62,0.00742959856201318,9,0.00107849011384062,73,0.00874775314559617,75,0.00898741761533853,144,0.01725584182145,63,0.00754943079688436,6,0.000718993409227082,660,0.079089275014979,88,0.0105452366686639,73,0.00874775314559617,9,0.00107849011384062,219,0.0262432594367885
"GÖTEBORG MAJORNA",202227,8541,1217,0.14248916988643,354,0.0414471373375483,85,0.00995199625336612,187,0.0218943917574055,23,0.00269289310385201,0,0,123,0.0144011239901651,57,0.00667369160519845,181,0.0211918979042267,158,0.0184990048003747,49,0.00573703313429341,1132,0.132537173633064,454,0.0531553682238614,85,0.00995199625336612,0,0,269,0.0314951410841822,0,0,161,0.0188502517269641,26,0.0030441400304414,23,0.00269289310385201,0,0,0,0,0,0,0,0,0,0,150,0.0175623463294696,10,0.00117082308863131,20,0.00234164617726262,200,0.0234164617726262,139,0.0162744409319752,46,0.00538578620770402,3,0.000351246926589392,1132,0.132537173633064,269,0.0314951410841822,60,0.00702493853178785,10,0.00117082308863131,339,0.0396909027046013
"GÖTEBORG MAJORNA",202226,8971,750,0.0836027198751533,179,0.0199531824768699,139,0.0154943707501951,25,0.00278675732917178,11,0.00122617322483558,0,0,9,0.00100323263850184,55,0.00613086612417791,79,0.00880615316018281,189,0.0210678854085386,64,0.00713409876267975,611,0.0681083491249582,249,0.0277561029985509,139,0.0154943707501951,0,0,40,0.00445881172667484,0,0,0,0,25,0.00278675732917178,11,0.00122617322483558,0,0,0,0,0,0,0,0,0,0,42,0.00468175231300858,5,0.000557351465834355,17,0.00189499498383681,86,0.00958644521235091,182,0.0202875933563705,57,0.00635380671051165,7,0.000780292052168097,611,0.0681083491249582,40,0.00445881172667484,49,0.00546204436517668,5,0.000557351465834355,268,0.0298740385687214
"GÖTEBORG MAJORNA",202225,8699,670,0.077020347166341,193,0.0221864582135878,70,0.00804690194275204,23,0.00264398206690424,6,0.000689734452235889,0,0,3,0.000344867226117945,57,0.00655247729624095,65,0.00747212323255547,192,0.0220715024715485,61,0.00701230026439821,600,0.0689734452235889,175,0.0201172548568801,70,0.00804690194275204,0,0,123,0.0141395562708357,0,0,0,0,23,0.00264398206690424,6,0.000689734452235889,0,0,0,0,0,0,0,0,0,0,36,0.00413840671341534,3,0.000344867226117945,21,0.00241407058282561,111,0.0127600873663639,146,0.01678353833774,60,0.00689734452235889,1,0.000114955742039315,600,0.0689734452235889,123,0.0141395562708357,42,0.00482814116565122,3,0.000344867226117945,257,0.0295436257041039
"GÖTEBORG MAJORNA",202224,9683,600,0.0619642672725395,92,0.00950118764845606,31,0.00320148714241454,33,0.00340803469998967,36,0.00371785603635237,0,0,10,0.00103273778787566,49,0.00506041516059073,92,0.00950118764845606,191,0.0197252917484251,66,0.00681606939997934,569,0.058762780130125,141,0.0145616028090468,31,0.00320148714241454,0,0,61,0.00629970050604152,0,0,0,0,33,0.00340803469998967,36,0.00371785603635237,0,0,0,0,0,0,0,0,0,0,38,0.0039244035939275,10,0.00103273778787566,11,0.00113601156666322,111,0.0114633894454198,172,0.0177630899514613,59,0.00609315294846638,7,0.000722916451512961,569,0.058762780130125,61,0.00629970050604152,74,0.00764225963027987,10,0.00103273778787566,283,0.0292264793968811
"GÖTEBORG MAJORNA",202223,9392,997,0.106154173764906,243,0.0258730834752981,209,0.0222529812606474,26,0.00276831345826235,6,0.000638841567291312,0,0,4,0.000425894378194208,60,0.00638841567291312,102,0.0108603066439523,266,0.0283219761499148,81,0.00862436115843271,851,0.0906090289608177,327,0.0348168654173765,146,0.0155451448040886,0,0,97,0.0103279386712095,63,0.00670783645655877,0,0,26,0.00276831345826235,6,0.000638841567291312,0,0,0,0,0,0,0,0,0,0,49,0.00521720613287905,4,0.000425894378194208,11,0.00117120954003407,155,0.0165034071550256,213,0.0226788756388416,73,0.00777257240204429,8,0.000851788756388416,851,0.0906090289608177,97,0.0103279386712095,55,0.00585604770017036,4,0.000425894378194208,368,0.0391822827938671
"GÖTEBORG MAJORNA",202222,9471,742,0.0783444198078344,144,0.0152043078872347,133,0.0140428677014043,32,0.00337873508605216,0,0,0,0,14,0.00147819660014782,65,0.00686305564354345,86,0.00908035054376518,181,0.0191109703304825,87,0.00918593601520431,678,0.0715869496357301,275,0.0290360046457607,64,0.00675747017210432,0,0,80,0.0084468377151304,69,0.00728539752929997,0,0,32,0.00337873508605216,0,0,0,0,0,0,0,0,0,0,0,0,42,0.00443458980044346,14,0.00147819660014782,23,0.00242846584309999,135,0.0142540386442825,132,0.0139372822299652,79,0.00834125224369127,8,0.00084468377151304,678,0.0715869496357301,80,0.0084468377151304,42,0.00443458980044346,14,0.00147819660014782,267,0.0281913208742477
"GÖTEBORG MAJORNA",202221,9444,829,0.0877806014400678,155,0.0164125370605676,137,0.0145065650148242,27,0.00285895806861499,0,0,0,0,88,0.00931808555696739,76,0.00804743752647183,92,0.0097416349004659,177,0.0187420584498094,77,0.00815332486234646,764,0.0808979246082169,265,0.0280601440067768,65,0.00688267683185091,0,0,90,0.00952986022871665,72,0.00762388818297332,0,0,27,0.00285895806861499,0,0,0,0,0,0,0,0,0,0,0,0,52,0.00550614146548073,88,0.00931808555696739,24,0.00254129606099111,133,0.0140830156713257,136,0.0144006776789496,69,0.00730622617534943,8,0.000847098686997035,764,0.0808979246082169,90,0.00952986022871665,52,0.00550614146548073,88,0.00931808555696739,269,0.0284836933502753
"GÖTEBORG KORTEDALA TORG",202246,16539,9113,0.551000665094625,4145,0.250619747264043,2328,0.140758207872302,1341,0.0810810810810811,392,0.0237015539028962,0,0,360,0.0217667331761291,52,0.00314408368099643,75,0.00453473607836024,182,0.0110042928834875,238,0.0143902291553298,7845,0.474333393796481,4353,0.263196081988028,1268,0.0766672712981438,0,0,2877,0.173952475965899,1060,0.0640909365741581,1190,0.0719511457766491,151,0.00912993530443195,310,0.0187435757905557,82,0.00495797811234053,0,0,0,0,0,0,0,0,364,0.022008585766975,22,0.00133018924965234,26,0.00157204184049822,136,0.0082229880887599,121,0.00731604087308785,131,0.00792067235020255,107,0.00646955680512728,7845,0.474333393796481,2877,0.173952475965899,336,0.0203156176310539,22,0.00133018924965234,257,0.0155390289618478
"GÖTEBORG KORTEDALA TORG",202233,16587,1120,0.0675227587870019,213,0.012841381805028,56,0.00337613793935009,154,0.00928437933321276,128,0.0077168867185145,0,0,128,0.0077168867185145,55,0.0033158497618617,36,0.0021703743895822,275,0.0165792488093085,75,0.00452161331162959,1064,0.0641466208476518,419,0.0252607463676373,56,0.00337613793935009,0,0,157,0.00946524386567794,0,0,73,0.0044010369566528,81,0.00488334237655996,128,0.0077168867185145,0,0,0,0,0,0,0,0,0,0,135,0.00813890396093326,21,0.00126605172725628,27,0.00162778079218665,161,0.00970639657563152,150,0.00904322662325918,70,0.00422017242418762,5,0.000301440887441973,1064,0.0641466208476518,157,0.00946524386567794,156,0.00940495568818955,21,0.00126605172725628,311,0.0187496231988907
"GÖTEBORG KORTEDALA TORG",202232,15472,1393.978,0.0900968200620476,282.978,0.0182896845915202,79,0.00510599793174767,170,0.0109875904860393,295,0.0190667011375388,0,0,117,0.00756204756980352,30,0.00193898655635988,43,0.00277921406411582,258,0.0166752843846949,119,0.00769131334022751,1314.978,0.0849908221302999,511.978,0.0330906153050672,79,0.00510599793174767,34.978,0.00226072905894519,169,0.0109229576008273,0,0,69,0.00445966907962771,101,0.00652792140641158,295,0.0190667011375388,0,0,0,0,0,0,0,0,0,0,109,0.00704498448810755,23,0.0014865563598759,15,0.000969493278179938,124,0.00801447776628749,177,0.0114400206825233,77,0.00497673216132368,42,0.00271458117890383,1314.978,0.0849908221302999,169,0.0109229576008273,310,0.0200361944157187,23,0.0014865563598759,301,0.0194544984488108
"GÖTEBORG KORTEDALA TORG",202231,14384,1040,0.0723025583982203,208,0.014460511679644,48,0.00333704115684093,145,0.0100806451612903,147,0.0102196885428254,0,0,24,0.00166852057842047,46,0.0031979977753059,63,0.00437986651835373,284,0.0197441601779755,75,0.00521412680756396,992,0.0689655172413793,294,0.0204393770856507,48,0.00333704115684093,0,0,160,0.0111234705228031,0,0,54,0.00375417130144605,91,0.00632647385984427,147,0.0102196885428254,0,0,0,0,0,0,0,0,0,0,24,0.00166852057842047,22,0.00152947719688543,24,0.00166852057842047,160,0.0111234705228031,187,0.0130005561735261,69,0.00479699666295884,6,0.000417130144605117,992,0.0689655172413793,160,0.0111234705228031,169,0.0117491657397108,22,0.00152947719688543,347,0.0241240266963293
"GÖTEBORG KORTEDALA TORG",202230,14622,996,0.0681165367254822,186,0.0127205580631924,52,0.00355628504992477,142,0.00971139379017918,116,0.0079332512652168,0,0,82,0.00560798796334291,32,0.00218848310764601,47,0.00321433456435508,242,0.016550403501573,97,0.00663383942005198,944,0.0645602516755574,368,0.0251675557379291,52,0.00355628504992477,0,0,134,0.00916427301326768,0,0,53,0.00362467514703871,89,0.00608671864314047,116,0.0079332512652168,0,0,0,0,0,0,0,0,0,0,95,0.0064970592258241,12,0.000820681165367255,7,0.000478730679797565,123,0.00841198194501436,166,0.0113527561209137,92,0.00629188893448229,5,0.000341950485569689,944,0.0645602516755574,134,0.00916427301326768,141,0.00964300369306524,12,0.000820681165367255,289,0.0197647380659281
"GÖTEBORG KORTEDALA TORG",202229,14811,1191,0.0804132064006482,205,0.0138410640739991,50,0.00337586928634123,129,0.00870974275876038,274,0.01849976368915,0,0,71,0.00479373438660455,33,0.00222807372898521,67,0.00452366484369725,259,0.0174870029032476,103,0.00695429072986294,1141,0.0770373371143069,361,0.0243737762473837,50,0.00337586928634123,0,0,155,0.0104651947876578,0,0,33,0.00222807372898521,96,0.00648166902977517,274,0.01849976368915,0,0,0,0,0,0,0,0,0,0,74,0.00499628654378502,11,0.000742691242995071,19,0.00128283032880967,169,0.0114104381878334,157,0.0106002295591115,98,0.00661670380122882,5,0.000337586928634123,1141,0.0770373371143069,155,0.0104651947876578,288,0.0194450070893255,11,0.000742691242995071,326,0.0220106677469448
"GÖTEBORG KORTEDALA TORG",202228,14929,1059,0.0709357626096858,166,0.0111192980105834,23,0.0015406256279724,142,0.0095116886596557,212,0.0142005492665282,0,0,68,0.00455489316096189,75,0.00502377922164914,50,0.00334918614776609,224,0.0150043539419921,99,0.00663138857257686,1036,0.0693951369817134,356,0.0238462053720946,23,0.0015406256279724,0,0,143,0.00957867238261103,0,0,40,0.00267934891821287,102,0.00683233974144283,212,0.0142005492665282,0,0,0,0,0,0,0,0,0,0,75,0.00502377922164914,22,0.00147364190501708,46,0.00308125125594481,90,0.00602853506597897,184,0.0123250050237792,91,0.00609551878893429,8,0.000535869783642575,1036,0.0693951369817134,143,0.00957867238261103,241,0.0161430772322326,22,0.00147364190501708,274,0.0183535400897582
"GÖTEBORG KORTEDALA TORG",202227,15480,4157,0.268540051679587,1828,0.118087855297158,88,0.00568475452196382,1060,0.0684754521963824,304,0.0196382428940568,0,0,350,0.022609819121447,46,0.00297157622739018,136,0.00878552971576227,258,0.0166666666666667,87,0.00562015503875969,4108,0.265374677002584,1591,0.102777777777778,49,0.00316537467700258,0,0,1779,0.114922480620155,39,0.00251937984496124,969,0.0625968992248062,91,0.00587855297157623,304,0.0196382428940568,0,0,0,0,0,0,0,0,0,0,358,0.0231266149870801,16,0.00103359173126615,22,0.00142118863049096,204,0.0131782945736434,190,0.0122739018087855,82,0.00529715762273902,5,0.000322997416020672,4108,0.265374677002584,1779,0.114922480620155,328,0.0211886304909561,16,0.00103359173126615,394,0.0254521963824289
"GÖTEBORG KORTEDALA TORG",202226,16256,1254,0.0771407480314961,239,0.0147022637795276,140,0.00861220472440945,148,0.00910433070866142,282,0.0173474409448819,0,0,19,0.00116879921259843,33,0.00203001968503937,50,0.0030757874015748,258,0.015871062992126,85,0.00522883858267717,1195,0.0735113188976378,401,0.0246678149606299,59,0.00362942913385827,0,0,180,0.0110728346456693,81,0.00498277559055118,36,0.00221456692913386,112,0.00688976377952756,282,0.0173474409448819,0,0,0,0,0,0,0,0,0,0,5,0.00030757874015748,19,0.00116879921259843,28,0.00172244094488189,102,0.0062746062992126,206,0.0126722440944882,81,0.00498277559055118,4,0.000246062992125984,1195,0.0735113188976378,180,0.0110728346456693,287,0.0176550196850394,19,0.00116879921259843,308,0.0189468503937008
"GÖTEBORG KORTEDALA TORG",202225,16330,1307,0.0800367421922841,245,0.015003061849357,161,0.00985915492957747,139,0.00851194121249235,278,0.0170238824249847,0,0,17,0.00104102878138396,30,0.00183710961420698,86,0.00526638089406001,251,0.0153704837721984,100,0.00612369871402327,1235,0.0756276791181874,417,0.025535823637477,72,0.00440906307409675,0,0,173,0.0105939987752603,89,0.00545009185548071,48,0.00293937538273117,91,0.00557256582976118,278,0.0170238824249847,0,0,0,0,0,0,0,0,0,0,13,0.000796080832823025,17,0.00104102878138396,17,0.00104102878138396,148,0.00906307409675444,189,0.011573790569504,98,0.0060012247397428,2,0.000122473974280465,1235,0.0756276791181874,173,0.0105939987752603,291,0.0178199632578077,17,0.00104102878138396,337,0.0206368646662584
"GÖTEBORG KORTEDALA TORG",202224,17045,1376,0.0807274860662951,201,0.011792314461719,130,0.007626870049868,168,0.00985626283367557,363,0.0212965679084776,0,0,15,0.000880023467292461,38,0.00222939278380757,104,0.0061014960398944,281,0.0164857729539454,76,0.00445878556761514,1325,0.0777354062775007,397,0.0232912877676738,51,0.00299207978879437,0,0,150,0.00880023467292461,79,0.00463479026107363,46,0.00269873863303021,122,0.00715752420064535,363,0.0212965679084776,0,0,0,0,0,0,0,0,0,0,15,0.000880023467292461,15,0.000880023467292461,23,0.00134936931651511,190,0.0111469639190378,195,0.011440305074802,69,0.00404810794954532,7,0.000410677618069815,1325,0.0777354062775007,150,0.00880023467292461,378,0.02217659137577,15,0.000880023467292461,385,0.0225872689938398
"GÖTEBORG KORTEDALA TORG",202223,16621,1303,0.0783948017568137,188,0.0113109921184044,132,0.00794176042356056,158,0.00950604656759521,260,0.0156428614403465,0,0,17,0.00102280247879189,33,0.00198544010589014,95,0.00571566091089585,318,0.0191324228385777,102,0.00613681487275134,1236,0.0743637566933397,408,0.0245472594910054,67,0.00403104506347392,0,0,121,0.00727994705493051,65,0.00391071536008664,55,0.00330906684315023,103,0.00619697972444498,260,0.0156428614403465,0,0,0,0,0,0,0,0,0,0,17,0.00102280247879189,17,0.00102280247879189,16,0.000962637627098249,224,0.0134769267793755,189,0.0113711569700981,94,0.00565549605920221,8,0.000481318813549125,1236,0.0743637566933397,121,0.00727994705493051,277,0.0166656639191384,17,0.00102280247879189,413,0.0248480837494736
"GÖTEBORG KORTEDALA TORG",202222,17335,1428,0.0823766945486011,286,0.0164984136140756,126,0.00726853187193539,179,0.0103259301990193,308,0.0177675223536198,0,0,23,0.00132679550043265,30,0.00173060282665128,81,0.00467262763195847,306,0.0176521488318431,89,0.00513412171906547,1345,0.0775886933948659,416,0.0239976925295645,83,0.00478800115373522,0,0,203,0.0117104124603404,43,0.00248053071820017,44,0.00253821747908855,135,0.00778771271993078,308,0.0177675223536198,0,0,0,0,0,0,0,0,0,0,8,0.000461494087107009,23,0.00132679550043265,22,0.00126910873954427,177,0.0102105566772426,210,0.012114219786559,87,0.00501874819728872,2,0.000115373521776752,1345,0.0775886933948659,203,0.0117104124603404,316,0.0182290164407269,23,0.00132679550043265,387,0.0223247764638016
