"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Vara_1_Deli","kampanj_convrate_Vara_1_Deli","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_OBS_snabbnudlar_Triangeln","kampanj_convrate_OBS_snabbnudlar_Triangeln","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"UPPSALA VÄSTERTORG",202238,8719,4221.4,0.484161027640784,1636.2,0.187659135221929,975.2,0.111847688955155,164,0.0188094965018924,272,0.0311962381006996,0,0,118,0.0135336621172153,382,0.0438123638031884,118,0.0135336621172153,85,0.00974882440646863,157,0.0180066521390068,314,0.0360133042780135,3442.2,0.394792980846427,1639.2,0.188003211377452,779.2,0.0893680467943572,857,0.098291088427572,196,0.0224796421607983,147,0.0168597316205987,17,0.00194976488129373,188,0.0215621057460718,84,0.00963413235462782,0,0,0,0,118,0.0135336621172153,0,0,0,0,382,0.0438123638031884,24,0.00275260924417938,94,0.0107810528730359,47,0.00539052643651795,38,0.00435829796995068,121,0.0138777382727377,36,0.00412891386626907,223,0.0255763275605001,91,0.0104369767175135,3442.2,0.394792980846427,857,0.098291088427572,790,0.0906067209542379,156,0.017891960087166
"UPPSALA VÄSTERTORG",202233,8577,842,0.0981695231432902,21,0.00244840853445261,31,0.00361431736038242,26,0.00303136294741751,213,0.024833857992305,0,0,27,0.00314795383001049,129,0.0150402238544946,10,0.00116590882592981,44,0.00512999883409117,158,0.018421359449691,183,0.0213361315145156,842,0.0981695231432902,196,0.0228518129882243,0,0,21,0.00244840853445261,31,0.00361431736038242,26,0.00303136294741751,0,0,146,0.0170222688585753,67,0.00781158913372974,0,0,0,0,27,0.00314795383001049,0,0,0,0,129,0.0150402238544946,10,0.00116590882592981,0,0,28,0.00326454471260347,16,0.0018654541214877,129,0.0150402238544946,29,0.00338113559519646,153,0.0178384050367261,30,0.00349772647778944,842,0.0981695231432902,21,0.00244840853445261,582,0.0678558936691151,43,0.00501340795149819
"UPPSALA VÄSTERTORG",202232,7464,1067,0.142952840300107,30,0.00401929260450161,38,0.00509110396570204,33,0.00442122186495177,219,0.0293408360128617,0,0,47,0.00629689174705252,350,0.0468917470525188,11,0.00147374062165059,52,0.00696677384780279,131,0.017550911039657,156,0.0209003215434084,1067,0.142952840300107,432,0.0578778135048231,0,0,30,0.00401929260450161,38,0.00509110396570204,33,0.00442122186495177,0,0,143,0.0191586280814577,76,0.0101822079314041,0,0,0,0,47,0.00629689174705252,0,0,0,0,350,0.0468917470525188,11,0.00147374062165059,0,0,42,0.00562700964630225,10,0.00133976420150054,119,0.0159431939978564,12,0.00160771704180064,140,0.0187566988210075,16,0.00214362272240086,1067,0.142952840300107,30,0.00401929260450161,548,0.0734190782422294,57,0.00763665594855305
"UPPSALA VÄSTERTORG",202231,6750,933,0.138222222222222,17,0.00251851851851852,305,0.0451851851851852,20,0.00296296296296296,114,0.0168888888888889,0,0,24,0.00355555555555556,121,0.0179259259259259,3,0.000444444444444444,41,0.00607407407407407,84,0.0124444444444444,204,0.0302222222222222,933,0.138222222222222,449,0.0665185185185185,0,0,17,0.00251851851851852,305,0.0451851851851852,20,0.00296296296296296,0,0,81,0.012,33,0.00488888888888889,0,0,0,0,24,0.00355555555555556,0,0,0,0,121,0.0179259259259259,3,0.000444444444444444,0,0,31,0.00459259259259259,10,0.00148148148148148,74,0.010962962962963,10,0.00148148148148148,182,0.026962962962963,22,0.00325925925925926,933,0.138222222222222,17,0.00251851851851852,433,0.0641481481481481,34,0.00503703703703704
"UPPSALA VÄSTERTORG",202230,6874,835,0.121472214140239,27,0.00392784405004364,33,0.00480069828338667,25,0.0036368926389293,138,0.0200756473668897,0,0,124,0.0180389874890893,125,0.0181844631946465,11,0.00160023276112889,45,0.00654640675007274,106,0.0154204247890602,201,0.0292406168169916,835,0.121472214140239,194,0.0282222868780914,0,0,27,0.00392784405004364,33,0.00480069828338667,25,0.0036368926389293,0,0,91,0.0132382892057026,47,0.00683735816118708,0,0,0,0,124,0.0180389874890893,0,0,0,0,125,0.0181844631946465,11,0.00160023276112889,0,0,34,0.00494617398894385,11,0.00160023276112889,98,0.0142566191446029,8,0.00116380564445738,179,0.0260401512947338,22,0.00320046552225778,835,0.121472214140239,27,0.00392784405004364,479,0.0696828629618854,135,0.0196392202502182
"UPPSALA VÄSTERTORG",202229,6775,869,0.128265682656827,18,0.00265682656826568,30,0.0044280442804428,23,0.00339483394833948,109,0.0160885608856089,2,0.00029520295202952,41,0.00605166051660517,157,0.0231734317343173,6,0.000885608856088561,90,0.0132841328413284,136,0.0200738007380074,257,0.0379335793357934,869,0.128265682656827,218,0.0321771217712177,0,0,18,0.00265682656826568,30,0.0044280442804428,23,0.00339483394833948,0,0,70,0.0103321033210332,39,0.00575645756457565,2,0.00029520295202952,0,0,41,0.00605166051660517,0,0,0,0,157,0.0231734317343173,6,0.000885608856088561,0,0,82,0.0121033210332103,8,0.00118081180811808,119,0.0175645756457565,17,0.00250922509225092,234,0.0345387453874539,23,0.00339483394833948,869,0.128265682656827,18,0.00265682656826568,584,0.0861992619926199,49,0.00723247232472325
"UPPSALA VÄSTERTORG",202228,6838,813,0.11889441357122,25,0.00365603977771278,37,0.00541093887101492,22,0.00321731500438725,174,0.025446036852881,5,0.000731207955542556,47,0.00687335478210003,113,0.0165252997952618,8,0.00116993272886809,39,0.00570342205323194,138,0.0201813395729746,205,0.0299795261772448,813,0.11889441357122,185,0.0270546943550746,0,0,25,0.00365603977771278,37,0.00541093887101492,22,0.00321731500438725,0,0,130,0.0190114068441065,44,0.0064346300087745,5,0.000731207955542556,0,0,47,0.00687335478210003,0,0,0,0,113,0.0165252997952618,8,0.00116993272886809,0,0,31,0.00453348932436385,8,0.00116993272886809,115,0.0168177829774788,23,0.00336355659549576,188,0.0274934191284001,17,0.00248610704884469,813,0.11889441357122,25,0.00365603977771278,548,0.0801403919274642,55,0.00804328751096812
"UPPSALA VÄSTERTORG",202227,6995,758.53,0.108438884917798,34.265,0.00489849892780558,26.265,0.00375482487491065,24,0.00343102215868477,141,0.0201572551822731,3,0.000428877769835597,43,0.00614724803431022,113,0.0161543959971408,7,0.00100071479628306,34,0.00486061472480343,126,0.0180128663330951,207,0.0295925661186562,753.265,0.107686204431737,173.265,0.0247698355968549,5.265,0.000752680486061472,29,0.0041458184417441,21,0.00300214438884918,24,0.00343102215868477,0,0,87,0.0124374553252323,54,0.00771979985704074,3,0.000428877769835597,0,0,43,0.00614724803431022,0,0,0,0,113,0.0161543959971408,7,0.00100071479628306,0,0,27,0.00385989992852037,7,0.00100071479628306,108,0.0154395997140815,18,0.00257326661901358,180,0.0257326661901358,27,0.00385989992852037,753.265,0.107686204431737,29,0.0041458184417441,501,0.0716225875625447,50,0.00714796283059328
"UPPSALA VÄSTERTORG",202226,7297,1033.53,0.141637659312046,165.765,0.0227168699465534,59.765,0.00819035219953406,24,0.00328902288611758,195,0.0267233109497054,0,0,29,0.00397423598739208,133,0.0182266684939016,13,0.00178155406331369,44,0.00602987529121557,104,0.0142524325065095,266,0.0364533369878032,1013.765,0.138929011922708,229.765,0.0314875976428669,19.765,0.00270864738933808,146,0.0200082225572153,40,0.00548170481019597,24,0.00328902288611758,0,0,132,0.0180896258736467,63,0.00863368507605865,0,0,0,0,29,0.00397423598739208,0,0,0,0,133,0.0182266684939016,13,0.00178155406331369,0,0,34,0.00465944908866658,10,0.00137042620254899,87,0.0119227079621762,17,0.00232972454433329,193,0.0264492257091956,73,0.0100041112786076,1013.765,0.138929011922708,146,0.0200082225572153,599,0.0820885295326847,39,0.00534466218994107
"UPPSALA VÄSTERTORG",202225,7309,1143.18,0.156407169243399,310.59,0.0424941852510603,72.59,0.00993159118894514,22,0.00300998768641401,194,0.0265426186892872,0,0,57,0.00779860446025448,127,0.0173758380079354,8,0.00109454097687782,34,0.00465179915173074,101,0.0138185798330825,217,0.0296894239978109,1105.59,0.151264194828294,229.59,0.0314119578601724,37.59,0.00514297441510466,273,0.0373512108359557,35,0.00478861677384047,22,0.00300998768641401,0,0,144,0.0197017375838008,50,0.00684088110548639,0,0,0,0,57,0.00779860446025448,0,0,0,0,127,0.0173758380079354,8,0.00109454097687782,0,0,23,0.00314680530852374,11,0.00150499384320701,83,0.0113558626351074,18,0.0024627171979751,201,0.0275003420440553,16,0.00218908195375564,1105.59,0.151264194828294,273,0.0373512108359557,535,0.0731974278287043,68,0.00930359830346149
"UPPSALA VÄSTERTORG",202224,8162,1283.52,0.157255574614065,66.26,0.00811810830678755,77.26,0.00946581720166626,124,0.0151923548149963,209,0.0256064690026954,8,0.00098015192354815,135,0.016540063709875,327,0.0400637098750306,12,0.00147022788532222,37,0.00453320264641019,167,0.0204606714040676,121,0.0148247978436658,1245.26,0.152567998039696,548.26,0.0671722617005636,38.26,0.00468757657436903,28,0.00343053173241852,39,0.00477824062729723,124,0.0151923548149963,0,0,152,0.0186228865474148,57,0.00698358245528057,8,0.00098015192354815,0,0,135,0.016540063709875,0,0,0,0,327,0.0400637098750306,12,0.00147022788532222,0,0,30,0.00367556971330556,7,0.000857632933104631,151,0.0185003675569713,16,0.0019603038470963,107,0.0131095319774565,14,0.00171526586620926,1245.26,0.152567998039696,28,0.00343053173241852,527,0.0645675079637344,142,0.0173976966429797
"UPPSALA VÄSTERTORG",202223,8481,1036.58,0.122223794363872,81.29,0.00958495460440986,97.29,0.011471524584365,22,0.00259403372243839,264,0.0311284046692607,0,0,44,0.00518806744487678,146,0.0172149510670911,8,0.000943284989977597,34,0.00400896120740479,199,0.0234642141256927,141,0.0166253979483551,980.29,0.115586605353142,273.29,0.0322237943638722,56.29,0.00663718901072987,25,0.00294776559367999,41,0.00483433557363518,22,0.00259403372243839,0,0,168,0.0198089847895295,96,0.0113194198797312,0,0,0,0,44,0.00518806744487678,0,0,0,0,146,0.0172149510670911,8,0.000943284989977597,0,0,21,0.00247612309869119,13,0.0015328381087136,177,0.0208701804032543,22,0.00259403372243839,119,0.0140313642259168,22,0.00259403372243839,980.29,0.115586605353142,25,0.00294776559367999,625,0.0736941398419998,57,0.00672090555359038
"UPPSALA VÄSTERTORG",202222,8677,1134.45,0.130742192001844,99.225,0.0114354039414544,105.225,0.0121268871729861,32,0.00368791056816872,345,0.039760285813069,0,0,42,0.00484038262072145,162,0.0186700472513542,8,0.000921977642042181,41,0.00472513541546617,145,0.0167108447620145,155,0.0178633168145672,1063.225,0.122533709807537,307.225,0.0354068226345511,71.225,0.00820848219430679,28,0.00322692174714763,34,0.00391840497867927,32,0.00368791056816872,0,0,171,0.0197072720986516,174,0.0200530137144174,0,0,0,0,42,0.00484038262072145,0,0,0,0,162,0.0186700472513542,8,0.000921977642042181,0,0,31,0.00357266336291345,10,0.00115247205255273,116,0.0133686758096116,29,0.0033421689524029,133,0.0153278782989513,22,0.002535438515616,1063.225,0.122533709807537,28,0.00322692174714763,676,0.0779071107525642,52,0.00599285467327417
"UPPSALA VÄSTERTORG",202221,8337,1104.47,0.132478109631762,74.235,0.00890428211586902,217.235,0.0260567350365839,31,0.00371836391987526,233,0.0279477030106753,0,0,46,0.00551757226820199,179,0.0214705529566991,4,0.00047978889288713,34,0.0040782055895406,147,0.017632241813602,139,0.0166726640278278,1070.235,0.128371716444764,431.235,0.0517254408060453,34.235,0.00410639318699772,40,0.0047978889288713,183,0.0219503418495862,31,0.00371836391987526,0,0,153,0.0183519251529327,80,0.00959577785774259,0,0,0,0,46,0.00551757226820199,0,0,0,0,179,0.0214705529566991,4,0.00047978889288713,0,0,25,0.00299868058054456,9,0.00107952500899604,115,0.013793930670505,32,0.00383831114309704,115,0.013793930670505,24,0.00287873335732278,1070.235,0.128371716444764,40,0.0047978889288713,544,0.0652512894326496,55,0.00659709727719803
"UPPSALA VÄSTERTORG",202220,8764,979,0.111706983112734,32,0.00365130077590141,37,0.00422181652213601,36,0.00410771337288909,255,0.0290963030579644,4,0.000456412596987677,43,0.00490643541761753,114,0.0130077590141488,39,0.00445002282062985,72,0.00821542674577818,158,0.0180282975810132,189,0.0215654952076677,979,0.111706983112734,230,0.0262437243267914,0,0,32,0.00365130077590141,37,0.00422181652213601,36,0.00410771337288909,0,0,179,0.0204244637151985,76,0.00867183934276586,4,0.000456412596987677,0,0,43,0.00490643541761753,0,0,0,0,114,0.0130077590141488,39,0.00445002282062985,0,0,54,0.00616157005933364,18,0.00205385668644455,133,0.0151757188498403,25,0.00285257873117298,161,0.018370607028754,28,0.00319488817891374,979,0.111706983112734,32,0.00365130077590141,656,0.074851665905979,61,0.00696029210406207
"UPPSALA VÄSTERTORG",202219,8617,992,0.115121271904375,100,0.0116049669258443,47,0.0054543344551468,41,0.00475803643959615,184,0.0213531391435534,0,0,33,0.00382963908552861,135,0.0156667053498898,8,0.000928397354067541,51,0.00591853313218057,200,0.0232099338516885,193,0.0223975861668794,992,0.115121271904375,231,0.0268074735987002,0,0,100,0.0116049669258443,47,0.0054543344551468,41,0.00475803643959615,0,0,131,0.015202506672856,53,0.00615063247069746,0,0,0,0,33,0.00382963908552861,0,0,0,0,135,0.0156667053498898,8,0.000928397354067541,0,0,42,0.00487408610885459,9,0.00104444702332598,168,0.0194963444354184,32,0.00371358941627016,166,0.0192642450969015,27,0.00313334106997795,992,0.115121271904375,100,0.0116049669258443,619,0.071834745270976,42,0.00487408610885459
"UPPSALA VÄSTERTORG",202218,8613,1429,0.1659119934982,207,0.0240334378265413,61,0.00708231742714501,38,0.0044119354464182,215,0.0249622663415767,0,0,55,0.00638569604086846,436,0.0506211540694299,8,0.000928828515035412,59,0.00685011029838616,176,0.0204342273307791,174,0.0202020202020202,1429,0.1659119934982,543,0.0630442354580286,0,0,207,0.0240334378265413,61,0.00708231742714501,38,0.0044119354464182,0,0,142,0.0164867061418786,73,0.00847556019969813,0,0,0,0,55,0.00638569604086846,0,0,0,0,436,0.0506211540694299,8,0.000928828515035412,0,0,51,0.00592128178335075,8,0.000928828515035412,147,0.0170672239637757,29,0.00336700336700337,146,0.0169511203993963,28,0.00325089980262394,1429,0.1659119934982,207,0.0240334378265413,616,0.0715197956577267,63,0.00731452455590387
"UPPSALA VÄSTERTORG",202217,8670,1572,0.181314878892734,169,0.0194925028835063,55,0.0063437139561707,31,0.00357554786620531,572,0.0659746251441753,8,0.000922722029988466,62,0.00715109573241061,153,0.0176470588235294,72,0.00830449826989619,53,0.00611303344867359,178,0.0205305651672434,219,0.0252595155709343,1572,0.181314878892734,319,0.0367935409457901,0,0,169,0.0194925028835063,55,0.0063437139561707,31,0.00357554786620531,0,0,165,0.0190311418685121,407,0.0469434832756632,8,0.000922722029988466,0,0,62,0.00715109573241061,0,0,0,0,153,0.0176470588235294,72,0.00830449826989619,0,0,39,0.00449826989619377,14,0.00161476355247982,151,0.0174163783160323,27,0.00311418685121107,195,0.0224913494809689,24,0.0027681660899654,1572,0.181314878892734,169,0.0194925028835063,1008,0.116262975778547,76,0.00876585928489043
"UPPSALA VÄSTERTORG",202216,8624,1156,0.13404452690167,261,0.0302643784786642,45,0.00521799628942486,26,0.00301484230055659,171,0.0198283858998145,0,0,58,0.00672541743970315,131,0.0151901669758813,4,0.000463821892393321,58,0.00672541743970315,212,0.024582560296846,190,0.0220315398886827,1156,0.13404452690167,206,0.023886827458256,0,0,261,0.0302643784786642,45,0.00521799628942486,26,0.00301484230055659,0,0,127,0.0147263450834879,44,0.00510204081632653,0,0,0,0,58,0.00672541743970315,0,0,0,0,131,0.0151901669758813,4,0.000463821892393321,0,0,40,0.00463821892393321,18,0.00208719851576994,189,0.0219155844155844,23,0.0026669758812616,164,0.0190166975881262,26,0.00301484230055659,1156,0.13404452690167,261,0.0302643784786642,613,0.0710807050092764,76,0.0088126159554731
"UPPSALA VÄSTERTORG",202215,7268,1459,0.20074298293891,690,0.0949367088607595,41,0.00564116675839296,30,0.00412768299394606,181,0.0249036873968079,1,0.000137589433131535,48,0.0066042927903137,123,0.0169235002751789,7,0.000963126031920749,37,0.00509080902586681,152,0.0209135938359934,149,0.0205008255365988,1459,0.20074298293891,202,0.0277930654925702,0,0,690,0.0949367088607595,41,0.00564116675839296,30,0.00412768299394606,0,0,120,0.0165107319757843,61,0.00839295542102367,1,0.000137589433131535,0,0,48,0.0066042927903137,0,0,0,0,123,0.0169235002751789,7,0.000963126031920749,0,0,22,0.00302696752889378,15,0.00206384149697303,137,0.0188497523390204,15,0.00206384149697303,138,0.0189873417721519,11,0.00151348376444689,1459,0.20074298293891,690,0.0949367088607595,504,0.0693450742982939,63,0.00866813428728674
"UPPSALA VÄSTERTORG",202214,7915,894,0.112950094756791,34,0.00429564118761845,43,0.00543272267845862,30,0.00379027163613392,175,0.0221099178774479,0,0,40,0.00505369551484523,90,0.0113708149084018,11,0.00138976626658244,61,0.00770688566013898,205,0.0259001895135818,205,0.0259001895135818,894,0.112950094756791,174,0.0219835754895768,0,0,34,0.00429564118761845,43,0.00543272267845862,30,0.00379027163613392,0,0,103,0.0130132659507265,72,0.00909665192672142,0,0,0,0,40,0.00505369551484523,0,0,0,0,90,0.0113708149084018,11,0.00138976626658244,0,0,47,0.00593809222994315,14,0.00176879343019583,166,0.0209728363866077,39,0.0049273531269741,175,0.0221099178774479,30,0.00379027163613392,894,0.112950094756791,34,0.00429564118761845,632,0.0798483891345546,54,0.00682248894504106
"UPPSALA VÄSTERTORG",202213,8286,1241,0.149770697562153,28,0.00337919382090273,41,0.00494810523775042,30,0.00362056480811007,193,0.0232923002655081,0,0,173,0.0208785903934347,340,0.0410330678252474,7,0.000844798455225682,42,0.00506879073135409,197,0.0237750422399228,190,0.0229302437846971,1241,0.149770697562153,418,0.0504465363263336,0,0,28,0.00337919382090273,41,0.00494810523775042,30,0.00362056480811007,0,0,92,0.0111030654115375,101,0.0121892348539706,0,0,0,0,173,0.0208785903934347,0,0,0,0,340,0.0410330678252474,7,0.000844798455225682,0,0,29,0.0034998793145064,13,0.00156891141684769,164,0.0197924209510017,33,0.00398262128892107,157,0.018947622495776,33,0.00398262128892107,1241,0.149770697562153,28,0.00337919382090273,609,0.0734974656046343,186,0.0224475018102824
"UPPSALA VÄSTERTORG",202212,8440,989,0.11718009478673,27,0.00319905213270142,51,0.00604265402843602,30,0.00355450236966825,306,0.0362559241706161,0,0,52,0.00616113744075829,110,0.0130331753554502,7,0.000829383886255924,57,0.00675355450236967,165,0.0195497630331754,184,0.0218009478672986,989,0.11718009478673,198,0.0234597156398104,0,0,27,0.00319905213270142,51,0.00604265402843602,30,0.00355450236966825,0,0,127,0.0150473933649289,179,0.0212085308056872,0,0,0,0,52,0.00616113744075829,0,0,0,0,110,0.0130331753554502,7,0.000829383886255924,0,0,52,0.00616113744075829,5,0.000592417061611374,128,0.0151658767772512,37,0.00438388625592417,156,0.0184834123222749,28,0.0033175355450237,989,0.11718009478673,27,0.00319905213270142,707,0.0837677725118483,57,0.00675355450236967
"UPPSALA VÄSTERTORG",202211,8251,956,0.115864743667434,31,0.0037571203490486,32,0.00387831777966307,32,0.00387831777966307,264,0.0319961216822203,0,0,48,0.00581747666949461,114,0.0138165070900497,8,0.000969579444915768,59,0.00715064840625379,177,0.0214519452187614,191,0.023148709247364,956,0.115864743667434,186,0.0225427220942916,0,0,31,0.0037571203490486,32,0.00387831777966307,32,0.00387831777966307,0,0,136,0.0164828505635681,128,0.0155132711186523,0,0,0,0,48,0.00581747666949461,0,0,0,0,114,0.0138165070900497,8,0.000969579444915768,0,0,47,0.00569627923888014,12,0.00145436916737365,149,0.0180584171615562,28,0.00339352805720519,165,0.0199975760513877,26,0.00315113319597625,956,0.115864743667434,31,0.0037571203490486,679,0.0822930553872258,60,0.00727184583686826
"UPPSALA VÄSTERTORG",202210,8070,908,0.112515489467162,36,0.00446096654275093,47,0.00582403965303594,33,0.00408921933085502,227,0.0281288723667906,0,0,38,0.0047087980173482,135,0.016728624535316,8,0.000991325898389095,47,0.00582403965303594,118,0.0146220570012392,219,0.0271375464684015,908,0.112515489467162,223,0.027633209417596,0,0,36,0.00446096654275093,47,0.00582403965303594,33,0.00408921933085502,0,0,136,0.0168525402726146,91,0.011276332094176,0,0,0,0,38,0.0047087980173482,0,0,0,0,135,0.016728624535316,8,0.000991325898389095,0,0,33,0.00408921933085502,14,0.00173482032218092,93,0.0115241635687732,25,0.00309789343246592,187,0.0231722428748451,32,0.00396530359355638,908,0.112515489467162,36,0.00446096654275093,597,0.0739776951672863,52,0.00644361833952912
"UPPSALA VÄSTERTORG",202209,8308,883,0.106283100625903,94,0.0113143957631199,36,0.00433317284545017,28,0.00337024554646124,174,0.0209436687530091,0,0,52,0.00625902744342802,136,0.0163697640828117,7,0.000842561386615311,44,0.00529610014443909,89,0.0107125662012518,223,0.0268415984593163,883,0.106283100625903,207,0.0249157438613385,0,0,94,0.0113143957631199,36,0.00433317284545017,28,0.00337024554646124,0,0,91,0.010953298025999,83,0.00999037072701011,0,0,0,0,52,0.00625902744342802,0,0,0,0,136,0.0163697640828117,7,0.000842561386615311,0,0,34,0.00409244102070294,10,0.00120365912373616,45,0.00541646605681271,44,0.00529610014443909,196,0.0235917188252287,27,0.00324987963408763,883,0.106283100625903,94,0.0113143957631199,520,0.0625902744342802,62,0.00746268656716418
"UPPSALA VÄSTERTORG",202208,7292,2342,0.321173889193637,35,0.00479978058145913,44,0.00603400987383434,31,0.00425123422929238,1469,0.201453647833242,0,0,166,0.0227646736149205,298,0.0408667032364235,8,0.00109709270433352,59,0.00809105869445968,45,0.00617114646187603,187,0.0256445419637959,2342,0.321173889193637,381,0.0522490400438837,0,0,35,0.00479978058145913,44,0.00603400987383434,31,0.00425123422929238,0,0,154,0.0211190345584202,1315,0.180334613274822,0,0,0,0,166,0.0227646736149205,0,0,0,0,298,0.0408667032364235,8,0.00109709270433352,0,0,39,0.00534832693362589,20,0.00274273176083379,23,0.00315414152495886,22,0.00301700493691717,158,0.0216675809105869,29,0.003976961053209,2342,0.321173889193637,35,0.00479978058145913,1740,0.23861766319254,186,0.0255074053757543
"UPPSALA VÄSTERTORG",202207,8153,1016,0.124616705507175,40,0.00490616950815651,43,0.00527413222126824,167,0.0204832576965534,180,0.0220777627867043,0,0,41,0.00502882374586042,121,0.0148411627621734,6,0.000735925426223476,54,0.00662332883601128,153,0.0187660983686986,211,0.0258800441555256,1016,0.124616705507175,337,0.0413344781062186,0,0,40,0.00490616950815651,43,0.00527413222126824,167,0.0204832576965534,0,0,132,0.0161903593769165,48,0.00588740340978781,0,0,0,0,41,0.00502882374586042,0,0,0,0,121,0.0148411627621734,6,0.000735925426223476,0,0,44,0.00539678645897216,10,0.00122654237703913,128,0.0156997424261008,25,0.00306635594259782,190,0.0233043051637434,21,0.00257573899178217,1016,0.124616705507175,40,0.00490616950815651,588,0.0721206917699006,51,0.00625536612289955
"UPPSALA VÄSTERTORG",202206,7882,1105,0.140192844455722,31,0.00393301192590713,42,0.00532859680284192,25,0.00317178381121543,380,0.0482111139304745,0,0,56,0.00710479573712256,130,0.0164932758183202,8,0.00101497081958894,49,0.00621669626998224,165,0.0209337731540218,219,0.0277848261862471,1105,0.140192844455722,205,0.0260086272519665,0,0,31,0.00393301192590713,42,0.00532859680284192,25,0.00317178381121543,0,0,319,0.0404719614311089,61,0.00773915249936564,0,0,0,0,56,0.00710479573712256,0,0,0,0,130,0.0164932758183202,8,0.00101497081958894,0,0,30,0.00380614057345851,19,0.00241055569652372,128,0.016239533113423,37,0.00469424004059883,181,0.0229637147931997,38,0.00482111139304745,1105,0.140192844455722,31,0.00393301192590713,794,0.100735853844202,75,0.00951535143364628
"UPPSALA VÄSTERTORG",202205,7954,881,0.110761880814684,30,0.0037716872014081,39,0.00490319336183053,13,0.00163439778727684,156,0.0196127734473221,0,0,44,0.00553180789539854,126,0.015841086245914,10,0.00125722906713603,48,0.00603469952225295,212,0.0266532562232839,203,0.0255217500628615,881,0.110761880814684,188,0.0236359064621574,0,0,30,0.0037716872014081,39,0.00490319336183053,13,0.00163439778727684,0,0,106,0.0133266281116419,50,0.00628614533568016,0,0,0,0,44,0.00553180789539854,0,0,0,0,126,0.015841086245914,10,0.00125722906713603,0,0,34,0.00427457882826251,14,0.00176012069399044,183,0.0230072919285894,29,0.00364596429469449,170,0.0213728941413125,33,0.00414885592154891,881,0.110761880814684,30,0.0037716872014081,605,0.07606235856173,58,0.00729192858938899
