"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_OBS_snabbnudlar_Trianglen","kampanj_convrate_OBS_snabbnudlar_Trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"NORRKÖPING LASARETTSGATAN",202217,2022-04-28,1027,120.521,0.117352482960078,49.347,0.0480496592015579,17.174,0.0167224926971762,20,0.0194741966893866,5,0.00486854917234664,0,0,0,0,6,0.00584225900681597,2,0.00194741966893866,14,0.0136319376825706,7,0.0068159688412853,103.347,0.100629990262902,59.347,0.0577867575462512,17.174,0.0167224926971762,15.173,0.0147740993184031,17,0.0165530671859786,0,0,20,0.0194741966893866,0,0,5,0.00486854917234664,0,0,0,0,0,0,0,0,4,0.00389483933787731,2,0.00194741966893866,2,0.00194741966893866,0,0,12,0.0116845180136319,2,0.00194741966893866,7,0.0068159688412853,0,0,103.347,0.100629990262902,17,0.0165530671859786,23,0.0223953261927945,0,0,4,0.00389483933787731,0,0
"NORRKÖPING LASARETTSGATAN",202217,2022-04-27,1044,118.96,0.113946360153257,39.874,0.0381934865900383,7.086,0.00678735632183908,14,0.0134099616858238,28,0.0268199233716475,0,0,0,0,6,0.00574712643678161,3,0.0028735632183908,9,0.00862068965517241,12,0.0114942528735632,111.874,0.107159003831418,38.874,0.037235632183908,7.086,0.00678735632183908,5.788,0.00554406130268199,27,0.0258620689655172,0,0,14,0.0134099616858238,6,0.00574712643678161,22,0.0210727969348659,0,0,0,0,0,0,0,0,3,0.0028735632183908,3,0.0028735632183908,3,0.0028735632183908,0,0,6,0.00574712643678161,3,0.0028735632183908,7,0.00670498084291188,5,0.00478927203065134,111.874,0.107159003831418,27,0.0258620689655172,43,0.0411877394636015,0,0,3,0.0028735632183908,0,0
"NORRKÖPING LASARETTSGATAN",202217,2022-04-26,993,147.283,0.148321248741188,28.618,0.0288197381671702,11.665,0.0117472306143001,7,0.00704934541792548,38,0.0382678751258812,0,0,2,0.00201409869083585,14,0.014098690835851,3,0.00302114803625378,32,0.0322255790533736,11,0.0110775427995972,135.618,0.136574018126888,36.618,0.0368761329305136,11.665,0.0117472306143001,4.953,0.00498791540785498,12,0.0120845921450151,0,0,7,0.00704934541792548,6,0.00604229607250755,32,0.0322255790533736,0,0,0,0,0,0,2,0.00201409869083585,7,0.00704934541792548,7,0.00704934541792548,1,0.00100704934541793,2,0.00201409869083585,30,0.0302114803625378,2,0.00201409869083585,5,0.00503524672708963,6,0.00604229607250755,135.618,0.136574018126888,12,0.0120845921450151,78,0.0785498489425982,0,0,7,0.00704934541792548,2,0.00201409869083585
"NORRKÖPING LASARETTSGATAN",202217,2022-04-25,1126,139.939,0.124279751332149,33.385,0.0296492007104796,10.554,0.00937300177619893,20,0.0177619893428064,31,0.0275310834813499,0,0,0,0,13,0.0115452930728242,4,0.00355239786856128,24,0.0213143872113677,4,0.00355239786856128,129.385,0.11490674955595,44.385,0.0394182948490231,10.554,0.00937300177619893,9.831,0.00873090586145648,13,0.0115452930728242,0,0,20,0.0177619893428064,0,0,31,0.0275310834813499,0,0,0,0,0,0,0,0,8,0.00710479573712256,5,0.0044404973357016,1,0.00088809946714032,3,0.00266429840142096,24,0.0213143872113677,0,0,4,0.00355239786856128,0,0,129.385,0.11490674955595,13,0.0115452930728242,61,0.0541740674955595,0,0,8,0.00710479573712256,3,0.00266429840142096
"NORRKÖPING LASARETTSGATAN",202216,2022-04-24,813,110.624,0.136068880688807,20.312,0.0249840098400984,9.312,0.0114538745387454,0,0,6,0.00738007380073801,0,0,0,0,10,0.01230012300123,0,0,55,0.0676506765067651,10,0.01230012300123,101.312,0.124615006150061,19.312,0.0237539975399754,9.312,0.0114538745387454,0,0,11,0.013530135301353,0,0,0,0,0,0,6,0.00738007380073801,0,0,0,0,0,0,0,0,8,0.00984009840098401,2,0.002460024600246,0,0,0,0,55,0.0676506765067651,0,0,5,0.00615006150061501,5,0.00615006150061501,101.312,0.124615006150061,11,0.013530135301353,63,0.0774907749077491,0,0,8,0.00984009840098401,0,0
"NORRKÖPING LASARETTSGATAN",202216,2022-04-23,804,88.27,0.10978855721393,24.193,0.0300907960199005,10.077,0.0125335820895522,0,0,15,0.0186567164179104,0,0,0,0,9,0.0111940298507463,5,0.00621890547263682,9,0.0111940298507463,16,0.0199004975124378,78.193,0.0972549751243781,28.193,0.0350659203980099,10.077,0.0125335820895522,2.116,0.0026318407960199,12,0.0149253731343284,0,0,0,0,0,0,15,0.0186567164179104,0,0,0,0,0,0,0,0,6,0.00746268656716418,3,0.00373134328358209,3,0.00373134328358209,2,0.00248756218905473,9,0.0111940298507463,0,0,11,0.013681592039801,5,0.00621890547263682,78.193,0.0972549751243781,12,0.0149253731343284,30,0.0373134328358209,0,0,6,0.00746268656716418,2,0.00248756218905473
"NORRKÖPING LASARETTSGATAN",202216,2022-04-22,1050,99.161,0.0944390476190476,38.628,0.0367885714285714,9.533,0.00907904761904762,0,0,13,0.0123809523809524,0,0,0,0,11,0.0104761904761905,4,0.00380952380952381,8,0.00761904761904762,15,0.0142857142857143,89.628,0.08536,26.628,0.02536,9.533,0.00907904761904762,2.095,0.0019952380952381,27,0.0257142857142857,0,0,0,0,2,0.0019047619047619,11,0.0104761904761905,0,0,0,0,0,0,0,0,6,0.00571428571428571,5,0.00476190476190476,1,0.000952380952380952,3,0.00285714285714286,6,0.00571428571428571,2,0.0019047619047619,13,0.0123809523809524,2,0.0019047619047619,89.628,0.08536,27,0.0257142857142857,27,0.0257142857142857,0,0,6,0.00571428571428571,3,0.00285714285714286
"NORRKÖPING LASARETTSGATAN",202216,2022-04-21,1021,110.496,0.108223310479922,38.248,0.0374613124387855,8.248,0.00807835455435847,1,0.000979431929480901,20,0.019588638589618,0,0,0,0,13,0.0127326150832517,8,0.00783545543584721,16,0.0156709108716944,6,0.00587659157688541,102.248,0.100144955925563,15.248,0.0149343780607248,8.248,0.00807835455435847,0,0,30,0.029382957884427,0,0,1,0.000979431929480901,3,0.0029382957884427,17,0.0166503428011753,0,0,0,0,0,0,0,0,10,0.00979431929480901,3,0.0029382957884427,6,0.00587659157688541,2,0.0019588638589618,15,0.0146914789422135,1,0.000979431929480901,6,0.00587659157688541,0,0,102.248,0.100144955925563,30,0.029382957884427,45,0.0440744368266405,0,0,10,0.00979431929480901,2,0.0019588638589618
"NORRKÖPING LASARETTSGATAN",202216,2022-04-20,1056,95.3,0.0902462121212121,22.197,0.0210198863636364,10.103,0.00956723484848485,6,0.00568181818181818,17,0.0160984848484848,0,0,0,0,10,0.00946969696969697,2,0.00189393939393939,25,0.0236742424242424,3,0.00284090909090909,85.197,0.0806789772727273,21.197,0.0200729166666667,10.103,0.00956723484848485,2.094,0.00198295454545455,10,0.00946969696969697,0,0,6,0.00568181818181818,0,0,17,0.0160984848484848,0,0,0,0,0,0,0,0,5,0.00473484848484848,5,0.00473484848484848,2,0.00189393939393939,0,0,24,0.0227272727272727,1,0.000946969696969697,3,0.00284090909090909,0,0,85.197,0.0806789772727273,10,0.00946969696969697,49,0.0464015151515152,0,0,5,0.00473484848484848,0,0
"NORRKÖPING LASARETTSGATAN",202216,2022-04-19,1106,143.78,0.13,38.89,0.0351627486437613,9.89,0.00894213381555154,1,0.000904159132007233,16,0.0144665461121157,0,0,0,0,14,0.0126582278481013,7,0.00632911392405063,48,0.0433996383363472,9,0.0081374321880651,133.89,0.121057866184448,19.89,0.0179837251356239,9.89,0.00894213381555154,0,0,29,0.0262206148282098,0,0,1,0.000904159132007233,0,0,16,0.0144665461121157,0,0,0,0,0,0,0,0,12,0.0108499095840868,2,0.00180831826401447,4,0.00361663652802893,3,0.0027124773960217,44,0.0397830018083183,4,0.00361663652802893,6,0.0054249547920434,3,0.0027124773960217,133.89,0.121057866184448,29,0.0262206148282098,70,0.0632911392405063,0,0,12,0.0108499095840868,3,0.0027124773960217
"NORRKÖPING LASARETTSGATAN",202216,2022-04-18,825,99.089,0.120107878787879,28.023,0.0339672727272727,8.066,0.0097769696969697,3,0.00363636363636364,12,0.0145454545454545,0,0,0,0,7,0.00848484848484849,4,0.00484848484848485,34,0.0412121212121212,3,0.00363636363636364,91.023,0.110330909090909,15.023,0.018209696969697,8.066,0.0097769696969697,0.957,0.00116,19,0.023030303030303,0,0,3,0.00363636363636364,2,0.00242424242424242,10,0.0121212121212121,0,0,0,0,0,0,0,0,3,0.00363636363636364,4,0.00484848484848485,2,0.00242424242424242,2,0.00242424242424242,34,0.0412121212121212,0,0,3,0.00363636363636364,0,0,91.023,0.110330909090909,19,0.023030303030303,52,0.063030303030303,0,0,3,0.00363636363636364,2,0.00242424242424242
"NORRKÖPING LASARETTSGATAN",202215,2022-04-17,664,70.94,0.10683734939759,24.482,0.0368704819277108,5.458,0.00821987951807229,0,0,14,0.0210843373493976,0,0,1,0.00150602409638554,9,0.0135542168674699,1,0.00150602409638554,12,0.0180722891566265,4,0.00602409638554217,65.482,0.0986174698795181,11.482,0.0172921686746988,5.458,0.00821987951807229,1.024,0.0015421686746988,18,0.0271084337349398,0,0,0,0,0,0,14,0.0210843373493976,0,0,0,0,0,0,1,0.00150602409638554,7,0.0105421686746988,2,0.00301204819277108,1,0.00150602409638554,0,0,12,0.0180722891566265,0,0,3,0.00451807228915663,1,0.00150602409638554,65.482,0.0986174698795181,18,0.0271084337349398,29,0.0436746987951807,0,0,7,0.0105421686746988,0,0
"NORRKÖPING LASARETTSGATAN",202215,2022-04-16,646,69.104,0.10697213622291,14.552,0.0225263157894737,4.552,0.00704643962848297,1,0.00154798761609907,9,0.0139318885448916,0,0,0,0,1,0.00154798761609907,1,0.00154798761609907,32,0.0495356037151703,6,0.00928792569659443,64.552,0.0999256965944272,11.552,0.0178823529411765,4.552,0.00704643962848297,0,0,10,0.0154798761609907,0,0,1,0.00154798761609907,0,0,9,0.0139318885448916,0,0,0,0,0,0,0,0,0,0,1,0.00154798761609907,0,0,1,0.00154798761609907,24,0.0371517027863777,8,0.0123839009287926,3,0.00464396284829721,3,0.00464396284829721,64.552,0.0999256965944272,10,0.0154798761609907,42,0.065015479876161,0,0,0,0,1,0.00154798761609907
"NORRKÖPING LASARETTSGATAN",202215,2022-04-15,820,76.992,0.0938926829268293,24.996,0.0304829268292683,6.996,0.00853170731707317,0,0,15,0.0182926829268293,0,0,0,0,10,0.0121951219512195,1,0.00121951219512195,12,0.0146341463414634,7,0.00853658536585366,69.996,0.0853609756097561,13.996,0.0170682926829268,6.996,0.00853170731707317,0,0,18,0.0219512195121951,0,0,0,0,0,0,15,0.0182926829268293,0,0,0,0,0,0,0,0,6,0.00731707317073171,4,0.0048780487804878,1,0.00121951219512195,0,0,12,0.0146341463414634,0,0,7,0.00853658536585366,0,0,69.996,0.0853609756097561,18,0.0219512195121951,32,0.0390243902439024,0,0,6,0.00731707317073171,0,0
"NORRKÖPING LASARETTSGATAN",202215,2022-04-14,970,102.41,0.105577319587629,30.205,0.031139175257732,16.205,0.0167061855670103,3,0.00309278350515464,19,0.0195876288659794,0,0,0,0,13,0.0134020618556701,5,0.00515463917525773,10,0.0103092783505155,6,0.00618556701030928,86.205,0.0888711340206186,25.205,0.0259845360824742,16.205,0.0167061855670103,0,0,14,0.0144329896907217,0,0,3,0.00309278350515464,4,0.00412371134020619,15,0.0154639175257732,0,0,0,0,0,0,0,0,9,0.00927835051546392,4,0.00412371134020619,2,0.00206185567010309,3,0.00309278350515464,10,0.0103092783505155,0,0,5,0.00515463917525773,1,0.00103092783505155,86.205,0.0888711340206186,14,0.0144329896907217,35,0.0360824742268041,0,0,9,0.00927835051546392,3,0.00309278350515464
"NORRKÖPING LASARETTSGATAN",202215,2022-04-13,869,98.963,0.113881472957422,27.933,0.0321438434982739,7.03,0.0080897583429229,3,0.00345224395857307,26,0.0299194476409666,0,0,1,0.00115074798619102,3,0.00345224395857307,2,0.00230149597238205,20,0.0230149597238205,9,0.0103567318757192,91.933,0.105791714614499,22.933,0.0263901035673188,7.03,0.0080897583429229,2.903,0.00334062140391254,18,0.0207134637514384,0,0,3,0.00345224395857307,5,0.00575373993095512,21,0.0241657077100115,0,0,0,0,0,0,1,0.00115074798619102,0,0,3,0.00345224395857307,1,0.00115074798619102,1,0.00115074798619102,20,0.0230149597238205,0,0,7,0.00805523590333717,2,0.00230149597238205,91.933,0.105791714614499,18,0.0207134637514384,50,0.0575373993095512,0,0,0,0,1,0.00115074798619102
"NORRKÖPING LASARETTSGATAN",202215,2022-04-12,1015,126.727,0.124854187192118,32.31,0.0318325123152709,19.417,0.0191300492610837,3,0.00295566502463054,19,0.0187192118226601,0,0,0,0,15,0.0147783251231527,3,0.00295566502463054,26,0.025615763546798,9,0.00886699507389163,107.31,0.105724137931034,34.31,0.0338029556650246,19.417,0.0191300492610837,2.893,0.00285024630541872,10,0.00985221674876847,0,0,3,0.00295566502463054,2,0.00197044334975369,17,0.0167487684729064,0,0,0,0,0,0,0,0,9,0.00886699507389163,6,0.00591133004926108,2,0.00197044334975369,1,0.000985221674876847,26,0.025615763546798,0,0,9,0.00886699507389163,0,0,107.31,0.105724137931034,10,0.00985221674876847,53,0.0522167487684729,0,0,9,0.00886699507389163,1,0.000985221674876847
"NORRKÖPING LASARETTSGATAN",202215,2022-04-11,924,91.041,0.0985292207792208,21.039,0.0227694805194805,7.002,0.00757792207792208,3,0.00324675324675325,25,0.0270562770562771,0,0,0,0,5,0.00541125541125541,2,0.00216450216450216,24,0.025974025974026,4,0.00432900432900433,84.039,0.0909512987012987,15.039,0.016275974025974,7.002,0.00757792207792208,1.037,0.00112229437229437,13,0.0140692640692641,0,0,3,0.00324675324675325,3,0.00324675324675325,22,0.0238095238095238,0,0,0,0,0,0,0,0,1,0.00108225108225108,4,0.00432900432900433,0,0,2,0.00216450216450216,23,0.0248917748917749,1,0.00108225108225108,3,0.00324675324675325,1,0.00108225108225108,84.039,0.0909512987012987,13,0.0140692640692641,53,0.0573593073593074,0,0,1,0.00108225108225108,2,0.00216450216450216
"NORRKÖPING LASARETTSGATAN",202214,2022-04-10,802,105.138,0.131094763092269,18.621,0.0232182044887781,8.517,0.0106197007481297,2,0.00249376558603491,10,0.0124688279301746,0,0,0,0,13,0.0162094763092269,11,0.013715710723192,34,0.0423940149625935,8,0.00997506234413965,96.621,0.12047506234414,19.621,0.0244650872817955,8.517,0.0106197007481297,1.104,0.00137655860349127,9,0.0112219451371571,0,0,2,0.00249376558603491,0,0,10,0.0124688279301746,0,0,0,0,0,0,0,0,10,0.0124688279301746,3,0.00374064837905237,9,0.0112219451371571,2,0.00249376558603491,34,0.0423940149625935,0,0,6,0.00748129675810474,2,0.00249376558603491,96.621,0.12047506234414,9,0.0112219451371571,56,0.0698254364089776,0,0,10,0.0124688279301746,2,0.00249376558603491
"NORRKÖPING LASARETTSGATAN",202214,2022-04-09,749,82.304,0.10988518024032,22.152,0.0295754339118825,9.152,0.012218958611482,0,0,10,0.0133511348464619,0,0,1,0.00133511348464619,6,0.00801068090787717,2,0.00267022696929239,23,0.0307076101468625,9,0.0120160213618158,73.152,0.0976662216288385,19.152,0.0255700934579439,9.152,0.012218958611482,0,0,13,0.0173564753004005,0,0,0,0,0,0,10,0.0133511348464619,0,0,0,0,0,0,1,0.00133511348464619,2,0.00267022696929239,4,0.00534045393858478,1,0.00133511348464619,1,0.00133511348464619,23,0.0307076101468625,0,0,9,0.0120160213618158,0,0,73.152,0.0976662216288385,13,0.0173564753004005,38,0.0507343124165554,0,0,2,0.00267022696929239,1,0.00133511348464619
"NORRKÖPING LASARETTSGATAN",202214,2022-04-08,980,104.428,0.106559183673469,25.724,0.0262489795918367,5.704,0.00582040816326531,1,0.00102040816326531,23,0.023469387755102,0,0,0,0,13,0.013265306122449,8,0.00816326530612245,12,0.0122448979591837,16,0.0163265306122449,98.724,0.100738775510204,23.724,0.0242081632653061,5.704,0.00582040816326531,1.02,0.00104081632653061,19,0.0193877551020408,0,0,1,0.00102040816326531,2,0.00204081632653061,21,0.0214285714285714,0,0,0,0,0,0,0,0,8,0.00816326530612245,5,0.00510204081632653,5,0.00510204081632653,3,0.00306122448979592,11,0.0112244897959184,1,0.00102040816326531,15,0.0153061224489796,1,0.00102040816326531,98.724,0.100738775510204,19,0.0193877551020408,45,0.0459183673469388,0,0,8,0.00816326530612245,3,0.00306122448979592
"NORRKÖPING LASARETTSGATAN",202214,2022-04-07,879,80.096,0.0911217292377702,31.048,0.0353219567690557,15.048,0.0171194539249147,5,0.00568828213879408,14,0.0159271899886234,0,0,0,0,9,0.0102389078498294,2,0.00227531285551763,0,0,4,0.00455062571103527,65.048,0.0740022753128555,24.048,0.027358361774744,15.048,0.0171194539249147,0,0,16,0.0182025028441411,0,0,5,0.00568828213879408,0,0,14,0.0159271899886234,0,0,0,0,0,0,0,0,6,0.0068259385665529,3,0.00341296928327645,1,0.00113765642775882,1,0.00113765642775882,0,0,0,0,4,0.00455062571103527,0,0,65.048,0.0740022753128555,16,0.0182025028441411,18,0.0204778156996587,0,0,6,0.0068259385665529,1,0.00113765642775882
"NORRKÖPING LASARETTSGATAN",202214,2022-04-06,970,104.596,0.107830927835052,40.804,0.0420659793814433,12.792,0.0131876288659794,0,0,18,0.0185567010309278,0,0,0,0,9,0.00927835051546392,4,0.00412371134020619,16,0.0164948453608247,4,0.00412371134020619,91.804,0.0946432989690722,17.804,0.0183546391752577,12.792,0.0131876288659794,1.012,0.00104329896907216,27,0.0278350515463918,0,0,0,0,2,0.00206185567010309,16,0.0164948453608247,0,0,0,0,0,0,0,0,8,0.00824742268041237,1,0.00103092783505155,3,0.00309278350515464,1,0.00103092783505155,12,0.0123711340206186,4,0.00412371134020619,3,0.00309278350515464,1,0.00103092783505155,91.804,0.0946432989690722,27,0.0278350515463918,38,0.0391752577319588,0,0,8,0.00824742268041237,1,0.00103092783505155
"NORRKÖPING LASARETTSGATAN",202214,2022-04-05,1027,112.492,0.109534566699124,26.246,0.025555988315482,8.246,0.00802921129503408,1,0.000973709834469328,12,0.0116845180136319,0,0,0,0,24,0.0233690360272639,3,0.00292112950340798,30,0.0292112950340798,8,0.00778967867575463,104.246,0.10150535540409,17.246,0.016792599805258,8.246,0.00802921129503408,0,0,18,0.0175267770204479,0,0,1,0.000973709834469328,0,0,12,0.0116845180136319,0,0,0,0,0,0,0,0,19,0.0185004868549172,5,0.00486854917234664,1,0.000973709834469328,2,0.00194741966893866,30,0.0292112950340798,0,0,8,0.00778967867575463,0,0,104.246,0.10150535540409,18,0.0175267770204479,48,0.0467380720545277,0,0,19,0.0185004868549172,2,0.00194741966893866
"NORRKÖPING LASARETTSGATAN",202214,2022-04-04,932,121.822,0.130710300429185,36.911,0.0396040772532189,11.911,0.0127800429184549,3,0.00321888412017167,18,0.01931330472103,0,0,0,0,8,0.00858369098712446,7,0.00751072961373391,29,0.0311158798283262,8,0.00858369098712446,109.911,0.11793025751073,22.911,0.0245826180257511,11.911,0.0127800429184549,0,0,25,0.0268240343347639,0,0,3,0.00321888412017167,0,0,18,0.01931330472103,0,0,0,0,0,0,0,0,4,0.00429184549356223,4,0.00429184549356223,4,0.00429184549356223,3,0.00321888412017167,27,0.0289699570815451,2,0.00214592274678112,6,0.00643776824034335,2,0.00214592274678112,109.911,0.11793025751073,25,0.0268240343347639,55,0.0590128755364807,0,0,4,0.00429184549356223,3,0.00321888412017167
"NORRKÖPING LASARETTSGATAN",202213,2022-04-03,835,136.997,0.164068263473054,33.077,0.0396131736526946,12.92,0.0154730538922156,2,0.00239520958083832,31,0.037125748502994,0,0,2,0.00239520958083832,17,0.0203592814371257,5,0.00598802395209581,31,0.037125748502994,3,0.00359281437125748,124.077,0.148595209580838,21.077,0.0252419161676647,12.92,0.0154730538922156,1.157,0.00138562874251497,19,0.0227544910179641,0,0,2,0.00239520958083832,2,0.00239520958083832,29,0.0347305389221557,0,0,0,0,0,0,2,0.00239520958083832,12,0.0143712574850299,5,0.00598802395209581,3,0.00359281437125748,2,0.00239520958083832,29,0.0347305389221557,2,0.00239520958083832,3,0.00359281437125748,0,0,124.077,0.148595209580838,19,0.0227544910179641,70,0.0838323353293413,0,0,12,0.0143712574850299,2,0.00239520958083832
"NORRKÖPING LASARETTSGATAN",202213,2022-04-02,844,103.826,0.123016587677725,33.42,0.0395971563981043,12.406,0.0146990521327014,3,0.00355450236966825,22,0.0260663507109005,0,0,0,0,9,0.0106635071090047,3,0.00355450236966825,5,0.00592417061611374,16,0.018957345971564,91.42,0.108317535545024,32.42,0.0384123222748815,12.406,0.0146990521327014,1.014,0.00120142180094787,20,0.023696682464455,0,0,3,0.00355450236966825,6,0.00710900473933649,16,0.018957345971564,0,0,0,0,0,0,0,0,7,0.00829383886255924,2,0.0023696682464455,1,0.00118483412322275,2,0.0023696682464455,3,0.00355450236966825,2,0.0023696682464455,15,0.0177725118483412,1,0.00118483412322275,91.42,0.108317535545024,20,0.023696682464455,30,0.0355450236966825,0,0,7,0.00829383886255924,2,0.0023696682464455
"NORRKÖPING LASARETTSGATAN",202213,2022-04-01,1047,135.619,0.129531041069723,46.47,0.0443839541547278,11.149,0.0106485195797517,1,0.000955109837631328,29,0.0276981852913085,0,0,0,0,9,0.00859598853868195,11,0.0105062082139446,16,0.0152817574021012,12,0.0114613180515759,124.47,0.118882521489971,32.47,0.0310124164278892,11.149,0.0106485195797517,8.321,0.00794746895893028,27,0.0257879656160458,0,0,1,0.000955109837631328,6,0.00573065902578797,23,0.0219675262655205,0,0,0,0,0,0,0,0,6,0.00573065902578797,3,0.00286532951289398,9,0.00859598853868195,2,0.00191021967526266,15,0.0143266475644699,1,0.000955109837631328,11,0.0105062082139446,1,0.000955109837631328,124.47,0.118882521489971,27,0.0257879656160458,57,0.0544412607449857,0,0,6,0.00573065902578797,2,0.00191021967526266
"NORRKÖPING LASARETTSGATAN",202213,2022-03-31,1048,109.36,0.104351145038168,34.812,0.0332175572519084,11.548,0.0110190839694656,5,0.00477099236641221,27,0.025763358778626,0,0,0,0,4,0.00381679389312977,5,0.00477099236641221,15,0.0143129770992366,7,0.0066793893129771,97.812,0.0933320610687023,36.812,0.0351259541984733,11.548,0.0110190839694656,13.264,0.0126564885496183,10,0.00954198473282443,0,0,5,0.00477099236641221,4,0.00381679389312977,23,0.0219465648854962,0,0,0,0,0,0,0,0,0,0,4,0.00381679389312977,2,0.00190839694656489,3,0.00286259541984733,12,0.0114503816793893,3,0.00286259541984733,6,0.00572519083969466,1,0.000954198473282443,97.812,0.0933320610687023,10,0.00954198473282443,48,0.0458015267175573,0,0,0,0,3,0.00286259541984733
"NORRKÖPING LASARETTSGATAN",202213,2022-03-30,1006,146.284,0.145411530815109,44.243,0.043979125248509,11.041,0.0109751491053678,2,0.00198807157057654,32,0.0318091451292246,0,0,0,0,10,0.0099403578528827,6,0.00596421471172962,33,0.0328031809145129,8,0.00795228628230616,135.243,0.134436381709742,27.243,0.0270805168986084,11.041,0.0109751491053678,6.202,0.00616500994035785,27,0.0268389662027833,0,0,2,0.00198807157057654,1,0.00099403578528827,31,0.0308151093439364,0,0,0,0,0,0,0,0,4,0.00397614314115308,6,0.00596421471172962,4,0.00397614314115308,2,0.00198807157057654,25,0.0248508946322068,8,0.00795228628230616,6,0.00596421471172962,2,0.00198807157057654,135.243,0.134436381709742,27,0.0268389662027833,75,0.0745526838966203,0,0,4,0.00397614314115308,2,0.00198807157057654
"NORRKÖPING LASARETTSGATAN",202213,2022-03-29,989,139.92,0.141476238624874,38.538,0.0389666329625885,15.382,0.0155530839231547,1,0.00101112234580384,35,0.0353892821031345,0,0,0,0,10,0.0101112234580384,4,0.00404448938321537,23,0.0232558139534884,13,0.0131445904954499,124.538,0.125923154701719,36.538,0.0369443882709808,15.382,0.0155530839231547,7.156,0.00723559150657229,16,0.0161779575328615,0,0,1,0.00101112234580384,8,0.00808897876643074,27,0.0273003033367037,0,0,0,0,0,0,0,0,7,0.0070778564206269,3,0.00303336703741153,3,0.00303336703741153,1,0.00101112234580384,16,0.0161779575328615,7,0.0070778564206269,11,0.0111223458038423,2,0.00202224469160768,124.538,0.125923154701719,16,0.0161779575328615,64,0.0647118301314459,0,0,7,0.0070778564206269,1,0.00101112234580384
"NORRKÖPING LASARETTSGATAN",202213,2022-03-28,1067,132.191,0.123890346766635,45.114,0.0422811621368322,9.077,0.00850702905342081,3,0.0028116213683224,22,0.0206185567010309,0,0,1,0.000937207122774133,12,0.0112464854732896,6,0.0056232427366448,29,0.0271790065604499,5,0.00468603561387067,123.114,0.115383317713215,19.114,0.0179137769447048,9.077,0.00850702905342081,1.037,0.000971883786316776,35,0.0328022492970947,0,0,3,0.0028116213683224,6,0.0056232427366448,16,0.0149953139643861,0,0,0,0,0,0,1,0.000937207122774133,9,0.0084348641049672,3,0.0028116213683224,5,0.00468603561387067,1,0.000937207122774133,26,0.0243673851921275,3,0.0028116213683224,4,0.00374882849109653,1,0.000937207122774133,123.114,0.115383317713215,35,0.0328022492970947,59,0.0552952202436739,0,0,9,0.0084348641049672,1,0.000937207122774133
