"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_OBS_snabbnudlar_Trianglen","kampanj_convrate_OBS_snabbnudlar_Trianglen","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_Veckans_klipp","skylttyp_convrate_Veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris"
"GÖTEBORG KORTEDALA TORG",202233,2022-08-16,2436,423.253,0.173749178981938,153.473,0.063002052545156,48.78,0.0200246305418719,5,0.00205254515599343,47,0.0192939244663383,0,0,0,0,1,0.000410509031198686,8,0.00328407224958949,7,0.0028735632183908,128,0.0525451559934319,25,0.0102627257799672,374.473,0.153724548440066,121.473,0.049865763546798,48.78,0.0200246305418719,41.693,0.0171153530377668,63,0.0258620689655172,0,0,5,0.00205254515599343,20,0.00821018062397373,27,0.0110837438423645,0,0,0,0,0,0,0,0,0,0,1,0.000410509031198686,4,0.00164203612479475,4,0.00164203612479475,7,0.0028735632183908,126,0.0517241379310345,2,0.000821018062397373,23,0.00944170771756979,2,0.000821018062397373,374.473,0.153724548440066,63,0.0258620689655172,186,0.0763546798029557,0,0,4,0.00164203612479475
"GÖTEBORG KORTEDALA TORG",202233,2022-08-15,2353,322.067,0.136875053123672,131.369,0.055830429239269,45.698,0.0194211644708882,5,0.00212494687632809,76,0.032299192520187,0,0,0,0,1,0.000424989375265618,5,0.00212494687632809,0,0,27,0.0114747131321717,31,0.0131746706332342,276.369,0.117453888652784,99.369,0.0422307692307692,45.698,0.0194211644708882,16.671,0.00708499787505312,69,0.0293242668933277,0,0,5,0.00212494687632809,34,0.014449638759031,42,0.017849553761156,0,0,0,0,0,0,0,0,0,0,1,0.000424989375265618,4,0.00169995750106247,1,0.000424989375265618,0,0,26,0.0110497237569061,1,0.000424989375265618,28,0.0118997025074373,3,0.00127496812579686,276.369,0.117453888652784,69,0.0293242668933277,104,0.0441988950276243,0,0,4,0.00169995750106247
"GÖTEBORG KORTEDALA TORG",202232,2022-08-14,2041,370.988,0.181767760901519,113.494,0.0556070553650172,37.494,0.0183704066634003,0,0,70,0.034296913277805,0,0,0,0,3,0.00146986771190593,11,0.00538951494365507,1,0.000489955903968643,103,0.0504654581087702,32,0.0156785889269966,333.494,0.163397354238119,72.494,0.0355188633023028,37.494,0.0183704066634003,0,0,76,0.0372366487016169,0,0,0,0,33,0.0161685448309652,37,0.0181283684468398,0,0,0,0,0,0,0,0,0,0,3,0.00146986771190593,9,0.00440960313571779,2,0.000979911807937286,1,0.000489955903968643,103,0.0504654581087702,0,0,31,0.0151886330230279,1,0.000489955903968643,333.494,0.163397354238119,76,0.0372366487016169,176,0.0862322390984811,0,0,9,0.00440960313571779
"GÖTEBORG KORTEDALA TORG",202232,2022-08-13,2143,354.585,0.165461969202053,137.298,0.0640681287914139,34.287,0.0159995333644424,3,0.00139990667288847,72,0.0335977601493234,0,0,0,0,5,0.00233317778814746,6,0.00279981334577695,7,0.00326644890340644,41,0.0191320578628091,49,0.0228651423238451,320.298,0.149462435837611,92.298,0.0430695286980868,34.287,0.0159995333644424,1.011,0.000471768548763416,102,0.0475968268782081,0,0,3,0.00139990667288847,34,0.0158656089594027,38,0.0177321511899207,0,0,0,0,0,0,0,0,0,0,5,0.00233317778814746,6,0.00279981334577695,0,0,7,0.00326644890340644,41,0.0191320578628091,0,0,45,0.0209986000933271,4,0.00186654223051797,320.298,0.149462435837611,102,0.0475968268782081,120,0.055996266915539,0,0,6,0.00279981334577695
"GÖTEBORG KORTEDALA TORG",202232,2022-08-12,2316,307.329,0.132698186528497,91.719,0.0396023316062176,3.61,0.0015587219343696,4,0.00172711571675302,95,0.0410189982728843,0,0,0,0,2,0.000863557858376511,1,0.000431778929188256,9,0.0038860103626943,36,0.0155440414507772,65,0.0280656303972366,303.719,0.131139464594128,75.719,0.0326938687392055,3.61,0.0015587219343696,1.109,0.000478842832469775,87,0.0375647668393782,0,0,4,0.00172711571675302,31,0.0133851468048359,64,0.0276338514680484,0,0,0,0,0,0,0,0,0,0,2,0.000863557858376511,0,0,1,0.000431778929188256,9,0.0038860103626943,36,0.0155440414507772,0,0,57,0.0246113989637306,8,0.00345423143350604,303.719,0.131139464594128,87,0.0375647668393782,141,0.060880829015544,0,0,0,0
"GÖTEBORG KORTEDALA TORG",202232,2022-08-11,2241,366.456,0.163523427041499,137.717,0.0614533690316823,19.739,0.00880812137438644,5,0.00223114680946006,55,0.0245426149040607,0,0,0,0,2,0.000892458723784025,5,0.00223114680946006,4,0.00178491744756805,99,0.0441767068273092,39,0.0174029451137885,346.717,0.154715305667113,66.717,0.0297710843373494,19.739,0.00880812137438644,0.978,0.000436412315930388,117,0.0522088353413655,0,0,5,0.00223114680946006,24,0.0107095046854083,31,0.0138331102186524,0,0,0,0,0,0,0,0,0,0,2,0.000892458723784025,2,0.000892458723784025,3,0.00133868808567604,4,0.00178491744756805,99,0.0441767068273092,0,0,36,0.0160642570281124,3,0.00133868808567604,346.717,0.154715305667113,117,0.0522088353413655,161,0.071842927264614,0,0,2,0.000892458723784025
"GÖTEBORG KORTEDALA TORG",202232,2022-08-10,2234,373.903,0.167369292748433,125.015,0.0559601611459266,40.888,0.0183025962399284,9,0.00402864816472695,50,0.0223813786929275,0,0,0,0,1,0.00044762757385855,19,0.00850492390331244,4,0.0017905102954342,84,0.0376007162041182,41,0.0183527305282005,333.015,0.149066696508505,94.015,0.0420837063563115,40.888,0.0183025962399284,2.127,0.000952103849597135,82,0.0367054610564011,0,0,9,0.00402864816472695,22,0.00984780662488809,28,0.0125335720680394,0,0,0,0,0,0,0,0,0,0,1,0.00044762757385855,18,0.00805729632945389,1,0.00044762757385855,4,0.0017905102954342,83,0.0371530886302596,1,0.00044762757385855,38,0.0170098478066249,3,0.00134288272157565,333.015,0.149066696508505,82,0.0367054610564011,139,0.0622202327663384,0,0,18,0.00805729632945389
"GÖTEBORG KORTEDALA TORG",202232,2022-08-09,2240,343.028,0.1531375,116.514,0.0520151785714286,46.514,0.0207651785714286,4,0.00178571428571429,50,0.0223214285714286,0,0,0,0,5,0.00223214285714286,13,0.00580357142857143,7,0.003125,58,0.0258928571428571,43,0.0191964285714286,296.514,0.132372321428571,98.514,0.0439794642857143,46.514,0.0207651785714286,0,0,70,0.03125,0,0,4,0.00178571428571429,27,0.0120535714285714,23,0.0102678571428571,0,0,0,0,0,0,0,0,0,0,5,0.00223214285714286,10,0.00446428571428571,3,0.00133928571428571,7,0.003125,58,0.0258928571428571,0,0,40,0.0178571428571429,3,0.00133928571428571,296.514,0.132372321428571,70,0.03125,118,0.0526785714285714,0,0,10,0.00446428571428571
"GÖTEBORG KORTEDALA TORG",202232,2022-08-08,2257,427.684,0.189492246344705,133.398,0.0591041205139566,49.286,0.0218369517058042,5,0.00221533008418254,84,0.0372175454142667,0,0,0,0,2,0.000886132033673017,9,0.00398759415152858,2,0.000886132033673017,106,0.0469649977846699,37,0.0163934426229508,378.398,0.167655294638901,94.398,0.0418245458573327,49.286,0.0218369517058042,1.112,0.000492689410722198,83,0.0367744793974302,0,0,5,0.00221533008418254,33,0.0146211785556048,51,0.0225963668586619,0,0,0,0,0,0,0,0,0,0,2,0.000886132033673017,4,0.00177226406734603,5,0.00221533008418254,2,0.000886132033673017,104,0.0460788657509969,2,0.000886132033673017,33,0.0146211785556048,4,0.00177226406734603,378.398,0.167655294638901,83,0.0367744793974302,197,0.0872840053167922,0,0,4,0.00177226406734603
"GÖTEBORG KORTEDALA TORG",202231,2022-08-07,1944,354.244,0.182224279835391,101.122,0.0520174897119342,44.122,0.0226965020576132,2,0.00102880658436214,43,0.022119341563786,0,0,0,0,4,0.00205761316872428,17,0.00874485596707819,3,0.00154320987654321,97,0.0498971193415638,43,0.022119341563786,310.122,0.159527777777778,93.122,0.0479022633744856,44.122,0.0226965020576132,0,0,57,0.029320987654321,0,0,2,0.00102880658436214,21,0.0108024691358025,22,0.0113168724279835,0,0,0,0,0,0,0,0,0,0,4,0.00205761316872428,12,0.00617283950617284,5,0.00257201646090535,3,0.00154320987654321,95,0.0488683127572016,2,0.00102880658436214,34,0.0174897119341564,9,0.00462962962962963,310.122,0.159527777777778,57,0.029320987654321,148,0.0761316872427984,0,0,12,0.00617283950617284
"GÖTEBORG KORTEDALA TORG",202231,2022-08-06,2023,387.207,0.191402372713791,118.618,0.0586347009391992,33.589,0.0166035590706871,10,0.00494315373208107,59,0.0291646070192783,0,0,0,0,1,0.000494315373208107,16,0.00790904597132971,6,0.00296589223924864,82,0.0405338606030648,61,0.0301532377656945,353.618,0.174798813643104,106.618,0.0527029164607019,33.589,0.0166035590706871,1.029,0.000508650519031142,84,0.041522491349481,0,0,10,0.00494315373208107,38,0.0187839841819081,21,0.0103806228373702,0,0,0,0,0,0,0,0,0,0,1,0.000494315373208107,12,0.00593178447849728,4,0.00197726149283243,6,0.00296589223924864,81,0.0400395452298567,1,0.000494315373208107,53,0.0261987147800297,8,0.00395452298566485,353.618,0.174798813643104,84,0.041522491349481,151,0.0746416213544241,0,0,12,0.00593178447849728
"GÖTEBORG KORTEDALA TORG",202231,2022-08-05,2241,327.579,0.146175368139224,110.388,0.0492583668005355,42.191,0.0188268630075859,5,0.00223114680946006,57,0.0254350736278447,0,0,0,0,1,0.000446229361892012,16,0.0071396697902722,3,0.00133868808567604,47,0.0209727800089246,46,0.0205265506470326,285.388,0.127348505131638,96.388,0.0430111557340473,42.191,0.0188268630075859,2.197,0.000980365908076752,66,0.0294511378848728,0,0,5,0.00223114680946006,29,0.0129406514948684,28,0.0124944221329764,0,0,0,0,0,0,0,0,0,0,1,0.000446229361892012,11,0.00490852298081214,5,0.00223114680946006,3,0.00133868808567604,46,0.0205265506470326,1,0.000446229361892012,42,0.0187416331994645,4,0.00178491744756805,285.388,0.127348505131638,66,0.0294511378848728,112,0.0499776885319054,0,0,11,0.00490852298081214
"GÖTEBORG KORTEDALA TORG",202231,2022-08-04,1864,276.79,0.148492489270386,99.226,0.0532328326180257,28.564,0.0153240343347639,3,0.00160944206008584,36,0.01931330472103,0,0,0,0,1,0.000536480686695279,8,0.00429184549356223,6,0.00321888412017167,67,0.0359442060085837,28,0.0150214592274678,248.226,0.133168454935622,81.226,0.0435761802575107,28.564,0.0153240343347639,20.662,0.0110847639484979,50,0.0268240343347639,0,0,3,0.00160944206008584,16,0.00858369098712446,20,0.0107296137339056,0,0,0,0,0,0,0,0,0,0,1,0.000536480686695279,7,0.00375536480686695,1,0.000536480686695279,6,0.00321888412017167,67,0.0359442060085837,0,0,27,0.0144849785407725,1,0.000536480686695279,248.226,0.133168454935622,50,0.0268240343347639,110,0.0590128755364807,0,0,7,0.00375536480686695
"GÖTEBORG KORTEDALA TORG",202231,2022-08-03,2040,327.914,0.160742156862745,134.7,0.0660294117647059,36.214,0.0177519607843137,6,0.00294117647058824,28,0.0137254901960784,0,0,0,0,2,0.000980392156862745,12,0.00588235294117647,0,0,74,0.0362745098039216,35,0.017156862745098,291.7,0.142990196078431,100.7,0.0493627450980392,36.214,0.0177519607843137,21.486,0.0105323529411765,77,0.0377450980392157,0,0,6,0.00294117647058824,15,0.00735294117647059,13,0.00637254901960784,0,0,0,0,0,0,0,0,0,0,2,0.000980392156862745,7,0.00343137254901961,5,0.00245098039215686,0,0,73,0.0357843137254902,1,0.000490196078431373,34,0.0166666666666667,1,0.000490196078431373,291.7,0.142990196078431,77,0.0377450980392157,107,0.0524509803921569,0,0,7,0.00343137254901961
"GÖTEBORG KORTEDALA TORG",202231,2022-08-02,2072,361.075,0.174263996138996,102.764,0.0495965250965251,31.311,0.0151114864864865,5,0.00241312741312741,42,0.0202702702702703,0,0,0,0,0,0,10,0.00482625482625483,2,0.000965250965250965,122,0.0588803088803089,46,0.0222007722007722,329.764,0.15915250965251,95.764,0.0462181467181467,31.311,0.0151114864864865,13.453,0.00649276061776062,58,0.027992277992278,0,0,5,0.00241312741312741,17,0.0082046332046332,25,0.0120656370656371,0,0,0,0,0,0,0,0,0,0,0,0,9,0.00434362934362934,1,0.000482625482625483,2,0.000965250965250965,121,0.0583976833976834,1,0.000482625482625483,39,0.0188223938223938,7,0.00337837837837838,329.764,0.15915250965251,58,0.027992277992278,167,0.0805984555984556,0,0,9,0.00434362934362934
"GÖTEBORG KORTEDALA TORG",202231,2022-08-01,2200,365.969,0.166349545454545,113.966,0.0518027272727273,28.003,0.0127286363636364,6,0.00272727272727273,52,0.0236363636363636,0,0,0,0,2,0.000909090909090909,14,0.00636363636363636,0,0,105,0.0477272727272727,45,0.0204545454545455,337.966,0.153620909090909,95.966,0.0436209090909091,28.003,0.0127286363636364,14.963,0.00680136363636364,71,0.0322727272727273,0,0,6,0.00272727272727273,24,0.0109090909090909,28,0.0127272727272727,0,0,0,0,0,0,0,0,0,0,2,0.000909090909090909,13,0.00590909090909091,1,0.000454545454545455,0,0,101,0.0459090909090909,4,0.00181818181818182,42,0.0190909090909091,3,0.00136363636363636,337.966,0.153620909090909,71,0.0322727272727273,158,0.0718181818181818,0,0,13,0.00590909090909091
"GÖTEBORG KORTEDALA TORG",202230,2022-07-31,1943,318.643,0.163995367987648,122.821,0.0632120432321153,30.822,0.0158630983015955,4,0.00205867215645908,26,0.013381369016984,0,0,0,0,2,0.00102933607822954,10,0.00514668039114771,0,0,65,0.0334534225424601,58,0.0298507462686567,287.821,0.148132269686053,101.821,0.0524040144107051,30.822,0.0158630983015955,6.999,0.00360216160576428,85,0.0437467833247555,0,0,4,0.00205867215645908,17,0.00874935666495111,9,0.00463201235203294,0,0,0,0,0,0,0,0,0,0,2,0.00102933607822954,6,0.00308800823468863,4,0.00205867215645908,0,0,65,0.0334534225424601,0,0,52,0.0267627380339681,6,0.00308800823468863,287.821,0.148132269686053,85,0.0437467833247555,95,0.0488934637159032,0,0,6,0.00308800823468863
"GÖTEBORG KORTEDALA TORG",202230,2022-07-30,2041,316.068,0.154859382655561,102.484,0.0502126408623224,26.584,0.0130249877511024,3,0.00146986771190593,33,0.0161685448309652,0,0,0,0,0,0,10,0.00489955903968643,4,0.00195982361587457,75,0.0367466927976482,62,0.0303772660460559,289.484,0.141834394904459,96.484,0.0472729054385105,26.584,0.0130249877511024,4.9,0.00240078392944635,71,0.0347868691817736,0,0,3,0.00146986771190593,14,0.006859382655561,19,0.00930916217540421,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0034296913277805,3,0.00146986771190593,4,0.00195982361587457,73,0.0357667809897109,2,0.000979911807937286,54,0.0264576188143067,8,0.00391964723174914,289.484,0.141834394904459,71,0.0347868691817736,115,0.0563449289563939,0,0,7,0.0034296913277805
"GÖTEBORG KORTEDALA TORG",202230,2022-07-29,2098,350.497,0.167062440419447,114.277,0.0544694947569113,26.22,0.0124976167778837,6,0.00285986653956149,48,0.0228789323164919,0,0,0,0,0,0,13,0.00619637750238322,3,0.00142993326978074,66,0.0314585319351764,74,0.0352716873212583,324.277,0.154564823641563,115.277,0.0549461391801716,26.22,0.0124976167778837,9.057,0.00431696854146806,79,0.0376549094375596,0,0,6,0.00285986653956149,21,0.0100095328884652,27,0.0128693994280267,0,0,0,0,0,0,0,0,0,0,0,0,10,0.00476644423260248,3,0.00142993326978074,3,0.00142993326978074,63,0.0300285986653956,3,0.00142993326978074,70,0.0333651096282174,4,0.00190657769304099,324.277,0.154564823641563,79,0.0376549094375596,120,0.0571973307912297,0,0,10,0.00476644423260248
"GÖTEBORG KORTEDALA TORG",202230,2022-07-28,2127,339.111,0.159431593794076,139.6,0.0656323460272684,25.511,0.0119938881053126,4,0.00188058298072402,38,0.0178655383168782,0,0,0,0,1,0.000470145745181006,9,0.00423131170662906,4,0.00188058298072402,85,0.0399623883403855,33,0.0155148095909732,313.6,0.147437705688764,75.6,0.0355430183356841,25.511,0.0119938881053126,12.089,0.00568359191349318,102,0.0479548660084626,0,0,4,0.00188058298072402,16,0.0075223319228961,22,0.0103432063939821,0,0,0,0,0,0,0,0,0,0,1,0.000470145745181006,5,0.00235072872590503,4,0.00188058298072402,4,0.00188058298072402,85,0.0399623883403855,0,0,29,0.0136342266102492,4,0.00188058298072402,313.6,0.147437705688764,102,0.0479548660084626,131,0.0615890926187118,0,0,5,0.00235072872590503
"GÖTEBORG KORTEDALA TORG",202230,2022-07-27,2112,311.993,0.147723958333333,97.009,0.0459322916666667,34.984,0.0165643939393939,6,0.00284090909090909,33,0.015625,0,0,0,0,2,0.000946969696969697,14,0.00662878787878788,8,0.00378787878787879,86,0.040719696969697,31,0.0146780303030303,277.009,0.131159564393939,75.009,0.035515625,34.984,0.0165643939393939,1.025,0.00048532196969697,61,0.0288825757575758,0,0,6,0.00284090909090909,17,0.00804924242424242,16,0.00757575757575758,0,0,0,0,0,0,0,0,0,0,2,0.000946969696969697,11,0.00520833333333333,3,0.00142045454545455,8,0.00378787878787879,85,0.0402462121212121,1,0.000473484848484848,26,0.0123106060606061,5,0.00236742424242424,277.009,0.131159564393939,61,0.0288825757575758,130,0.0615530303030303,0,0,11,0.00520833333333333
"GÖTEBORG KORTEDALA TORG",202230,2022-07-26,2208,356.756,0.161574275362319,111.878,0.050669384057971,43.878,0.0198722826086957,4,0.00181159420289855,60,0.0271739130434783,0,0,0,0,0,0,12,0.00543478260869565,4,0.00181159420289855,74,0.0335144927536232,47,0.021286231884058,312.878,0.141701992753623,94.878,0.0429701086956522,43.878,0.0198722826086957,0,0,68,0.0307971014492754,0,0,4,0.00181159420289855,25,0.0113224637681159,35,0.0158514492753623,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0036231884057971,4,0.00181159420289855,4,0.00181159420289855,74,0.0335144927536232,0,0,44,0.0199275362318841,3,0.00135869565217391,312.878,0.141701992753623,68,0.0307971014492754,142,0.0643115942028985,0,0,8,0.0036231884057971
"GÖTEBORG KORTEDALA TORG",202230,2022-07-25,2093,398.736,0.190509316770186,113.868,0.054404204491161,33.868,0.0161815575728619,7,0.00334448160535117,76,0.0363115145723841,0,0,0,0,3,0.00143334925943622,15,0.00716674629718108,10,0.00477783086478739,117,0.0559006211180124,23,0.010989010989011,364.868,0.174327759197324,66.868,0.0319483994266603,33.868,0.0161815575728619,0,0,80,0.0382226469182991,0,0,7,0.00334448160535117,30,0.0143334925943622,46,0.021978021978022,0,0,0,0,0,0,0,0,0,0,3,0.00143334925943622,11,0.00525561395126613,4,0.00191113234591495,10,0.00477783086478739,115,0.0549450549450549,2,0.000955566172957477,19,0.00907787864309603,4,0.00191113234591495,364.868,0.174327759197324,80,0.0382226469182991,207,0.0989010989010989,0,0,11,0.00525561395126613
"GÖTEBORG KORTEDALA TORG",202229,2022-07-24,1918,428.928,0.223632950990615,113.968,0.0594202294056309,35.96,0.0187486965589155,2,0.00104275286757039,43,0.0224191866527633,0,0,0,0,1,0.000521376433785193,11,0.00573514077163712,91,0.0474452554744526,99,0.0516162669447341,32,0.0166840458811262,392.968,0.2048842544317,71.968,0.0375224191866528,35.96,0.0187486965589155,1.008,0.000525547445255474,77,0.0401459854014599,0,0,2,0.00104275286757039,12,0.00625651720542232,31,0.016162669447341,0,0,0,0,0,0,0,0,0,0,1,0.000521376433785193,9,0.00469238790406674,2,0.00104275286757039,91,0.0474452554744526,97,0.0505735140771637,2,0.00104275286757039,28,0.0145985401459854,4,0.00208550573514077,392.968,0.2048842544317,77,0.0401459854014599,235,0.12252346193952,0,0,9,0.00469238790406674
"GÖTEBORG KORTEDALA TORG",202229,2022-07-23,1932,387.478,0.200557971014493,95.239,0.0492955486542443,30.239,0.0156516563146998,2,0.0010351966873706,46,0.0238095238095238,0,0,0,0,0,0,6,0.0031055900621118,103,0.0533126293995859,56,0.0289855072463768,49,0.0253623188405797,357.239,0.184906314699793,81.239,0.0420491718426501,30.239,0.0156516563146998,0,0,65,0.0336438923395445,0,0,2,0.0010351966873706,14,0.0072463768115942,32,0.0165631469979296,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0010351966873706,4,0.0020703933747412,103,0.0533126293995859,55,0.0284679089026915,1,0.0005175983436853,38,0.0196687370600414,11,0.0056935817805383,357.239,0.184906314699793,65,0.0336438923395445,209,0.108178053830228,0,0,2,0.0010351966873706
"GÖTEBORG KORTEDALA TORG",202229,2022-07-22,2079,457.243,0.219934102934103,115.132,0.0553785473785474,45.111,0.0216984126984127,7,0.00336700336700337,76,0.0365560365560366,0,0,0,0,1,0.000481000481000481,2,0.000962000962000962,100,0.0481000481000481,70,0.0336700336700337,41,0.0197210197210197,412.132,0.19823569023569,95.132,0.0457585377585378,45.111,0.0216984126984127,1.021,0.000491101491101491,69,0.0331890331890332,0,0,7,0.00336700336700337,18,0.00865800865800866,58,0.0278980278980279,0,0,0,0,0,0,0,0,0,0,1,0.000481000481000481,2,0.000962000962000962,0,0,100,0.0481000481000481,70,0.0336700336700337,0,0,38,0.0182780182780183,3,0.00144300144300144,412.132,0.19823569023569,69,0.0331890331890332,246,0.118326118326118,0,0,2,0.000962000962000962
"GÖTEBORG KORTEDALA TORG",202229,2022-07-21,2162,439.72,0.203385753931545,95.36,0.0441073080481036,23.36,0.0108048103607771,5,0.00231267345050879,64,0.0296022201665125,0,0,0,0,0,0,4,0.00185013876040703,116,0.0536540240518039,106,0.0490286771507863,26,0.0120259019426457,416.36,0.192580943570768,54.36,0.0251433857539315,23.36,0.0108048103607771,0,0,72,0.0333024976873266,0,0,5,0.00231267345050879,40,0.0185013876040703,24,0.0111008325624422,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00138760407030527,1,0.000462534690101758,116,0.0536540240518039,103,0.047641073080481,3,0.00138760407030527,24,0.0111008325624422,2,0.000925069380203515,416.36,0.192580943570768,72,0.0333024976873266,287,0.132747456059204,0,0,3,0.00138760407030527
"GÖTEBORG KORTEDALA TORG",202229,2022-07-20,2159,465.488,0.215603520148217,100.744,0.0466623436776285,30.744,0.0142399258916165,0,0,67,0.031032885595183,0,0,0,0,1,0.000463177396943029,63,0.0291801760074108,87,0.0402964335340435,74,0.0342751273737842,42,0.0194534506716072,434.744,0.2013635942566,73.744,0.0341565539601667,30.744,0.0142399258916165,0,0,70,0.032422417786012,0,0,0,0,32,0.0148216767021769,35,0.016211208893006,0,0,0,0,0,0,0,0,0,0,1,0.000463177396943029,61,0.0282538212135248,2,0.000926354793886058,87,0.0402964335340435,71,0.0328855951829551,3,0.00138953219082909,36,0.0166743862899491,6,0.00277906438165818,434.744,0.2013635942566,70,0.032422417786012,230,0.106530801296897,0,0,61,0.0282538212135248
"GÖTEBORG KORTEDALA TORG",202229,2022-07-19,2309,544.557,0.235841056734517,104.292,0.0451676050238198,37.265,0.0161390212213079,3,0.00129926375054136,75,0.032481593763534,0,0,0,0,2,0.00086617583369424,25,0.010827197921178,132,0.0571676050238198,129,0.0558683412732785,37,0.0160242529233434,507.292,0.219702035513209,80.292,0.034773495019489,37.265,0.0161390212213079,1.027,0.000444781290601992,66,0.0285838025119099,0,0,3,0.00129926375054136,24,0.0103941100043309,51,0.0220874837592031,0,0,0,0,0,0,0,0,0,0,2,0.00086617583369424,22,0.00952793417063664,3,0.00129926375054136,132,0.0571676050238198,127,0.0550021654395842,2,0.00086617583369424,32,0.0138588133391078,5,0.0021654395842356,507.292,0.219702035513209,66,0.0285838025119099,339,0.146816803811174,0,0,22,0.00952793417063664
"GÖTEBORG KORTEDALA TORG",202229,2022-07-18,2252,606.87,0.269480461811723,115.935,0.0514809058614565,29.935,0.0132926287744227,5,0.0022202486678508,81,0.035968028419183,0,0,0,0,2,0.00088809946714032,41,0.0182060390763766,131,0.0581705150976909,146,0.0648312611012433,55,0.0244227353463588,576.935,0.2561878330373,91.935,0.0408237122557726,29.935,0.0132926287744227,0,0,86,0.0381882770870337,0,0,5,0.0022202486678508,22,0.00976909413854352,59,0.0261989342806394,0,0,0,0,0,0,0,0,0,0,2,0.00088809946714032,39,0.0173179396092362,2,0.00088809946714032,131,0.0581705150976909,145,0.0643872113676732,1,0.00044404973357016,52,0.0230905861456483,3,0.00133214920071048,576.935,0.2561878330373,86,0.0381882770870337,360,0.159857904085258,0,0,39,0.0173179396092362
"GÖTEBORG KORTEDALA TORG",202228,2022-07-17,1932,374.91,0.194052795031056,99.955,0.0517365424430642,48.955,0.0253390269151139,6,0.0031055900621118,57,0.0295031055900621,0,0,0,0,1,0.0005175983436853,48,0.0248447204968944,2,0.0010351966873706,74,0.0383022774327122,38,0.0196687370600414,325.955,0.168713768115942,93.955,0.0486309523809524,48.955,0.0253390269151139,0,0,51,0.0263975155279503,0,0,6,0.0031055900621118,25,0.0129399585921325,32,0.0165631469979296,0,0,0,0,0,0,0,0,0,0,1,0.0005175983436853,44,0.0227743271221532,4,0.0020703933747412,2,0.0010351966873706,73,0.0377846790890269,1,0.0005175983436853,34,0.0175983436853002,4,0.0020703933747412,325.955,0.168713768115942,51,0.0263975155279503,137,0.0709109730848861,0,0,44,0.0227743271221532
