"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"GÖTEBORG MAJORNA",202233,10276,981.27,0.095491436356559,133.135,0.0129559166991047,177.135,0.0172377384196185,62,0.00603347606072402,44,0.00428182172051382,0,0,0,0,18,0.0017516543402102,118,0.011483067341378,94,0.0091475282210977,207,0.0201440249124173,128,0.0124562086414947,857.135,0.0834113468275594,461.135,0.044874951342935,124.135,0.0120800895289996,0,0,9,0.000875827170105099,53,0.00515764889061892,62,0.00603347606072402,0,0,44,0.00428182172051382,0,0,0,0,0,0,0,0,0,0,39,0.00379525107045543,6,0.000583884780070066,91,0.00885558583106267,162,0.0157648890618918,139,0.0135266640716232,74,0.00720124562086415,54,0.0052549630206306,857.135,0.0834113468275594,9,0.000875827170105099,80,0.00778513040093422,6,0.000583884780070066,301,0.029291553133515
"GÖTEBORG MAJORNA",202232,9776,1239.35,0.126774754500818,137.675,0.0140829582651391,320.675,0.0328022708674304,60,0.00613747954173486,10,0.00102291325695581,0,0,0,0,5,0.000511456628477905,262,0.0268003273322422,82,0.00838788870703764,222,0.022708674304419,140,0.0143207855973813,1111.675,0.113714709492635,580.675,0.0593980155482815,127.675,0.0130600450081833,0,0,10,0.00102291325695581,193,0.0197422258592471,60,0.00613747954173486,0,0,10,0.00102291325695581,0,0,0,0,0,0,0,0,0,0,19,0.00194353518821604,5,0.000511456628477905,243,0.0248567921440262,124,0.012684124386252,180,0.0184124386252046,56,0.00572831423895254,84,0.0085924713584288,1111.675,0.113714709492635,10,0.00102291325695581,212,0.0216857610474632,5,0.000511456628477905,304,0.0310965630114566
"GÖTEBORG MAJORNA",202231,8391,1013.26,0.120755571445596,264.13,0.0314777738052675,152.13,0.018130139435109,89,0.010606602312001,14,0.00166845429626981,7,0.000834227148134906,0,0,11,0.00131092837564057,108,0.0128709331426528,96,0.0114408294601359,173,0.0206173280896198,99,0.0117983553807651,894.13,0.106558217137409,551.13,0.0656810868787987,119.13,0.0141973543081873,135,0.0160886664283161,10,0.00119175306876415,33,0.0039327851269217,89,0.010606602312001,0,0,14,0.00166845429626981,7,0.000834227148134906,0,0,0,0,0,0,0,0,23,0.00274103205815755,6,0.000715051841258491,90,0.0107257776188774,146,0.0173995948039566,123,0.0146585627457991,55,0.00655464187820284,44,0.00524371350256227,894.13,0.106558217137409,10,0.00119175306876415,58,0.00691216779883208,6,0.000715051841258491,269,0.0320581575497557
"GÖTEBORG MAJORNA",202230,8061,829.13,0.102856965637018,106.065,0.0131577967994045,171.065,0.0212213124922466,56,0.00694702890460241,20,0.00248108175164372,0,0,0,0,11,0.00136459496340404,99,0.0122813546706364,62,0.00769135343009552,192,0.0238183848157797,112,0.0138940578092048,742.065,0.0920561965016747,373.065,0.0462802381838482,87.065,0.010800769135343,9,0.00111648678823967,10,0.00124054087582186,84,0.0104205433569036,56,0.00694702890460241,0,0,20,0.00248108175164372,0,0,0,0,0,0,0,0,0,0,14,0.0017367572261506,9,0.00111648678823967,87,0.0107927056196502,117,0.0145143282471157,137,0.0169954099987595,69,0.00855973204317082,43,0.00533432576603399,742.065,0.0920561965016747,10,0.00124054087582186,96,0.0119091924078898,9,0.00111648678823967,254,0.0315097382458752
"GÖTEBORG MAJORNA",202229,8585,964.93,0.112397204426325,89.965,0.0104793244030285,319.965,0.0372702387885847,66,0.00768782760629004,17,0.00198019801980198,1,0.00011648223645894,0,0,7,0.00081537565521258,133,0.015492137449039,47,0.00547466511357018,194,0.0225975538730344,90,0.0104834012813046,883.965,0.102966220151427,370.965,0.0432108328479907,80.965,0.00943098427489808,2,0.00023296447291788,7,0.00081537565521258,239,0.0278392545136867,66,0.00768782760629004,0,0,17,0.00198019801980198,1,0.00011648223645894,0,0,0,0,0,0,0,0,18,0.00209668025626092,7,0.00081537565521258,115,0.0133954571927781,89,0.0103669190448457,152,0.0177052999417589,47,0.00547466511357018,43,0.00500873616773442,883.965,0.102966220151427,7,0.00081537565521258,258,0.0300524170064065,7,0.00081537565521258,241,0.0280722189866045
"GÖTEBORG MAJORNA",202228,8345,869.84,0.104234871180348,226.42,0.0271324146195327,134.42,0.0161078490113841,48,0.00575194727381666,11,0.00131815458358298,11,0.00131815458358298,0,0,9,0.00107849011384062,99,0.0118633912522469,59,0.00707010185739964,160,0.0191731575793889,112,0.0134212103055722,781.42,0.0936393049730377,463.42,0.0555326542840024,88.42,0.0105955662073098,124,0.0148591971240264,14,0.00167765128819652,46,0.0055122828040743,48,0.00575194727381666,0,0,11,0.00131815458358298,11,0.00131815458358298,0,0,0,0,0,0,0,0,19,0.00227681246255243,9,0.00107849011384062,80,0.00958657878969443,75,0.00898741761533853,144,0.01725584182145,68,0.00814859197124026,44,0.00527261833433194,781.42,0.0936393049730378,14,0.00167765128819652,76,0.00910724985020971,9,0.00107849011384062,219,0.0262432594367885
"GÖTEBORG MAJORNA",202227,8541,1028.42,0.120409788081021,148.21,0.0173527689966046,263.21,0.0308172345158647,53,0.00620536236974593,13,0.0015220700152207,0,0,0,0,10,0.00117082308863131,93,0.0108886547242712,181,0.0211918979042267,158,0.0184990048003747,109,0.0127619716660813,922.21,0.107974476056668,360.21,0.0421742184755883,106.21,0.0124353120243531,0,0,42,0.00491745697225149,157,0.0183819224915115,53,0.00620536236974593,0,0,13,0.0015220700152207,0,0,0,0,0,0,0,0,0,0,14,0.00163915232408383,10,0.00117082308863131,79,0.00924950240018733,200,0.0234164617726262,139,0.0162744409319752,69,0.00807867931155602,40,0.00468329235452523,922.21,0.107974476056668,42,0.00491745697225149,171,0.0200210748155954,10,0.00117082308863131,339,0.0396909027046013
"GÖTEBORG MAJORNA",202226,8971,797.96,0.0889488351354364,132.48,0.0147675844387471,134.48,0.0149905250250808,60,0.00668821759001226,9,0.00100323263850184,0,0,0,0,7,0.000780292052168097,93,0.010366737264519,79,0.00880615316018281,189,0.0210678854085386,94,0.0104782075576859,709.48,0.0790859435960317,333.48,0.0371731133652882,88.48,0.00986289153940475,0,0,44,0.00490469289934232,46,0.00512763348567607,60,0.00668821759001226,0,0,9,0.00100323263850184,0,0,0,0,0,0,0,0,0,0,15,0.00167205439750307,5,0.000557351465834355,80,0.00891762345334968,86,0.00958644521235091,182,0.0202875933563705,57,0.00635380671051165,37,0.00412440084717423,709.48,0.0790859435960317,44,0.00490469289934232,59,0.00657674729684539,5,0.000557351465834355,268,0.0298740385687214
"GÖTEBORG MAJORNA",202225,8699,832.02,0.0956454764915508,158.01,0.0181641567996321,140.01,0.0160949534429245,72,0.00827681342683067,8,0.000919645936314519,0,0,0,0,7,0.000804690194275204,89,0.010231061041499,65,0.00747212323255547,192,0.0220715024715485,101,0.0116105299459708,747.01,0.0858730888607886,412.01,0.0473629152776181,85.01,0.00977238763076216,64,0.00735716749051615,9,0.00103460167835383,55,0.00632256581216232,72,0.00827681342683067,7,0.000804690194275204,1,0.000114955742039315,0,0,0,0,0,0,0,0,0,0,15,0.00172433613058972,3,0.000344867226117945,78,0.00896654787906656,111,0.0127600873663639,146,0.01678353833774,57,0.00655247729624095,44,0.00505805264972985,747.01,0.0858730888607886,9,0.00103460167835383,66,0.00758707897459478,3,0.000344867226117945,257,0.0295436257041039
"GÖTEBORG MAJORNA",202224,9683,941.74,0.0972570484354023,256.37,0.0264762986677683,124.37,0.0128441598678096,76,0.007848807187855,23,0.00237529691211401,0,0,0,0,13,0.00134255912423836,85,0.0087782711969431,92,0.00950118764845606,191,0.0197252917484251,81,0.00836517608179283,843.37,0.0870980068160694,502.37,0.0518816482495095,98.37,0.0101590416193329,147,0.0151812454817722,11,0.00113601156666322,26,0.00268511824847671,76,0.007848807187855,16,0.00165238046060105,7,0.000722916451512961,0,0,0,0,0,0,0,0,0,0,14,0.00144583290302592,10,0.00103273778787566,74,0.00764225963027987,111,0.0114633894454198,172,0.0177630899514613,48,0.00495714138180316,33,0.00340803469998967,843.37,0.0870980068160694,11,0.00113601156666322,37,0.00382112981513994,10,0.00103273778787566,283,0.0292264793968811
"GÖTEBORG MAJORNA",202223,9392,1000.69,0.10654706132879,124.345,0.0132394591141397,131.345,0.0139847742759796,86,0.00915672913117547,16,0.00170357751277683,4,0.000425894378194208,0,0,18,0.00191652470187394,110,0.0117120954003407,102,0.0108603066439523,266,0.0283219761499148,143,0.0152257240204429,892.345,0.0950111797274276,461.345,0.0491210604770017,108.345,0.0115358816013629,5,0.00053236797274276,11,0.00117120954003407,23,0.0024488926746167,86,0.00915672913117547,0,0,16,0.00170357751277683,4,0.000425894378194208,0,0,0,0,0,0,0,0,35,0.00372657580919932,4,0.000425894378194208,89,0.00947614991482112,155,0.0165034071550256,213,0.0226788756388416,72,0.00766609880749574,71,0.00755962521294719,892.345,0.0950111797274276,11,0.00117120954003407,48,0.00511073253833049,4,0.000425894378194208,368,0.0391822827938671
"GÖTEBORG MAJORNA",202222,9471,1248.99,0.131875197972759,119.995,0.0126697286453384,168.995,0.0178434167458558,78,0.00823566677225214,10,0.0010558547143913,11,0.00116144018583043,0,0,370,0.0390666244324781,87,0.00918593601520431,86,0.00908035054376518,181,0.0191109703304825,137,0.0144652095871608,1138.995,0.120261324041812,762.995,0.080561186780699,109.995,0.0116138739309471,0,0,10,0.0010558547143913,59,0.00622954281490867,78,0.00823566677225214,0,0,10,0.0010558547143913,11,0.00116144018583043,0,0,0,0,0,0,0,0,371,0.0391722099039172,14,0.00147819660014782,72,0.00760215394361736,135,0.0142540386442825,132,0.0139372822299652,68,0.00717981205786084,69,0.00728539752929997,1138.995,0.120261324041812,10,0.0010558547143913,85,0.00897476507232605,14,0.00147819660014782,267,0.0281913208742477
"GÖTEBORG MAJORNA",202221,9444,1469.34,0.155584498094028,113.67,0.0120362134688691,447.67,0.0474025836509953,85,0.0090004235493435,244,0.0258365099534096,0,0,0,0,95,0.0100592969080898,98,0.0103769589157137,92,0.0097416349004659,177,0.0187420584498094,117,0.0123888182973316,1366.67,0.14471304531978,634.67,0.067203515459551,102.67,0.0108714527742482,0,0,11,0.00116476069462092,345,0.0365311308767471,85,0.0090004235493435,238,0.0252011859381618,6,0.000635324015247776,0,0,0,0,0,0,0,0,0,0,26,0.00275307073274036,88,0.00931808555696739,79,0.00836509953409572,133,0.0140830156713257,136,0.0144006776789496,49,0.00518847945785684,68,0.0072003388394748,1366.67,0.14471304531978,11,0.00116476069462092,364,0.0385429902583651,88,0.00931808555696739,269,0.0284836933502753
"GÖTEBORG KORTEDALA TORG",202245,16810,12671.468,0.753805353955979,4157.734,0.247336942296252,3369.734,0.20046008328376,164,0.00975609756097561,2789,0.165913146936347,4,0.000237953599048186,0,0,1333,0.0792980368828079,285,0.0169541939321832,86,0.00511600237953599,192,0.0114217727543129,291,0.0173111243307555,9693.734,0.576664723378941,7803.734,0.464231647828673,2977.734,0.177140630577037,66,0.00392623438429506,1114,0.0662700773349197,392,0.0233194527067222,164,0.00975609756097561,2388,0.142058298631767,401,0.0238548483045806,4,0.000237953599048186,0,0,0,0,0,0,0,0,1397,0.0831052944675788,19,0.00113027959547888,202,0.0120166567519334,159,0.00945865556216538,119,0.00707911957168352,194,0.011540749553837,97,0.0057703747769185,9693.734,0.576664723378941,1114,0.0662700773349197,479,0.0284949434860202,19,0.00113027959547888,278,0.0165377751338489
"GÖTEBORG KORTEDALA TORG",202233,16587,1798.52,0.108429492976427,319.26,0.0192476035449448,420.26,0.0253367094712727,81,0.00488334237655996,334,0.0201362512811238,2,0.000120576354976789,0,0,21,0.00126605172725628,129,0.00777717489600289,36,0.0021703743895822,275,0.0165792488093085,181,0.0109121601253994,1481.26,0.0893024657864593,1024.26,0.061750768674263,317.26,0.019127027189968,0,0,2,0.000120576354976789,103,0.00620968228130464,81,0.00488334237655996,83,0.00500391873153675,251,0.015132332549587,2,0.000120576354976789,0,0,0,0,0,0,0,0,18,0.0010851871947911,21,0.00126605172725628,111,0.00669198770121179,161,0.00970639657563152,150,0.00904322662325918,105,0.00633025863628143,76,0.00458190148911798,1481.26,0.0893024657864593,2,0.000120576354976789,123,0.00741544583107253,21,0.00126605172725628,311,0.0187496231988907
"GÖTEBORG KORTEDALA TORG",202232,15472,1922.148,0.124233971044467,246.574,0.0159367890382627,444.574,0.0287341003102379,71,0.00458893485005171,144,0.0093071354705274,4,0.000258531540847983,0,0,23,0.0014865563598759,403,0.0260470527404343,43,0.00277921406411582,258,0.0166752843846949,285,0.0184203722854188,1694.574,0.109525206825233,1135.574,0.073395423991727,227.574,0.0147087642192347,15,0.000969493278179938,4,0.000258531540847983,217,0.0140253360910031,71,0.00458893485005171,42,0.00271458117890383,102,0.00659255429162358,4,0.000258531540847983,0,0,0,0,0,0,0,0,10,0.000646328852119959,23,0.0014865563598759,393,0.0254007238883144,124,0.00801447776628749,177,0.0114400206825233,141,0.00911323681489142,144,0.0093071354705274,1694.574,0.109525206825233,4,0.000258531540847983,231,0.014930196483971,23,0.0014865563598759,301,0.0194544984488108
"GÖTEBORG KORTEDALA TORG",202231,14384,1629.068,0.113255561735261,315.034,0.0219016963292547,281.034,0.0195379588431591,175,0.0121662958843159,153,0.0106368186874305,8,0.000556173526140156,0,0,22,0.00152947719688543,114,0.00792547274749722,63,0.00437986651835373,284,0.0197441601779755,214,0.0148776418242492,1389.034,0.0965679922135706,954.034,0.0663260567296997,240.034,0.0166875695216908,72,0.0050055617352614,3,0.000208565072302558,41,0.0028503893214683,175,0.0121662958843159,49,0.00340656284760845,104,0.00723025583982202,8,0.000556173526140156,0,0,0,0,0,0,0,0,14,0.000973303670745272,22,0.00152947719688543,100,0.00695216907675195,160,0.0111234705228031,187,0.0130005561735261,123,0.00855116796440489,91,0.00632647385984427,1389.034,0.0965679922135706,3,0.000208565072302558,63,0.00437986651835373,22,0.00152947719688543,347,0.0241240266963293
"GÖTEBORG KORTEDALA TORG",202230,14622,1508.034,0.10313459171112,217.017,0.0148418137053755,262.017,0.0179193680755027,73,0.00499247708931747,346,0.0236629736014225,3,0.000205170291341814,0,0,12,0.000820681165367255,116,0.0079332512652168,47,0.00321433456435508,242,0.016550403501573,190,0.0129941184516482,1296.017,0.0886347284913145,915.017,0.0625781014909041,212.017,0.0144998632198058,0,0,5,0.000341950485569689,50,0.0034195048556969,73,0.00499247708931747,71,0.00485569689508959,275,0.0188072767063329,3,0.000205170291341814,0,0,0,0,0,0,0,0,22,0.00150458213650663,12,0.000820681165367255,94,0.00642866912871016,123,0.00841198194501436,166,0.0113527561209137,120,0.00820681165367255,70,0.00478730679797565,1296.017,0.0886347284913144,5,0.000341950485569689,75,0.00512925728354534,12,0.000820681165367255,289,0.0197647380659281
"GÖTEBORG KORTEDALA TORG",202229,14811,1866.494,0.126020795354804,266.747,0.0180100600904733,685.747,0.0462998447100128,67,0.00452366484369725,131,0.00884477753021403,8,0.000540139085814597,0,0,11,0.000742691242995071,171,0.011545472959287,67,0.00452366484369725,259,0.0174870029032476,200,0.0135034771453649,1638.747,0.110643913307677,816.747,0.0551446222402269,227.747,0.0153768820471271,32,0.00216055634325839,7,0.000472621700087773,458,0.0309229626628857,67,0.00452366484369725,42,0.00283573020052664,89,0.00600904732968739,8,0.000540139085814597,0,0,0,0,0,0,0,0,12,0.000810208628721896,11,0.000742691242995071,159,0.0107352643305651,169,0.0114104381878334,157,0.0106002295591115,113,0.00762946458713119,87,0.00587401255823375,1638.747,0.110643913307677,7,0.000472621700087773,478,0.0322733103774222,11,0.000742691242995071,326,0.0220106677469448
"GÖTEBORG KORTEDALA TORG",202228,14929,1859.118,0.124530645053252,359.059,0.0240511085806149,715.059,0.0478973139527095,63,0.00421997454618528,99,0.00663138857257686,12,0.000803804675463862,0,0,22,0.00147364190501708,128,0.0085739165382812,50,0.00334918614776609,224,0.0150043539419921,187,0.0125259561926452,1583.059,0.106039185477929,819.059,0.054863621140063,276.059,0.0184914595753232,79,0.00529171411347043,4,0.000267934891821287,439,0.0294058543773863,63,0.00421997454618528,26,0.00174157679683837,73,0.0048898117757385,12,0.000803804675463862,0,0,0,0,0,0,0,0,13,0.000870788398419184,22,0.00147364190501708,115,0.00770312813986201,90,0.00602853506597897,184,0.0123250050237792,112,0.00750217697099605,75,0.00502377922164914,1583.059,0.106039185477929,4,0.000267934891821287,464,0.0310804474512693,22,0.00147364190501708,274,0.0183535400897582
"GÖTEBORG KORTEDALA TORG",202227,15480,1714.976,0.110786563307494,265.988,0.0171826873385013,473.988,0.0306193798449612,81,0.00523255813953488,153,0.00988372093023256,3,0.000193798449612403,0,0,16,0.00103359173126615,132,0.00852713178294574,136,0.00878552971576227,258,0.0166666666666667,196,0.0126614987080103,1453.988,0.0939268733850129,813.988,0.0525832041343669,260.988,0.0168596899224806,1,6.45994832041344e-05,4,0.000258397932816537,213,0.0137596899224806,81,0.00523255813953488,58,0.00374677002583979,95,0.00613695090439277,3,0.000193798449612403,0,0,0,0,0,0,0,0,10,0.000645994832041344,16,0.00103359173126615,122,0.00788113695090439,204,0.0131782945736434,190,0.0122739018087855,118,0.00762273901808785,78,0.00503875968992248,1453.988,0.0939268733850129,4,0.000258397932816537,226,0.0145994832041344,16,0.00103359173126615,394,0.0254521963824289
"GÖTEBORG KORTEDALA TORG",202226,16256,1479.55,0.091015625,251.775,0.0154881274606299,321.775,0.0197942298228346,69,0.00424458661417323,162,0.00996555118110236,2,0.000123031496062992,0,0,19,0.00116879921259843,140,0.00861220472440945,50,0.0030757874015748,258,0.015871062992126,206,0.0126722440944882,1234.775,0.0759581077755906,791.775,0.0487066313976378,244.775,0.0150575172244094,0,0,7,0.000430610236220472,77,0.0047367125984252,69,0.00424458661417323,53,0.00326033464566929,109,0.00670521653543307,2,0.000123031496062992,0,0,0,0,0,0,0,0,30,0.00184547244094488,19,0.00116879921259843,110,0.00676673228346457,102,0.0062746062992126,206,0.0126722440944882,121,0.00744340551181102,85,0.00522883858267717,1234.775,0.0759581077755906,7,0.000430610236220472,109,0.00670521653543307,19,0.00116879921259843,308,0.0189468503937008
"GÖTEBORG KORTEDALA TORG",202225,16330,1546.696,0.0947150030618494,286.848,0.0175657072872015,344.848,0.021117452541335,73,0.00447030006123699,135,0.00826699326393142,2,0.000122473974280465,0,0,88,0.00538885486834048,102,0.00624617268830374,86,0.00526638089406001,251,0.0153704837721984,178,0.0109001837109614,1277.848,0.0782515615431721,832.848,0.0510011022657685,268.848,0.0164634415186773,14,0.000857317819963258,4,0.000244947948560931,76,0.00465401102265769,73,0.00447030006123699,60,0.00367421922841396,75,0.00459277403551745,2,0.000122473974280465,0,0,0,0,0,0,0,0,80,0.00489895897121862,17,0.00104102878138396,93,0.00569503980404164,148,0.00906307409675444,189,0.011573790569504,104,0.0063686466625842,74,0.00453153704837722,1277.848,0.0782515615431721,4,0.000244947948560931,87,0.00532761788120025,17,0.00104102878138396,337,0.0206368646662584
"GÖTEBORG KORTEDALA TORG",202224,17045,1736.902,0.101900968025814,327.451,0.0192109709592256,289.451,0.016981578175418,83,0.00486946318568495,154,0.00903490759753593,1,5.86682311528307e-05,0,0,128,0.00750953358756234,117,0.0068641830448812,104,0.0061014960398944,281,0.0164857729539454,252,0.0147843942505133,1495.451,0.0877354649457319,1025.451,0.0601613963039014,241.451,0.0141655030800821,82,0.00481079495453212,4,0.000234672924611323,48,0.00281607509533588,83,0.00486946318568495,57,0.00334408917571135,97,0.00569081842182458,1,5.86682311528307e-05,0,0,0,0,0,0,0,0,130,0.007626870049868,15,0.000880023467292461,100,0.00586682311528307,190,0.0111469639190378,195,0.011440305074802,186,0.0109122909944265,66,0.00387210325608683,1495.451,0.0877354649457319,4,0.000234672924611323,66,0.00387210325608683,15,0.000880023467292461,385,0.0225872689938398
"GÖTEBORG KORTEDALA TORG",202223,16621,1952.338,0.117462126225859,271.669,0.0163449250947596,337.669,0.0203158053065399,81,0.00487335298718489,162,0.00974670597436977,3,0.000180494555080922,0,0,166,0.00998736538114433,131,0.00788159557186691,95,0.00571566091089585,318,0.0191324228385777,387,0.0232837976054389,1687.669,0.101538355092955,1162.669,0.0699518079537934,264.669,0.0159237711329042,2,0.000120329703387281,5,0.000300824258468203,73,0.00439203417363576,81,0.00487335298718489,73,0.00439203417363576,89,0.00535467180073401,3,0.000180494555080922,0,0,0,0,0,0,0,0,163,0.00980687082606341,17,0.00102280247879189,117,0.00703928764815595,224,0.0134769267793755,189,0.0113711569700981,245,0.0147403886649419,142,0.00854340894049696,1687.669,0.101538355092955,5,0.000300824258468203,90,0.00541483665242765,17,0.00102280247879189,413,0.0248480837494736
"GÖTEBORG KORTEDALA TORG",202222,17335,2456.43,0.141703490049034,254.215,0.0146648399192385,426.215,0.0245869627920392,94,0.00542255552350736,173,0.00997980963368907,8,0.000461494087107009,0,0,788,0.0454571675800404,128,0.00738390539371214,81,0.00467262763195847,306,0.0176521488318431,198,0.0114219786558985,2205.215,0.12721171041246,1604.215,0.0925419671185463,251.215,0.0144917796365734,0,0,3,0.000173060282665128,175,0.0100951831554658,94,0.00542255552350736,78,0.00449956734929334,95,0.00548024228439573,8,0.000461494087107009,0,0,0,0,0,0,0,0,770,0.0444188058840496,23,0.00132679550043265,123,0.00709547158927026,177,0.0102105566772426,210,0.012114219786559,133,0.00767233919815402,65,0.00374963945774445,2205.215,0.12721171041246,3,0.000173060282665128,188,0.0108451110470147,23,0.00132679550043265,387,0.0223247764638016
"GÖTEBORG KORTEDALA TORG",202221,16412,3283.598,0.200072995369242,275.799,0.0168047160614185,581.799,0.0354496100414331,65,0.00396051669510115,1462,0.0890811601267365,4,0.000243724104313917,0,0,215,0.013100170606873,125,0.00761637825980989,81,0.00493541311235681,298,0.0181574457713868,176,0.0107238605898123,3011.799,0.183512003412137,2086.799,0.127150804289544,271.799,0.0165609919571046,0,0,4,0.000243724104313917,310,0.0188886180843285,65,0.00396051669510115,1361,0.0829271264928101,101,0.0061540336339264,4,0.000243724104313917,0,0,0,0,0,0,0,0,13,0.000792103339020229,215,0.013100170606873,112,0.00682427492078967,194,0.011820619059225,185,0.0112722398245186,81,0.00493541311235681,95,0.00578844747745552,3011.799,0.183512003412137,4,0.000243724104313917,327,0.0199244455276627,215,0.013100170606873,379,0.0230928588837436
"GÖTEBORG HÖGSBOHÖJD",202245,7583,4084,0.538573124093367,1415.5,0.18666754582619,1079.5,0.142357905842015,120,0.0158248714229197,669,0.0882236581827773,4,0.000527495714097323,0,0,369,0.048661479625478,137,0.0180667282078333,35,0.00461558749835158,129,0.0170117367796387,126,0.0166161149940657,3244.5,0.427864961097191,2229.5,0.294012923644995,839.5,0.110708162996176,52,0.0068574442832652,524,0.0691019385467493,240,0.0316497428458394,120,0.0158248714229197,488,0.0643544771198734,181,0.0238691810629039,4,0.000527495714097323,0,0,0,0,0,0,0,0,420,0.0553870499802189,16,0.00210998285638929,70,0.00923117499670315,109,0.0143742582091521,55,0.00725306606883819,65,0.0085718053540815,61,0.00804430963998417,3244.5,0.427864961097191,524,0.0691019385467493,311,0.0410127917710669,16,0.00210998285638929,164,0.0216273242779902
"GÖTEBORG HÖGSBOHÖJD",202233,8033,736.37,0.0916681190090875,119.185,0.0148369226938877,143.185,0.0178245985310594,74,0.00921200049794597,76,0.00946097348437695,0,0,0,0,9,0.00112037843893938,43,0.0053529192082659,35,0.00435702726254201,158,0.0196688659280468,79,0.0098344329640234,617.185,0.0768311963151998,383.185,0.047701356902776,119.185,0.0148369226938877,0,0,0,0,24,0.00298767583717167,74,0.00921200049794597,0,0,76,0.00946097348437695,0,0,0,0,0,0,0,0,0,0,8,0.000995891945723889,9,0.00112037843893938,35,0.00435702726254201,112,0.0139424872401344,81,0.0100834059504544,40,0.00497945972861944,39,0.00485497323540396,617.185,0.0768311963151998,0,0,32,0.00398356778289556,9,0.00112037843893938,193,0.0240258931905888
"GÖTEBORG HÖGSBOHÖJD",202232,7724,966.06,0.125072501294666,85.03,0.0110085447954428,274.03,0.0354777317452097,63,0.00815639564992232,16,0.00207146556188503,1,0.000129466597617815,0,0,6,0.000776799585706888,231,0.0299067840497152,34,0.0044018643190057,143,0.0185137234593475,113,0.014629725530813,881.03,0.114063956499223,506.03,0.0655139823925427,85.03,0.0110085447954428,0,0,0,0,189,0.024469186949767,63,0.00815639564992232,0,0,16,0.00207146556188503,1,0.000129466597617815,0,0,0,0,0,0,0,0,2,0.000258933195235629,6,0.000776799585706888,229,0.0296478508544795,94,0.0121698601760746,83,0.0107457276022786,57,0.00737959606421543,56,0.00725012946659762,881.03,0.114063956499223,0,0,192,0.0248575867426204,6,0.000776799585706888,177,0.0229155877783532
