"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"GÖTEBORG KORTEDALA TORG",202231,2022-08-04,1864,395,0.211909871244635,97,0.0520386266094421,141,0.0756437768240343,14,0.00751072961373391,74,0.0396995708154506,0,0,0,0,1,0.000536480686695279,16,0.00858369098712446,25,0.013412017167382,0,0,27,0.0144849785407725,310,0.166309012875536,169,0.0906652360515021,85,0.0456008583690987,0,0,12,0.00643776824034335,56,0.0300429184549356,4,0.00214592274678112,10,0.00536480686695279,28,0.0150214592274678,46,0.0246781115879828,0,0,0,0,0,0,0,0,0,0,8,0.00429184549356223,9,0.00482832618025751,25,0.013412017167382,0,0,13,0.00697424892703863,14,0.00751072961373391,310,0.166309012875536,17,0.00912017167381974,12,0.00643776824034335,112,0.0600858369098712,0,0
"GÖTEBORG KORTEDALA TORG",202231,2022-08-03,2040,385,0.188725490196078,101,0.0495098039215686,92,0.0450980392156863,16,0.00784313725490196,83,0.0406862745098039,0,0,0,0,2,0.000980392156862745,31,0.0151960784313725,31,0.0151960784313725,1,0.000490196078431373,28,0.0137254901960784,299,0.14656862745098,120,0.0588235294117647,86,0.042156862745098,0,0,15,0.00735294117647059,6,0.00294117647058824,10,0.00490196078431373,6,0.00294117647058824,36,0.0176470588235294,47,0.0230392156862745,0,0,0,0,0,0,0,0,0,0,10,0.00490196078431373,23,0.0112745098039216,31,0.0151960784313725,1,0.000490196078431373,16,0.00784313725490196,12,0.00588235294117647,299,0.14656862745098,33,0.0161764705882353,15,0.00735294117647059,131,0.0642156862745098,0,0
"GÖTEBORG KORTEDALA TORG",202231,2022-08-02,2072,404,0.194980694980695,124,0.0598455598455598,118,0.0569498069498069,15,0.00723938223938224,76,0.0366795366795367,0,0,0,0,1,0.000482625482625483,25,0.0120656370656371,26,0.0125482625482625,1,0.000482625482625483,18,0.00868725868725869,295,0.142374517374517,144,0.0694980694980695,109,0.0526061776061776,2,0.000965250965250965,13,0.00627413127413127,9,0.00434362934362934,8,0.00386100386100386,7,0.00337837837837838,45,0.0217181467181467,31,0.01496138996139,0,0,0,0,0,0,0,0,0,0,8,0.00386100386100386,18,0.00868725868725869,26,0.0125482625482625,1,0.000482625482625483,7,0.00337837837837838,11,0.00530888030888031,295,0.142374517374517,28,0.0135135135135135,13,0.00627413127413127,110,0.0530888030888031,0,0
"GÖTEBORG KORTEDALA TORG",202231,2022-08-01,2200,488,0.221818181818182,150,0.0681818181818182,138,0.0627272727272727,27,0.0122727272727273,94,0.0427272727272727,0,0,0,0,3,0.00136363636363636,20,0.00909090909090909,20,0.00909090909090909,4,0.00181818181818182,32,0.0145454545454545,360,0.163636363636364,184,0.0836363636363636,128,0.0581818181818182,3,0.00136363636363636,19,0.00863636363636364,10,0.00454545454545455,9,0.00409090909090909,18,0.00818181818181818,57,0.0259090909090909,37,0.0168181818181818,0,0,0,0,0,0,0,0,0,0,7,0.00318181818181818,16,0.00727272727272727,20,0.00909090909090909,4,0.00181818181818182,13,0.00590909090909091,19,0.00863636363636364,360,0.163636363636364,26,0.0118181818181818,19,0.00863636363636364,131,0.0595454545454545,0,0
"GÖTEBORG KORTEDALA TORG",202230,2022-07-31,1943,264,0.1358723623263,18,0.00926402470406588,31,0.0159547092125579,17,0.00874935666495111,103,0.0530108080288214,0,0,0,0,1,0.000514668039114771,37,0.0190427174472465,24,0.0123520329387545,0,0,33,0.0169840452907874,255,0.131240349974267,66,0.0339680905815749,9,0.00463201235203294,0,0,9,0.00463201235203294,22,0.011322696860525,7,0.0036026762738034,10,0.00514668039114771,61,0.031394750386001,42,0.0216160576428204,0,0,0,0,0,0,0,0,0,0,9,0.00463201235203294,29,0.0149253731343284,24,0.0123520329387545,0,0,15,0.00772002058672156,18,0.00926402470406588,255,0.131240349974267,38,0.0195573854863613,9,0.00463201235203294,142,0.0730828615542975,0,0
"GÖTEBORG KORTEDALA TORG",202230,2022-07-30,2041,235,0.115139637432631,12,0.00587947084762371,27,0.0132288094071534,9,0.00440960313571779,112,0.054875061244488,0,0,0,0,1,0.000489955903968643,30,0.0146986771190593,13,0.00636942675159236,2,0.000979911807937286,29,0.0142087212150906,229,0.112199902008819,54,0.0264576188143067,6,0.00293973542381186,0,0,6,0.00293973542381186,21,0.0102890739833415,0,0,9,0.00440960313571779,64,0.0313571778539931,48,0.0235178833904949,0,0,0,0,0,0,0,0,0,0,9,0.00440960313571779,22,0.0107790298873101,13,0.00636942675159236,2,0.000979911807937286,11,0.00538951494365507,18,0.00881920627143557,229,0.112199902008819,31,0.0151886330230279,6,0.00293973542381186,138,0.0676139147476727,0,0
"GÖTEBORG KORTEDALA TORG",202230,2022-07-29,2098,285,0.135843660629171,21,0.0100095328884652,11,0.00524308865586273,18,0.00857959961868446,117,0.055767397521449,0,0,0,0,2,0.000953288846520496,45,0.0214489990467112,27,0.0128693994280267,3,0.00142993326978074,41,0.0195424213536702,282,0.13441372735939,51,0.0243088655862726,3,0.00142993326978074,5,0.00238322211630124,13,0.00619637750238322,8,0.00381315538608198,9,0.00428979980934223,9,0.00428979980934223,57,0.0271687321258341,60,0.0285986653956149,0,0,0,0,0,0,0,0,0,0,6,0.00285986653956149,41,0.0195424213536702,27,0.0128693994280267,3,0.00142993326978074,19,0.00905624404194471,22,0.0104861773117255,282,0.13441372735939,52,0.0247855100095329,13,0.00619637750238322,166,0.0791229742612011,0,0
"GÖTEBORG KORTEDALA TORG",202230,2022-07-28,2127,216,0.101551480959097,14,0.00658204043253409,18,0.00846262341325811,21,0.00987306064880113,82,0.0385519511048425,0,0,0,0,2,0.000940291490362012,24,0.0112834978843441,27,0.0126939351198872,0,0,28,0.0131640808650682,210,0.0987306064880113,54,0.0253878702397743,6,0.00282087447108604,1,0.000470145745181006,7,0.00329102021626704,12,0.00564174894217207,9,0.00423131170662906,12,0.00564174894217207,43,0.0202162670427833,39,0.0183356840620592,0,0,0,0,0,0,0,0,0,0,5,0.00235072872590503,21,0.00987306064880113,27,0.0126939351198872,0,0,13,0.00611189468735308,15,0.00705218617771509,210,0.0987306064880113,27,0.0126939351198872,7,0.00329102021626704,122,0.0573577809120827,0,0
"GÖTEBORG KORTEDALA TORG",202230,2022-07-27,2112,199,0.0942234848484848,14,0.00662878787878788,18,0.00852272727272727,15,0.00710227272727273,75,0.0355113636363636,0,0,0,0,3,0.00142045454545455,27,0.0127840909090909,18,0.00852272727272727,1,0.000473484848484848,28,0.0132575757575758,194,0.0918560606060606,47,0.0222537878787879,5,0.00236742424242424,0,0,9,0.00426136363636364,13,0.00615530303030303,10,0.00473484848484848,5,0.00236742424242424,38,0.0179924242424242,37,0.0175189393939394,0,0,0,0,0,0,0,0,0,0,9,0.00426136363636364,21,0.00994318181818182,18,0.00852272727272727,1,0.000473484848484848,14,0.00662878787878788,14,0.00662878787878788,194,0.0918560606060606,30,0.0142045454545455,9,0.00426136363636364,108,0.0511363636363636,0,0
"GÖTEBORG KORTEDALA TORG",202230,2022-07-26,2208,297,0.134510869565217,34,0.0153985507246377,28,0.0126811594202899,25,0.0113224637681159,109,0.0493659420289855,0,0,0,0,3,0.00135869565217391,35,0.0158514492753623,28,0.0126811594202899,0,0,35,0.0158514492753623,284,0.128623188405797,74,0.0335144927536232,13,0.00588768115942029,3,0.00135869565217391,18,0.00815217391304348,15,0.00679347826086957,11,0.00498188405797101,14,0.00634057971014493,48,0.0217391304347826,61,0.0276268115942029,0,0,0,0,0,0,0,0,0,0,9,0.00407608695652174,29,0.0131340579710145,28,0.0126811594202899,0,0,14,0.00634057971014493,21,0.00951086956521739,284,0.128623188405797,41,0.0185688405797101,18,0.00815217391304348,151,0.0683876811594203,0,0
"GÖTEBORG KORTEDALA TORG",202230,2022-07-25,2093,240,0.114667940754897,26,0.0124223602484472,11,0.00525561395126613,21,0.0100334448160535,88,0.042044911610129,0,0,0,0,2,0.000955566172957477,45,0.0215002388915432,32,0.0152890587673196,2,0.000955566172957477,13,0.0062111801242236,235,0.112279025322504,44,0.0210224558050645,5,0.00238891543239369,3,0.00143334925943622,18,0.0086000955566173,6,0.00286669851887243,10,0.00477783086478739,11,0.00525561395126613,59,0.0281892021022456,29,0.0138557095078834,0,0,0,0,0,0,0,0,0,0,11,0.00525561395126613,36,0.0172001911132346,32,0.0152890587673196,2,0.000955566172957477,1,0.000477783086478739,12,0.00573339703774486,235,0.112279025322504,50,0.0238891543239369,18,0.0086000955566173,123,0.0587673196368849,0,0
"GÖTEBORG KORTEDALA TORG",202229,2022-07-24,1918,234,0.122002085505735,22,0.0114702815432742,46,0.0239833159541189,12,0.00625651720542232,84,0.0437956204379562,0,0,0,0,1,0.000521376433785193,17,0.00886339937434828,19,0.00990615224191867,2,0.00104275286757039,31,0.016162669447341,224,0.116788321167883,76,0.0396246089676747,10,0.00521376433785193,0,0,12,0.00625651720542232,36,0.0187695516162669,5,0.00260688216892596,7,0.00364963503649635,52,0.02711157455683,32,0.0166840458811262,0,0,0,0,0,0,0,0,0,0,5,0.00260688216892596,13,0.00677789363920751,19,0.00990615224191867,2,0.00104275286757039,13,0.00677789363920751,18,0.00938477580813347,224,0.116788321167883,18,0.00938477580813347,12,0.00625651720542232,118,0.0615224191866528,0,0
"GÖTEBORG KORTEDALA TORG",202229,2022-07-23,1932,195,0.100931677018634,12,0.0062111801242236,32,0.0165631469979296,19,0.0098343685300207,62,0.0320910973084886,0,0,0,0,2,0.0010351966873706,15,0.0077639751552795,24,0.0124223602484472,1,0.0005175983436853,28,0.0144927536231884,193,0.0998964803312629,66,0.0341614906832298,2,0.0010351966873706,0,0,10,0.005175983436853,30,0.015527950310559,5,0.0025879917184265,14,0.0072463768115942,32,0.0165631469979296,30,0.015527950310559,0,0,0,0,0,0,0,0,0,0,7,0.0036231884057971,10,0.005175983436853,24,0.0124223602484472,1,0.0005175983436853,13,0.0067287784679089,15,0.0077639751552795,193,0.0998964803312629,17,0.0087991718426501,10,0.005175983436853,100,0.05175983436853,0,0
"GÖTEBORG KORTEDALA TORG",202229,2022-07-22,2079,234,0.112554112554113,11,0.00529100529100529,37,0.0177970177970178,21,0.0101010101010101,96,0.0461760461760462,0,0,0,0,3,0.00144300144300144,15,0.00721500721500722,21,0.0101010101010101,0,0,30,0.0144300144300144,227,0.109187109187109,71,0.0341510341510342,7,0.00336700336700337,0,0,4,0.00192400192400192,30,0.0144300144300144,6,0.00288600288600289,15,0.00721500721500722,58,0.0278980278980279,38,0.0182780182780183,0,0,0,0,0,0,0,0,0,0,12,0.00577200577200577,6,0.00288600288600289,21,0.0101010101010101,0,0,17,0.00817700817700818,13,0.00625300625300625,227,0.109187109187109,18,0.00865800865800866,4,0.00192400192400192,134,0.0644540644540645,0,0
"GÖTEBORG KORTEDALA TORG",202229,2022-07-21,2162,255,0.117946345975948,28,0.0129509713228492,42,0.0194264569842738,12,0.00555041628122109,101,0.0467160037002775,0,0,0,0,1,0.000462534690101758,6,0.00277520814061055,27,0.0124884366327475,3,0.00138760407030527,35,0.0161887141535615,244,0.112858464384829,73,0.0337650323774283,11,0.00508788159111933,1,0.000462534690101758,16,0.00740055504162812,31,0.0143385753931545,3,0.00138760407030527,9,0.00416281221091582,46,0.0212765957446809,55,0.0254394079555967,0,0,0,0,0,0,0,0,0,0,2,0.000925069380203515,5,0.00231267345050879,27,0.0124884366327475,3,0.00138760407030527,16,0.00740055504162812,19,0.0087881591119334,244,0.112858464384829,8,0.00370027752081406,16,0.00740055504162812,147,0.0679925994449584,0,0
"GÖTEBORG KORTEDALA TORG",202229,2022-07-20,2159,249,0.115331171838814,28,0.0129689671144048,43,0.0199166280685503,16,0.00741083835108847,90,0.0416859657248726,0,0,0,0,0,0,4,0.00185270958777212,39,0.0180639184807781,3,0.00138953219082909,26,0.0120426123205188,238,0.110236220472441,72,0.0333487725798981,11,0.00509495136637332,0,0,17,0.0078740157480315,32,0.0148216767021769,7,0.0032422417786012,9,0.00416859657248726,49,0.0226956924502084,41,0.0189902732746642,0,0,0,0,0,0,0,0,0,0,3,0.00138953219082909,1,0.000463177396943029,39,0.0180639184807781,3,0.00138953219082909,13,0.00602130616025938,13,0.00602130616025938,238,0.110236220472441,4,0.00185270958777212,17,0.0078740157480315,145,0.0671607225567392,0,0
"GÖTEBORG KORTEDALA TORG",202229,2022-07-19,2309,242,0.104807275877003,37,0.0160242529233434,45,0.0194889562581204,20,0.0086617583369424,80,0.0346470333477696,0,0,0,0,0,0,7,0.00303161541792984,28,0.0121264616717194,2,0.00086617583369424,23,0.00996102208748376,230,0.0996102208748376,81,0.0350801212646167,12,0.00519705500216544,0,0,25,0.010827197921178,33,0.014291901255955,10,0.0043308791684712,10,0.0043308791684712,45,0.0194889562581204,35,0.0151580770896492,0,0,0,0,0,0,0,0,0,0,6,0.00259852750108272,1,0.00043308791684712,28,0.0121264616717194,2,0.00086617583369424,7,0.00303161541792984,16,0.00692940666955392,230,0.0996102208748376,7,0.00303161541792984,25,0.010827197921178,117,0.050671286271113,0,0
"GÖTEBORG KORTEDALA TORG",202229,2022-07-18,2252,301,0.133658969804618,34,0.0150976909413854,51,0.0226465364120782,33,0.0146536412078153,113,0.0501776198934281,0,0,0,0,1,0.00044404973357016,13,0.00577264653641208,27,0.0119893428063943,1,0.00044404973357016,28,0.0124333925399645,286,0.126998223801066,103,0.0457371225577265,15,0.0066607460035524,0,0,19,0.00843694493783304,36,0.0159857904085258,17,0.00754884547069272,16,0.00710479573712256,75,0.033303730017762,38,0.0168738898756661,0,0,0,0,0,0,0,0,0,0,9,0.00399644760213144,5,0.0022202486678508,27,0.0119893428063943,1,0.00044404973357016,9,0.00399644760213144,19,0.00843694493783304,286,0.126998223801066,14,0.00621669626998224,19,0.00843694493783304,150,0.066607460035524,0,0
"GÖTEBORG KORTEDALA TORG",202228,2022-07-17,1932,287,0.148550724637681,62,0.0320910973084886,61,0.0315734989648033,13,0.0067287784679089,92,0.0476190476190476,0,0,0,0,0,0,11,0.0056935817805383,15,0.0077639751552795,1,0.0005175983436853,32,0.0165631469979296,231,0.119565217391304,89,0.0460662525879917,56,0.0289855072463768,1,0.0005175983436853,5,0.0025879917184265,5,0.0025879917184265,5,0.0025879917184265,8,0.0041407867494824,50,0.025879917184265,42,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,5,0.0025879917184265,6,0.0031055900621118,15,0.0077639751552795,1,0.0005175983436853,17,0.0087991718426501,15,0.0077639751552795,231,0.119565217391304,12,0.0062111801242236,5,0.0025879917184265,125,0.0646997929606625,0,0
"GÖTEBORG KORTEDALA TORG",202228,2022-07-16,1963,282,0.143657666836475,48,0.0244523688232298,51,0.0259806418746816,24,0.0122261844116149,94,0.0478858889454916,0,0,0,0,1,0.000509424350483953,9,0.00458481915435558,19,0.00967906265919511,3,0.00152827305145186,33,0.0168110035659705,243,0.123790117167601,99,0.0504330106979114,39,0.0198675496688742,0,0,9,0.00458481915435558,12,0.00611309220580744,9,0.00458481915435558,15,0.0076413652572593,55,0.0280183392766174,39,0.0198675496688742,0,0,0,0,0,0,0,0,0,0,8,0.00407539480387163,2,0.00101884870096791,19,0.00967906265919511,3,0.00152827305145186,9,0.00458481915435558,24,0.0122261844116149,243,0.123790117167601,10,0.00509424350483953,9,0.00458481915435558,125,0.0636780438104941,0,0
"GÖTEBORG KORTEDALA TORG",202228,2022-07-15,2249,313,0.139172965762561,52,0.023121387283237,52,0.023121387283237,26,0.0115606936416185,114,0.0506891951978657,0,0,0,0,2,0.000889284126278346,20,0.00889284126278346,8,0.00355713650511338,0,0,39,0.0173410404624277,271,0.120497999110716,102,0.0453534904401956,42,0.0186749666518453,3,0.00133392618941752,7,0.00311249444197421,10,0.00444642063139173,8,0.00355713650511338,18,0.00800355713650511,65,0.0289017341040462,49,0.0217874610938195,0,0,0,0,0,0,0,0,0,0,8,0.00355713650511338,14,0.00622498888394842,8,0.00355713650511338,0,0,15,0.00666963094708759,24,0.0106714095153402,271,0.120497999110716,25,0.0111160515784793,7,0.00311249444197421,137,0.0609159626500667,0,0
"GÖTEBORG KORTEDALA TORG",202228,2022-07-14,2201,292,0.132666969559291,62,0.028169014084507,61,0.0277146751476602,24,0.0109041344843253,78,0.0354384370740572,0,0,0,0,2,0.000908677873693776,19,0.00863243980009087,22,0.00999545661063153,0,0,24,0.0109041344843253,240,0.109041344843253,96,0.0436165379373012,52,0.0236256247160382,2,0.000908677873693776,8,0.0036347114947751,9,0.00408905043162199,3,0.00136301681054066,21,0.00954111767378464,41,0.0186278964107224,37,0.0168105406633348,0,0,0,0,0,0,0,0,0,0,6,0.00272603362108133,15,0.00681508405270332,22,0.00999545661063153,0,0,13,0.00590640617900954,11,0.00499772830531577,240,0.109041344843253,23,0.0104497955474784,8,0.0036347114947751,113,0.0513402998636983,0,0
"GÖTEBORG KORTEDALA TORG",202228,2022-07-13,2127,307,0.144334743770569,78,0.0366713681241185,69,0.0324400564174894,27,0.0126939351198872,77,0.0362012223789375,0,0,0,0,1,0.000470145745181006,16,0.0075223319228961,10,0.00470145745181006,0,0,29,0.0136342266102492,241,0.113305124588622,113,0.0531264692054537,66,0.0310296191819464,0,0,12,0.00564174894217207,3,0.00141043723554302,8,0.00376116596144805,19,0.00893276915843912,48,0.0225669957686883,29,0.0136342266102492,0,0,0,0,0,0,0,0,0,0,5,0.00235072872590503,12,0.00564174894217207,10,0.00470145745181006,0,0,12,0.00564174894217207,17,0.0079924776680771,241,0.113305124588622,17,0.0079924776680771,12,0.00564174894217207,99,0.0465444287729196,0,0
"GÖTEBORG KORTEDALA TORG",202228,2022-07-12,2169,301,0.138773628400184,66,0.0304287690179806,65,0.0299677270631627,32,0.0147533425541724,74,0.0341171046565237,0,0,0,0,0,0,14,0.00645458736745044,20,0.00922083909635777,0,0,30,0.0138312586445367,242,0.111572153065929,108,0.0497925311203319,59,0.0272014753342554,0,0,7,0.00322729368372522,6,0.00276625172890733,6,0.00276625172890733,26,0.0119870908252651,55,0.0253573075149839,19,0.00875979714153988,0,0,0,0,0,0,0,0,0,0,8,0.00368833563854311,6,0.00276625172890733,20,0.00922083909635777,0,0,19,0.00875979714153988,11,0.00507146150299677,242,0.111572153065929,14,0.00645458736745044,7,0.00322729368372522,113,0.0520977408944214,0,0
"GÖTEBORG KORTEDALA TORG",202228,2022-07-11,2288,357,0.156031468531469,108,0.0472027972027972,99,0.0432692307692308,27,0.0118006993006993,76,0.0332167832167832,0,0,0,0,0,0,8,0.0034965034965035,12,0.00524475524475524,2,0.000874125874125874,25,0.0109265734265734,272,0.118881118881119,136,0.0594405594405594,85,0.0371503496503496,2,0.000874125874125874,21,0.00917832167832168,14,0.00611888111888112,9,0.00393356643356643,18,0.00786713286713287,38,0.0166083916083916,38,0.0166083916083916,0,0,0,0,0,0,0,0,0,0,4,0.00174825174825175,4,0.00174825174825175,12,0.00524475524475524,2,0.000874125874125874,15,0.00655594405594406,10,0.00437062937062937,272,0.118881118881119,10,0.00437062937062937,21,0.00917832167832168,105,0.0458916083916084,0,0
"GÖTEBORG KORTEDALA TORG",202227,2022-07-10,1985,259,0.130478589420655,35,0.017632241813602,49,0.0246851385390428,15,0.00755667506297229,85,0.0428211586901763,0,0,0,0,4,0.00201511335012594,19,0.00957178841309824,22,0.0110831234256927,3,0.00151133501259446,27,0.0136020151133501,240,0.120906801007557,85,0.0428211586901763,19,0.00957178841309824,0,0,16,0.00806045340050378,30,0.0151133501259446,5,0.00251889168765743,10,0.00503778337531486,60,0.0302267002518892,25,0.0125944584382872,0,0,0,0,0,0,0,0,0,0,5,0.00251889168765743,18,0.00906801007556675,22,0.0110831234256927,3,0.00151133501259446,6,0.00302267002518892,21,0.0105793450881612,240,0.120906801007557,23,0.0115869017632242,16,0.00806045340050378,116,0.0584382871536524,0,0
"GÖTEBORG KORTEDALA TORG",202227,2022-07-09,2044,207,0.101272015655577,24,0.0117416829745597,43,0.0210371819960861,12,0.00587084148727984,71,0.0347358121330724,0,0,0,0,0,0,19,0.00929549902152642,11,0.00538160469667319,2,0.000978473581213307,25,0.0122309197651663,191,0.0934442270058708,73,0.0357142857142857,16,0.00782778864970646,3,0.00146771037181996,5,0.00244618395303327,27,0.0132093933463796,5,0.00244618395303327,7,0.00342465753424658,46,0.0225048923679061,25,0.0122309197651663,0,0,0,0,0,0,0,0,0,0,12,0.00587084148727984,7,0.00342465753424658,11,0.00538160469667319,2,0.000978473581213307,7,0.00342465753424658,18,0.00880626223091976,191,0.0934442270058708,22,0.0107632093933464,5,0.00244618395303327,91,0.0445205479452055,0,0
"GÖTEBORG KORTEDALA TORG",202227,2022-07-08,2283,318,0.139290407358738,29,0.0127025843188787,49,0.0214629872974157,18,0.00788436268068331,138,0.0604467805519054,0,0,0,0,1,0.000438020148926851,23,0.0100744634253176,27,0.011826544021025,0,0,33,0.0144546649145861,309,0.135348226018397,92,0.0402978537012703,9,0.00394218134034166,0,0,20,0.00876040297853701,40,0.017520805957074,5,0.00219010074463425,13,0.00569426193604906,82,0.0359176522120018,56,0.0245291283399036,0,0,0,0,0,0,0,0,0,0,7,0.00306614104248795,17,0.00744634253175646,27,0.011826544021025,0,0,8,0.00350416119141481,25,0.0109505037231713,309,0.135348226018397,24,0.0105124835742444,20,0.00876040297853701,173,0.0757774857643452,0,0
"GÖTEBORG KORTEDALA TORG",202227,2022-07-07,2233,249,0.111509180474698,24,0.0107478728168383,25,0.0111957008508733,13,0.0058217644424541,105,0.0470219435736677,0,0,0,0,2,0.000895656068069861,19,0.00850873264666368,28,0.0125391849529781,1,0.000447828034034931,32,0.0143304970891178,237,0.106135244066279,57,0.025526197939991,12,0.00537393640841917,5,0.00223914017017465,7,0.00313479623824451,13,0.0058217644424541,5,0.00223914017017465,8,0.00358262427227944,59,0.0264218540080609,46,0.0206000895656068,0,0,0,0,0,0,0,0,0,0,9,0.00403045230631438,12,0.00537393640841917,28,0.0125391849529781,1,0.000447828034034931,13,0.0058217644424541,19,0.00850873264666368,237,0.106135244066279,26,0.0116435288849082,7,0.00313479623824451,147,0.0658307210031348,0,0
"GÖTEBORG KORTEDALA TORG",202227,2022-07-06,2269,230,0.101366240634641,31,0.0136624063464081,20,0.00881445570736007,21,0.00925517849272807,90,0.0396650506831203,0,0,0,0,5,0.00220361392684002,16,0.00705156456588806,21,0.00925517849272807,3,0.00132216835610401,23,0.0101366240634641,216,0.0951961216394888,52,0.0229175848391362,14,0.00617011899515205,4,0.00176289114147201,13,0.00572939620978405,6,0.00264433671220802,8,0.00352578228294403,13,0.00572939620978405,53,0.0233583076245042,37,0.0163067430586161,0,0,0,0,0,0,0,0,0,0,7,0.00308505949757602,14,0.00617011899515205,21,0.00925517849272807,3,0.00132216835610401,12,0.00528867342441604,11,0.00484795063904804,216,0.0951961216394888,25,0.0110180696342001,13,0.00572939620978405,126,0.0555310709563684,0,0
"GÖTEBORG KORTEDALA TORG",202227,2022-07-05,2362,217,0.0918712955122777,27,0.0114309906858594,15,0.00635055038103302,25,0.010584250635055,89,0.0376799322607959,0,0,0,0,2,0.000846740050804403,20,0.00846740050804403,23,0.00973751058425064,0,0,16,0.00677392040643522,208,0.0880609652836579,50,0.0211685012701101,9,0.00381033022861981,3,0.0012701100762066,15,0.00635055038103302,6,0.00254022015241321,16,0.00677392040643522,9,0.00381033022861981,53,0.0224386113463167,36,0.0152413209144793,0,0,0,0,0,0,0,0,0,0,4,0.00169348010160881,18,0.00762066045723963,23,0.00973751058425064,0,0,6,0.00254022015241321,10,0.00423370025402202,208,0.0880609652836579,25,0.010584250635055,15,0.00635055038103302,118,0.0499576629974598,0,0
"GÖTEBORG KORTEDALA TORG",202227,2022-07-04,2304,206,0.0894097222222222,18,0.0078125,14,0.00607638888888889,17,0.00737847222222222,90,0.0390625,0,0,0,0,4,0.00173611111111111,14,0.00607638888888889,31,0.0134548611111111,1,0.000434027777777778,17,0.00737847222222222,198,0.0859375,45,0.01953125,8,0.00347222222222222,0,0,10,0.00434027777777778,6,0.00260416666666667,7,0.00303819444444444,10,0.00434027777777778,43,0.0186631944444444,47,0.0203993055555556,0,0,0,0,0,0,0,0,0,0,7,0.00303819444444444,11,0.00477430555555556,31,0.0134548611111111,1,0.000434027777777778,3,0.00130208333333333,14,0.00607638888888889,198,0.0859375,18,0.0078125,10,0.00434027777777778,125,0.0542534722222222,0,0
