"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_Deli","skylttyp_convrate_Deli","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"DALA-JÄRNA MYRBACKA",202233,2022-08-16,853,64,0.0750293083235639,0,0,8,0.00937866354044549,6,0.00703399765533412,2,0.00234466588511137,5,0.00586166471277843,5,0.00586166471277843,4,0.00468933177022274,16,0.018757327080891,0,0,18,0.0211019929660023,64,0.0750293083235639,17,0.0199296600234467,0,0,0,0,0,0,8,0.00937866354044549,0,0,6,0.00703399765533412,0,0,2,0.00234466588511137,5,0.00586166471277843,0,0,7,0.0082063305978898,2,0.00234466588511137,16,0.018757327080891,0,0,5,0.00586166471277843,13,0.0152403282532239,64,0.0750293083235639,24,0.0281359906213365,0,0,2,0.00234466588511137,5,0.00586166471277843,16,0.018757327080891
"DALA-JÄRNA MYRBACKA",202233,2022-08-15,987,96.965,0.098242147922999,16.965,0.0171884498480243,4,0.00405268490374873,4,0.00405268490374873,16,0.0162107396149949,5,0.00506585612968592,0,0,12,0.0121580547112462,22,0.022289766970618,0,0,17,0.0172239108409321,96.965,0.098242147922999,22,0.022289766970618,0,0,16.965,0.0171884498480243,0,0,4,0.00405268490374873,0,0,4,0.00405268490374873,0,0,16,0.0162107396149949,5,0.00506585612968592,0,0,6,0.0060790273556231,6,0.0060790273556231,22,0.022289766970618,0,0,6,0.0060790273556231,11,0.011144883485309,96.965,0.098242147922999,31.965,0.0323860182370821,0,0,16,0.0162107396149949,5,0.00506585612968592,22,0.022289766970618
"DALA-JÄRNA MYRBACKA",202232,2022-08-14,897,60,0.0668896321070234,0,0,6,0.00668896321070234,7,0.00780379041248606,12,0.0133779264214047,9,0.0100334448160535,0,0,4,0.00445930880713489,10,0.0111482720178372,0,0,12,0.0133779264214047,60,0.0668896321070234,11,0.012263099219621,0,0,0,0,0,0,6,0.00668896321070234,0,0,7,0.00780379041248606,0,0,12,0.0133779264214047,9,0.0100334448160535,0,0,0,0,4,0.00445930880713489,10,0.0111482720178372,0,0,1,0.00111482720178372,11,0.012263099219621,60,0.0668896321070234,18,0.020066889632107,0,0,12,0.0133779264214047,9,0.0100334448160535,10,0.0111482720178372
"DALA-JÄRNA MYRBACKA",202232,2022-08-13,951,114,0.1198738170347,1,0.0010515247108307,13,0.0136698212407992,7,0.00736067297581493,34,0.035751840168244,11,0.0115667718191377,0,0,2,0.00210304942166141,14,0.0147213459516299,2,0.00210304942166141,30,0.0315457413249211,113,0.11882229232387,25,0.0262881177707676,1,0.0010515247108307,0,0,0,0,12,0.0126182965299685,2,0.00210304942166141,5,0.00525762355415352,0,0,34,0.035751840168244,11,0.0115667718191377,0,0,0,0,2,0.00210304942166141,14,0.0147213459516299,2,0.00210304942166141,8,0.00841219768664564,22,0.0231335436382755,113,0.11882229232387,27,0.028391167192429,0,0,34,0.035751840168244,11,0.0115667718191377,16,0.0168243953732913
"DALA-JÄRNA MYRBACKA",202232,2022-08-12,1081,130,0.120259019426457,0,0,10,0.00925069380203515,13,0.0120259019426457,32,0.0296022201665125,9,0.00832562442183164,0,0,6,0.00555041628122109,20,0.0185013876040703,0,0,40,0.0370027752081406,130,0.120259019426457,29,0.0268270120259019,0,0,0,0,0,0,10,0.00925069380203515,3,0.00277520814061055,10,0.00925069380203515,0,0,32,0.0296022201665125,9,0.00832562442183164,0,0,4,0.00370027752081406,2,0.00185013876040703,20,0.0185013876040703,0,0,10,0.00925069380203515,30,0.0277520814061055,130,0.120259019426457,40,0.0370027752081406,0,0,32,0.0296022201665125,9,0.00832562442183164,20,0.0185013876040703
"DALA-JÄRNA MYRBACKA",202232,2022-08-11,992,127,0.128024193548387,2,0.00201612903225806,9,0.00907258064516129,9,0.00907258064516129,38,0.0383064516129032,11,0.0110887096774194,0,0,6,0.00604838709677419,15,0.0151209677419355,2,0.00201612903225806,35,0.0352822580645161,125,0.126008064516129,29,0.0292338709677419,2,0.00201612903225806,0,0,0,0,7,0.00705645161290323,5,0.00504032258064516,4,0.00403225806451613,0,0,38,0.0383064516129032,11,0.0110887096774194,0,0,2,0.00201612903225806,4,0.00403225806451613,15,0.0151209677419355,2,0.00201612903225806,9,0.00907258064516129,26,0.0262096774193548,125,0.126008064516129,30,0.030241935483871,0,0,38,0.0383064516129032,11,0.0110887096774194,17,0.0171370967741935
"DALA-JÄRNA MYRBACKA",202232,2022-08-10,951,110,0.115667718191377,3,0.00315457413249211,11,0.0115667718191377,14,0.0147213459516299,28,0.0294426919032597,8,0.00841219768664564,0,0,8,0.00841219768664564,10,0.010515247108307,3,0.00315457413249211,25,0.0262881177707676,107,0.112513144058885,28,0.0294426919032597,3,0.00315457413249211,0,0,0,0,8,0.00841219768664564,5,0.00525762355415352,9,0.00946372239747634,0,0,28,0.0294426919032597,8,0.00841219768664564,0,0,2,0.00210304942166141,6,0.00630914826498423,10,0.010515247108307,3,0.00315457413249211,4,0.00420609884332282,21,0.0220820189274448,107,0.112513144058885,30,0.0315457413249211,0,0,28,0.0294426919032597,8,0.00841219768664564,13,0.0136698212407992
"DALA-JÄRNA MYRBACKA",202232,2022-08-09,1005,102,0.101492537313433,3,0.00298507462686567,13,0.0129353233830846,11,0.0109452736318408,12,0.0119402985074627,7,0.00696517412935323,1,0.00099502487562189,6,0.00597014925373134,24,0.0238805970149254,0,0,25,0.0248756218905473,99,0.0985074626865672,24,0.0238805970149254,3,0.00298507462686567,0,0,0,0,10,0.00995024875621891,2,0.00199004975124378,9,0.00895522388059702,0,0,12,0.0119402985074627,7,0.00696517412935323,0,0,4,0.00398009950248756,3,0.00298507462686567,24,0.0238805970149254,0,0,3,0.00298507462686567,22,0.0218905472636816,99,0.0985074626865672,32,0.0318407960199005,0,0,12,0.0119402985074627,7,0.00696517412935323,24,0.0238805970149254
"DALA-JÄRNA MYRBACKA",202232,2022-08-08,1068,97,0.0908239700374532,2,0.00187265917602996,15,0.0140449438202247,15,0.0140449438202247,4,0.00374531835205993,6,0.00561797752808989,0,0,12,0.0112359550561798,26,0.0243445692883895,0,0,17,0.0159176029962547,95,0.0889513108614232,36,0.0337078651685393,2,0.00187265917602996,0,0,0,0,13,0.0121722846441948,6,0.00561797752808989,9,0.00842696629213483,0,0,4,0.00374531835205993,6,0.00561797752808989,0,0,5,0.00468164794007491,7,0.00655430711610487,26,0.0243445692883895,0,0,3,0.00280898876404494,14,0.0131086142322097,95,0.0889513108614232,23,0.0215355805243446,0,0,4,0.00374531835205993,6,0.00561797752808989,26,0.0243445692883895
"DALA-JÄRNA MYRBACKA",202231,2022-08-07,1121,127,0.113291703835861,0,0,3,0.00267618198037467,14,0.0124888492417484,56,0.0499553969669938,11,0.00981266726137377,0,0,4,0.00356824264049955,12,0.0107047279214987,0,0,27,0.024085637823372,127,0.113291703835861,60,0.0535236396074933,0,0,0,0,0,0,3,0.00267618198037467,6,0.00535236396074933,8,0.00713648528099911,37,0.0330062444246209,19,0.0169491525423729,11,0.00981266726137377,0,0,1,0.000892060660124889,3,0.00267618198037467,12,0.0107047279214987,0,0,10,0.00892060660124889,17,0.0151650312221231,127,0.113291703835861,25,0.0223015165031222,0,0,19,0.0169491525423729,11,0.00981266726137377,12,0.0107047279214987
"DALA-JÄRNA MYRBACKA",202231,2022-08-06,1608,186,0.115671641791045,0,0,7,0.00435323383084577,16,0.00995024875621891,75,0.0466417910447761,11,0.0068407960199005,0,0,9,0.00559701492537313,7,0.00435323383084577,2,0.00124378109452736,59,0.0366915422885572,186,0.115671641791045,105,0.0652985074626866,0,0,0,0,0,0,7,0.00435323383084577,8,0.00497512437810945,8,0.00497512437810945,62,0.0385572139303483,13,0.00808457711442786,11,0.0068407960199005,0,0,4,0.00248756218905473,5,0.00310945273631841,7,0.00435323383084577,2,0.00124378109452736,19,0.01181592039801,40,0.0248756218905473,186,0.115671641791045,48,0.0298507462686567,0,0,13,0.00808457711442786,11,0.0068407960199005,9,0.00559701492537313
"DALA-JÄRNA MYRBACKA",202231,2022-08-05,1616,382.906,0.236946782178218,2.906,0.00179826732673267,18,0.0111386138613861,24,0.0148514851485149,164,0.101485148514851,16,0.0099009900990099,1,0.000618811881188119,15,0.00928217821782178,14,0.00866336633663366,4,0.00247524752475248,124,0.0767326732673267,381.906,0.23632797029703,213,0.131806930693069,1,0.000618811881188119,1.906,0.00117945544554455,0,0,17,0.010519801980198,9,0.00556930693069307,15,0.00928217821782178,148,0.0915841584158416,16,0.0099009900990099,16,0.0099009900990099,0,0,10,0.00618811881188119,6,0.00371287128712871,14,0.00866336633663366,4,0.00247524752475248,23,0.0142326732673267,101,0.0625,381.906,0.23632797029703,118.906,0.0735804455445545,0,0,16,0.0099009900990099,16,0.0099009900990099,18,0.0111386138613861
"DALA-JÄRNA MYRBACKA",202231,2022-08-04,1246,282.656,0.226850722311396,23.656,0.0189855537720706,22,0.0176565008025682,21,0.0168539325842697,108,0.086677367576244,13,0.0104333868378812,1,0.000802568218298555,7,0.00561797752808989,44,0.0353130016051364,1,0.000802568218298555,42,0.0337078651685393,279.656,0.224443017656501,135,0.108346709470305,3,0.00240770465489567,20.656,0.016577849117175,0,0,19,0.0152487961476726,10,0.00802568218298555,11,0.00882825040128411,88,0.0706260032102729,20,0.0160513643659711,13,0.0104333868378812,0,0,6,0.00481540930979133,2,0.00160513643659711,44,0.0353130016051364,1,0.000802568218298555,8,0.00642054574638844,34,0.0272873194221509,279.656,0.224443017656501,66.656,0.0534959871589085,0,0,20,0.0160513643659711,13,0.0104333868378812,45,0.036115569823435
"DALA-JÄRNA MYRBACKA",202231,2022-08-03,1011,211.127,0.208829871414441,5.127,0.00507121661721068,10,0.00989119683481701,15,0.0148367952522255,99,0.0979228486646884,9,0.00890207715133531,0,0,16,0.0158259149357072,19,0.0187932739861523,3,0.0029673590504451,35,0.0346191889218595,209.127,0.206851632047478,119,0.117705242334322,2,0.0019782393669634,3.127,0.00309297725024728,0,0,8,0.00791295746785361,1,0.000989119683481701,14,0.0138476755687438,85,0.0840751730959446,14,0.0138476755687438,9,0.00890207715133531,0,0,11,0.0108803165182987,5,0.00494559841740851,19,0.0187932739861523,3,0.0029673590504451,7,0.00692383778437191,28,0.0276953511374876,209.127,0.206851632047478,45.127,0.0446360039564787,0,0,14,0.0138476755687438,9,0.00890207715133531,22,0.0217606330365974
"DALA-JÄRNA MYRBACKA",202231,2022-08-02,1005,171.167,0.170315422885572,4.167,0.00414626865671642,10,0.00995024875621891,11,0.0109452736318408,86,0.0855721393034826,11,0.0109452736318408,0,0,12,0.0119402985074627,3,0.00298507462686567,6,0.00597014925373134,28,0.0278606965174129,171.167,0.170315422885572,118,0.117412935323383,0,0,4.167,0.00414626865671642,0,0,10,0.00995024875621891,2,0.00199004975124378,9,0.00895522388059702,86,0.0855721393034826,0,0,11,0.0109452736318408,0,0,7,0.00696517412935323,5,0.00497512437810945,3,0.00298507462686567,6,0.00597014925373134,8,0.00796019900497512,20,0.0199004975124378,171.167,0.170315422885572,33.167,0.0330019900497512,0,0,0,0,11,0.0109452736318408,9,0.00895522388059702
"DALA-JÄRNA MYRBACKA",202231,2022-08-01,957,215.066,0.224729362591432,11.066,0.0115632183908046,12,0.0125391849529781,7,0.00731452455590387,114,0.119122257053292,6,0.00626959247648903,0,0,7,0.00731452455590387,24,0.0250783699059561,4,0.00417972831765935,30,0.0313479623824451,211.066,0.220549634273772,138,0.144200626959248,4,0.00417972831765935,7.066,0.00738349007314525,0,0,8,0.00835945663531871,1,0.00104493207941484,6,0.00626959247648903,114,0.119122257053292,0,0,6,0.00626959247648903,0,0,5,0.00522466039707419,2,0.00208986415882968,24,0.0250783699059561,4,0.00417972831765935,4,0.00417972831765935,26,0.0271682340647858,211.066,0.220549634273772,39.066,0.0408213166144201,0,0,0,0,6,0.00626959247648903,28,0.0292580982236155
"DALA-JÄRNA MYRBACKA",202230,2022-07-31,902,129.858,0.143966740576497,4.858,0.00538580931263858,9,0.00997782705099778,14,0.0155210643015521,17,0.0188470066518847,11,0.0121951219512195,0,0,17,0.0188470066518847,24,0.0266075388026608,4,0.00443458980044346,29,0.0321507760532151,128.858,0.142858093126386,43,0.0476718403547672,1,0.00110864745011086,3.858,0.00427716186252772,0,0,8,0.00886917960088692,3,0.00332594235033259,11,0.0121951219512195,6,0.00665188470066519,11,0.0121951219512195,11,0.0121951219512195,0,0,11,0.0121951219512195,6,0.00665188470066519,24,0.0266075388026608,4,0.00443458980044346,8,0.00886917960088692,21,0.0232815964523282,128.858,0.142858093126386,35.858,0.0397538802660754,0,0,11,0.0121951219512195,11,0.0121951219512195,28,0.0310421286031042
"DALA-JÄRNA MYRBACKA",202230,2022-07-30,964,109.25,0.113329875518672,10.25,0.0106327800829876,12,0.012448132780083,13,0.0134854771784232,10,0.0103734439834025,11,0.0114107883817427,0,0,2,0.0020746887966805,20,0.020746887966805,0,0,31,0.0321576763485477,109.25,0.113329875518672,37,0.0383817427385892,0,0,10.25,0.0106327800829876,0,0,12,0.012448132780083,6,0.00622406639004149,7,0.00726141078838174,3,0.00311203319502075,7,0.00726141078838174,11,0.0114107883817427,0,0,2,0.0020746887966805,0,0,20,0.020746887966805,0,0,14,0.0145228215767635,17,0.0176348547717842,109.25,0.113329875518672,34.25,0.0355290456431535,0,0,7,0.00726141078838174,11,0.0114107883817427,20,0.020746887966805
"DALA-JÄRNA MYRBACKA",202230,2022-07-29,1032,194.386,0.188358527131783,11.386,0.0110329457364341,18,0.0174418604651163,14,0.0135658914728682,18,0.0174418604651163,50,0.0484496124031008,1,0.000968992248062015,13,0.0125968992248062,20,0.0193798449612403,0,0,49,0.0474806201550388,193.386,0.187389534883721,47,0.0455426356589147,1,0.000968992248062015,10.386,0.0100639534883721,0,0,17,0.0164728682170543,2,0.00193798449612403,12,0.0116279069767442,0,0,18,0.0174418604651163,50,0.0484496124031008,0,0,9,0.00872093023255814,5,0.00484496124031008,20,0.0193798449612403,0,0,14,0.0135658914728682,35,0.0339147286821705,193.386,0.187389534883721,58.386,0.0565755813953488,0,0,18,0.0174418604651163,50,0.0484496124031008,20,0.0193798449612403
"DALA-JÄRNA MYRBACKA",202230,2022-07-28,983,131.079,0.133345879959308,1.079,0.00109766022380468,12,0.0122075279755849,13,0.0132248219735504,27,0.0274669379450661,33,0.0335707019328586,0,0,7,0.00712105798575788,7,0.00712105798575788,1,0.00101729399796541,30,0.0305188199389624,131.079,0.133345879959308,33,0.0335707019328586,0,0,1.079,0.00109766022380468,0,0,12,0.0122075279755849,2,0.00203458799593082,11,0.0111902339776195,3,0.00305188199389624,24,0.0244150559511699,33,0.0335707019328586,0,0,4,0.00406917599186165,3,0.00305188199389624,7,0.00712105798575788,1,0.00101729399796541,9,0.00915564598168871,21,0.0213631739572737,131.079,0.133345879959308,33.079,0.0336510681586979,0,0,24,0.0244150559511699,33,0.0335707019328586,8,0.0081383519837233
"DALA-JÄRNA MYRBACKA",202230,2022-07-27,929,84,0.0904198062432723,1,0.00107642626480086,3,0.00322927879440258,7,0.00753498385360603,25,0.0269106566200215,11,0.0118406889128095,0,0,6,0.00645855758880517,10,0.0107642626480086,0,0,21,0.0226049515608181,83,0.0893433799784715,14,0.0150699677072121,1,0.00107642626480086,0,0,0,0,2,0.00215285252960172,0,0,7,0.00753498385360603,0,0,25,0.0269106566200215,11,0.0118406889128095,0,0,3,0.00322927879440258,3,0.00322927879440258,10,0.0107642626480086,0,0,5,0.00538213132400431,16,0.0172228202368138,83,0.0893433799784715,23,0.0247578040904198,0,0,25,0.0269106566200215,11,0.0118406889128095,10,0.0107642626480086
"DALA-JÄRNA MYRBACKA",202230,2022-07-26,941,166,0.176408076514346,0,0,5,0.0053134962805526,5,0.0053134962805526,21,0.0223166843783209,33,0.0350690754516472,1,0.00106269925611052,10,0.0106269925611052,36,0.0382571732199787,6,0.00637619553666312,49,0.0520722635494155,166,0.176408076514346,25,0.026567481402763,0,0,0,0,0,0,5,0.0053134962805526,1,0.00106269925611052,4,0.00425079702444208,0,0,21,0.0223166843783209,33,0.0350690754516472,0,0,8,0.00850159404888417,3,0.00318809776833156,36,0.0382571732199787,6,0.00637619553666312,9,0.00956429330499469,40,0.0425079702444208,166,0.176408076514346,45,0.0478214665249734,0,0,21,0.0223166843783209,33,0.0350690754516472,42,0.0446333687566419
"DALA-JÄRNA MYRBACKA",202230,2022-07-25,1005,141,0.140298507462687,0,0,12,0.0119402985074627,15,0.0149253731343284,14,0.0139303482587065,18,0.017910447761194,3,0.00298507462686567,20,0.0199004975124378,15,0.0149253731343284,1,0.00099502487562189,43,0.0427860696517413,141,0.140298507462687,42,0.0417910447761194,0,0,0,0,0,0,12,0.0119402985074627,3,0.00298507462686567,12,0.0119402985074627,1,0.00099502487562189,13,0.0129353233830846,18,0.017910447761194,0,0,19,0.0189054726368159,4,0.00398009950248756,15,0.0149253731343284,1,0.00099502487562189,6,0.00597014925373134,37,0.03681592039801,141,0.140298507462687,52,0.0517412935323383,0,0,13,0.0129353233830846,18,0.017910447761194,16,0.0159203980099502
"DALA-JÄRNA MYRBACKA",202229,2022-07-24,868,72,0.0829493087557604,0,0,12,0.0138248847926267,10,0.0115207373271889,1,0.00115207373271889,6,0.00691244239631336,3,0.00345622119815668,5,0.00576036866359447,16,0.0184331797235023,0,0,19,0.021889400921659,72,0.0829493087557604,21,0.0241935483870968,0,0,0,0,0,0,12,0.0138248847926267,0,0,10,0.0115207373271889,1,0.00115207373271889,0,0,6,0.00691244239631336,0,0,5,0.00576036866359447,3,0.00345622119815668,16,0.0184331797235023,0,0,3,0.00345622119815668,16,0.0184331797235023,72,0.0829493087557604,29,0.0334101382488479,0,0,0,0,6,0.00691244239631336,16,0.0184331797235023
"DALA-JÄRNA MYRBACKA",202229,2022-07-23,999,106,0.106106106106106,1,0.001001001001001,10,0.01001001001001,10,0.01001001001001,9,0.00900900900900901,12,0.012012012012012,12,0.012012012012012,7,0.00700700700700701,7,0.00700700700700701,0,0,38,0.038038038038038,105,0.105105105105105,31,0.031031031031031,1,0.001001001001001,0,0,0,0,9,0.00900900900900901,4,0.004004004004004,6,0.00600600600600601,2,0.002002002002002,7,0.00700700700700701,12,0.012012012012012,0,0,14,0.014014014014014,5,0.005005005005005,7,0.00700700700700701,0,0,8,0.00800800800800801,30,0.03003003003003,105,0.105105105105105,48,0.048048048048048,0,0,7,0.00700700700700701,12,0.012012012012012,7,0.00700700700700701
"DALA-JÄRNA MYRBACKA",202229,2022-07-22,989,239,0.241658240647118,3,0.00303336703741153,20,0.0202224469160768,9,0.00910010111223458,31,0.0313447927199191,8,0.00808897876643074,25,0.0252780586450961,46,0.0465116279069767,29,0.0293225480283114,2,0.00202224469160768,66,0.0667340748230536,236,0.238624873609707,95,0.096056622851365,3,0.00303336703741153,0,0,0,0,17,0.0171890798786653,2,0.00202224469160768,7,0.0070778564206269,3,0.00303336703741153,28,0.0283114256825076,8,0.00808897876643074,0,0,68,0.0687563195146613,3,0.00303336703741153,29,0.0293225480283114,2,0.00202224469160768,24,0.0242669362992922,42,0.0424671385237614,236,0.238624873609707,74,0.0748230535894843,0,0,28,0.0283114256825076,8,0.00808897876643074,31,0.0313447927199191
"DALA-JÄRNA MYRBACKA",202229,2022-07-21,1059,108,0.101983002832861,1,0.000944287063267233,17,0.016052880075543,3,0.0028328611898017,6,0.0056657223796034,5,0.00472143531633617,14,0.0132200188857413,9,0.0084985835694051,17,0.016052880075543,2,0.00188857412653447,34,0.0321057601510859,107,0.101038715769594,40,0.0377714825306893,1,0.000944287063267233,0,0,0,0,16,0.0151085930122757,0,0,3,0.0028328611898017,0,0,6,0.0056657223796034,5,0.00472143531633617,0,0,17,0.016052880075543,6,0.0056657223796034,17,0.016052880075543,2,0.00188857412653447,14,0.0132200188857413,20,0.0188857412653447,107,0.101038715769594,37,0.0349386213408876,0,0,6,0.0056657223796034,5,0.00472143531633617,19,0.0179414542020774
"DALA-JÄRNA MYRBACKA",202229,2022-07-20,975,115,0.117948717948718,1,0.00102564102564103,15,0.0153846153846154,13,0.0133333333333333,13,0.0133333333333333,11,0.0112820512820513,8,0.00820512820512821,7,0.00717948717948718,20,0.0205128205128205,1,0.00102564102564103,26,0.0266666666666667,114,0.116923076923077,30,0.0307692307692308,1,0.00102564102564103,0,0,0,0,14,0.0143589743589744,4,0.0041025641025641,9,0.00923076923076923,0,0,13,0.0133333333333333,11,0.0112820512820513,0,0,13,0.0133333333333333,2,0.00205128205128205,20,0.0205128205128205,1,0.00102564102564103,4,0.0041025641025641,22,0.0225641025641026,114,0.116923076923077,39,0.04,0,0,13,0.0133333333333333,11,0.0112820512820513,21,0.0215384615384615
"DALA-JÄRNA MYRBACKA",202229,2022-07-19,1010,122,0.120792079207921,2,0.00198019801980198,8,0.00792079207920792,10,0.0099009900990099,27,0.0267326732673267,6,0.00594059405940594,20,0.0198019801980198,8,0.00792079207920792,13,0.0128712871287129,1,0.00099009900990099,27,0.0267326732673267,120,0.118811881188119,36,0.0356435643564356,2,0.00198019801980198,0,0,0,0,6,0.00594059405940594,2,0.00198019801980198,8,0.00792079207920792,5,0.00495049504950495,22,0.0217821782178218,6,0.00594059405940594,0,0,22,0.0217821782178218,6,0.00594059405940594,13,0.0128712871287129,1,0.00099009900990099,13,0.0128712871287129,14,0.0138613861386139,120,0.118811881188119,42,0.0415841584158416,0,0,22,0.0217821782178218,6,0.00594059405940594,14,0.0138613861386139
"DALA-JÄRNA MYRBACKA",202229,2022-07-18,1025,112,0.109268292682927,0,0,9,0.00878048780487805,8,0.00780487804878049,14,0.0136585365853659,9,0.00878048780487805,36,0.0351219512195122,12,0.0117073170731707,9,0.00878048780487805,0,0,15,0.0146341463414634,112,0.109268292682927,29,0.0282926829268293,0,0,0,0,0,0,9,0.00878048780487805,0,0,8,0.00780487804878049,0,0,14,0.0136585365853659,9,0.00878048780487805,0,0,42,0.0409756097560976,6,0.00585365853658537,9,0.00878048780487805,0,0,8,0.00780487804878049,7,0.00682926829268293,112,0.109268292682927,51,0.0497560975609756,0,0,14,0.0136585365853659,9,0.00878048780487805,9,0.00878048780487805
"DALA-JÄRNA MYRBACKA",202228,2022-07-17,813,81,0.0996309963099631,3,0.003690036900369,8,0.00984009840098401,11,0.013530135301353,0,0,3,0.003690036900369,0,0,8,0.00984009840098401,17,0.020910209102091,2,0.002460024600246,29,0.035670356703567,78,0.0959409594095941,30,0.03690036900369,3,0.003690036900369,0,0,0,0,5,0.00615006150061501,5,0.00615006150061501,6,0.00738007380073801,0,0,0,0,3,0.003690036900369,0,0,5,0.00615006150061501,3,0.003690036900369,17,0.020910209102091,2,0.002460024600246,9,0.011070110701107,20,0.02460024600246,78,0.0959409594095941,26,0.031980319803198,0,0,0,0,3,0.003690036900369,19,0.023370233702337
"DALA-JÄRNA MYRBACKA",202228,2022-07-16,901,79,0.0876803551609323,1,0.00110987791342952,6,0.00665926748057714,7,0.00776914539400666,0,0,6,0.00665926748057714,0,0,10,0.0110987791342952,15,0.0166481687014428,0,0,34,0.0377358490566038,78,0.0865704772475028,25,0.0277469478357381,1,0.00110987791342952,0,0,0,0,5,0.00554938956714761,2,0.00221975582685905,5,0.00554938956714761,0,0,0,0,6,0.00665926748057714,0,0,7,0.00776914539400666,3,0.00332963374028857,15,0.0166481687014428,0,0,7,0.00776914539400666,27,0.0299667036625971,78,0.0865704772475028,32,0.0355160932297447,0,0,0,0,6,0.00665926748057714,15,0.0166481687014428
"DALA-JÄRNA MYRBACKA",202228,2022-07-15,1098,186,0.169398907103825,2,0.00182149362477231,15,0.0136612021857923,7,0.0063752276867031,0,0,14,0.0127504553734062,0,0,49,0.0446265938069217,36,0.0327868852459016,3,0.00273224043715847,60,0.0546448087431694,184,0.167577413479053,83,0.075591985428051,2,0.00182149362477231,0,0,0,0,13,0.01183970856102,1,0.000910746812386157,6,0.00546448087431694,0,0,0,0,14,0.0127504553734062,0,0,45,0.040983606557377,4,0.00364298724954463,36,0.0327868852459016,3,0.00273224043715847,18,0.0163934426229508,42,0.0382513661202186,184,0.167577413479053,48,0.0437158469945355,0,0,0,0,14,0.0127504553734062,39,0.0355191256830601
"DALA-JÄRNA MYRBACKA",202228,2022-07-14,979,92,0.093973442288049,1,0.00102145045965271,12,0.0122574055158325,5,0.00510725229826353,10,0.0102145045965271,7,0.00715015321756895,2,0.00204290091930541,6,0.00612870275791624,24,0.024514811031665,0,0,25,0.0255362614913177,91,0.0929519918283963,39,0.0398365679264556,1,0.00102145045965271,0,0,0,0,11,0.0112359550561798,1,0.00102145045965271,4,0.00408580183861083,10,0.0102145045965271,0,0,7,0.00715015321756895,0,0,7,0.00715015321756895,1,0.00102145045965271,24,0.024514811031665,0,0,10,0.0102145045965271,15,0.0153217568947906,91,0.0929519918283963,21,0.0214504596527068,0,0,0,0,7,0.00715015321756895,24,0.024514811031665
