"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_Deli","skylttyp_convrate_Deli","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"ÖRNSKÖLDSVIK DOMSJÖ",202208,5963,3020,0.50645648163676,10,0.00167700821734026,102,0.0171054838168707,11,0.00184470903907429,2269,0.380513164514506,0,0,5,0.000838504108670132,15,0.0025155123260104,38,0.00637263122589301,5,0.000838504108670132,565,0.094750964279725,3010,0.50477947341942,259,0.0434345128291129,10,0.00167700821734026,0,0,0,0,92,0.0154284755995304,0,0,11,0.00184470903907429,110,0.0184470903907429,2159,0.362066074123763,0,0,0,0,20,0.00335401643468053,0,0,38,0.00637263122589301,5,0.000838504108670132,32,0.00536642629548885,533,0.0893845379842361,3010,0.50477947341942,549,0.0920677511319805,0,0,2159,0.362066074123763,0,0,43,0.00721113533456314
"ÖRNSKÖLDSVIK DOMSJÖ",202207,5713,872,0.152634342727114,24,0.00420094521267285,194,0.0339576404691056,9,0.00157535445475232,287,0.0502363031682128,0,0,2,0.000350078767722738,15,0.00262559075792053,36,0.00630141781900928,5,0.000875196919306844,300,0.0525118151584106,848,0.148433397514441,395,0.0691405566252407,24,0.00420094521267285,0,0,0,0,170,0.0297566952564327,0,0,9,0.00157535445475232,134,0.0234552774374234,153,0.0267810257307894,0,0,0,0,15,0.00262559075792053,2,0.000350078767722738,36,0.00630141781900928,5,0.000875196919306844,52,0.00910204796079118,248,0.0434097671976195,848,0.148433397514441,259,0.0453352004200945,0,0,153,0.0267810257307894,0,0,41,0.00717661473831612
"ÖRNSKÖLDSVIK DOMSJÖ",202206,5679,649,0.114280683218877,13,0.00228913541116394,107,0.0188413453072724,14,0.00246522275048424,164,0.0288783236485297,0,0,5,0.000880436696601514,43,0.00757175559077302,99,0.01743264659271,13,0.00228913541116394,191,0.0336326818101778,636,0.111991547807713,335,0.0589892586723015,13,0.00228913541116394,0,0,0,0,94,0.0165522098961085,0,0,14,0.00246522275048424,158,0.0278217996126079,6,0.00105652403592182,0,0,0,0,27,0.00475435816164818,21,0.00369783412572636,99,0.01743264659271,13,0.00228913541116394,27,0.00475435816164818,164,0.0288783236485297,636,0.111991547807713,183,0.0322239830956154,0,0,6,0.00105652403592182,0,0,112,0.0197217820038739
"ÖRNSKÖLDSVIK DOMSJÖ",202205,5443,1820.609,0.334486312695205,43.609,0.008011941943781,109,0.0200257211096822,7,0.00128605548410803,597,0.109682160573213,0,0,5,0.000918611060077163,45,0.00826749954069447,734,0.134852103619328,11,0.00202094433216976,269,0.0494212750321514,1804.609,0.331546757302958,666,0.122358993202278,16,0.00293955539224692,27.609,0.00507238655153408,0,0,93,0.0170861657174352,0,0,7,0.00128605548410803,465,0.0854308285871762,132,0.0242513319860371,0,0,0,0,26,0.00477677751240125,24,0.00440933308837038,734,0.134852103619328,11,0.00202094433216976,47,0.00863494396472534,222,0.0407863310674261,1804.609,0.331546757302958,261.609,0.0480633841631453,0,0,132,0.0242513319860371,0,0,745,0.136873047951497
"ÖRNSKÖLDSVIK DOMSJÖ",202204,5640,872,0.154609929078014,19,0.00336879432624113,107,0.0189716312056738,8,0.00141843971631206,309,0.0547872340425532,0,0,7,0.00124113475177305,166,0.0294326241134752,60,0.0106382978723404,9,0.00159574468085106,187,0.0331560283687943,853,0.151241134751773,416,0.0737588652482269,19,0.00336879432624113,0,0,0,0,88,0.0156028368794326,0,0,8,0.00141843971631206,116,0.0205673758865248,193,0.0342198581560284,0,0,0,0,155,0.0274822695035461,18,0.00319148936170213,60,0.0106382978723404,9,0.00159574468085106,27,0.00478723404255319,160,0.0283687943262411,853,0.151241134751773,175,0.0310283687943262,0,0,193,0.0342198581560284,0,0,69,0.0122340425531915
"ÖRNSKÖLDSVIK DOMSJÖ",202203,5595,572,0.102234137622878,23,0.00411081322609473,114,0.0203753351206434,12,0.00214477211796247,199,0.0355674709562109,0,0,0,0,23,0.00411081322609473,50,0.00893655049151028,5,0.000893655049151028,146,0.02609472743521,549,0.0981233243967828,262,0.0468275245755139,23,0.00411081322609473,0,0,0,0,91,0.0162645218945487,0,0,12,0.00214477211796247,93,0.0166219839142091,106,0.0189454870420018,0,0,0,0,3,0.000536193029490617,20,0.00357462019660411,50,0.00893655049151028,5,0.000893655049151028,32,0.00571939231456658,114,0.0203753351206434,549,0.0981233243967828,126,0.0225201072386059,0,0,106,0.0189454870420018,0,0,55,0.00983020554066131
"ÖRNSKÖLDSVIK DOMSJÖ",202202,5780,532,0.0920415224913495,2,0.000346020761245675,108,0.0186851211072664,9,0.00155709342560554,108,0.0186851211072664,0,0,38,0.00657439446366782,25,0.00432525951557093,41,0.00709342560553633,9,0.00155709342560554,192,0.0332179930795848,530,0.0916955017301038,279,0.0482698961937716,2,0.000346020761245675,0,0,0,0,106,0.0183391003460208,0,0,9,0.00155709342560554,108,0.0186851211072664,0,0,0,0,0,0,45,0.00778546712802768,18,0.00311418685121107,41,0.00709342560553633,9,0.00155709342560554,38,0.00657439446366782,154,0.026643598615917,530,0.0916955017301038,201,0.0347750865051903,0,0,0,0,0,0,50,0.00865051903114187
"ÖRNSKÖLDSVIK DOMSJÖ",202201,5254,663,0.126189569851542,36,0.00685192234488009,141,0.0268366958507804,8,0.00152264940997335,214,0.0407308717167872,0,0,2,0.000380662352493338,44,0.00837457175485344,34,0.00647125999238675,10,0.00190331176246669,174,0.0331176246669204,627,0.119337647506662,252,0.0479634564141606,36,0.00685192234488009,0,0,0,0,105,0.0199847735059003,0,0,8,0.00152264940997335,22,0.00418728587742672,192,0.0365435858393605,0,0,0,0,29,0.00551960411115341,17,0.00323562999619338,34,0.00647125999238675,10,0.00190331176246669,45,0.00856490293110011,129,0.0245527217358203,627,0.119337647506662,139,0.026456033498287,0,0,192,0.0365435858393605,0,0,44,0.00837457175485344
"NORRKÖPING LASARETTSGATAN",202235,6943,3013.387,0.434018003744779,372.387,0.0536348840558836,466,0.0671179605357914,100,0.0144029958231312,1301,0.187382975658937,40,0.00576119832925248,30,0.00432089874693936,149,0.0214604637764655,148,0.0213164338182342,2,0.000288059916462624,405,0.0583321330836814,2800.387,0.403339622641509,1972,0.284027077632147,213,0.0306783811032695,101.387,0.014602765375198,58,0.0083537375774161,253,0.036439579432522,13,0.00187238945700706,87,0.0125306063661242,1267,0.182485957079072,34,0.00489701857986461,40,0.00576119832925248,0,0,72,0.0103701569926545,107,0.0154112055307504,148,0.0213164338182342,2,0.000288059916462624,77,0.011090306783811,328,0.0472418262998704,2800.387,0.403339622641509,546.387,0.0786960967881319,58,0.0083537375774161,34,0.00489701857986461,40,0.00576119832925248,150,0.0216044937346968
"NORRKÖPING LASARETTSGATAN",202233,7540,768.341,0.10190198938992,107.341,0.0142362068965517,98,0.0129973474801061,27,0.00358090185676393,200,0.026525198938992,12,0.00159151193633952,1,0.00013262599469496,40,0.00530503978779841,142,0.0188328912466844,4,0.000530503978779841,137,0.0181697612732095,746.341,0.0989842175066313,356,0.0472148541114058,22,0.00291777188328912,82.341,0.0109205570291777,3,0.000397877984084881,76,0.010079575596817,9,0.00119363395225464,18,0.00238726790450928,171,0.0226790450928382,29,0.00384615384615385,12,0.00159151193633952,0,0,6,0.000795755968169761,35,0.00464190981432361,142,0.0188328912466844,4,0.000530503978779841,38,0.00503978779840849,99,0.0131299734748011,746.341,0.0989842175066313,200.341,0.026570424403183,3,0.000397877984084881,29,0.00384615384615385,12,0.00159151193633952,146,0.0193633952254642
"NORRKÖPING LASARETTSGATAN",202232,6348,675.125,0.106352394454946,66.125,0.0104166666666667,123,0.0193761814744802,25,0.00393824826717076,142,0.0223692501575299,44,0.00693131695022054,5,0.000787649653434152,41,0.00645872715816005,87,0.0137051039697543,4,0.000630119722747322,138,0.0217391304347826,618.125,0.0973731884057971,328,0.0516698172652804,57,0.00897920604914934,9.125,0.00143746061751733,0,0,66,0.0103969754253308,12,0.00189035916824197,13,0.0020478890989288,117,0.0184310018903592,25,0.00393824826717076,44,0.00693131695022054,0,0,10,0.0015752993068683,36,0.0056710775047259,87,0.0137051039697543,4,0.000630119722747322,35,0.00551354757403907,103,0.0162255828607435,618.125,0.0973731884057971,130.125,0.0204985822306238,0,0,25,0.00393824826717076,44,0.00693131695022054,91,0.0143352236925016
"NORRKÖPING LASARETTSGATAN",202231,6109,1584.192,0.259321001800622,83.192,0.0136179407431658,97,0.0158782124733999,25,0.00409232280242266,1021,0.167130463250941,47,0.00769356686855459,2,0.000327385824193812,28,0.00458340153871337,125,0.0204616140121133,7,0.00114585038467834,149,0.024390243902439,1565.192,0.256210836470781,1164,0.190538549680799,19,0.00311016532984122,64.192,0.0105077754133246,0,0,78,0.0127680471435587,10,0.00163692912096906,15,0.00245539368145359,995,0.162874447536422,26,0.00425601571451956,47,0.00769356686855459,0,0,10,0.00163692912096906,20,0.00327385824193812,125,0.0204616140121133,7,0.00114585038467834,34,0.00556555901129481,115,0.0188246848911442,1565.192,0.256210836470781,196.192,0.0321152398101162,0,0,26,0.00425601571451956,47,0.00769356686855459,132,0.0216074643967916
"NORRKÖPING LASARETTSGATAN",202230,5886,828.678,0.140787971457696,38.678,0.00657118586476385,82,0.0139313625552158,26,0.00441726129799524,146,0.0248046211348964,280,0.0475705062861026,3,0.000509683995922528,41,0.00696568127760788,74,0.0125722052327557,8,0.00135915732246007,130,0.0220863064899762,810.678,0.137729867482161,290,0.0492694529391777,18,0.00305810397553517,20.678,0.00351308188922868,0,0,64,0.0108732585796806,11,0.0018688413183826,15,0.00254841997961264,118,0.0200475705062861,28,0.00475705062861026,280,0.0475705062861026,0,0,19,0.00322799864084268,25,0.00424736663268773,74,0.0125722052327557,8,0.00135915732246007,38,0.00645599728168536,92,0.0156303092082909,810.678,0.137729867482161,130.678,0.0222014950730547,0,0,28,0.00475705062861026,280,0.0475705062861026,82,0.0139313625552158
"NORRKÖPING LASARETTSGATAN",202229,5895,736.126,0.12487294317218,54.126,0.00918167938931298,133,0.0225614927905004,27,0.00458015267175573,219,0.0371501272264631,31,0.00525869380831213,34,0.00576759966072943,39,0.00661577608142494,83,0.0140797285835454,4,0.000678541136556404,112,0.0189991518235793,685.126,0.116221543681086,405,0.0687022900763359,51,0.00865139949109415,3.126,0.00053027989821883,0,0,82,0.0139100932994063,9,0.00152671755725191,18,0.00305343511450382,186,0.0315521628498728,33,0.00559796437659033,31,0.00525869380831213,0,0,44,0.00746395250212044,29,0.00491942324003393,83,0.0140797285835454,4,0.000678541136556404,38,0.00644614079728584,74,0.0125530110262935,685.126,0.116221543681086,129.126,0.0219043256997455,0,0,33,0.00559796437659033,31,0.00525869380831213,87,0.0147582697201018
"NORRKÖPING LASARETTSGATAN",202228,5799,521.077,0.0898563545438869,17.077,0.00294481807208139,61,0.0105190550094844,31,0.00534574926711502,147,0.0253491981376099,18,0.00310398344542162,0,0,35,0.0060355233660976,89,0.0153474737023625,6,0.00103466114847387,117,0.0201758923952406,507.077,0.0874421451974478,261,0.0450077599586136,14,0.00241420934643904,3.077,0.000530608725642352,0,0,47,0.00810484566304535,18,0.00310398344542162,13,0.0022417658216934,117,0.0201758923952406,30,0.00517330574236937,18,0.00310398344542162,0,0,5,0.000862217623728229,30,0.00517330574236937,89,0.0153474737023625,6,0.00103466114847387,30,0.00517330574236937,87,0.0150025866528712,507.077,0.0874421451974478,103.077,0.0177749612002069,0,0,30,0.00517330574236937,18,0.00310398344542162,95,0.0163821348508364
"NORRKÖPING LASARETTSGATAN",202227,5966,1638.06,0.274565873281931,23.06,0.00386523633925578,76,0.0127388535031847,75,0.0125712370097218,1129,0.189239021119678,33,0.00553134428427757,0,0,43,0.00720750921890714,108,0.0181025812939993,7,0.0011733154542407,144,0.0241367750586658,1618.06,0.271213543412672,1272,0.213208179684881,20,0.00335232986925913,3.06,0.000512906469996648,0,0,56,0.00938652363392558,7,0.0011733154542407,68,0.0113979215554811,1113,0.186557157224271,16,0.00268186389540731,33,0.00553134428427757,0,0,12,0.00201139792155548,31,0.00519611129735166,108,0.0181025812939993,7,0.0011733154542407,33,0.00553134428427757,111,0.0186054307743882,1618.06,0.271213543412672,182.06,0.0305162587998659,0,0,16,0.00268186389540731,33,0.00553134428427757,115,0.01927589674824
"NORRKÖPING LASARETTSGATAN",202226,6408,661.128,0.103172284644195,30.128,0.00470162297128589,135,0.0210674157303371,33,0.0051498127340824,183,0.0285580524344569,47,0.00733458177278402,0,0,41,0.00639825218476904,76,0.0118601747815231,10,0.0015605493133583,106,0.016541822721598,634.128,0.0989588014981273,368,0.0574282147315855,27,0.00421348314606742,3.128,0.000488139825218477,0,0,108,0.0168539325842697,16,0.00249687890137328,17,0.00265293383270911,150,0.0234082397003745,33,0.0051498127340824,47,0.00733458177278402,0,0,8,0.00124843945068664,33,0.0051498127340824,76,0.0118601747815231,10,0.0015605493133583,26,0.00405742821473159,80,0.0124843945068664,634.128,0.0989588014981273,100.128,0.015625468164794,0,0,33,0.0051498127340824,47,0.00733458177278402,86,0.0134207240948814
"NORRKÖPING LASARETTSGATAN",202225,5712,684.554,0.119844887955182,31.554,0.00552415966386555,176,0.030812324929972,29,0.00507703081232493,172,0.0301120448179272,42,0.00735294117647059,0,0,31,0.00542717086834734,69,0.0120798319327731,13,0.00227591036414566,121,0.0211834733893557,660.554,0.115643207282913,415,0.0726540616246499,24,0.00420168067226891,7.554,0.00132247899159664,0,0,152,0.0266106442577031,8,0.00140056022408964,21,0.00367647058823529,159,0.0278361344537815,13,0.00227591036414566,42,0.00735294117647059,0,0,9,0.00157563025210084,22,0.0038515406162465,69,0.0120798319327731,13,0.00227591036414566,41,0.00717787114845938,80,0.0140056022408964,660.554,0.115643207282913,108.554,0.0190045518207283,0,0,13,0.00227591036414566,42,0.00735294117647059,82,0.0143557422969188
"NORRKÖPING LASARETTSGATAN",202224,7122,1177.951,0.165396096602078,24.951,0.0035033698399326,97,0.0136197697276046,26,0.0036506599269868,247,0.0346812693063746,310,0.043527099129458,0,0,39,0.0054759898904802,101,0.0141814097163718,16,0.0022465599550688,317,0.0445099691098006,1155.951,0.162307076663858,399,0.0560235888795282,22,0.0030890199382196,2.951,0.000414349901713002,0,0,75,0.010530749789385,5,0.000702049985959,21,0.0029486099410278,204,0.0286436394271272,43,0.0060376298792474,310,0.043527099129458,0,0,2,0.0002808199943836,37,0.0051951698960966,101,0.0141814097163718,16,0.0022465599550688,54,0.0075821398483572,263,0.0369278292614434,1155.951,0.162307076663858,286.951,0.0402907891041842,0,0,43,0.0060376298792474,310,0.043527099129458,117,0.0164279696714406
"NORRKÖPING LASARETTSGATAN",202223,6812,1619.998,0.237815325895479,48.998,0.00719289489136817,145,0.0212859659424545,30,0.00440399295361127,1084,0.159130945390487,41,0.00601879036993541,3,0.000440399295361127,43,0.00631238990017616,61,0.00895478567234292,7,0.00102759835584263,157,0.023047563123899,1581.998,0.232236934820904,1275,0.187169700528479,38,0.00557839107457428,10.998,0.00161450381679389,0,0,107,0.0157075748678802,13,0.00190839694656489,17,0.00249559600704639,1039,0.15252495596007,45,0.00660598943041691,41,0.00601879036993541,0,0,20,0.00293599530240752,26,0.00381679389312977,61,0.00895478567234292,7,0.00102759835584263,35,0.00513799177921315,122,0.0179095713446858,1581.998,0.232236934820904,152.998,0.0224600704638873,0,0,45,0.00660598943041691,41,0.00601879036993541,68,0.00998238402818555
"NORRKÖPING LASARETTSGATAN",202222,7118,815.249,0.114533436358528,44.249,0.00621649339702163,138,0.0193874683899972,23,0.0032312447316662,234,0.0328744029221692,44,0.00618151166057881,1,0.000140488901376791,84,0.0118010677156505,89,0.0125035122225344,8,0.00112391121101433,150,0.0210733352065187,783.249,0.11003779151447,470,0.0660297836470919,32,0.00449564484405732,12.249,0.00172084855296432,0,0,106,0.0148918235459399,6,0.000842933408260747,17,0.00238831132340545,207,0.0290812025849958,27,0.00379320033717336,44,0.00618151166057881,0,0,16,0.00224782242202866,69,0.00969373419499859,89,0.0125035122225344,8,0.00112391121101433,35,0.00491711154818769,115,0.016156223658331,783.249,0.11003779151447,145.249,0.0204058724360775,0,0,27,0.00379320033717336,44,0.00618151166057881,97,0.0136274234335488
"NORRKÖPING LASARETTSGATAN",202221,6721,1247.124,0.185556316024401,95.124,0.0141532510043148,174,0.0258890046124089,23,0.00342210980508853,485,0.072161880672519,53,0.00788573128998661,1,0.000148787382829936,100,0.0148787382829936,108,0.0160690373456331,5,0.00074393691414968,203,0.030203838714477,1159.124,0.172463026335367,791,0.117690819818479,88,0.0130932896890344,7.124,0.00105996131528046,0,0,86,0.0127957149233745,8,0.00119029906263949,15,0.00223181074244904,439,0.0653176610623419,46,0.00684421961017706,53,0.00788573128998661,0,0,62,0.00922481773545603,39,0.00580270793036751,108,0.0160690373456331,5,0.00074393691414968,70,0.0104151167980955,133,0.0197887219163815,1159.124,0.172463026335367,156.124,0.0232292813569409,0,0,46,0.00684421961017706,53,0.00788573128998661,113,0.0168129742597828
"NORRKÖPING LASARETTSGATAN",202220,7102,1019.603,0.143565615319628,53.603,0.00754759222754154,155,0.021824838073782,26,0.00366094058011828,287,0.0404111517882287,40,0.00563221627710504,15,0.00211208110391439,61,0.00858912982258519,252,0.0354829625457618,4,0.000563221627710504,126,0.0177414812728809,978.603,0.137792593635596,486,0.0684314277668262,41,0.00577302168403267,12.603,0.00177457054350887,0,0,114,0.0160518163897494,6,0.000844832441565756,20,0.00281610813855252,226,0.0318220219656435,61,0.00858912982258519,40,0.00563221627710504,0,0,29,0.00408335680090115,47,0.00661785412559842,252,0.0354829625457618,4,0.000563221627710504,38,0.00535060546324979,88,0.0123908758096311,978.603,0.137792593635596,135.603,0.0190936355956069,0,0,61,0.00858912982258519,40,0.00563221627710504,256,0.0360461841734723
"NORRKÖPING LASARETTSGATAN",202219,6837,1700.007,0.2486480912681,28.007,0.00409638730437326,130,0.0190141875091414,23,0.00336404855930964,1122,0.164107064501975,45,0.00658183413777973,0,0,42,0.00614304519526108,120,0.0175515577007459,14,0.00204768173175369,176,0.0257422846277607,1683.007,0.246161620593828,1284,0.187801667397982,17,0.00248647067427234,11.007,0.00160991663010092,0,0,113,0.0165277168348691,7,0.00102384086587685,16,0.00234020769343279,1056,0.154453707766564,66,0.00965335673541027,45,0.00658183413777973,0,0,7,0.00102384086587685,35,0.00511920432938423,120,0.0175515577007459,14,0.00204768173175369,49,0.00716688606113793,127,0.0185753985666228,1683.007,0.246161620593828,154.007,0.0225255228901565,0,0,66,0.00965335673541027,45,0.00658183413777973,134,0.0195992394324996
"NORRKÖPING LASARETTSGATAN",202218,6883,1155.339,0.16785398808659,27.339,0.00397195990120587,151,0.0219381083829725,27,0.00392270812145867,379,0.0550631991864013,186,0.0270231003922708,0,0,44,0.00639256138311783,175,0.0254249600464914,8,0.0011622838878396,158,0.0229551067848322,1131.339,0.164367136423071,460,0.0668313235507773,24,0.00348685166351881,3.339,0.000485108237687055,0,0,127,0.0184512567194537,7,0.00101699840185965,20,0.00290570971959901,209,0.0303646665698097,170,0.0246985326165916,186,0.0270231003922708,0,0,29,0.00421327909341857,15,0.00217928228969926,175,0.0254249600464914,8,0.0011622838878396,49,0.00711898881301758,109,0.0158361179718146,1131.339,0.164367136423071,132.339,0.0192269359291007,0,0,170,0.0246985326165916,186,0.0270231003922708,183,0.026587243934331
"NORRKÖPING LASARETTSGATAN",202217,6938,1606.231,0.231512107235515,113.231,0.0163204093398674,166,0.0239262035168636,33,0.00475641395214759,613,0.0883539925050447,50,0.00720668780628423,0,0,22,0.00317094263476506,127,0.0183049870279619,11,0.00158547131738253,471,0.0678869991351975,1549.231,0.223296483136351,475,0.0684635341597002,57,0.00821562409916402,56.231,0.00810478524070337,0,0,109,0.0157105794176996,15,0.00216200634188527,18,0.00259440761026232,227,0.0327183626405304,386,0.0556356298645143,50,0.00720668780628423,0,0,14,0.00201787258575958,8,0.00115307004900548,127,0.0183049870279619,11,0.00158547131738253,45,0.00648601902565581,426,0.0614009801095417,1549.231,0.223296483136351,500.231,0.0721001729605073,0,0,386,0.0556356298645143,50,0.00720668780628423,138,0.0198904583453445
"NORRKÖPING LASARETTSGATAN",202216,6675,947.262,0.14191191011236,86.262,0.0129231460674157,175,0.0262172284644195,61,0.00913857677902622,228,0.0341573033707865,59,0.00883895131086142,0,0,27,0.00404494382022472,135,0.0202247191011236,8,0.00119850187265918,168,0.0251685393258427,868.262,0.13007670411985,450,0.0674157303370786,79,0.0118352059925094,7.262,0.00108794007490637,0,0,96,0.0143820224719101,41,0.00614232209737828,20,0.00299625468164794,156,0.0233707865168539,72,0.0107865168539326,59,0.00883895131086142,0,0,15,0.00224719101123596,12,0.00179775280898876,135,0.0202247191011236,8,0.00119850187265918,51,0.00764044943820225,117,0.0175280898876405,868.262,0.13007670411985,144.262,0.0216122846441948,0,0,72,0.0107865168539326,59,0.00883895131086142,143,0.0214232209737828
"NORRKÖPING LASARETTSGATAN",202215,5908,640.857,0.108472748815166,29.857,0.00505365605958023,75,0.0126946513202437,28,0.004739336492891,244,0.041299932295193,36,0.00609343263371699,0,0,8,0.001354096140826,88,0.014895057549086,9,0.00152335815842925,123,0.0208192281651997,618.857,0.104748984427894,321,0.0543331076506432,22,0.0037237643872715,7.857,0.00132989167230873,0,0,53,0.00897088693297224,10,0.0016926201760325,18,0.0030467163168585,189,0.0319905213270142,55,0.00930941096817874,36,0.00609343263371699,0,0,5,0.000846310088016249,3,0.00050778605280975,88,0.014895057549086,9,0.00152335815842925,39,0.00660121868652674,84,0.014218009478673,618.857,0.104748984427894,109.857,0.0185946174678402,0,0,55,0.00930941096817874,36,0.00609343263371699,97,0.0164184157075152
"NORRKÖPING LASARETTSGATAN",202214,6339,1997.136,0.315055371509702,56.136,0.00885565546616186,137,0.0216122416784982,21,0.00331282536677709,1444,0.227796182363149,21,0.00331282536677709,0,0,15,0.00236630383341221,138,0.0217699952673923,7,0.00110427512225903,158,0.0249250670452753,1944.136,0.306694431298312,1573,0.248146395330494,53,0.00836094021138981,3.136,0.000494715254772046,0,0,84,0.0132513014671084,6,0.000946521533364884,15,0.00236630383341221,1372,0.21643792396277,72,0.0113582584003786,21,0.00331282536677709,0,0,8,0.00126202871115318,7,0.00110427512225903,138,0.0217699952673923,7,0.00110427512225903,43,0.00678340432244834,115,0.0181416627228269,1944.136,0.306694431298312,133.136,0.0210026818110112,0,0,72,0.0113582584003786,21,0.00331282536677709,145,0.0228742703896514
"NORRKÖPING LASARETTSGATAN",202213,6836,1440.151,0.21067159157402,86.151,0.0126025453481568,147,0.0215038033937975,63,0.00921591574019895,324,0.0473961380924517,440,0.0643651258045641,0,0,27,0.00394967817437098,125,0.0182855471035693,26,0.00380339379754242,202,0.0295494441193681,1392.151,0.203649941486249,495,0.0724107665301346,48,0.00702165008777063,38.151,0.00558089526038619,0,0,99,0.0144821533060269,14,0.00204798127559977,49,0.00716793446459918,258,0.0377413692217671,66,0.00965476887068461,440,0.0643651258045641,0,0,19,0.00277940315974254,8,0.00117027501462844,125,0.0182855471035693,26,0.00380339379754242,49,0.00716793446459918,153,0.0223815096547689,1392.151,0.203649941486249,240.151,0.0351303393797542,0,0,66,0.00965476887068461,440,0.0643651258045641,151,0.0220889409011118
"NORRKÖPING LASARETTSGATAN",202212,6839,907.849,0.132745869279134,86.849,0.0126990788126919,109,0.0159380026319637,36,0.00526392747477701,293,0.0428425208363796,64,0.00935809328849247,34,0.00497148705951162,12,0.00175464249159234,67,0.00979675391139055,21,0.00307062436028659,185,0.0270507384120485,860.849,0.125873519520398,410,0.0599502851294049,47,0.00687234975873666,39.849,0.00582672905395526,0,0,62,0.00906565287322708,17,0.00248574352975581,19,0.0027781839450212,226,0.033045766924989,67,0.00979675391139055,64,0.00935809328849247,0,0,41,0.00599502851294049,5,0.000731101038163474,67,0.00979675391139055,21,0.00307062436028659,46,0.00672612955110396,139,0.0203246088609446,860.849,0.125873519520398,231.849,0.0339010089194327,0,0,67,0.00979675391139055,64,0.00935809328849247,88,0.0128673782716771
"NORRKÖPING LASARETTSGATAN",202211,6639,1297.986,0.19550926344329,93.986,0.0141566500979063,367,0.055279409549631,33,0.00497062810664257,300,0.0451875282422051,46,0.00692875433047146,6,0.000903750564844103,109,0.0164181352613345,97,0.0146106341316463,23,0.00346437716523573,223,0.0335893959933725,1211.986,0.182555505347191,769,0.115830697394186,86,0.0129537580960988,7.986,0.0012028920018075,0,0,281,0.0423256514535322,16,0.00241000150625094,17,0.00256062660039163,212,0.031932519957825,88,0.0132550082843802,46,0.00692875433047146,0,0,113,0.0170206356378973,2,0.000301250188281368,97,0.0146106341316463,23,0.00346437716523573,65,0.00979063111914445,158,0.023798764874228,1211.986,0.182555505347191,188.986,0.0284660340412713,0,0,88,0.0132550082843802,46,0.00692875433047146,120,0.0180750112968821
