"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_ABP_3_för_25","kampanj_convrate_ABP_3_för_25","kampanj_count_ABP_2_för_28","kampanj_convrate_ABP_2_för_28","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"DALA-JÄRNA MYRBACKA",202223,2022-06-08,898,195,0.217149220489978,55,0.0612472160356347,46,0.0512249443207127,10,0.0111358574610245,16,0.0178173719376392,0,0,10,0.0111358574610245,1,0.00111358574610245,21,0.0233853006681514,27,0.0300668151447661,0,0,9,0.010022271714922,151,0.16815144766147,59,0.0657015590200445,44,0.0489977728285078,5,0.00556792873051225,6,0.0066815144766147,2,0.0022271714922049,2,0.0022271714922049,8,0.0089086859688196,6,0.0066815144766147,10,0.0111358574610245,0,0,10,0.0111358574610245,0,0,12,0.0133630289532294,10,0.0111358574610245,27,0.0300668151447661,0,0,6,0.0066815144766147,3,0.00334075723830735,151,0.16815144766147,27,0.0300668151447661,6,0.0066815144766147,49,0.05456570155902,10,0.0111358574610245
"DALA-JÄRNA MYRBACKA",202223,2022-06-07,941,100,0.106269925611052,6,0.00637619553666312,9,0.00956429330499469,10,0.0106269925611052,16,0.0170031880977683,0,0,12,0.0127523910733262,0,0,13,0.0138150903294368,26,0.0276301806588735,0,0,8,0.00850159404888417,96,0.10201912858661,23,0.024442082890542,4,0.00425079702444208,0,0,2,0.00212539851222104,5,0.0053134962805526,1,0.00106269925611052,9,0.00956429330499469,6,0.00637619553666312,10,0.0106269925611052,0,0,12,0.0127523910733262,0,0,6,0.00637619553666312,7,0.00743889479277365,26,0.0276301806588735,0,0,4,0.00425079702444208,4,0.00425079702444208,96,0.10201912858661,13,0.0138150903294368,2,0.00212539851222104,46,0.048884165781084,12,0.0127523910733262
"DALA-JÄRNA MYRBACKA",202223,2022-06-06,884,156,0.176470588235294,42,0.0475113122171946,54,0.0610859728506787,5,0.00565610859728507,3,0.00339366515837104,0,0,8,0.00904977375565611,0,0,21,0.0237556561085973,23,0.0260180995475113,0,0,0,0,114,0.1289592760181,59,0.0667420814479638,42,0.0475113122171946,0,0,0,0,12,0.0135746606334842,2,0.00226244343891403,3,0.00339366515837104,3,0.00339366515837104,0,0,0,0,8,0.00904977375565611,0,0,11,0.0124434389140271,10,0.0113122171945701,23,0.0260180995475113,0,0,0,0,0,0,114,0.1289592760181,21,0.0237556561085973,0,0,26,0.0294117647058824,8,0.00904977375565611
"DALA-JÄRNA MYRBACKA",202222,2022-06-05,862,95,0.110208816705336,20,0.0232018561484919,25,0.0290023201856148,4,0.00464037122969838,6,0.00696055684454756,0,0,5,0.00580046403712297,0,0,9,0.0104408352668213,18,0.0208816705336427,0,0,8,0.00928074245939675,75,0.0870069605568446,33,0.0382830626450116,20,0.0232018561484919,0,0,0,0,5,0.00580046403712297,1,0.00116009280742459,3,0.00348027842227378,6,0.00696055684454756,0,0,0,0,5,0.00580046403712297,0,0,4,0.00464037122969838,5,0.00580046403712297,18,0.0208816705336427,0,0,4,0.00464037122969838,4,0.00464037122969838,75,0.0870069605568446,9,0.0104408352668213,0,0,28,0.0324825986078886,5,0.00580046403712297
"DALA-JÄRNA MYRBACKA",202222,2022-06-04,980,137,0.139795918367347,27,0.0275510204081633,23,0.023469387755102,7,0.00714285714285714,24,0.0244897959183673,0,0,11,0.0112244897959184,0,0,21,0.0214285714285714,7,0.00714285714285714,1,0.00102040816326531,16,0.0163265306122449,120,0.122448979591837,38,0.0387755102040816,17,0.0173469387755102,0,0,10,0.0102040816326531,6,0.00612244897959184,2,0.00204081632653061,5,0.00510204081632653,24,0.0244897959183673,0,0,0,0,11,0.0112244897959184,0,0,10,0.0102040816326531,11,0.0112244897959184,7,0.00714285714285714,1,0.00102040816326531,8,0.00816326530612245,8,0.00816326530612245,120,0.122448979591837,21,0.0214285714285714,10,0.0102040816326531,40,0.0408163265306122,11,0.0112244897959184
"DALA-JÄRNA MYRBACKA",202222,2022-06-03,1065,167,0.156807511737089,34,0.031924882629108,38,0.0356807511737089,11,0.0103286384976526,4,0.00375586854460094,0,0,10,0.00938967136150235,0,0,12,0.0112676056338028,24,0.0225352112676056,0,0,34,0.031924882629108,136,0.127699530516432,75,0.0704225352112676,31,0.0291079812206573,0,0,3,0.0028169014084507,7,0.00657276995305164,5,0.00469483568075117,6,0.00563380281690141,4,0.00375586854460094,0,0,0,0,10,0.00938967136150235,0,0,6,0.00563380281690141,6,0.00563380281690141,24,0.0225352112676056,0,0,8,0.00751173708920188,26,0.0244131455399061,136,0.127699530516432,12,0.0112676056338028,3,0.0028169014084507,36,0.0338028169014084,10,0.00938967136150235
"DALA-JÄRNA MYRBACKA",202222,2022-06-02,896,120,0.133928571428571,38,0.0424107142857143,35,0.0390625,4,0.00446428571428571,3,0.00334821428571429,0,0,7,0.0078125,0,0,6,0.00669642857142857,14,0.015625,2,0.00223214285714286,11,0.0122767857142857,89,0.0993303571428571,46,0.0513392857142857,31,0.0345982142857143,1,0.00111607142857143,6,0.00669642857142857,4,0.00446428571428571,1,0.00111607142857143,3,0.00334821428571429,3,0.00334821428571429,0,0,0,0,7,0.0078125,0,0,6,0.00669642857142857,0,0,14,0.015625,2,0.00223214285714286,4,0.00446428571428571,7,0.0078125,89,0.0993303571428571,7,0.0078125,6,0.00669642857142857,23,0.0256696428571429,7,0.0078125
"DALA-JÄRNA MYRBACKA",202222,2022-06-01,837,102,0.121863799283154,24,0.028673835125448,23,0.027479091995221,10,0.01194743130227,12,0.014336917562724,0,0,3,0.003584229390681,0,0,11,0.013142174432497,17,0.020310633213859,0,0,2,0.002389486260454,82,0.0979689366786141,35,0.041816009557945,20,0.02389486260454,2,0.002389486260454,2,0.002389486260454,3,0.003584229390681,5,0.00597371565113501,5,0.00597371565113501,12,0.014336917562724,0,0,0,0,3,0.003584229390681,0,0,8,0.00955794504181601,3,0.003584229390681,17,0.020310633213859,0,0,0,0,2,0.002389486260454,82,0.0979689366786141,13,0.015531660692951,2,0.002389486260454,29,0.034647550776583,3,0.003584229390681
"DALA-JÄRNA MYRBACKA",202222,2022-05-31,889,139,0.156355455568054,24,0.0269966254218223,21,0.0236220472440945,32,0.0359955005624297,21,0.0236220472440945,0,0,8,0.00899887514060742,0,0,10,0.0112485939257593,18,0.0202474690663667,1,0.00112485939257593,4,0.00449943757030371,120,0.134983127109111,55,0.061867266591676,19,0.0213723284589426,2,0.00224971878515186,3,0.00337457817772778,2,0.00224971878515186,26,0.0292463442069741,6,0.00674915635545557,21,0.0236220472440945,0,0,0,0,8,0.00899887514060742,0,0,6,0.00674915635545557,4,0.00449943757030371,18,0.0202474690663667,1,0.00112485939257593,2,0.00224971878515186,2,0.00224971878515186,120,0.134983127109111,12,0.0134983127109111,3,0.00337457817772778,42,0.047244094488189,8,0.00899887514060742
"DALA-JÄRNA MYRBACKA",202222,2022-05-30,859,145,0.168800931315483,21,0.0244470314318976,22,0.0256111757857974,54,0.0628637951105937,9,0.010477299185099,0,0,0,0,1,0.00116414435389988,13,0.0151338766006985,19,0.0221187427240978,1,0.00116414435389988,5,0.00582072176949942,131,0.152502910360885,79,0.0919674039580908,14,0.0162980209545984,1,0.00116414435389988,6,0.0069848661233993,8,0.00931315483119907,47,0.0547147846332945,7,0.00814901047729918,9,0.010477299185099,0,0,0,0,0,0,0,0,6,0.0069848661233993,8,0.00931315483119907,19,0.0221187427240978,1,0.00116414435389988,2,0.00232828870779977,3,0.00349243306169965,131,0.152502910360885,15,0.0174621653084983,6,0.0069848661233993,31,0.0360884749708964,0,0
"DALA-JÄRNA MYRBACKA",202221,2022-05-29,991,69,0.0696266397578204,7,0.0070635721493441,5,0.00504540867810293,5,0.00504540867810293,6,0.00605449041372351,0,0,0,0,1,0.00100908173562059,8,0.00807265388496468,30,0.0302724520686176,0,0,7,0.0070635721493441,69,0.0696266397578204,13,0.0131180625630676,0,0,3,0.00302724520686176,4,0.00403632694248234,5,0.00504540867810293,1,0.00100908173562059,4,0.00403632694248234,6,0.00605449041372351,0,0,0,0,0,0,0,0,2,0.00201816347124117,7,0.0070635721493441,30,0.0302724520686176,0,0,4,0.00403632694248234,3,0.00302724520686176,69,0.0696266397578204,12,0.012108980827447,4,0.00403632694248234,40,0.0403632694248234,0,0
"DALA-JÄRNA MYRBACKA",202221,2022-05-28,977,69,0.0706243602865916,1,0.00102354145342886,12,0.0122824974411464,2,0.00204708290685773,12,0.0122824974411464,0,0,0,0,1,0.00102354145342886,18,0.0184237461617195,14,0.0143295803480041,1,0.00102354145342886,8,0.00818833162743091,69,0.0706243602865916,20,0.0204708290685773,0,0,1,0.00102354145342886,0,0,12,0.0122824974411464,0,0,2,0.00204708290685773,12,0.0122824974411464,0,0,0,0,0,0,0,0,7,0.00716479017400205,12,0.0122824974411464,14,0.0143295803480041,1,0.00102354145342886,2,0.00204708290685773,6,0.00614124872057318,69,0.0706243602865916,20,0.0204708290685773,0,0,29,0.0296827021494371,0,0
"DALA-JÄRNA MYRBACKA",202221,2022-05-27,1082,130,0.120147874306839,5,0.00462107208872458,1,0.000924214417744917,3,0.00277264325323475,34,0.0314232902033272,0,0,8,0.00739371534195933,2,0.00184842883548983,23,0.0212569316081331,20,0.0184842883548983,1,0.000924214417744917,33,0.0304990757855823,130,0.120147874306839,20,0.0184842883548983,0,0,1,0.000924214417744917,4,0.00369685767097967,1,0.000924214417744917,1,0.000924214417744917,2,0.00184842883548983,16,0.0147874306839187,18,0.0166358595194085,0,0,8,0.00739371534195933,0,0,11,0.0101663585951941,14,0.0129390018484288,20,0.0184842883548983,1,0.000924214417744917,17,0.0157116451016636,16,0.0147874306839187,130,0.120147874306839,26,0.0240295748613678,4,0.00369685767097967,72,0.066543438077634,8,0.00739371534195933
"DALA-JÄRNA MYRBACKA",202221,2022-05-26,963,98,0.101765316718588,7,0.00726895119418484,5,0.00519210799584631,5,0.00519210799584631,34,0.0353063343717549,0,0,6,0.00623052959501558,1,0.00103842159916926,9,0.00934579439252336,15,0.0155763239875389,1,0.00103842159916926,15,0.0155763239875389,97,0.100726895119418,18,0.0186915887850467,1,0.00103842159916926,2,0.00207684319833853,4,0.00415368639667705,4,0.00415368639667705,1,0.00103842159916926,4,0.00415368639667705,24,0.0249221183800623,10,0.0103842159916926,0,0,6,0.00623052959501558,0,0,3,0.00311526479750779,7,0.00726895119418484,15,0.0155763239875389,1,0.00103842159916926,7,0.00726895119418484,8,0.0083073727933541,97,0.100726895119418,12,0.0124610591900312,4,0.00415368639667705,57,0.059190031152648,6,0.00623052959501558
"DALA-JÄRNA MYRBACKA",202221,2022-05-25,978,127,0.129856850715746,9,0.00920245398773006,10,0.0102249488752556,14,0.0143149284253579,31,0.0316973415132924,0,0,19,0.0194274028629857,0,0,20,0.0204498977505112,10,0.0102249488752556,0,0,14,0.0143149284253579,123,0.125766871165644,29,0.0296523517382413,4,0.00408997955010225,2,0.00204498977505112,3,0.00306748466257669,6,0.00613496932515337,7,0.00715746421267894,7,0.00715746421267894,18,0.0184049079754601,13,0.0132924335378323,0,0,19,0.0194274028629857,0,0,6,0.00613496932515337,14,0.0143149284253579,10,0.0102249488752556,0,0,9,0.00920245398773006,5,0.00511247443762781,123,0.125766871165644,22,0.0224948875255624,3,0.00306748466257669,50,0.0511247443762781,19,0.0194274028629857
"DALA-JÄRNA MYRBACKA",202221,2022-05-24,883,79,0.0894677236693092,3,0.00339750849377123,4,0.00453001132502831,13,0.014722536806342,14,0.0158550396375991,0,0,3,0.00339750849377123,0,0,9,0.0101925254813137,25,0.028312570781427,0,0,8,0.00906002265005663,77,0.087202718006795,19,0.0215175537938845,2,0.00226500566251416,1,0.00113250283125708,0,0,2,0.00226500566251416,8,0.00906002265005663,5,0.00566251415628539,6,0.00679501698754247,8,0.00906002265005663,0,0,3,0.00339750849377123,0,0,5,0.00566251415628539,4,0.00453001132502831,25,0.028312570781427,0,0,6,0.00679501698754247,2,0.00226500566251416,77,0.087202718006795,10,0.0113250283125708,0,0,45,0.0509626274065685,3,0.00339750849377123
"DALA-JÄRNA MYRBACKA",202221,2022-05-23,822,88,0.10705596107056,4,0.0048661800486618,2,0.0024330900243309,19,0.0231143552311436,26,0.0316301703163017,0,0,4,0.0048661800486618,2,0.0024330900243309,9,0.0109489051094891,16,0.0194647201946472,2,0.0024330900243309,4,0.0048661800486618,86,0.104622871046229,22,0.0267639902676399,2,0.0024330900243309,1,0.00121654501216545,1,0.00121654501216545,0,0,14,0.0170316301703163,5,0.00608272506082725,18,0.0218978102189781,8,0.0097323600973236,0,0,4,0.0048661800486618,0,0,4,0.0048661800486618,7,0.00851581508515815,16,0.0194647201946472,2,0.0024330900243309,3,0.00364963503649635,1,0.00121654501216545,86,0.104622871046229,12,0.0145985401459854,1,0.00121654501216545,47,0.0571776155717762,4,0.0048661800486618
"DALA-JÄRNA MYRBACKA",202220,2022-05-22,768,131,0.170572916666667,21,0.02734375,28,0.0364583333333333,24,0.03125,15,0.01953125,0,0,3,0.00390625,0,0,10,0.0130208333333333,23,0.0299479166666667,2,0.00260416666666667,5,0.00651041666666667,113,0.147135416666667,55,0.0716145833333333,18,0.0234375,1,0.00130208333333333,2,0.00260416666666667,10,0.0130208333333333,20,0.0260416666666667,4,0.00520833333333333,9,0.01171875,6,0.0078125,0,0,3,0.00390625,0,0,7,0.00911458333333333,3,0.00390625,23,0.0299479166666667,2,0.00260416666666667,2,0.00260416666666667,3,0.00390625,113,0.147135416666667,11,0.0143229166666667,2,0.00260416666666667,42,0.0546875,3,0.00390625
"DALA-JÄRNA MYRBACKA",202220,2022-05-21,920,153,0.166304347826087,23,0.025,33,0.0358695652173913,16,0.0173913043478261,30,0.0326086956521739,0,0,7,0.00760869565217391,2,0.00217391304347826,13,0.0141304347826087,15,0.016304347826087,2,0.00217391304347826,12,0.0130434782608696,132,0.143478260869565,56,0.0608695652173913,21,0.0228260869565217,0,0,2,0.00217391304347826,12,0.0130434782608696,14,0.0152173913043478,2,0.00217391304347826,27,0.0293478260869565,3,0.00326086956521739,0,0,7,0.00760869565217391,0,0,6,0.00652173913043478,9,0.00978260869565217,15,0.016304347826087,2,0.00217391304347826,5,0.00543478260869565,7,0.00760869565217391,132,0.143478260869565,15,0.016304347826087,2,0.00217391304347826,52,0.0565217391304348,7,0.00760869565217391
