"butik","vecka","datum","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_convrate_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_convrate_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_convrate_F&G","sales_zoner_count_Bröd","sales_zoner_convrate_Bröd","sales_zoner_count_Bake off","sales_zoner_convrate_Bake off","sales_zoner_count_Deli","sales_zoner_convrate_Deli","sales_zoner_count_Frys","sales_zoner_convrate_Frys","sales_zoner_count_Mejeri","sales_zoner_convrate_Mejeri","sales_zoner_count_Gavel 3","sales_zoner_convrate_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_convrate_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_convrate_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - Hero protein","sales_kampanj_convrate_Kampanj 2 - Hero protein","sales_kampanj_count_Kampanj 3 - Bomben","sales_kampanj_convrate_Kampanj 3 - Bomben","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_convrate_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_convrate_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_convrate_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_convrate_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_convrate_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_count_Kampanj 1 - bladet eller Lax","sales_kampanj_convrate_Kampanj 1 - bladet eller Lax","sales_kampanj_count_kampanjDeli","sales_kampanj_convrate_kampanjDeli","sales_kampanj_count_Kampanj 1","sales_kampanj_convrate_Kampanj 1","sales_kampanj_count_Kampanj 2","sales_kampanj_convrate_Kampanj 2","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_convrate_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_convrate_TOTAL","sales_skylttyp_count_klubbpris","sales_skylttyp_convrate_klubbpris","sales_skylttyp_count_Kampanjvara","sales_skylttyp_convrate_Kampanjvara","sales_skylttyp_count_veckans klipp","sales_skylttyp_convrate_veckans klipp","sales_skylttyp_count_kampanjvara","sales_skylttyp_convrate_kampanjvara","sales_skylttyp_count_alltid bra pris","sales_skylttyp_convrate_alltid bra pris"
"HEMKÖP FALUN C",202201,2022-01-08,1305,43,0.0329501915708812,3,0.00229885057471264,0,0,15,0.0114942528735632,17,0.0130268199233716,0,0,1,0.000766283524904215,4,0.00306513409961686,3,0.00229885057471264,43,0.0329501915708812,0,0,0,0,3,0.00229885057471264,0,0,11,0.00842911877394636,4,0.00306513409961686,0,0,16,0.0122605363984674,1,0.000766283524904215,0,0,3,0.00229885057471264,2,0.00153256704980843,3,0.00229885057471264,43,0.0329501915708812,5,0.00383141762452107,0,0,3,0.00229885057471264,19,0.0145593869731801,16,0.0122605363984674
"HEMKÖP FALUN C",202201,2022-01-07,1643,90,0.0547778454047474,8,0.00486914181375533,0,0,36,0.021911138161899,31,0.0188679245283019,0,0,3,0.00182592818015825,8,0.00486914181375533,4,0.00243457090687766,90,0.0547778454047474,0,0,0,0,8,0.00486914181375533,0,0,27,0.0164333536214242,9,0.00547778454047474,0,0,30,0.0182592818015825,1,0.000608642726719416,0,0,5,0.00304321363359708,6,0.00365185636031649,4,0.00243457090687766,90,0.0547778454047474,6,0.00365185636031649,0,0,8,0.00486914181375533,46,0.0279975654290931,30,0.0182592818015825
"HEMKÖP FALUN C",202201,2022-01-06,1102,29,0.0263157894736842,5,0.00453720508166969,0,0,5,0.00453720508166969,13,0.0117967332123412,0,0,3,0.00272232304900181,3,0.00272232304900181,0,0,29,0.0263157894736842,0,0,0,0,5,0.00453720508166969,0,0,0,0,5,0.00453720508166969,0,0,12,0.0108892921960073,1,0.000907441016333938,0,0,3,0.00272232304900181,3,0.00272232304900181,0,0,29,0.0263157894736842,0,0,0,0,5,0.00453720508166969,12,0.0108892921960073,12,0.0108892921960073
"HEMKÖP FALUN C",202201,2022-01-05,1620,74.104,0.0457432098765432,14,0.00864197530864197,0,0,28,0.0172839506172839,19,0.0117283950617284,0.104,6.41975308641975e-05,1,0.000617283950617284,11,0.00679012345679012,1,0.000617283950617284,74.104,0.0457432098765432,0,0,0,0,14,0.00864197530864197,0,0,22,0.0135802469135802,6,0.0037037037037037,0,0,15,0.00925925925925926,4,0.00246913580246914,0.104,6.41975308641975e-05,6,0.0037037037037037,6,0.0037037037037037,1,0.000617283950617284,74.104,0.0457432098765432,6,0.0037037037037037,0,0,14,0.00864197530864197,39.104,0.0241382716049383,15,0.00925925925925926
"HEMKÖP FALUN C",202201,2022-01-04,1573,72,0.045772409408773,5,0.00317863954227591,0,0,29,0.0184361093452003,13,0.00826446280991736,0,0,3,0.00190718372536554,19,0.0120788302606484,3,0.00190718372536554,72,0.045772409408773,0,0,0,0,5,0.00317863954227591,0,0,21,0.0133502860775588,8,0.00508582326764145,0,0,12,0.00762873490146217,1,0.000635727908455181,0,0,8,0.00508582326764145,14,0.00890019071837254,3,0.00190718372536554,72,0.045772409408773,8,0.00508582326764145,0,0,5,0.00317863954227591,47,0.0298792116973935,12,0.00762873490146217
"HEMKÖP FALUN C",202201,2022-01-03,1562,57,0.0364916773367478,6,0.00384122919334187,0,0,25,0.0160051216389245,15,0.00960307298335467,0,0,2,0.00128040973111396,8,0.00512163892445583,1,0.000640204865556978,57,0.0364916773367478,0,0,0,0,6,0.00384122919334187,0,0,21,0.0134443021766965,4,0.00256081946222791,0,0,15,0.00960307298335467,0,0,0,0,5,0.00320102432778489,5,0.00320102432778489,1,0.000640204865556978,57,0.0364916773367478,4,0.00256081946222791,0,0,6,0.00384122919334187,32,0.0204865556978233,15,0.00960307298335467
"HEMKÖP FALUN C",202152,2022-01-02,1043,36.2,0.0347075743048897,3,0.00287631831255992,0,0,4,0.00383509108341323,22,0.0210930009587728,0.2,0.000191754554170662,0,0,6,0.00575263662511985,1,0.000958772770853308,36.2,0.0347075743048897,0,0,0,0,3,0.00287631831255992,0,0,1,0.000958772770853308,3,0.00287631831255992,0,0,22,0.0210930009587728,0,0,0.2,0.000191754554170662,3,0.00287631831255992,3,0.00287631831255992,1,0.000958772770853308,36.2,0.0347075743048897,4,0.00383509108341323,0,0,3,0.00287631831255992,7.2,0.00690316395014382,22,0.0210930009587728
"HEMKÖP FALUN C",202152,2022-01-01,868,22,0.0253456221198157,1,0.00115207373271889,0,0,6,0.00691244239631336,10,0.0115207373271889,0,0,2,0.00230414746543779,3,0.00345622119815668,0,0,22,0.0253456221198157,0,0,0,0,1,0.00115207373271889,0,0,2,0.00230414746543779,4,0.00460829493087558,0,0,10,0.0115207373271889,0,0,0,0,3,0.00345622119815668,2,0.00230414746543779,0,0,22,0.0253456221198157,1,0.00115207373271889,0,0,1,0.00115207373271889,10,0.0115207373271889,10,0.0115207373271889
"HEMKÖP FALUN C",202152,2021-12-31,1250,35.534,0.0284272,4,0.0032,0,0,11,0.0088,11,0.0088,0.534,0.0004272,0,0,6,0.0048,3,0.0024,35.534,0.0284272,0,0,0,0,4,0.0032,0,0,3,0.0024,8,0.0064,0,0,11,0.0088,0,0,0.534,0.0004272,3,0.0024,3,0.0024,3,0.0024,35.534,0.0284272,6,0.0048,0,0,4,0.0032,14.534,0.0116272,11,0.0088
"HEMKÖP FALUN C",202152,2021-12-30,1800,57.374,0.0318744444444444,10,0.00555555555555556,0,0,14,0.00777777777777778,19,0.0105555555555556,0.374,0.000207777777777778,4,0.00222222222222222,6,0.00333333333333333,4,0.00222222222222222,57.374,0.0318744444444444,0,0,0,0,10,0.00555555555555556,0,0,5,0.00277777777777778,9,0.005,0,0,19,0.0105555555555556,0,0,0.374,0.000207777777777778,7,0.00388888888888889,3,0.00166666666666667,4,0.00222222222222222,57.374,0.0318744444444444,7,0.00388888888888889,0,0,10,0.00555555555555556,21.374,0.0118744444444444,19,0.0105555555555556
"HEMKÖP FALUN C",202152,2021-12-29,1628,49,0.0300982800982801,4,0.00245700245700246,0,0,8,0.00491400491400491,31,0.019041769041769,0,0,0,0,4,0.00245700245700246,2,0.00122850122850123,49,0.0300982800982801,0,0,0,0,4,0.00245700245700246,0,0,4,0.00245700245700246,4,0.00245700245700246,0,0,30,0.0184275184275184,1,0.000614250614250614,0,0,2,0.00122850122850123,2,0.00122850122850123,2,0.00122850122850123,49,0.0300982800982801,4,0.00245700245700246,0,0,4,0.00245700245700246,11,0.00675675675675676,30,0.0184275184275184
"HEMKÖP FALUN C",202152,2021-12-28,1597,44.142,0.0276405760801503,3,0.00187852222917971,0,0,7,0.00438321853475266,27,0.0169067000626174,0.142,8.89167188478397e-05,0,0,7,0.00438321853475266,0,0,44.142,0.0276405760801503,0,0,0,0,3,0.00187852222917971,0,0,2,0.00125234815278647,5,0.00313087038196619,0,0,27,0.0169067000626174,0,0,0.142,8.89167188478397e-05,3,0.00187852222917971,4,0.00250469630557295,0,0,44.142,0.0276405760801503,3,0.00187852222917971,0,0,3,0.00187852222917971,11.142,0.00697683155917345,27,0.0169067000626174
"HEMKÖP FALUN C",202152,2021-12-27,1601,50,0.0312304809494066,9,0.00562148657089319,0,0,7,0.00437226733291693,21,0.0131168019987508,0,0,1,0.000624609618988132,8,0.00499687695190506,4,0.00249843847595253,50,0.0312304809494066,0,0,0,0,9,0.00562148657089319,0,0,5,0.00312304809494066,2,0.00124921923797626,0,0,20,0.0124921923797626,1,0.000624609618988132,0,0,3,0.0018738288569644,6,0.00374765771392879,4,0.00249843847595253,50,0.0312304809494066,6,0.00374765771392879,0,0,9,0.00562148657089319,15,0.00936914428482199,20,0.0124921923797626
"HEMKÖP FALUN C",202151,2021-12-26,1126,20,0.0177619893428064,5,0.0044404973357016,0,0,2,0.00177619893428064,6,0.00532859680284192,0,0,1,0.00088809946714032,5,0.0044404973357016,1,0.00088809946714032,20,0.0177619893428064,0,0,0,0,5,0.0044404973357016,0,0,2,0.00177619893428064,0,0,0,0,5,0.0044404973357016,1,0.00088809946714032,0,0,1,0.00088809946714032,5,0.0044404973357016,1,0.00088809946714032,20,0.0177619893428064,1,0.00088809946714032,0,0,5,0.0044404973357016,9,0.00799289520426288,5,0.0044404973357016
"HEMKÖP FALUN C",202151,2021-12-25,902,22,0.024390243902439,1,0.00110864745011086,0,0,7,0.00776053215077605,13,0.0144124168514412,0,0,0,0,1,0.00110864745011086,0,0,22,0.024390243902439,0,0,0,0,1,0.00110864745011086,0,0,4,0.00443458980044346,3,0.00332594235033259,0,0,13,0.0144124168514412,0,0,0,0,1,0.00110864745011086,0,0,0,0,22,0.024390243902439,1,0.00110864745011086,0,0,1,0.00110864745011086,7,0.00776053215077605,13,0.0144124168514412
"HEMKÖP FALUN C",202151,2021-12-24,630,12,0.019047619047619,3,0.00476190476190476,0,0,6,0.00952380952380952,1,0.00158730158730159,0,0,1,0.00158730158730159,0,0,1,0.00158730158730159,12,0.019047619047619,0,0,0,0,3,0.00476190476190476,0,0,1,0.00158730158730159,5,0.00793650793650794,0,0,0,0,1,0.00158730158730159,0,0,1,0.00158730158730159,0,0,1,0.00158730158730159,12,0.019047619047619,1,0.00158730158730159,0,0,3,0.00476190476190476,8,0.0126984126984127,0,0
"HEMKÖP FALUN C",202151,2021-12-23,2103,71.06,0.0337898240608654,13,0.00618164526866381,0,0,10,0.00475511174512601,39,0.0185449358059914,0.06,2.85306704707561e-05,1,0.000475511174512601,3,0.0014265335235378,5,0.00237755587256301,71.06,0.0337898240608654,0,0,0,0,13,0.00618164526866381,0,0,4,0.0019020446980504,6,0.00285306704707561,0,0,36,0.0171184022824536,3,0.0014265335235378,0.06,2.85306704707561e-05,2,0.000951022349025202,2,0.000951022349025202,5,0.00237755587256301,71.06,0.0337898240608654,6,0.00285306704707561,0,0,13,0.00618164526866381,16.06,0.00763670946267237,36,0.0171184022824536
"HEMKÖP FALUN C",202151,2021-12-22,2010,65,0.0323383084577114,10,0.00497512437810945,0,0,18,0.00895522388059702,25,0.0124378109452736,0,0,4,0.00199004975124378,3,0.00149253731343284,5,0.00248756218905473,65,0.0323383084577114,0,0,0,0,10,0.00497512437810945,0,0,10,0.00497512437810945,8,0.00398009950248756,0,0,23,0.0114427860696517,2,0.00099502487562189,0,0,4,0.00199004975124378,3,0.00149253731343284,5,0.00248756218905473,65,0.0323383084577114,5,0.00248756218905473,0,0,10,0.00497512437810945,27,0.0134328358208955,23,0.0114427860696517
"HEMKÖP FALUN C",202151,2021-12-21,2168,57,0.0262915129151292,8,0.003690036900369,0,0,19,0.00876383763837638,15,0.00691881918819188,0,0,0,0,12,0.00553505535055351,3,0.00138376383763838,57,0.0262915129151292,0,0,0,0,8,0.003690036900369,0,0,9,0.00415129151291513,10,0.00461254612546125,0,0,12,0.00553505535055351,3,0.00138376383763838,0,0,7,0.00322878228782288,5,0.00230627306273063,3,0.00138376383763838,57,0.0262915129151292,10,0.00461254612546125,0,0,8,0.003690036900369,27,0.0124538745387454,12,0.00553505535055351
"HEMKÖP FALUN C",202151,2021-12-20,2263,57,0.0251878038002651,4,0.00176756517896597,0,0,13,0.00574458683163942,22,0.00972160848431286,0,0,4,0.00176756517896597,7,0.00309323906319046,7,0.00309323906319046,57,0.0251878038002651,0,0,0,0,4,0.00176756517896597,0,0,10,0.00441891294741494,3,0.00132567388422448,0,0,22,0.00972160848431286,0,0,0,0,5,0.00220945647370747,6,0.00265134776844896,7,0.00309323906319046,57,0.0251878038002651,8,0.00353513035793195,0,0,4,0.00176756517896597,23,0.0101634997790544,22,0.00972160848431286
"HEMKÖP FALUN C",202150,2021-12-19,1210,34,0.028099173553719,3,0.00247933884297521,0,0,10,0.00826446280991736,14,0.0115702479338843,0,0,0,0,6,0.00495867768595041,1,0.000826446280991736,34,0.028099173553719,0,0,0,0,3,0.00247933884297521,0,0,7,0.00578512396694215,3,0.00247933884297521,0,0,14,0.0115702479338843,0,0,0,0,2,0.00165289256198347,4,0.00330578512396694,1,0.000826446280991736,34,0.028099173553719,3,0.00247933884297521,0,0,3,0.00247933884297521,14,0.0115702479338843,14,0.0115702479338843
"HEMKÖP FALUN C",202150,2021-12-18,1527,45,0.0294695481335953,15,0.00982318271119843,0,0,9,0.00589390962671906,15,0.00982318271119843,0,0,2,0.00130975769482646,4,0.00261951538965291,0,0,45,0.0294695481335953,0,0,0,0,15,0.00982318271119843,0,0,3,0.00196463654223969,6,0.00392927308447937,0,0,15,0.00982318271119843,0,0,0,0,3,0.00196463654223969,3,0.00196463654223969,0,0,45,0.0294695481335953,1,0.000654878847413229,0,0,15,0.00982318271119843,14,0.0091683038637852,15,0.00982318271119843
"HEMKÖP FALUN C",202150,2021-12-17,2326,64.066,0.0275434221840069,9,0.00386930352536543,0,0,10,0.00429922613929493,32,0.0137575236457438,0.066,2.83748925193465e-05,0,0,6,0.00257953568357696,7,0.00300945829750645,64.066,0.0275434221840069,0,0,0,0,9,0.00386930352536543,0,0,3,0.00128976784178848,7,0.00300945829750645,0,0,32,0.0137575236457438,0,0,0.066,2.83748925193465e-05,1,0.000429922613929493,5,0.00214961306964746,7,0.00300945829750645,64.066,0.0275434221840069,8,0.00343938091143594,0,0,9,0.00386930352536543,15.066,0.00647721410146174,32,0.0137575236457438
"HEMKÖP FALUN C",202150,2021-12-16,2165,58,0.0267898383371824,2,0.00092378752886836,0,0,11,0.00508083140877598,30,0.0138568129330254,0,0,1,0.00046189376443418,10,0.0046189376443418,4,0.00184757505773672,58,0.0267898383371824,0,0,0,0,2,0.00092378752886836,0,0,2,0.00092378752886836,9,0.00415704387990762,0,0,30,0.0138568129330254,0,0,0,0,2,0.00092378752886836,9,0.00415704387990762,4,0.00184757505773672,58,0.0267898383371824,5,0.0023094688221709,0,0,2,0.00092378752886836,21,0.00969976905311778,30,0.0138568129330254
"HEMKÖP FALUN C",202150,2021-12-15,2186,64,0.0292772186642269,9,0.00411710887465691,0,0,10,0.00457456541628545,28,0.0128087831655993,0,0,3,0.00137236962488564,11,0.005032021957914,3,0.00137236962488564,64,0.0292772186642269,0,0,0,0,9,0.00411710887465691,0,0,8,0.00365965233302836,2,0.000914913083257091,0,0,28,0.0128087831655993,0,0,0,0,9,0.00411710887465691,5,0.00228728270814273,3,0.00137236962488564,64,0.0292772186642269,9,0.00411710887465691,0,0,9,0.00411710887465691,18,0.00823421774931381,28,0.0128087831655993
"HEMKÖP FALUN C",202150,2021-12-14,2163,50,0.0231160425335183,4,0.00184928340268146,0,0,4,0.00184928340268146,18,0.00832177531206657,0,0,2,0.00092464170134073,14,0.00647249190938511,8,0.00369856680536292,50,0.0231160425335183,0,0,0,0,4,0.00184928340268146,0,0,2,0.00092464170134073,2,0.00092464170134073,0,0,18,0.00832177531206657,0,0,0,0,8,0.00369856680536292,8,0.00369856680536292,8,0.00369856680536292,50,0.0231160425335183,14,0.00647249190938511,0,0,4,0.00184928340268146,14,0.00647249190938511,18,0.00832177531206657
"HEMKÖP FALUN C",202150,2021-12-13,2184,39,0.0178571428571429,3,0.00137362637362637,0,0,8,0.00366300366300366,17,0.00778388278388278,0,0,0,0,11,0.00503663003663004,0,0,39,0.0178571428571429,0,0,0,0,3,0.00137362637362637,0,0,2,0.000915750915750916,6,0.00274725274725275,0,0,17,0.00778388278388278,0,0,0,0,5,0.00228937728937729,6,0.00274725274725275,0,0,39,0.0178571428571429,5,0.00228937728937729,0,0,3,0.00137362637362637,14,0.00641025641025641,17,0.00778388278388278
