"butik","vecka","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_frac_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_frac_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_frac_F&G","sales_zoner_count_Bröd","sales_zoner_frac_Bröd","sales_zoner_count_Bake off","sales_zoner_frac_Bake off","sales_zoner_count_Fisk","sales_zoner_frac_Fisk","sales_zoner_count_Deli","sales_zoner_frac_Deli","sales_zoner_count_Frys","sales_zoner_frac_Frys","sales_zoner_count_Mejeri","sales_zoner_frac_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_frac_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_frac_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_frac_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_frac_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_frac_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - Hero protein","sales_kampanj_frac_Kampanj 2 - Hero protein","sales_kampanj_count_Kampanj 3 - Bomben","sales_kampanj_frac_Kampanj 3 - Bomben","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_frac_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_frac_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_frac_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_frac_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_frac_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_count_Kampanj 1 - bladet eller Lax","sales_kampanj_frac_Kampanj 1 - bladet eller Lax","sales_kampanj_count_Mölnlycke","sales_kampanj_frac_Mölnlycke","sales_kampanj_count_Triangeln","sales_kampanj_frac_Triangeln","sales_kampanj_count_Trianglen","sales_kampanj_frac_Trianglen","sales_kampanj_count_Kampanj 1","sales_kampanj_frac_Kampanj 1","sales_kampanj_count_Kampanj 2","sales_kampanj_frac_Kampanj 2","sales_kampanj_count_ABP 3 för 25","sales_kampanj_frac_ABP 3 för 25","sales_kampanj_count_ABP_2_för_28","sales_kampanj_frac_ABP_2_för_28","sales_kampanj_count_Kampanj 1 - snacks","sales_kampanj_frac_Kampanj 1 - snacks","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_frac_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_frac_TOTAL","sales_skylttyp_count_kampanjvara","sales_skylttyp_frac_kampanjvara","sales_skylttyp_count_klubbpris","sales_skylttyp_frac_klubbpris","sales_skylttyp_count_veckans klipp","sales_skylttyp_frac_veckans klipp","sales_skylttyp_count_alltid bra pris","sales_skylttyp_frac_alltid bra pris","sales_skylttyp_count_ordinariepris","sales_skylttyp_frac_ordinariepris","sales_skylttyp_count_Alltid bra pris","sales_skylttyp_frac_Alltid bra pris"
"HEMKÖP FALUN C",202145,13704,1250.888,0.0912790426152948,70,0.00510799766491535,55,0.00401342673671921,44,0.00321074138937536,648,0.0472854640980736,20.888,0.00152422650321074,138,0.0100700525394046,2,0.000145942790426153,68,0.0049620548744892,133,0.00970519556333917,0,0,72,0.00525394045534151,1229.888,0.0897466433158202,21,0.00153239929947461,12,0.000875656742556918,37,0.00269994162288383,34,0.0024810274372446,0,0,44,0.00321074138937536,335,0.0244454173963806,313,0.0228400467016929,20.888,0.00152422650321074,138,0.0100700525394046,0,0,0,0,22,0.00160537069468768,48,0.00350262697022767,133,0.00970519556333917,0,0,23,0.00167834208990076,49,0.00357559836544075,1229.888,0.0897466433158202,168.888,0.0123239929947461,82,0.00598365440747227,37,0.00269994162288383,671,0.0489638061879743,138,0.0100700525394046,133,0.00970519556333917
"HEMKÖP FALUN C",202144,11683,1484.184,0.127037918342891,74,0.00633398955747668,330,0.0282461696482068,38,0.00325258923221775,559,0.0478472994949927,46.184,0.00395309423949328,144,0.0123256013010357,4,0.000342377813917658,58,0.00496447830180604,146,0.0124967902079945,11,0.00094153898827356,74,0.00633398955747668,1464.184,0.125326029273303,20,0.00171188906958829,14,0.0011983223487118,40,0.00342377813917658,310,0.0265342805786185,0,0,38,0.00325258923221775,226,0.0193443464863477,333,0.028502953008645,46.184,0.00395309423949328,144,0.0123256013010357,0,0,0,0,23,0.00196867243002653,39,0.00333818368569717,146,0.0124967902079945,11,0.00094153898827356,37,0.00316699477873834,37,0.00316699477873834,1464.184,0.125326029273303,451.184,0.0386188478986562,76,0.0065051784644355,40,0.00342377813917658,596,0.0510142942737311,144,0.0123256013010357,157,0.0134383291962681
"HEMKÖP FALUN C",202143,14124,1730,0.122486547720193,57,0.004035683942226,49,0.00346927216086095,37,0.00261965448881337,838,0.0593316340979892,0,0,386,0.0273293684508638,42,0.00297366185216653,62,0.00438969130557916,156,0.0110450297366185,6,0.000424808836023789,97,0.00686774284905126,1711,0.121141319739451,19,0.001345227980742,12,0.000849617672047579,26,0.00184083828943642,30,0.00212404418011895,0,0,37,0.00261965448881337,311,0.0220192580005664,527,0.0373123760974228,0,0,386,0.0273293684508638,0,0,0,0,62,0.00438969130557916,42,0.00297366185216653,156,0.0110450297366185,6,0.000424808836023789,47,0.00332766921551968,50,0.00354007363353158,1711,0.121141319739451,136,0.00962900028320589,116,0.00821297082979326,26,0.00184083828943642,885,0.0626593033135089,386,0.0273293684508638,162,0.0114698385726423
"HEMKÖP FALUN C",202142,13254,1430,0.107891957145013,60,0.00452693526482571,25,0.00188622302701071,32,0.00241436547457371,786,0.0593028519692168,0,0,125,0.00943111513505357,4,0.000301795684321714,106,0.00799758563452543,169,0.0127508676625924,11,0.000829938131884714,112,0.008450279161008,1420,0.107137467934209,10,0.000754489210804285,14,0.001056284895126,36,0.00271616115889543,15,0.00113173381620643,0,0,32,0.00241436547457371,329,0.024822695035461,457,0.0344801569337558,0,0,125,0.00943111513505357,0,0,0,0,13,0.000980835974045571,97,0.00731854534480157,169,0.0127508676625924,11,0.000829938131884714,62,0.00467783310698657,50,0.00377244605402143,1420,0.107137467934209,107,0.00807303455560585,124,0.00935566621397314,36,0.00271616115889543,848,0.0639806850762034,125,0.00943111513505357,180,0.0135808057944771
"HEMKÖP FALUN C",202141,13186,1294.17,0.0981472774154406,73,0.00553617473077506,87,0.00659790687092371,38,0.00288184438040346,605,0.0458819960564235,63.17,0.0047906870923707,121,0.0091763992112847,2,0.000151676020021235,49,0.00371606249052025,168,0.0127407856817837,4,0.000303352040042469,84,0.00637039284089186,1269.17,0.0962513271651752,25,0.00189595025026543,11,0.000834218110116791,37,0.00280600637039284,62,0.00470195662065827,0,0,38,0.00288184438040346,296,0.0224480509631427,309,0.0234339450932808,63.17,0.0047906870923707,121,0.0091763992112847,0,0,0,0,12,0.000910056120127408,39,0.00295768239041408,168,0.0127407856817837,4,0.000303352040042469,43,0.00326103443045654,41,0.00310935841043531,1269.17,0.0962513271651752,229.17,0.0173797967541332,62,0.00470195662065827,37,0.00280600637039284,648,0.04914303048688,121,0.0091763992112847,172,0.0130441377218262
"HEMKÖP FALUN C",202140,13578,1506.746,0.110969656797761,61,0.00449256149653852,316,0.023272941523052,43,0.00316688761231404,504,0.0371188687582855,127.746,0.00940830755634114,139,0.0102371483281779,0,0,44,0.00324053616143762,150,0.0110472823685373,7,0.000515539843865076,115,0.00846958314921196,1485.746,0.109423037266166,21,0.00154661953159523,11,0.000810134040359405,29,0.00213580792458389,295,0.0217263219914568,0,0,43,0.00316688761231404,272,0.0200324053616144,232,0.0170864633966711,127.746,0.00940830755634114,139,0.0102371483281779,0,0,0,0,11,0.000810134040359405,33,0.00243040212107821,150,0.0110472823685373,7,0.000515539843865076,60,0.00441891294741494,55,0.00405067020179702,1485.746,0.109423037266166,541.746,0.0398988068935042,55,0.00405067020179702,29,0.00213580792458389,564,0.0415377817057004,139,0.0102371483281779,157,0.0115628222124024
"HEMKÖP FALUN C",202139,13568,1898.715,0.139940669221698,590,0.0434846698113208,57,0.00420106132075472,90,0.00663325471698113,605,0.0445902122641509,29.715,0.0021900795990566,109,0.00803360849056604,1,7.37028301886792e-05,152,0.0112028301886792,145,0.0106869103773585,12,0.000884433962264151,108,0.00795990566037736,1872.715,0.138024395636792,26,0.00191627358490566,11,0.000810731132075472,553,0.0407576650943396,31,0.00228478773584906,47,0.00346403301886792,43,0.00316922169811321,354,0.0260908018867925,251,0.0184994103773585,29.715,0.0021900795990566,109,0.00803360849056604,0,0,0,0,120,0.00884433962264151,33,0.00243219339622641,145,0.0106869103773585,12,0.000884433962264151,52,0.00383254716981132,56,0.00412735849056604,1872.715,0.138024395636792,232.715,0.0171517541273585,164,0.0120872641509434,553,0.0407576650943396,657,0.0484227594339623,109,0.00803360849056604,157,0.0115713443396226
"HEMKÖP FALUN C",202138,13261,1324.235,0.0998593620390619,52,0.0039212729055124,50,0.00377045471683885,32,0.00241309101877686,676,0.0509765477716613,134.235,0.0101225397782973,122,0.0091999095090868,1,7.5409094336777e-05,56,0.00422290928285951,126,0.0095015458864339,4,0.000301636377347108,71,0.00535404569791117,1306.235,0.0985019983409999,18,0.00135736369806199,8,0.000603272754694216,26,0.0019606364527562,32,0.00241309101877686,0,0,32,0.00241309101877686,377,0.0284292285649649,299,0.0225473192066963,134.235,0.0101225397782973,122,0.0091999095090868,0,0,0,0,22,0.00165900007540909,35,0.0026393183017872,126,0.0095015458864339,4,0.000301636377347108,22,0.00165900007540909,49,0.00369504562250207,1306.235,0.0985019983409999,265.235,0.0200011311364151,65,0.00490159113189051,26,0.0019606364527562,698,0.0526355478470704,122,0.0091999095090868,130,0.00980318226378101
"HEMKÖP DALA-JÄRNA MYRBACKA",202236,6165,2922.212,0.474000324412003,523,0.0848337388483374,368,0.0596918085969181,880,0.142741281427413,112,0.0181670721816707,49.212,0.00798248175182482,43,0.00697485806974858,181,0.0293592862935929,485,0.0786699107866991,118,0.0191403081914031,4,0.00064882400648824,159,0.0257907542579075,2686.212,0.435719708029197,236,0.0382806163828062,84,0.013625304136253,203,0.0329278183292782,132,0.0214111922141119,717,0.116301703163017,163,0.0264395782643958,82,0.0133008921330089,30,0.0048661800486618,49.212,0.00798248175182482,43,0.00697485806974858,0,0,0,0,436,0.0707218167072182,230,0.0373073803730738,118,0.0191403081914031,4,0.00064882400648824,45,0.0072992700729927,114,0.0184914841849148,2686.212,0.435719708029197,1411.212,0.228907055961071,750,0.121654501216545,203,0.0329278183292782,157,0.0254663422546634,43,0.00697485806974858,122,0.0197891321978913
"HEMKÖP DALA-JÄRNA MYRBACKA",202233,6594,1133.738,0.171934789202305,258,0.0391264786169245,257,0.0389748255990294,34,0.00515620260843191,169,0.0256293600242645,47.738,0.00723961176827419,33,0.00500454959053685,7,0.00106157112526539,102,0.0154686078252957,143,0.021686381558993,5,0.000758265089475281,78,0.0118289353958144,906.738,0.137509554140127,227,0.0344252350621777,11,0.00166818319684562,20,0.00303306035790112,30,0.00454959053685168,0,0,34,0.00515620260843191,75,0.0113739763421292,94,0.0142553836821353,47.738,0.00723961176827419,33,0.00500454959053685,0,0,0,0,73,0.0110706703063391,36,0.00545950864422202,143,0.021686381558993,5,0.000758265089475281,31,0.00470124355474674,47,0.00712769184106764,906.738,0.137509554140127,385.738,0.0584983318168032,120,0.0181983621474067,20,0.00303306035790112,200,0.0303306035790112,33,0.00500454959053685,148,0.0224446466484683
"HEMKÖP DALA-JÄRNA MYRBACKA",202232,6945,962,0.138516918646508,119,0.0171346292296616,125,0.0179985601151908,43,0.00619150467962563,266,0.038300935925126,0,0,61,0.0087832973362131,7,0.00100791936645068,132,0.0190064794816415,119,0.0171346292296616,7,0.00100791936645068,83,0.0119510439164867,870,0.125269978401728,92,0.0132469402447804,10,0.00143988480921526,17,0.00244780417566595,33,0.00475161987041037,0,0,43,0.00619150467962563,106,0.0152627789776818,160,0.0230381569474442,0,0,61,0.0087832973362131,0,0,0,0,70,0.0100791936645068,69,0.00993520518358531,119,0.0171346292296616,7,0.00100791936645068,29,0.00417566594672426,54,0.00777537796976242,870,0.125269978401728,222,0.0319654427645788,149,0.0214542836573074,17,0.00244780417566595,295,0.0424766018718503,61,0.0087832973362131,126,0.0181425485961123
"HEMKÖP DALA-JÄRNA MYRBACKA",202231,8564,1832,0.213918729565624,452,0.0527790751985054,505,0.0589677720691266,52,0.00607192900513779,230,0.0268566090611864,0,0,77,0.00899112564222326,10,0.00116767865483419,252,0.0294255021018216,123,0.0143624474544605,20,0.00233535730966838,111,0.0129612330686595,1415,0.165226529659038,417,0.0486921999065857,10,0.00116767865483419,25,0.00291919663708547,88,0.0102755721625409,11,0.00128444652031761,41,0.00478748248482018,148,0.017281644091546,82,0.00957496496964035,0,0,77,0.00899112564222326,0,0,0,0,144,0.0168145726296123,118,0.0137786081270434,123,0.0143624474544605,20,0.00233535730966838,53,0.0061886968706212,58,0.0067725361980383,1415,0.165226529659038,615,0.0718122372723027,272,0.03176085941149,25,0.00291919663708547,283,0.0330453059318076,77,0.00899112564222326,143,0.0166978047641289
"HEMKÖP DALA-JÄRNA MYRBACKA",202230,6756,1268,0.187685020722321,95,0.0140615748963884,109,0.0161338069863825,108,0.0159857904085258,257,0.038040260509177,0,0,167,0.0247187685020722,9,0.00133214920071048,275,0.040704558910598,132,0.019538188277087,12,0.00177619893428064,104,0.0153937240970989,1220,0.180580224985198,48,0.00710479573712256,5,0.0007400828892836,42,0.00621669626998224,61,0.00902901124925992,80,0.0118413262285376,28,0.00414446417998816,138,0.0204262877442274,119,0.0176139727649497,0,0,167,0.0247187685020722,0,0,0,0,128,0.0189461219656602,156,0.0230905861456483,132,0.019538188277087,12,0.00177619893428064,49,0.00725281231497928,55,0.0081409117821196,1220,0.180580224985198,272,0.0402605091770278,289,0.0427767910005921,42,0.00621669626998224,306,0.0452930728241563,167,0.0247187685020722,144,0.0213143872113677
"HEMKÖP DALA-JÄRNA MYRBACKA",202229,6925,890,0.128519855595668,107,0.0154512635379061,127,0.0183393501805054,28,0.00404332129963899,192,0.0277256317689531,0,0,57,0.00823104693140794,6,0.000866425992779783,149,0.0215162454873646,111,0.016028880866426,6,0.000866425992779783,107,0.0154512635379061,826,0.11927797833935,64,0.00924187725631769,14,0.00202166064981949,29,0.00418772563176895,63,0.00909747292418773,0,0,28,0.00404332129963899,102,0.0147292418772563,90,0.0129963898916968,0,0,57,0.00823104693140794,0,0,0,0,67,0.00967509025270758,88,0.0127075812274368,111,0.016028880866426,6,0.000866425992779783,55,0.00794223826714801,52,0.00750902527075812,826,0.11927797833935,207,0.0298916967509025,169,0.0244043321299639,29,0.00418772563176895,247,0.0356678700361011,57,0.00823104693140794,117,0.0168953068592058
"HEMKÖP DALA-JÄRNA MYRBACKA",202228,6918,1260,0.18213356461405,270,0.0390286209887251,272,0.0393177218849378,152,0.0219716681121711,126,0.018213356461405,0,0,53,0.00766117374963862,11,0.00159005492917028,147,0.0212489158716392,129,0.0186470078057242,5,0.000722752240531946,95,0.013732292570107,1021,0.147586007516623,239,0.034547557097427,9,0.0013009540329575,22,0.00318010985834056,33,0.00477016478751084,3,0.000433651344319167,149,0.021538016767852,93,0.0134431916738942,33,0.00477016478751084,0,0,53,0.00766117374963862,0,0,0,0,82,0.0118531367447239,76,0.0109858340560856,129,0.0186470078057242,5,0.000722752240531946,39,0.00563746747614918,56,0.00809482509395779,1021,0.147586007516623,480,0.0693842150910668,167,0.024139924833767,22,0.00318010985834056,165,0.0238508239375542,53,0.00766117374963862,134,0.0193697600462561
"HEMKÖP DALA-JÄRNA MYRBACKA",202227,6691,806,0.120460319832611,48,0.00717381557315797,65,0.00971454192198476,111,0.0165894485129278,161,0.0240621730683007,0,0,36,0.00538036167986848,11,0.00164399940218204,161,0.0240621730683007,113,0.0168883574951427,6,0.000896726946644747,94,0.014048722164101,778,0.116275594081602,28,0.00418472575100882,9,0.00134509041996712,11,0.00164399940218204,37,0.00552981617097594,69,0.0103123598864146,42,0.00627708862651323,77,0.0115079958152742,84,0.0125541772530265,0,0,36,0.00538036167986848,0,0,0,0,77,0.0115079958152742,95,0.0141981766552085,113,0.0168883574951427,6,0.000896726946644747,35,0.00523090718876102,59,0.00881781497534001,778,0.116275594081602,235,0.0351218054102526,181,0.0270512628904499,11,0.00164399940218204,196,0.0292930802570617,36,0.00538036167986848,119,0.0177850844417875
"HEMKÖP DALA-JÄRNA MYRBACKA",202226,6440,1225,0.190217391304348,215,0.0333850931677019,201,0.0312111801242236,280,0.0434782608695652,156,0.024223602484472,0,0,54,0.00838509316770186,9,0.00139751552795031,122,0.018944099378882,104,0.0161490683229814,4,0.00062111801242236,80,0.0124223602484472,1144,0.177639751552795,81,0.0125776397515528,9,0.00139751552795031,125,0.0194099378881988,120,0.0186335403726708,243,0.0377329192546584,37,0.00574534161490683,61,0.00947204968944099,95,0.0147515527950311,0,0,54,0.00838509316770186,0,0,0,0,53,0.00822981366459627,78,0.012111801242236,104,0.0161490683229814,4,0.00062111801242236,33,0.00512422360248447,47,0.00729813664596273,1144,0.177639751552795,528,0.0819875776397515,140,0.0217391304347826,125,0.0194099378881988,189,0.0293478260869565,54,0.00838509316770186,108,0.0167701863354037
"HEMKÖP DALA-JÄRNA MYRBACKA",202225,7114,1253.694,0.176229125667697,276,0.0387967388248524,263,0.0369693561990441,44,0.00618498734888951,127,0.0178521225752038,17.694,0.00248720832161934,58,0.00815293786899072,3,0.00042170368287883,325,0.0456845656452066,68,0.00955861681192016,2,0.000281135788585887,70,0.00983975260050604,1012.694,0.142352263143098,241,0.0338768625245994,8,0.00112454315434355,27,0.00379533314590947,22,0.00309249367444476,8,0.00112454315434355,36,0.00506044419454597,51,0.00716896260894012,76,0.0106831599662637,17.694,0.00248720832161934,58,0.00815293786899072,0,0,0,0,99,0.0139162215350014,229,0.0321900477930841,68,0.00955861681192016,2,0.000281135788585887,20,0.00281135788585887,50,0.00702839471464717,1012.694,0.142352263143098,374.694,0.0526699465842002,336,0.047230812482429,27,0.00379533314590947,147,0.0206634804610627,58,0.00815293786899072,70,0.00983975260050604
"HEMKÖP DALA-JÄRNA MYRBACKA",202224,6466,924.802,0.14302536343953,75,0.0115991339313331,62,0.00958861738323539,40,0.00618620476337767,100,0.0154655119084442,9.802,0.0015159294772657,225,0.0347974017939994,128,0.0197958552428085,114,0.0176306835756264,85,0.0131456851221775,11,0.00170120630992886,75,0.0115991339313331,887.802,0.137303124033405,37,0.00572223940612434,12,0.0018558614290133,26,0.00402103309619548,25,0.00386637797711104,8,0.00123724095267553,32,0.00494896381070213,64,0.00989792762140427,36,0.0055675842870399,9.802,0.0015159294772657,225,0.0347974017939994,0,0,0,0,198,0.0306217135787195,44,0.00680482523971543,85,0.0131456851221775,11,0.00170120630992886,27,0.00417568821527993,48,0.0074234457160532,887.802,0.137303124033405,159.802,0.024714197339932,254,0.0392824002474482,26,0.00402103309619548,127,0.0196412001237241,225,0.0347974017939994,96,0.0148468914321064
"HEMKÖP DALA-JÄRNA MYRBACKA",202223,6551,899,0.137230957105785,160,0.0244237520989162,163,0.0248816974507709,51,0.00778507098152954,120,0.0183178140741871,0,0,62,0.00946420393833003,8,0.00122118760494581,111,0.0169439780186231,125,0.0190810563272783,4,0.000610593802472905,95,0.0145016028087315,769,0.117386658525416,130,0.0198442985803694,8,0.00122118760494581,22,0.00335826591360098,33,0.00503739887040147,5,0.000763242253091131,46,0.00702182872843841,49,0.00747977408029309,71,0.0108380399938941,0,0,62,0.00946420393833003,0,0,0,0,68,0.0103800946420394,51,0.00778507098152954,125,0.0190810563272783,4,0.000610593802472905,32,0.00488475041978324,63,0.00961685238894825,769,0.117386658525416,277,0.0422836208212487,127,0.0193863532285147,22,0.00335826591360098,152,0.0232025644939704,62,0.00946420393833003,129,0.0196916501297512
"HEMKÖP DALA-JÄRNA MYRBACKA",202222,6388,906.118,0.141846900438322,188,0.0294301815904822,187,0.0292736380713838,122,0.0190983093299937,79,0.0123669380087664,0,0,45.118,0.00706293049467752,1,0.000156543519098309,82,0.0128365685660614,117,0.0183155917345022,5,0.000782717595491547,80,0.0125234815278647,754.118,0.118052285535379,152,0.023794614902943,6,0.000939261114589856,30,0.00469630557294928,35,0.00547902316844083,87,0.0136192861615529,35,0.00547902316844083,79,0.0123669380087664,0,0,0,0,44,0.00688791484032561,1.118,0.00017501565435191,0,0,46,0.00720100187852223,37,0.00579211020663745,117,0.0183155917345022,5,0.000782717595491547,28,0.00438321853475266,52,0.00814026299311208,754.118,0.118052285535379,361,0.0565122103944897,89,0.0139323731997495,30,0.00469630557294928,107,0.0167501565435191,45.118,0.00706293049467752,122,0.0190983093299937
"HEMKÖP DALA-JÄRNA MYRBACKA",202221,6696,660.756,0.098679211469534,36,0.00537634408602151,39,0.00582437275985663,61,0.00910991636798088,157,0.0234468339307049,0,0,40.756,0.00608661887694146,7,0.00104540023894863,96,0.014336917562724,130,0.0194145758661888,5,0.000746714456391876,89,0.0132915173237754,651.756,0.0973351254480287,9,0.00134408602150538,11,0.00164277180406213,16,0.002389486260454,30,0.00448028673835125,32,0.004778972520908,29,0.00433094384707288,100,0.0149342891278375,57,0.00851254480286738,0,0,40,0.00597371565113501,0.756,0.000112903225806452,0,0,38,0.00567502986857826,65,0.00970728793309438,130,0.0194145758661888,5,0.000746714456391876,48,0.00716845878136201,41,0.00612305854241338,651.756,0.0973351254480287,141,0.0210573476702509,114,0.0170250896057348,16,0.002389486260454,205,0.0306152927120669,40.756,0.00608661887694146,135,0.0201612903225806
"HEMKÖP DALA-JÄRNA MYRBACKA",202220,6254,1045.662,0.167198912695875,155,0.024784138151583,235,0.0375759513911097,90,0.0143907898944675,121,0.0193476175247841,0,0,31.662,0.00506267988487368,6,0.000959385992964503,107,0.017109050207867,222,0.0354972817396866,6,0.000959385992964503,72,0.011512631915574,914.662,0.14625231851615,131,0.020946594179725,3,0.000479692996482251,21,0.00335785097537576,104,0.0166293572113847,68,0.0108730412535977,22,0.00351774864086984,89,0.0142308922289735,32,0.00511672529581068,0,0,31,0.0049568276303166,0.662,0.000105852254557083,0,0,58,0.00927406459865686,55,0.00879437160217461,222,0.0354972817396866,6,0.000959385992964503,25,0.00399744163735209,47,0.00751519027822194,914.662,0.14625231851615,372,0.0594819315637992,116,0.0185481291973137,21,0.00335785097537576,146,0.0233450591621362,31.662,0.00506267988487368,228,0.0364566677326511
"HEMKÖP DALA-JÄRNA MYRBACKA",202219,5942,897.082,0.150973073039381,59,0.00992931672837429,69,0.0116122517670818,256,0.0430831369909122,157,0.0264220801077078,0,0,30.082,0.00506260518343992,3,0.000504880511612252,125,0.0210366879838438,133,0.0223830360148098,1,0.000168293503870751,64,0.010770784247728,884.082,0.148785257489061,13,0.00218781555031976,29,0.00488051161225177,17,0.00286098956580276,56,0.00942443621676203,231,0.0388757993941434,25,0.00420733759676876,60,0.010097610232245,97,0.0163244698754628,0,0,30,0.00504880511612252,0.082,1.38000673174015e-05,0,0,40,0.00673174015483002,88,0.0148098283406261,133,0.0223830360148098,1,0.000168293503870751,26,0.00437563110063952,38,0.00639515314708852,884.082,0.148785257489061,363,0.0610905419050825,157,0.0264220801077078,17,0.00286098956580276,183,0.0307977112083474,30.082,0.00506260518343992,134,0.0225513295186806
"HEMKÖP DALA-JÄRNA MYRBACKA",202218,5969,806,0.135030993466242,73,0.0122298542469425,163,0.0273077567431731,23,0.00385324174903669,207,0.0346791757413302,0,0,59,0.0098844027475289,5,0.000837661249790585,89,0.0149103702462724,103,0.017255821745686,16,0.00268051599932987,68,0.011392192997152,788,0.132015412966996,18,0.0030155804992461,43,0.00720388674819903,12,0.0020103869994974,145,0.024292176243927,0,0,23,0.00385324174903669,38,0.00636622549840844,169,0.0283129502429218,0,0,59,0.0098844027475289,0,0,0,0,24,0.00402077399899481,70,0.0117272574970682,103,0.017255821745686,16,0.00268051599932987,29,0.00485843524878539,39,0.00653375774836656,788,0.132015412966996,225,0.0376947562405763,137,0.022951918244262,12,0.0020103869994974,236,0.0395376109901156,59,0.0098844027475289,119,0.0199363377450159
"HEMKÖP DALA-JÄRNA MYRBACKA",202217,5962,1281,0.214860784971486,285,0.0478027507547803,322,0.0540087219054009,34,0.00570278430057028,251,0.04209996645421,0,0,52,0.00872190540087219,0,0,82,0.0137537739013754,138,0.0231465951023147,4,0.000670915800067092,113,0.0189533713518953,1012,0.169741697416974,269,0.0451190875545119,7,0.00117410265011741,9,0.00150956055015096,53,0.00888963435088896,6,0.00100637370010064,28,0.00469641060046964,40,0.00670915800067092,211,0.0353908084535391,0,0,52,0.00872190540087219,0,0,0,0,23,0.00385776585038578,59,0.0098960080509896,138,0.0231465951023147,4,0.000670915800067092,78,0.0130828581013083,35,0.00587051325058705,1012,0.169741697416974,391,0.0655820194565582,89,0.0149278765514928,9,0.00150956055015096,329,0.0551828245555183,52,0.00872190540087219,142,0.0238175109023818
"HEMKÖP DALA-JÄRNA MYRBACKA",202216,5813,722.124,0.124225701014966,47,0.00808532599346293,24,0.0041286771030449,40,0.00688112850507483,155,0.026664372957165,0,0,44.124,0.00759057285394805,3,0.000516084637880612,263,0.045243419920867,78,0.0134182005848959,12,0.00206433855152245,56,0.00963357990710476,703.124,0.120957164975056,19,0.00326853603991055,7,0.0012041974883881,21,0.00361259246516429,5,0.000860141063134354,6,0.00103216927576122,34,0.00584895922931361,52,0.00894546705659728,103,0.0177189059005677,0,0,44,0.00756924135558232,0.124,2.1331498365732e-05,0,0,10,0.00172028212626871,256,0.0440392224324789,78,0.0134182005848959,12,0.00206433855152245,30,0.00516084637880612,26,0.00447273352829864,703.124,0.120957164975056,90,0.0154825391364184,273,0.0469637020471357,21,0.00361259246516429,185,0.0318252193359711,44.124,0.00759057285394805,90,0.0154825391364184
"HEMKÖP DALA-JÄRNA MYRBACKA",202215,6412,623.049,0.0971692139737991,118,0.0184029943855271,115,0.017935121646912,25,0.00389893948845914,72,0.0112289457267623,0,0,64.049,0.00998892701185278,2,0.000311915159076731,73,0.0113849033063007,94,0.0146600124766064,13,0.00202744853399875,47,0.00733000623830318,547.049,0.0853164379288833,76,0.0118527760449158,26,0.0040548970679975,16,0.00249532127261385,39,0.00608234560199626,0,0,25,0.00389893948845914,45,0.00701809107922645,27,0.00421085464753587,0,0,63,0.00982532751091703,1.049,0.000163599500935745,0,0,19,0.00296319401122895,56,0.00873362445414847,94,0.0146600124766064,13,0.00202744853399875,12,0.00187149095446039,35,0.00545851528384279,547.049,0.0853164379288833,175,0.027292576419214,101,0.0157517155333749,16,0.00249532127261385,84,0.0131004366812227,64.049,0.00998892701185278,107,0.0166874610106051
