"butik","vecka","datum","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_convrate_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_convrate_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_convrate_F&G","sales_zoner_count_Bröd","sales_zoner_convrate_Bröd","sales_zoner_count_Bake off","sales_zoner_convrate_Bake off","sales_zoner_count_Fisk - endast manuell disk","sales_zoner_convrate_Fisk - endast manuell disk","sales_zoner_count_Deli - endast manuell","sales_zoner_convrate_Deli - endast manuell","sales_zoner_count_Frys","sales_zoner_convrate_Frys","sales_zoner_count_Mejeri","sales_zoner_convrate_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_convrate_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_convrate_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_convrate_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_convrate_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_convrate_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_convrate_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_convrate_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_convrate_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_convrate_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_convrate_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_count_Kampanj 1 - bladet eller skagen","sales_kampanj_convrate_Kampanj 1 - bladet eller skagen","sales_kampanj_count_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_convrate_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_count_Kampanj 1 Frys","sales_kampanj_convrate_Kampanj 1 Frys","sales_kampanj_count_Kampanj 1 Mejeri","sales_kampanj_convrate_Kampanj 1 Mejeri","sales_kampanj_count_Kampanj 2 Mejeri","sales_kampanj_convrate_Kampanj 2 Mejeri","sales_kampanj_count_Kampanj 3 – Bomben","sales_kampanj_convrate_Kampanj 3 – Bomben","sales_kampanj_count_ABP","sales_kampanj_convrate_ABP","sales_kampanj_count_Kampanj 1 - dryck","sales_kampanj_convrate_Kampanj 1 - dryck","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_convrate_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_convrate_TOTAL","sales_skylttyp_count_klubbvara","sales_skylttyp_convrate_klubbvara","sales_skylttyp_count_kampanjvara","sales_skylttyp_convrate_kampanjvara","sales_skylttyp_count_veckans klipp","sales_skylttyp_convrate_veckans klipp","sales_skylttyp_count_alltid bra pris","sales_skylttyp_convrate_alltid bra pris","sales_skylttyp_count_klubbpris","sales_skylttyp_convrate_klubbpris","sales_skylttyp_count_ordinarie","sales_skylttyp_convrate_ordinarie"
"HEMKÖP UPPSALA VÄSTERTORG",202233,2022-08-18,1299,110,0.0846805234795997,12,0.0092378752886836,18,0.0138568129330254,9,0.0069284064665127,20,0.0153964588144727,0,0,0,0,2,0.00153964588144727,17,0.0130869899923018,3,0.0023094688221709,2,0.00153964588144727,27,0.0207852193995381,104,0.0800615858352579,12,0.0092378752886836,12,0.0092378752886836,8,0.00615858352578907,1,0.000769822940723634,19,0.014626635873749,1,0.000769822940723634,0,0,0,0,2,0.00153964588144727,13,0.0100076982294072,4,0.00307929176289453,3,0.0023094688221709,2,0.00153964588144727,15,0.0115473441108545,12,0.0092378752886836,104,0.0800615858352579,6,0.0046189376443418,56,0.0431100846805235,3,0.0023094688221709,21,0.0161662817551963,18,0.0138568129330254,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202233,2022-08-17,1224,82,0.0669934640522876,6,0.00490196078431373,14,0.011437908496732,4,0.00326797385620915,24,0.0196078431372549,0,0,0,0,2,0.00163398692810458,6,0.00490196078431373,1,0.000816993464052288,5,0.00408496732026144,20,0.0163398692810458,81,0.0661764705882353,6,0.00490196078431373,13,0.0106209150326797,4,0.00326797385620915,0,0,23,0.0187908496732026,1,0.000816993464052288,0,0,0,0,2,0.00163398692810458,3,0.00245098039215686,3,0.00245098039215686,1,0.000816993464052288,5,0.00408496732026144,9,0.00735294117647059,11,0.00898692810457516,81,0.0661764705882353,1,0.000816993464052288,44,0.0359477124183007,1,0.000816993464052288,28,0.0228758169934641,7,0.00571895424836601,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202233,2022-08-16,1253,98,0.0782122905027933,10,0.00798084596967279,14,0.0111731843575419,6,0.00478850758180367,32,0.0255387071029529,0,0,0,0,6,0.00478850758180367,10,0.00798084596967279,1,0.000798084596967279,5,0.00399042298483639,14,0.0111731843575419,93,0.0742218675179569,10,0.00798084596967279,9,0.00718276137270551,4,0.00319233838786911,2,0.00159616919393456,32,0.0255387071029529,0,0,0,0,0,0,6,0.00478850758180367,5,0.00399042298483639,5,0.00399042298483639,1,0.000798084596967279,5,0.00399042298483639,9,0.00718276137270551,5,0.00399042298483639,93,0.0742218675179569,5,0.00399042298483639,40,0.0319233838786911,1,0.000798084596967279,37,0.0295291300877893,10,0.00798084596967279,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202233,2022-08-15,1300,74,0.0569230769230769,10,0.00769230769230769,4,0.00307692307692308,3,0.00230769230769231,21,0.0161538461538462,0,0,0,0,1,0.000769230769230769,9,0.00692307692307692,1,0.000769230769230769,11,0.00846153846153846,14,0.0107692307692308,70,0.0538461538461538,10,0.00769230769230769,0,0,3,0.00230769230769231,0,0,20,0.0153846153846154,1,0.000769230769230769,0,0,0,0,1,0.000769230769230769,4,0.00307692307692308,5,0.00384615384615385,1,0.000769230769230769,11,0.00846153846153846,5,0.00384615384615385,9,0.00692307692307692,70,0.0538461538461538,4,0.00307692307692308,24,0.0184615384615385,1,0.000769230769230769,31,0.0238461538461538,10,0.00769230769230769,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202232,2022-08-14,1079,172,0.159406858202039,52,0.0481927710843374,51,0.0472659870250232,7,0.00648748841519926,24,0.0222428174235403,0,0,0,0,1,0.00092678405931418,12,0.0111214087117702,3,0.00278035217794254,1,0.00092678405931418,21,0.0194624652455978,132,0.122335495829472,52,0.0481927710843374,11,0.010194624652456,5,0.0046339202965709,2,0.00185356811862836,23,0.0213160333642261,1,0.00092678405931418,0,0,0,0,1,0.00092678405931418,7,0.00648748841519926,5,0.0046339202965709,3,0.00278035217794254,1,0.00092678405931418,7,0.00648748841519926,14,0.0129749768303985,132,0.122335495829472,40,0.0370713623725672,52,0.0481927710843374,3,0.00278035217794254,24,0.0222428174235403,13,0.0120481927710843,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202232,2022-08-13,984,191,0.194105691056911,66,0.0670731707317073,60,0.0609756097560976,2,0.00203252032520325,18,0.0182926829268293,0,0,0,0,3,0.00304878048780488,2,0.00203252032520325,4,0.0040650406504065,0,0,36,0.0365853658536585,139,0.141260162601626,66,0.0670731707317073,8,0.00813008130081301,2,0.00203252032520325,0,0,16,0.016260162601626,2,0.00203252032520325,0,0,0,0,3,0.00304878048780488,0,0,2,0.00203252032520325,4,0.0040650406504065,0,0,13,0.0132113821138211,23,0.0233739837398374,139,0.141260162601626,52,0.0528455284552846,63,0.0640243902439024,4,0.0040650406504065,16,0.016260162601626,4,0.0040650406504065,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202232,2022-08-12,1101,188,0.170753860127157,51,0.0463215258855586,45,0.0408719346049046,5,0.00454132606721163,25,0.0227066303360581,0,0,0,0,6,0.00544959128065395,8,0.0072661217075386,3,0.00272479564032698,2,0.00181653042688465,43,0.03905540417802,148,0.134423251589464,51,0.0463215258855586,5,0.00454132606721163,5,0.00454132606721163,0,0,24,0.0217983651226158,1,0.000908265213442325,0,0,0,0,6,0.00544959128065395,3,0.00272479564032698,5,0.00454132606721163,3,0.00272479564032698,2,0.00181653042688465,9,0.00817438692098093,34,0.0308810172570391,148,0.134423251589464,40,0.036330608537693,70,0.0635785649409628,3,0.00272479564032698,26,0.0236148955495005,9,0.00817438692098093,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202232,2022-08-11,1068,122,0.114232209737828,34,0.0318352059925094,32,0.0299625468164794,5,0.00468164794007491,16,0.0149812734082397,0,0,0,0,3,0.00280898876404494,12,0.0112359550561798,2,0.00187265917602996,0,0,18,0.0168539325842697,97,0.0908239700374532,34,0.0318352059925094,7,0.00655430711610487,5,0.00468164794007491,0,0,14,0.0131086142322097,2,0.00187265917602996,0,0,0,0,3,0.00280898876404494,6,0.00561797752808989,6,0.00561797752808989,2,0.00187265917602996,0,0,8,0.00749063670411985,10,0.00936329588014981,97,0.0908239700374532,25,0.0234082397003745,42,0.0393258426966292,2,0.00187265917602996,14,0.0131086142322097,14,0.0131086142322097,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202232,2022-08-10,1063,103,0.09689557855127,18,0.0169332079021637,26,0.0244590780809031,4,0.00376293508936971,21,0.019755409219191,0,0,0,0,6,0.00564440263405456,10,0.00940733772342427,0,0,1,0.000940733772342427,17,0.0159924741298213,88,0.0827845719661336,18,0.0169332079021637,11,0.0103480714957667,4,0.00376293508936971,0,0,21,0.019755409219191,0,0,0,0,0,0,6,0.00564440263405456,5,0.00470366886171214,5,0.00470366886171214,0,0,1,0.000940733772342427,8,0.00752587017873942,9,0.00846660395108184,88,0.0827845719661336,15,0.0141110065851364,41,0.0385700846660395,0,0,22,0.0206961429915334,10,0.00940733772342427,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202232,2022-08-09,1032,126,0.122093023255814,32,0.0310077519379845,33,0.0319767441860465,3,0.00290697674418605,21,0.0203488372093023,0,0,0,0,1,0.000968992248062015,12,0.0116279069767442,4,0.00387596899224806,0,0,20,0.0193798449612403,104,0.10077519379845,32,0.0310077519379845,11,0.0106589147286822,2,0.00193798449612403,1,0.000968992248062015,21,0.0203488372093023,0,0,0,0,0,0,1,0.000968992248062015,8,0.00775193798449612,4,0.00387596899224806,4,0.00387596899224806,0,0,8,0.00775193798449612,12,0.0116279069767442,104,0.10077519379845,22,0.0213178294573643,45,0.0436046511627907,4,0.00387596899224806,21,0.0203488372093023,12,0.0116279069767442,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202232,2022-08-08,1137,172,0.15127528583993,51,0.0448548812664908,50,0.0439753737906772,4,0.00351802990325418,24,0.0211081794195251,0,0,0,0,4,0.00351802990325418,18,0.0158311345646438,3,0.00263852242744063,8,0.00703605980650836,10,0.00879507475813544,128,0.112576956904134,51,0.0448548812664908,6,0.00527704485488127,4,0.00351802990325418,0,0,24,0.0211081794195251,0,0,0,0,0,0,4,0.00351802990325418,14,0.0123131046613896,4,0.00351802990325418,3,0.00263852242744063,8,0.00703605980650836,5,0.00439753737906772,5,0.00439753737906772,128,0.112576956904134,44,0.038698328935796,31,0.0272647317502199,3,0.00263852242744063,32,0.0281442392260334,18,0.0158311345646438,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202231,2022-08-07,971,110,0.113285272914521,18,0.0185375901132853,36,0.0370751802265705,0,0,14,0.0144181256436663,0,0,0,0,3,0.00308959835221421,9,0.00926879505664264,7,0.00720906282183316,0,0,23,0.023686920700309,104,0.107106076210093,18,0.0185375901132853,30,0.0308959835221421,0,0,0,0,14,0.0144181256436663,0,0,0,0,0,0,3,0.00308959835221421,6,0.00617919670442842,3,0.00308959835221421,7,0.00720906282183316,0,0,5,0.00514933058702369,18,0.0185375901132853,104,0.107106076210093,6,0.00617919670442842,68,0.0700308959835221,7,0.00720906282183316,14,0.0144181256436663,9,0.00926879505664264,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202231,2022-08-06,996,153,0.153614457831325,7,0.0070281124497992,49,0.0491967871485944,6,0.00602409638554217,25,0.0251004016064257,0,0,0,0,3,0.00301204819277108,10,0.0100401606425703,4,0.00401606425702811,1,0.00100401606425703,48,0.0481927710843374,150,0.150602409638554,7,0.0070281124497992,46,0.0461847389558233,6,0.00602409638554217,0,0,25,0.0251004016064257,0,0,0,0,0,0,3,0.00301204819277108,5,0.00502008032128514,5,0.00502008032128514,4,0.00401606425702811,1,0.00100401606425703,12,0.0120481927710843,36,0.036144578313253,150,0.150602409638554,3,0.00301204819277108,107,0.107429718875502,4,0.00401606425702811,26,0.0261044176706827,10,0.0100401606425703,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202231,2022-08-05,935,157,0.167914438502674,10,0.0106951871657754,52,0.0556149732620321,4,0.00427807486631016,7,0.00748663101604278,0,0,0,0,1,0.00106951871657754,12,0.0128342245989305,5,0.0053475935828877,0,0,66,0.0705882352941176,155,0.165775401069519,10,0.0106951871657754,50,0.053475935828877,4,0.00427807486631016,0,0,7,0.00748663101604278,0,0,0,0,0,0,1,0.00106951871657754,6,0.00641711229946524,6,0.00641711229946524,5,0.0053475935828877,0,0,17,0.0181818181818182,49,0.0524064171122995,155,0.165775401069519,2,0.00213903743315508,129,0.137967914438503,5,0.0053475935828877,7,0.00748663101604278,12,0.0128342245989305,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202231,2022-08-04,972,135,0.138888888888889,18,0.0185185185185185,57,0.058641975308642,5,0.0051440329218107,8,0.00823045267489712,0,0,0,0,2,0.00205761316872428,13,0.0133744855967078,12,0.0123456790123457,2,0.00205761316872428,18,0.0185185185185185,133,0.136831275720165,18,0.0185185185185185,55,0.0565843621399177,4,0.00411522633744856,1,0.00102880658436214,8,0.00823045267489712,0,0,0,0,0,0,2,0.00205761316872428,8,0.00823045267489712,5,0.0051440329218107,12,0.0123456790123457,2,0.00205761316872428,7,0.00720164609053498,11,0.0113168724279835,133,0.136831275720165,2,0.00205761316872428,96,0.0987654320987654,12,0.0123456790123457,10,0.0102880658436214,13,0.0133744855967078,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202231,2022-08-03,889,122,0.137232845894263,7,0.0078740157480315,68,0.0764904386951631,8,0.00899887514060742,4,0.00449943757030371,0,0,0,0,3,0.00337457817772778,4,0.00449943757030371,0,0,4,0.00449943757030371,24,0.0269966254218223,118,0.132733408323959,7,0.0078740157480315,64,0.0719910011248594,8,0.00899887514060742,0,0,4,0.00449943757030371,0,0,0,0,0,0,3,0.00337457817772778,2,0.00224971878515186,2,0.00224971878515186,0,0,4,0.00449943757030371,11,0.0123734533183352,13,0.0146231721034871,118,0.132733408323959,4,0.00449943757030371,102,0.114735658042745,0,0,8,0.00899887514060742,4,0.00449943757030371,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202231,2022-08-02,987,107,0.108409321175279,5,0.00506585612968592,63,0.0638297872340425,4,0.00405268490374873,12,0.0121580547112462,0,0,0,0,1,0.00101317122593718,9,0.00911854103343465,0,0,0,0,13,0.0131712259371834,104,0.105369807497467,5,0.00506585612968592,60,0.060790273556231,3,0.00303951367781155,1,0.00101317122593718,12,0.0121580547112462,0,0,0,0,0,0,1,0.00101317122593718,6,0.0060790273556231,3,0.00303951367781155,0,0,0,0,6,0.0060790273556231,7,0.00709219858156028,104,0.105369807497467,3,0.00303951367781155,80,0.0810536980749747,0,0,12,0.0121580547112462,9,0.00911854103343465,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202231,2022-08-01,1000,139,0.139,15,0.015,74,0.074,9,0.009,11,0.011,0,0,0,0,2,0.002,6,0.006,3,0.003,3,0.003,16,0.016,134,0.134,15,0.015,69,0.069,9,0.009,0,0,11,0.011,0,0,0,0,0,0,2,0.002,1,0.001,5,0.005,3,0.003,3,0.003,10,0.01,6,0.006,134,0.134,5,0.005,106,0.106,3,0.003,14,0.014,6,0.006,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202230,2022-07-31,962,93,0.0966735966735967,21,0.0218295218295218,14,0.0145530145530146,3,0.00311850311850312,4,0.00415800415800416,0,0,0,0,4,0.00415800415800416,8,0.00831600831600832,1,0.00103950103950104,2,0.00207900207900208,36,0.0374220374220374,88,0.0914760914760915,21,0.0218295218295218,9,0.00935550935550936,2,0.00207900207900208,1,0.00103950103950104,4,0.00415800415800416,0,0,0,0,0,0,4,0.00415800415800416,5,0.0051975051975052,3,0.00311850311850312,1,0.00103950103950104,2,0.00207900207900208,10,0.0103950103950104,26,0.027027027027027,88,0.0914760914760915,5,0.0051975051975052,68,0.0706860706860707,1,0.00103950103950104,6,0.00623700623700624,8,0.00831600831600832,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202230,2022-07-30,876,105,0.11986301369863,19,0.021689497716895,8,0.0091324200913242,5,0.00570776255707763,11,0.0125570776255708,0,0,0,0,4,0.0045662100456621,12,0.0136986301369863,1,0.00114155251141553,2,0.00228310502283105,43,0.0490867579908676,103,0.117579908675799,19,0.021689497716895,6,0.00684931506849315,5,0.00570776255707763,0,0,11,0.0125570776255708,0,0,0,0,0,0,4,0.0045662100456621,11,0.0125570776255708,1,0.00114155251141553,1,0.00114155251141553,2,0.00228310502283105,12,0.0136986301369863,31,0.0353881278538813,103,0.117579908675799,2,0.00228310502283105,75,0.0856164383561644,1,0.00114155251141553,13,0.0148401826484018,12,0.0136986301369863,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202230,2022-07-29,1019,124,0.121687929342493,29,0.028459273797841,9,0.00883218842001963,5,0.00490677134445535,19,0.0186457311089303,0,0,0,0,3,0.00294406280667321,5,0.00490677134445535,4,0.00392541707556428,2,0.00196270853778214,48,0.0471050049067713,121,0.118743866535819,29,0.028459273797841,6,0.00588812561334642,4,0.00392541707556428,1,0.00098135426889107,19,0.0186457311089303,0,0,0,0,0,0,3,0.00294406280667321,2,0.00196270853778214,3,0.00294406280667321,4,0.00392541707556428,2,0.00196270853778214,11,0.0107948969578018,37,0.0363101079489696,121,0.118743866535819,3,0.00294406280667321,88,0.0863591756624141,4,0.00392541707556428,21,0.0206084396467125,5,0.00490677134445535,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202230,2022-07-28,1015,100,0.0985221674876847,21,0.0206896551724138,13,0.012807881773399,2,0.00197044334975369,17,0.0167487684729064,0,0,0,0,3,0.00295566502463054,7,0.00689655172413793,2,0.00197044334975369,0,0,35,0.0344827586206897,96,0.0945812807881773,21,0.0206896551724138,9,0.00886699507389163,1,0.000985221674876847,1,0.000985221674876847,17,0.0167487684729064,0,0,0,0,0,0,3,0.00295566502463054,4,0.00394088669950739,3,0.00295566502463054,2,0.00197044334975369,0,0,11,0.0108374384236453,24,0.0236453201970443,96,0.0945812807881773,4,0.00394088669950739,66,0.0650246305418719,2,0.00197044334975369,17,0.0167487684729064,7,0.00689655172413793,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202230,2022-07-27,985,95,0.0964467005076142,25,0.0253807106598985,3,0.00304568527918782,10,0.0101522842639594,13,0.0131979695431472,0,0,0,0,4,0.00406091370558376,10,0.0101522842639594,4,0.00406091370558376,1,0.00101522842639594,25,0.0253807106598985,92,0.0934010152284264,25,0.0253807106598985,0,0,10,0.0101522842639594,0,0,13,0.0131979695431472,0,0,0,0,0,0,4,0.00406091370558376,7,0.00710659898477157,3,0.00304568527918782,4,0.00406091370558376,1,0.00101522842639594,10,0.0101522842639594,15,0.0152284263959391,92,0.0934010152284264,3,0.00304568527918782,61,0.0619289340101523,4,0.00406091370558376,14,0.0142131979695431,10,0.0101522842639594,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202230,2022-07-26,1019,108,0.105986261040236,24,0.0235525024533857,11,0.0107948969578018,5,0.00490677134445535,17,0.0166830225711482,0,0,0,0,9,0.00883218842001963,6,0.00588812561334642,3,0.00294406280667321,0,0,33,0.0323846908734053,106,0.104023552502453,24,0.0235525024533857,9,0.00883218842001963,5,0.00490677134445535,0,0,17,0.0166830225711482,0,0,0,0,0,0,9,0.00883218842001963,2,0.00196270853778214,4,0.00392541707556428,3,0.00294406280667321,0,0,7,0.00686947988223749,26,0.0255152109911678,106,0.104023552502453,2,0.00196270853778214,78,0.0765456329735034,3,0.00294406280667321,17,0.0166830225711482,6,0.00588812561334642,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202230,2022-07-25,998,94,0.094188376753507,25,0.0250501002004008,10,0.0100200400801603,3,0.0030060120240481,10,0.0100200400801603,0,0,0,0,1,0.00100200400801603,10,0.0100200400801603,6,0.00601202404809619,1,0.00100200400801603,28,0.0280561122244489,94,0.094188376753507,25,0.0250501002004008,10,0.0100200400801603,3,0.0030060120240481,0,0,10,0.0100200400801603,0,0,0,0,0,0,1,0.00100200400801603,7,0.00701402805611222,3,0.0030060120240481,6,0.00601202404809619,1,0.00100200400801603,12,0.0120240480961924,16,0.0160320641282565,94,0.094188376753507,0,0,67,0.0671342685370741,6,0.00601202404809619,11,0.0110220440881764,10,0.0100200400801603,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202229,2022-07-24,944,82,0.086864406779661,11,0.0116525423728814,11,0.0116525423728814,1,0.00105932203389831,11,0.0116525423728814,0,0,0,0,1,0.00105932203389831,14,0.0148305084745763,4,0.00423728813559322,5,0.00529661016949153,24,0.0254237288135593,78,0.0826271186440678,11,0.0116525423728814,7,0.00741525423728814,0,0,1,0.00105932203389831,11,0.0116525423728814,0,0,0,0,0,0,1,0.00105932203389831,7,0.00741525423728814,7,0.00741525423728814,4,0.00423728813559322,5,0.00529661016949153,12,0.0127118644067797,12,0.0127118644067797,78,0.0826271186440678,4,0.00423728813559322,40,0.0423728813559322,4,0.00423728813559322,16,0.0169491525423729,14,0.0148305084745763,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202229,2022-07-23,889,72,0.0809898762654668,8,0.00899887514060742,7,0.0078740157480315,6,0.00674915635545557,0,0,0,0,0,0,4,0.00449943757030371,2,0.00224971878515186,1,0.00112485939257593,3,0.00337457817772778,41,0.046119235095613,71,0.0798650168728909,8,0.00899887514060742,6,0.00674915635545557,6,0.00674915635545557,0,0,0,0,0,0,0,0,0,0,4,0.00449943757030371,1,0.00112485939257593,1,0.00112485939257593,1,0.00112485939257593,3,0.00337457817772778,15,0.0168728908886389,26,0.0292463442069741,71,0.0798650168728909,1,0.00112485939257593,64,0.0719910011248594,1,0.00112485939257593,3,0.00337457817772778,2,0.00224971878515186,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202229,2022-07-22,994,78,0.0784708249496982,10,0.0100603621730382,14,0.0140845070422535,5,0.00503018108651911,9,0.00905432595573441,0,0,0,0,6,0.00603621730382294,5,0.00503018108651911,1,0.00100603621730382,1,0.00100603621730382,27,0.0271629778672032,75,0.0754527162977867,10,0.0100603621730382,11,0.0110663983903421,5,0.00503018108651911,0,0,9,0.00905432595573441,0,0,0,0,0,0,6,0.00603621730382294,4,0.00402414486921529,1,0.00100603621730382,1,0.00100603621730382,1,0.00100603621730382,10,0.0100603621730382,17,0.017102615694165,75,0.0754527162977867,3,0.00301810865191147,56,0.0563380281690141,1,0.00100603621730382,10,0.0100603621730382,5,0.00503018108651911,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202229,2022-07-21,957,89,0.0929989550679206,18,0.0188087774294671,12,0.0125391849529781,5,0.00522466039707419,7,0.00731452455590387,0,0,0,0,0,0,11,0.0114942528735632,7,0.00731452455590387,0,0,29,0.0303030303030303,84,0.0877742946708464,18,0.0188087774294671,7,0.00731452455590387,5,0.00522466039707419,0,0,7,0.00731452455590387,0,0,0,0,0,0,0,0,2,0.00208986415882968,9,0.00940438871473354,7,0.00731452455590387,0,0,6,0.00626959247648903,23,0.0240334378265413,84,0.0877742946708464,5,0.00522466039707419,54,0.0564263322884013,7,0.00731452455590387,7,0.00731452455590387,11,0.0114942528735632,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202229,2022-07-20,980,80,0.0816326530612245,14,0.0142857142857143,8,0.00816326530612245,6,0.00612244897959184,14,0.0142857142857143,0,0,0,0,4,0.00408163265306122,7,0.00714285714285714,1,0.00102040816326531,2,0.00204081632653061,24,0.0244897959183673,77,0.0785714285714286,14,0.0142857142857143,5,0.00510204081632653,6,0.00612244897959184,0,0,14,0.0142857142857143,0,0,0,0,0,0,4,0.00408163265306122,6,0.00612244897959184,1,0.00102040816326531,1,0.00102040816326531,2,0.00204081632653061,14,0.0142857142857143,10,0.0102040816326531,77,0.0785714285714286,3,0.00306122448979592,50,0.0510204081632653,1,0.00102040816326531,16,0.0163265306122449,7,0.00714285714285714,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202229,2022-07-19,990,69,0.0696969696969697,8,0.00808080808080808,11,0.0111111111111111,5,0.00505050505050505,17,0.0171717171717172,0,0,0,0,2,0.00202020202020202,8,0.00808080808080808,1,0.00101010101010101,0,0,17,0.0171717171717172,68,0.0686868686868687,8,0.00808080808080808,10,0.0101010101010101,5,0.00505050505050505,0,0,17,0.0171717171717172,0,0,0,0,0,0,2,0.00202020202020202,4,0.00404040404040404,4,0.00404040404040404,1,0.00101010101010101,0,0,5,0.00505050505050505,12,0.0121212121212121,68,0.0686868686868687,1,0.00101010101010101,41,0.0414141414141414,1,0.00101010101010101,17,0.0171717171717172,8,0.00808080808080808,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202229,2022-07-18,1021,84,0.0822722820763957,7,0.00685602350636631,14,0.0137120470127326,5,0.00489715964740451,12,0.0117531831537708,0,0,0,0,2,0.0019588638589618,17,0.0166503428011753,3,0.0029382957884427,6,0.00587659157688541,18,0.0176297747306562,84,0.0822722820763957,7,0.00685602350636631,14,0.0137120470127326,5,0.00489715964740451,0,0,12,0.0117531831537708,0,0,0,0,0,0,2,0.0019588638589618,13,0.0127326150832517,4,0.0039177277179236,3,0.0029382957884427,6,0.00587659157688541,8,0.00783545543584721,10,0.00979431929480901,84,0.0822722820763957,0,0,46,0.0450538687561214,3,0.0029382957884427,18,0.0176297747306562,17,0.0166503428011753,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202228,2022-07-17,949,97,0.102212855637513,16,0.0168598524762908,19,0.0200210748155954,4,0.00421496311907271,14,0.0147523709167545,0,0,0,0,1,0.00105374077976818,7,0.00737618545837724,6,0.00632244467860906,8,0.00842992623814542,22,0.0231822971548999,93,0.0979978925184405,16,0.0168598524762908,15,0.0158061116965227,4,0.00421496311907271,0,0,14,0.0147523709167545,0,0,0,0,0,0,1,0.00105374077976818,5,0.00526870389884088,2,0.00210748155953635,6,0.00632244467860906,8,0.00842992623814542,9,0.00948366701791359,13,0.0136986301369863,93,0.0979978925184405,4,0.00421496311907271,54,0.0569020021074816,6,0.00632244467860906,22,0.0231822971548999,7,0.00737618545837724,0,0
"HEMKÖP UPPSALA VÄSTERTORG",202228,2022-07-16,915,95,0.103825136612022,8,0.0087431693989071,10,0.0109289617486339,7,0.00765027322404372,16,0.0174863387978142,0,0,0,0,4,0.00437158469945355,7,0.00765027322404372,0,0,8,0.0087431693989071,35,0.0382513661202186,93,0.101639344262295,8,0.0087431693989071,8,0.0087431693989071,4,0.00437158469945355,3,0.00327868852459016,16,0.0174863387978142,0,0,0,0,0,0,4,0.00437158469945355,3,0.00327868852459016,4,0.00437158469945355,0,0,8,0.0087431693989071,14,0.0153005464480874,21,0.0229508196721311,93,0.101639344262295,2,0.00218579234972678,60,0.0655737704918033,0,0,24,0.0262295081967213,7,0.00765027322404372,0,0
