"butik","vecka","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_convrate_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_convrate_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_convrate_F&G","sales_zoner_count_Bröd","sales_zoner_convrate_Bröd","sales_zoner_count_Bake off","sales_zoner_convrate_Bake off","sales_zoner_count_Fisk - endast manuell disk","sales_zoner_convrate_Fisk - endast manuell disk","sales_zoner_count_Deli - endast manuell","sales_zoner_convrate_Deli - endast manuell","sales_zoner_count_Frys","sales_zoner_convrate_Frys","sales_zoner_count_Mejeri","sales_zoner_convrate_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_convrate_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_convrate_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_convrate_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_convrate_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_convrate_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_convrate_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_convrate_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_convrate_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_convrate_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_convrate_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_count_Kampanj 1 - bladet eller skagen","sales_kampanj_convrate_Kampanj 1 - bladet eller skagen","sales_kampanj_count_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_convrate_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_count_Kampanj 1 Frys","sales_kampanj_convrate_Kampanj 1 Frys","sales_kampanj_count_Kampanj 1 Mejeri","sales_kampanj_convrate_Kampanj 1 Mejeri","sales_kampanj_count_Kampanj 2 Mejeri","sales_kampanj_convrate_Kampanj 2 Mejeri","sales_kampanj_count_Kampanj 3 – Bomben","sales_kampanj_convrate_Kampanj 3 – Bomben","sales_kampanj_count_ABP","sales_kampanj_convrate_ABP","sales_kampanj_count_Kampanj 1 - dryck","sales_kampanj_convrate_Kampanj 1 - dryck","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_convrate_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_convrate_TOTAL","sales_skylttyp_count_klubbvara","sales_skylttyp_convrate_klubbvara","sales_skylttyp_count_kampanjvara","sales_skylttyp_convrate_kampanjvara","sales_skylttyp_count_veckans klipp","sales_skylttyp_convrate_veckans klipp","sales_skylttyp_count_alltid bra pris","sales_skylttyp_convrate_alltid bra pris","sales_skylttyp_count_klubbpris","sales_skylttyp_convrate_klubbpris","sales_skylttyp_count_ordinarie","sales_skylttyp_convrate_ordinarie"
"HEMKÖP MÖLNLYCKE C",202144,12502,2443.856,0.195477203647416,447,0.0357542793153095,532,0.0425531914893617,98,0.00783874580067189,168,0.013437849944009,0,0,5.856,0.000468405055191169,267,0.0213565829467285,166,0.0132778755399136,160,0.0127979523276276,24,0.00191969284914414,576,0.0460726283794593,2355.856,0.188438329867221,447,0.0357542793153095,444,0.0355143177091665,82,0.00655895056790913,16,0.00127979523276276,139,0.0111182210846265,29,0.0023196288593825,0,0,5.856,0.000468405055191169,267,0.0213565829467285,109,0.00871860502319629,57,0.00455927051671732,160,0.0127979523276276,24,0.00191969284914414,54,0.00431930891057431,522,0.041753319468885,2355.856,0.188438329867221,88,0.00703887378019517,1749.856,0.139966085426332,160,0.0127979523276276,163,0.0130379139337706,195,0.0155975043992961,0,0
"HEMKÖP MÖLNLYCKE C",202143,13580,3886.39,0.286184830633284,879,0.0647275405007364,1427,0.105081001472754,94,0.0069219440353461,224,0.0164948453608247,0,0,9.39,0.000691458026509573,65,0.00478645066273932,563,0.0414580265095729,136,0.0100147275405007,34,0.00250368188512518,455,0.0335051546391753,3739.39,0.275360088365243,879,0.0647275405007364,1280,0.0942562592047128,74,0.00544918998527246,20,0.00147275405007364,190,0.0139911634756996,34,0.00250368188512518,0,0,9.39,0.000691458026509573,65,0.00478645066273932,114,0.00839469808541973,449,0.0330633284241532,136,0.0100147275405007,34,0.00250368188512518,48,0.00353460972017673,407,0.0299705449189985,3739.39,0.275360088365243,147,0.0108247422680412,2635.39,0.194064064801178,136,0.0100147275405007,224,0.0164948453608247,597,0.0439617083946981,0,0
"HEMKÖP MÖLNLYCKE C",202142,13053,2145.26,0.164349957864093,478,0.0366199341147629,526,0.0402972496744044,143,0.0109553359380985,258,0.0197655711330729,0,0,8.26,0.000632804719221635,53,0.00406036926377078,178,0.0136367118670038,52,0.00398375852294492,24,0.00183865777982073,425,0.0325595648509921,1909.26,0.146269823029189,478,0.0366199341147629,290,0.0222171148395005,129,0.00988278556653643,14,0.00107255037156209,227,0.0173906381674711,31,0.00237493296560178,0,0,8.26,0.000632804719221635,53,0.00406036926377078,105,0.0080441277867157,73,0.00559258408028806,52,0.00398375852294492,24,0.00183865777982073,54,0.00413698000459664,371,0.0284225848463955,1909.26,0.146269823029189,236,0.0180801348349039,1161.26,0.0889649888914426,52,0.00398375852294492,251,0.0192292959472918,209,0.0160116448326055,0,0
"HEMKÖP MÖLNLYCKE C",202141,12955,2592.522,0.200117483597067,436,0.0336549594751061,251,0.0193747587803937,404,0.031184870706291,251,0.0193747587803937,0,0,9.522,0.000735005789270552,415,0.0320339637205712,138,0.0106522578155152,102,0.00787340795059822,21,0.00162099575453493,565,0.0436125048243921,2435.522,0.187998610575068,436,0.0336549594751061,94,0.00725588575839444,390,0.0301042068699344,14,0.00108066383635662,226,0.0174450019297568,25,0.00192975685063682,0,0,9.522,0.000735005789270552,415,0.0320339637205712,72,0.00555769972983404,66,0.0050945580856812,102,0.00787340795059822,21,0.00162099575453493,61,0.00470860671555384,504,0.0389038981088383,2435.522,0.187998610575068,157,0.0121188730219992,1766.522,0.136358317252026,102,0.00787340795059822,247,0.0190659976842918,163,0.0125820146661521,0,0
"HEMKÖP MÖLNLYCKE C",202140,13128,2488.897,0.189586913467398,801,0.0610146252285192,592,0.0450944546008531,109,0.00830286410725168,201,0.0153107861060329,0,0,9.897,0.000753884826325411,47,0.00358013406459476,179,0.0136349786715417,112,0.00853138330286411,33,0.00251371115173675,405,0.0308500914076782,1980.897,0.150890996343693,801,0.0610146252285192,84,0.00639853747714808,86,0.00655088360755637,23,0.00175198049969531,170,0.0129494210847044,31,0.00236136502132846,0,0,9.897,0.000753884826325411,47,0.00358013406459476,119,0.00906459475929311,60,0.00457038391224863,112,0.00853138330286411,33,0.00251371115173675,44,0.00335161486898233,361,0.0274984765386959,1980.897,0.150890996343693,508,0.0386959171237051,947.897,0.0722042199878123,112,0.00853138330286411,203,0.0154631322364412,210,0.0159963436928702,0,0
"HEMKÖP MÖLNLYCKE C",202139,12819,5020.14,0.391617130821437,1751,0.136594118105936,1506,0.117481862859817,158,0.0123254544036196,244,0.0190342460410328,0,0,10.14,0.00079101333957407,88,0.00686481004758561,598,0.0466495046415477,147,0.0114673531476714,32,0.00249629456275841,486,0.0379124736718933,3594.14,0.280376004368515,1751,0.136594118105936,80,0.00624073640689601,144,0.0112333255324128,14,0.0010921288712068,213,0.0166159606833606,31,0.00241828535767221,0,0,10.14,0.00079101333957407,88,0.00686481004758561,147,0.0114673531476714,451,0.0351821514938763,147,0.0114673531476714,32,0.00249629456275841,67,0.00522661674077541,419,0.0326858569311179,3594.14,0.280376004368516,1426,0.111241126452921,1147.14,0.0894874795225837,147,0.0114673531476714,245,0.019112255246119,629,0.0490677899992199,0,0
"HEMKÖP MÖLNLYCKE C",202138,12955,1857.236,0.143360555769973,384,0.0296410652257816,175,0.0135082979544577,115,0.00887688151292937,294,0.022693940563489,0,0,2.236,0.000172597452720957,99,0.00764183712852181,213,0.0164415283674257,96,0.00741026630644539,25,0.00192975685063682,454,0.0350443844075646,1764.236,0.136181860285604,384,0.0296410652257816,82,0.00632960247008877,93,0.00717869548436897,22,0.0016981860285604,261,0.0201466615206484,33,0.0025472790428406,0,0,2.236,0.000172597452720957,99,0.00764183712852181,142,0.0109610189116171,71,0.00548050945580857,96,0.00741026630644539,25,0.00192975685063682,53,0.00409108452335006,401,0.0309532998842146,1764.236,0.136181860285604,93,0.00717869548436897,1043.236,0.0805276727132381,96,0.00741026630644539,286,0.0220764183712852,246,0.0189888074102663,0,0
"HEMKÖP MALMÖ TRIANGELN",202234,17856,13428.966,0.752070228494624,4950,0.277217741935484,2507,0.140400985663082,271,0.0151769713261649,321,0.0179771505376344,4.854,0.000271841397849462,21.112,0.0011823476702509,270,0.0151209677419355,1420,0.0795250896057348,3178,0.177979390681004,42,0.00235215053763441,444,0.0248655913978495,12484.966,0.699202844982079,4950,0.277217741935484,1563,0.0875336021505376,133,0.00744847670250896,138,0.00772849462365591,243,0.0136088709677419,78,0.00436827956989247,4.854,0.000271841397849462,21.112,0.0011823476702509,270,0.0151209677419355,453,0.025369623655914,967,0.0541554659498208,3178,0.177979390681004,42,0.00235215053763441,182,0.0101926523297491,262,0.0146729390681004,12484.966,0.699202844982079,944,0.0528673835125448,6575.112,0.368229838709677,3178,0.177979390681004,285,0.0159610215053763,1498,0.0838933691756272,4.854,0.000271841397849462
"HEMKÖP MALMÖ TRIANGELN",202233,18229,1414.419,0.0775916945526359,239,0.013110977014647,208,0.0114103900378518,36,0.00197487519885896,231,0.012672115859345,2.265,0.000124252564594876,0.154,8.44807723956333e-06,51,0.00279773986505019,187,0.010258379505184,143,0.0078446431510231,47,0.0025783092873992,270,0.0148115639914422,1318.419,0.072325360689012,239,0.013110977014647,112,0.00614405617422788,26,0.00142629875473147,10,0.000548576444127489,212,0.0116298206155028,19,0.00104229524384223,2.265,0.000124252564594876,0.154,8.44807723956333e-06,51,0.00279773986505019,61,0.00334631630917768,126,0.00691206319600636,143,0.0078446431510231,47,0.0025783092873992,49,0.0026880245762247,221,0.0121235394152175,1318.419,0.072325360689012,96,0.0052663338636239,612.154,0.0335813264578419,143,0.0078446431510231,259,0.014208129902902,206,0.0113006747490263,2.265,0.000124252564594876
"HEMKÖP MALMÖ TRIANGELN",202232,16661,2396.974,0.143867354900666,731,0.0438749174719405,641,0.0384730808474881,45,0.00270091831222616,240,0.0144048976652062,3.974,0.000238521097173039,0,0,31,0.00186063261508913,169,0.0101434487725827,222,0.0133245303403157,51,0.00306104075385631,263,0.0157853670247884,1887.974,0.113316967769041,731,0.0438749174719405,132,0.00792269371586339,30,0.00180061220815077,15,0.000900306104075386,227,0.0136246323750075,13,0.000780265290198668,3.974,0.000238521097173039,0,0,31,0.00186063261508913,63,0.00378128563711662,106,0.00636216313546606,222,0.0133245303403157,51,0.00306104075385631,54,0.00324110197467139,209,0.012544265050117,1887.974,0.113316967769041,509,0.0305503871316248,693,0.0415941420082828,222,0.0133245303403157,278,0.0166856731288638,182,0.0109237140627813,3.974,0.000238521097173039
"HEMKÖP MALMÖ TRIANGELN",202231,15970,2193.624,0.137359048215404,301,0.0188478396994364,807,0.0505322479649343,36,0.00225422667501565,248,0.0155291170945523,3.624,0.000226925485284909,0,0,48,0.00300563556668754,199,0.0124608641202254,182,0.0113963681903569,55,0.00344395742016281,314,0.0196618659987477,2122.624,0.132913212273012,301,0.0188478396994364,736,0.0460864120225423,28,0.00175328741390106,8,0.00050093926111459,234,0.0146524733876018,14,0.000876643706950532,3.624,0.000226925485284909,0,0,48,0.00300563556668754,79,0.00494677520350657,120,0.00751408891671885,182,0.0113963681903569,55,0.00344395742016281,67,0.00419536631183469,247,0.015466499686913,2122.624,0.132913212273012,71,0.00444583594239199,1364,0.0854101440200376,182,0.0113963681903569,289,0.0180964308077646,213,0.013337507827176,3.624,0.000226925485284909
"HEMKÖP MALMÖ TRIANGELN",202230,16165,2180.141,0.13486798639035,948,0.0586452211568203,216,0.0133622022888958,50,0.00309310238168883,236,0.0145994432415713,3.141,0.000194308691617693,0,0,40,0.00247448190535107,144,0.00890813485926384,193,0.0119393751933189,44,0.00272193009588617,306,0.0189297865759357,2102.141,0.130042746674915,948,0.0586452211568203,138,0.00853696257346118,27,0.00167027528611197,23,0.00142282709557686,219,0.0135477884317971,17,0.0010516548097742,3.141,0.000194308691617693,0,0,40,0.00247448190535107,55,0.00340241261985772,89,0.00550572223940612,193,0.0119393751933189,44,0.00272193009588617,57,0.00352613671512527,249,0.0154036498608104,2102.141,0.130042746674915,78,0.00482523971543458,1404,0.0868543148778225,193,0.0119393751933189,263,0.0162697185276833,161,0.00995978966903805,3.141,0.000194308691617693
"HEMKÖP MALMÖ TRIANGELN",202229,15629,1391.443,0.0890295604325293,227,0.0145242817838633,201,0.0128607076588393,49,0.0031351973894683,188,0.0120289205963273,4.443,0.000284279224518523,0,0,50,0.00319918100966153,196,0.0125407895578732,171,0.0109411990530424,31,0.00198349222599015,274,0.0175315119329452,1335.443,0.0854464777017084,227,0.0145242817838633,145,0.00927762492801843,35,0.00223942670676307,14,0.000895770682705227,179,0.0114530680145883,9,0.000575852581739075,4.443,0.000284279224518523,0,0,50,0.00319918100966153,74,0.00473478789429906,122,0.00780600166357413,171,0.0109411990530424,31,0.00198349222599015,32,0.00204747584618338,242,0.0154840360867618,1335.443,0.0854464777017084,56,0.00358308273082091,689,0.0440847143131358,171,0.0109411990530424,210,0.0134365602405784,205,0.0131166421396123,4.443,0.000284279224518523
"HEMKÖP MALMÖ TRIANGELN",202228,15873,1256.672,0.0791704151704152,138,0.00869400869400869,170,0.0107100107100107,48,0.00302400302400302,209,0.0131670131670132,4.672,0.000294336294336294,0,0,67,0.00422100422100422,181,0.0114030114030114,111,0.00699300699300699,37,0.00233100233100233,291,0.0183330183330183,1229.672,0.0774694134694135,138,0.00869400869400869,143,0.00900900900900901,39,0.00245700245700246,9,0.000567000567000567,191,0.012033012033012,18,0.00113400113400113,4.672,0.000294336294336294,0,0,67,0.00422100422100422,68,0.00428400428400428,113,0.00711900711900712,111,0.00699300699300699,37,0.00233100233100233,57,0.00359100359100359,234,0.0147420147420147,1229.672,0.0774694134694135,27,0.0017010017010017,660,0.0415800415800416,111,0.00699300699300699,228,0.0143640143640144,199,0.0125370125370125,4.672,0.000294336294336294
"HEMKÖP MALMÖ TRIANGELN",202227,16779,1852.264,0.110391799272901,261,0.0155551582335062,188,0.0112044817927171,45,0.00268192383336313,214,0.0127540377853269,5.264,0.000313725490196078,0,0,398,0.0237201263484117,199,0.0118600631742059,206,0.0122772513260623,40,0.00238393229632278,296,0.0176410989927886,1797.264,0.107113892365457,261,0.0155551582335062,133,0.00792657488527326,32,0.00190714583705823,13,0.000774777996304905,210,0.0125156445556946,4,0.000238393229632278,5.264,0.000313725490196078,0,0,398,0.0237201263484117,72,0.00429107813338101,127,0.00756898504082484,206,0.0122772513260623,40,0.00238393229632278,55,0.00327790690744383,241,0.0143631920853448,1797.264,0.107113892365457,55,0.00327790690744383,1078,0.064246975385899,206,0.0122772513260623,250,0.0148995768520174,203,0.0120984564038381,5.264,0.000313725490196078
"HEMKÖP MALMÖ TRIANGELN",202226,16730,1450.372,0.0866928870292887,227,0.0135684399282726,232,0.0138673042438733,42,0.00251046025104603,238,0.0142259414225941,6.372,0.000380872683801554,0,0,24,0.00143454871488344,200,0.0119545726240287,150,0.00896592946802152,22,0.00131500298864316,309,0.0184698147041243,1373.372,0.0820903765690377,227,0.0135684399282726,155,0.00926479378362224,29,0.00173341303048416,13,0.000777047220561865,230,0.013747758517633,8,0.000478182904961148,6.372,0.000380872683801554,0,0,24,0.00143454871488344,68,0.00406455469216976,132,0.00789001793185894,150,0.00896592946802152,22,0.00131500298864316,42,0.00251046025104603,267,0.0159593544530783,1373.372,0.0820903765690377,77,0.00460251046025105,680,0.0406455469216975,150,0.00896592946802152,252,0.0150627615062762,208,0.0124327555289898,6.372,0.000380872683801554
"HEMKÖP MALMÖ TRIANGELN",202225,16710,1790.928,0.107177019748654,256,0.0153201675643327,225,0.0134649910233393,42,0.00251346499102334,278,0.0166367444643926,21.928,0.00131226810293238,0,0,50,0.00299222022740874,180,0.0107719928186715,172,0.0102932375822861,23,0.00137642130460802,543,0.0324955116696589,1706.928,0.102150089766607,256,0.0153201675643327,141,0.00843806104129264,23,0.00137642130460802,19,0.00113704368641532,258,0.0154398563734291,20,0.00119688809096349,21.928,0.00131226810293238,0,0,50,0.00299222022740874,83,0.0049670855774985,97,0.00580490724117295,172,0.0102932375822861,23,0.00137642130460802,284,0.0169958108916816,259,0.0154997007779773,1706.928,0.102150089766607,84,0.00502692998204668,948,0.0567324955116697,172,0.0102932375822861,281,0.0168162776780371,200,0.0119688809096349,21.928,0.00131226810293238
"HEMKÖP MALMÖ TRIANGELN",202224,17686,3011.431,0.170272023069094,754,0.0426325907497456,226,0.0127784688454145,52,0.00294017867239625,189,0.0106864186362094,2.431,0.000137453352934524,0,0,46,0.00260092728711976,1100,0.0621960873006898,180,0.0101775415582947,34,0.00192242451656678,428,0.0241999321497229,2938.431,0.16614446454823,754,0.0426325907497456,153,0.00865091032455049,36,0.00203550831165894,16,0.000904670360737306,177,0.0100079158656565,12,0.00067850277055298,2.431,0.000137453352934524,0,0,46,0.00260092728711976,74,0.00418410041841004,1026,0.0580119868822798,180,0.0101775415582947,34,0.00192242451656678,73,0.00412755852086396,355,0.020072373628859,2938.431,0.16614446454823,73,0.00412755852086396,1360,0.076896980662671,180,0.0101775415582947,211,0.0119303403822232,1112,0.0628745900712428,2.431,0.000137453352934524
"HEMKÖP MALMÖ TRIANGELN",202223,17498,1980.5,0.113184363927306,353,0.0201737341410447,250,0.0142873471253858,41,0.00234312492856326,189,0.0108012344267916,9.5,0.000542919190764659,0,0,48,0.00274317064807407,438,0.0250314321636758,270,0.0154303348954166,24,0.00137158532403703,358,0.0204594810835524,1897.5,0.108440964681678,353,0.0201737341410447,167,0.00954394787975769,24,0.00137158532403703,17,0.000971539604526232,175,0.01000114298777,14,0.000800091439021602,9.5,0.000542919190764659,0,0,48,0.00274317064807407,330,0.0188592982055092,108,0.00617213395816665,270,0.0154303348954166,24,0.00137158532403703,59,0.00337181392159104,299,0.0170876671619614,1897.5,0.108440964681678,83,0.00474339924562807,884,0.050520059435364,270,0.0154303348954166,199,0.0113727283118071,452,0.0258315236026974,9.5,0.000542919190764659
"HEMKÖP MALMÖ TRIANGELN",202222,17627,1683.468,0.0955050774380212,296,0.0167924207182164,175,0.00992795143813468,64,0.00363079366880354,278,0.0157712599988654,8.468,0.000480399387303568,0,0,38,0.0021557837408521,181,0.010268338344585,240,0.0136154762580133,33,0.00187212798547683,370,0.0209905258977705,1627.468,0.0923281329778181,296,0.0167924207182164,119,0.00675100697793158,43,0.00243943949622738,21,0.00119135417257616,263,0.0149202927327395,15,0.00085096726612583,8.468,0.000480399387303568,0,0,38,0.0021557837408521,84,0.00476541669030465,97,0.00550292165428037,240,0.0136154762580133,33,0.00187212798547683,67,0.00380098712202871,303,0.0171895387757418,1627.468,0.0923281329778181,56,0.0031769444602031,831,0.047143586543371,240,0.0136154762580133,296,0.0167924207182164,196,0.0111193056107108,8.468,0.000480399387303568
"HEMKÖP MALMÖ TRIANGELN",202221,17189,2597.533,0.151116004421432,333,0.0193728547326779,208,0.0121007621153063,50,0.00290883704694863,192,0.0111699342602827,3.533,0.00020553842573739,0,0,45,0.00261795334225377,1132,0.065856070742917,264,0.0153586596078888,23,0.00133806504159637,347,0.0201873291058235,2530.533,0.147218162778521,333,0.0193728547326779,141,0.00820292047239514,37,0.00215253941474199,13,0.000756297632206644,174,0.0101227529233812,18,0.00104718133690151,3.533,0.00020553842573739,0,0,45,0.00261795334225377,83,0.00482866949793473,1049,0.0610274012449823,264,0.0153586596078888,23,0.00133806504159637,63,0.00366513467915527,284,0.0165221944266682,2530.533,0.147218162778521,67,0.00389784164291116,849,0.0493920530571877,264,0.0153586596078888,197,0.0114608179649776,1150,0.0669032520798185,3.533,0.00020553842573739
"HEMKÖP MALMÖ TRIANGELN",202220,17426,2386.365,0.136942786640652,520,0.0298404682658097,175,0.0100424652817629,120,0.00688626190749455,239,0.0137151382990933,3.365,0.000193102260989326,0,0,67,0.00384482956501779,217,0.012452656949386,448,0.025708711121313,34,0.00195110754045679,563,0.0323080454493286,2314.365,0.132811029496155,520,0.0298404682658097,103,0.00591070813726615,100,0.00573855158957879,20,0.00114771031791576,220,0.0126248134970733,19,0.00109032480201997,3.365,0.000193102260989326,0,0,67,0.00384482956501779,92,0.00527946746241249,125,0.00717318948697349,448,0.025708711121313,34,0.00195110754045679,276,0.0158384023872375,287,0.0164696430620911,2314.365,0.132811029496155,72,0.00413175714449673,1301,0.0746585561804201,448,0.025708711121313,254,0.0145759210375301,236,0.0135429817514059,3.365,0.000193102260989326
"HEMKÖP MALMÖ TRIANGELN",202219,17659,1852.447,0.104901013647432,340,0.0192536383713687,220,0.0124582365932386,60,0.00339770088906507,239,0.0135341752081092,3.447,0.000195197916076788,0,0,67,0.00379409932612266,255,0.0144402287785265,205,0.0116088113709723,26,0.0014723370519282,437,0.0247465881420239,1766.447,0.100030975706439,340,0.0192536383713687,134,0.00758819865224531,31,0.00175547879268362,29,0.00164222209638145,223,0.0126281216376918,16,0.000906053570417351,3.447,0.000195197916076788,0,0,67,0.00379409932612266,97,0.00549294977065519,158,0.00894727900787134,205,0.0116088113709723,26,0.0014723370519282,64,0.0036242142816694,373,0.0211223738603545,1766.447,0.100030975706439,86,0.00487003794099326,952,0.0539101874398324,205,0.0116088113709723,249,0.01410045868962,271,0.0153462823489439,3.447,0.000195197916076788
"HEMKÖP MALMÖ TRIANGELN",202218,17677,1503.548,0.0850567403971262,204,0.0115404197544832,249,0.0140861005826781,56,0.00316795836397579,202,0.0114272783843412,1.548,8.75714204899021e-05,0,0,45,0.00254568082819483,228,0.0128981161961871,100,0.00565706850709962,42,0.00237596877298184,376,0.0212705775866946,1399.548,0.0791733891497426,204,0.0115404197544832,145,0.00820274933529445,33,0.00186683260734287,23,0.00130112575663291,186,0.0105221474232053,16,0.000905130961135939,1.548,8.75714204899021e-05,0,0,45,0.00254568082819483,65,0.00367709452961475,163,0.00922102166657238,100,0.00565706850709962,42,0.00237596877298184,61,0.00345081178933077,315,0.0178197657973638,1399.548,0.0791733891497426,104,0.00588335124738361,722,0.0408440346212593,100,0.00565706850709962,228,0.0128981161961871,244,0.0138032471573231,1.548,8.75714204899021e-05
"HEMKÖP MALMÖ TRIANGELN",202217,17996,1960.979,0.108967492776172,216,0.012002667259391,302,0.0167815070015559,57,0.00316737052678373,189,0.0105023338519671,2.979,0.000165536785952434,0,0,57,0.00316737052678373,597,0.0331740386752612,95,0.00527895087797288,50,0.0027783951989331,395,0.0219493220715715,1839.979,0.102243776394754,216,0.012002667259391,181,0.0100577906201378,38,0.00211158035118915,19,0.00105579017559458,167,0.00927983996443654,22,0.00122249388753056,2.979,0.000165536785952434,0,0,57,0.00316737052678373,452,0.0251166925983552,145,0.00805734607690598,95,0.00527895087797288,50,0.0027783951989331,55,0.00305623471882641,340,0.0188930873527451,1839.979,0.102243776394754,121,0.00672371638141809,785,0.0436208046232496,95,0.00527895087797288,217,0.0120582351633696,619,0.0343965325627917,2.979,0.000165536785952434
"HEMKÖP MALMÖ TRIANGELN",202216,17390,1588.228,0.091329959746981,276,0.0158711903392754,298,0.0171362852213916,55,0.0031627372052904,176,0.0101207590569293,3.228,0.000185623921794135,0,0,43,0.00247268545140886,226,0.0129959746981024,150,0.00862564692351926,36,0.00207015526164462,325,0.0186889016676251,1462.228,0.0840844163312248,276,0.0158711903392754,172,0.00989074180563542,35,0.00201265094882116,20,0.00115008625646924,160,0.00920069005175388,16,0.000920069005175388,3.228,0.000185623921794135,0,0,43,0.00247268545140886,76,0.00437032777458309,150,0.00862564692351926,150,0.00862564692351926,36,0.00207015526164462,48,0.00276020701552616,277,0.0159286946520989,1462.228,0.0840844163312248,126,0.00724554341575618,745,0.042840713053479,150,0.00862564692351926,196,0.0112708453133985,242,0.0139160437032777,3.228,0.000185623921794135
"HEMKÖP MALMÖ TRIANGELN",202215,17259,2324.56,0.134686830059679,619,0.0358653456167796,660,0.0382409177820268,59,0.00341850628657512,181,0.0104872819977982,20.56,0.00119126252969465,0,0,43,0.00249145373428356,219,0.0126890318094907,92,0.00533055217567646,37,0.00214380902717423,394,0.0228286691001796,1797.56,0.104152036618576,619,0.0358653456167796,133,0.00770612434092358,38,0.00220174981169245,21,0.00121675647488267,165,0.00956022944550669,16,0.000927052552291558,20.56,0.00119126252969465,0,0,43,0.00249145373428356,85,0.0049249666840489,134,0.0077640651254418,92,0.00533055217567646,37,0.00214380902717423,121,0.00701083492670491,273,0.0158178341734747,1797.56,0.104152036618576,527,0.0305347934411032,721,0.0417753056376383,92,0.00533055217567646,202,0.0117040384726809,235,0.0136160843617823,20.56,0.00119126252969465
"HEMKÖP MALMÖ TRIANGELN",202214,17511,1633.346,0.093275426874536,224,0.0127919593398435,290,0.0165610187881903,64,0.00365484552566958,157,0.00896579293015819,1.702,9.71960481982754e-05,11.644,0.000664953457826509,47,0.0026840271829136,217,0.0123922106104734,142,0.00810918851007938,51,0.00291245502826795,428,0.0244417794529153,1551.346,0.0885926560447719,224,0.0127919593398435,208,0.0118782479584261,41,0.00234138541488207,23,0.00131346011078751,138,0.00788076066472503,19,0.00108503226543316,1.702,9.71960481982754e-05,11.644,0.000664953457826509,47,0.0026840271829136,91,0.00519673348181143,126,0.00719547712866198,142,0.00810918851007938,51,0.00291245502826795,49,0.00279824110559077,379,0.0216435383473245,1551.346,0.0885926560447719,82,0.00468277082976415,900.644,0.0514330420878305,142,0.00810918851007938,189,0.010793215692993,236,0.0134772428759066,1.702,9.71960481982754e-05
"HEMKÖP MALMÖ TRIANGELN",202213,18210,3462.12,0.190121911037891,1339,0.0735310269082921,724,0.0397583745194948,73,0.00400878638110928,212,0.0116419549697968,2.822,0.000154969796814937,19.298,0.00105974739154311,265,0.014552443712246,218,0.0119714442613948,142,0.00779791323448655,52,0.0028555738605162,415,0.0227896760021966,2955.12,0.162280065897858,1339,0.0735310269082921,217,0.0119165293794618,43,0.00236133992311917,30,0.00164744645799012,203,0.0111477210323998,9,0.000494233937397035,2.822,0.000154969796814937,19.298,0.00105974739154311,265,0.014552443712246,85,0.00466776496430533,133,0.00730367929708951,142,0.00779791323448655,52,0.0028555738605162,56,0.00307523338824822,359,0.0197144426139484,2955.12,0.162280065897858,507,0.0278418451400329,1821.298,0.100016364634816,142,0.00779791323448655,255,0.014003294892916,227,0.0124656781987919,2.822,0.000154969796814937
